Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Mnelei
2155.289,355.0298,0
2214.974,349.0551,0
2170.676,450.7095,0
2174.101,398.4285,0
2333.187,378.2949,0
2337.68,356.9655,0
2344.407,389.5157,0
2293.164,412.1859,0
2215.585,398.5978,0
2196.091,455.2046,0
2534.714,399.9332,0
2210.885,337.3324,0
2212.332,414.2148,0
2244.141,378.1508,0
2272.69,418.7329,0
2385.97,400.302,0
2106.846,489.844,0
2361.519,379.0221,0
2272.946,341.8165,0
2274.006,398.5527,0
2182.948,435.6387,0
2291.47,448.1449,0
2264.657,408.0298,0
2306.117,339.748,0
2351.092,397.1666,0
2233.314,372.4519,0
2170.786,425.6565,0
2122.646,359.0059,0
2273.438,426.9934,0
2142.697,392.7047,0
2157.009,458.2971,0
2109.241,416.9133,0
2573.787,441.6647,0
2352.282,317.1929,0
2340.117,392.9155,0
2151.44,469.9519,0
2200.654,482.3728,0
2523.049,483.875,0
2230.419,359.0221,0
2242.083,395.1641,0
2267.208,350.1781,0
2443.874,326.8768,0
2295.963,383.4791,0
2369.057,341.3239,0
2150.931,323.6156,0
2189.703,399.2748,0
2215.272,374.7079,0
2332.501,386.8167,0
2290.677,422.6088,0
2255.579,381.5166,0
2121.848,395.739,0
2163.65,447.9865,0
2332.948,446.1097,0
2164.246,300.1909,0
2198.573,380.043,0
2206.955,345.6765,0
2272.402,335.9681,0
2347.251,456.4874,0
2284.124,365.8571,0
2119.816,368.9456,0
2536.727,528.0109,0
2363.477,428.7281,0
2408.065,462.194,0
2237.947,468.9758,0
2377.777,371.2495,0
2165.351,370.3931,0
2224.958,397.5254,0
2313.361,335.6964,0
2283.327,368.8198,0
2157.014,380.0919,0
2511.385,434.4576,0
2267.275,435.4851,0
2387.636,335.4355,0
2166.97,403.1425,0
2212.666,429.0198,0
2186.3,378.6628,0
2303.004,382.1855,0
2224.379,417.447,0
2035.644,484.5804,0
2252.083,358.4121,0
2316.506,395.774,0
2199.589,443.5636,0
2285.427,451.0823,0
2238.2,493.2313,0
2235.23,427.6884,0
2171.314,365.4196,0
2232.367,447.8789,0
2237.303,408.1766,0
2239.822,409.0682,0
2219.31,360.4126,0
2184.409,394.8542,0
2318.486,397.4178,0
2512.897,523.4995,0
2225.075,435.2772,0
2195.902,435.879,0
2290.454,377.5171,0
2349.79,376.6655,0
2140.111,384.4546,0
2160.878,379.7209,0
2171.939,387.7488,0
2258.949,351.4017,0
2377.949,373.4128,0
2150.816,414.5715,0
2298.192,416.017,0
2036.138,427.9927,0
2171.05,459.6732,0
2206.817,367.7734,0
2520.194,482.0581,0
2489.167,517.8551,0
2129.02,403.1337,0
2233.71,432.5067,0
2175.399,394.2217,0
2359.339,461.2527,0
2336.702,396.9768,0
2169.362,344.9091,0
2204.709,391.3801,0
2176.823,341.1158,0
2269.317,314.125,0
2355.992,405.3422,0
2096.039,387.5094,0
2327.631,346.9818,0
2229.867,342.553,0
2201.246,410.1086,0
2251.356,376.4296,0
2113.335,427.7349,0
2139.053,305.8937,0
2312.292,356.4874,0
2503.479,442.3011,0
2299.446,405.4082,0
2235.046,379.2672,0
2249.459,412.3218,0
2273.108,382.7051,0
2475.696,501.5864,0
2238.473,377.7903,0
2121.604,413.4717,0
2261.513,433.389,0
2179.618,366.929,0
2244.714,352.0992,0
2235.425,427.4568,0
2471.28,449.087,0
2088.015,375.4249,0
2388.851,378.8287,0
2228.721,406.6923,0
2129.252,355.8365,0
2360.498,360.2135,0
2225.704,391.9852,0
2147.153,335.0232,0
2436.412,348.7283,0
2200.974,479.3276,0
2198.688,452.7125,0
2188.963,364.4957,0
2521.655,434.3568,0
2239.091,356.8646,0
2234.46,375.5471,0
2198.342,415.3635,0
2230.647,423.3981,0
2314.723,424.1075,0
2228.554,382.7429,0
2479.892,431.0599,0
2156.936,387.8163,0
2534.612,476.6018,0
2165.51,315.1259,0
2442.678,480.5629,0
2118.481,409.4376,0
2077.273,416.8369,0
2271.075,352.5679,0
2279.823,391.1469,0
2209.453,297.6711,0
2310.682,311.5104,0
2440.823,443.6387,0
2114.479,424.4359,0
2219.239,341.741,0
2298.638,316.9896,0
2307.91,344.4536,0
2350.992,436.5656,0
2440.255,451.5109,0
2235.963,356.1102,0
2225.593,410.4628,0
2304.185,334.9375,0
2520.639,444.552,0
2192.386,371.8094,0
2210.093,343.6785,0
2150.973,423.2156,0
2291.189,346.6045,0
2267.202,458.0734,0
2509.836,482.021,0
2143.505,424.189,0
2177.983,433.9187,0
2208.973,325.0864,0
2442.302,377.3883,0
2312.109,363.3916,0
2237.16,371.1235,0
2240.828,430.104,0
2528.739,457.1377,0
2318.392,480.3735,0
2394.951,473.2275,0
2496.077,442.489,0
2148.481,365.7939,0
2096.229,409.3572,0
2160.078,357.9208,0
2297.568,394.8855,0
2079.396,375.1122,0
2327.625,371.4283,0
2137.794,360.7772,0
2544.45,437.4948,0
2135.896,456.9115,0
2187.578,369.7374,0
2502.796,424.3533,0
2325.669,442.7131,0
2294.181,372.9796,0
2184.25,401.8494,0
2348.447,374.2773,0
2255.936,401.4105,0
2173.921,384.9508,0
2246.302,452.1359,0
2202.533,427.3364,0
2346.426,423.7045,0
2588.076,427.496,0
2092.073,360.1223,0
2256.771,446.4855,0
2196.946,390.585,0
2331.117,489.7249,0
2209.094,386.9365,0
2217.523,389.5795,0
2152.888,417.792,0
2213.14,426.0327,0
2368.122,430.0981,0
2352.057,457.2524,0
2169.463,409.1022,0
2359.641,399.2579,0
2195.798,331.8573,0
2258.392,440.4194,0
2208.678,413.3442,0
2415.675,335.2131,0
2487.704,452.3967,0
2214.831,465.3427,0
2255.507,429.7109,0
2300.135,482.1466,0
2330.051,429.3909,0
2258.931,370.3496,0
2134.63,418.146,0
2192.492,376.2041,0
2248.386,410.1188,0
2255.622,427.8739,0
2186.012,369.6299,0
2549.429,439.675,0
2167.965,347.0952,0
2206.834,316.6829,0
2046.592,377.0573,0
2227.051,406.2203,0
2371.443,378.6919,0
2224.091,442.1351,0
2256.094,386.2698,0
2264.968,409.9135,0
2507.172,447.4708,0
2213.71,442.7719,0
2276.723,329.7312,0
2717.252,442.8134,0
2189.543,414.8129,0
2319.103,387.2544,0
2383.718,326.6681,0
2215.797,432.1267,0
2246.944,326.8734,0
2288.804,357.6372,0
2193.843,358.8328,0
2144.209,418.1331,0
2103.437,388.1957,0
2225.697,423.9489,0
2268.288,366.4318,0
2222.71,375.9374,0
2172.364,332.5907,0
2226.161,432.3612,0
2335.393,381.7373,0
2341.991,388.8785,0
2362.727,298.4249,0
2271.548,392.6161,0
2175.792,360.5702,0
2254.061,376.8517,0
2171.79,389.5624,0
2246.166,388.6653,0
2156.665,387.0521,0
2121.758,405.6879,0
2130.02,414.1329,0
2090.182,375.8285,0
2194.943,380.015,0
2408.956,295.4781,0
2379.412,417.4603,0
2283.197,394.7832,0
2268.677,401.6033,0
2063.342,404.5565,0
2259.957,347.7555,0
2216.222,364.347,0
2479.026,376.4155,0
2114.639,386.7861,0
2124.136,392.2323,0
2403.889,376.0715,0
2488.104,563.8838,0
2289.637,327.6897,0
2239.078,299.964,0
2230.298,389.2308,0
2192.759,426.0223,0
2326.719,403.2673,0
2198.501,427.6195,0
2249.088,377.9915,0
2203.986,413.6583,0
2287.679,377.9255,0
2609.148,441.3524,0
2306.708,397.8203,0
2445.125,444.5952,0
2232.938,377.4385,0
4080.772,281.811,1
2446.75,486.4927,0
2550.024,468.2521,0
2285.964,417.9625,0
2306.647,372.9454,0
2178.206,392.4821,0
2232.142,353.9352,0
2225.986,432.8593,0
2238.403,365.1696,0
2297.322,307.6554,0
2172.921,446.2021,0
2395.897,400.2544,0
2279.302,369.2195,0
2276.551,428.0957,0
2394.671,373.6404,0
2220.217,462.0419,0
2301.129,385.5563,0
2221.908,328.0486,0
2339.888,362.2656,0
2262.411,346.4204,0
2486.515,525.8455,0
2099.001,377.462,0
2147.824,425.5532,0
2269.856,363.3441,0
2233.433,400.986,0
2245.551,393.9833,0
2135.091,398.6311,0
2231.967,437.7734,0
