Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Mnelei
4106.377,242.6283,1
4316.797,300.6746,1
4028.817,362.3771,1
4289.224,252.8325,1
4243.417,295.7942,1
4189.196,315.6707,1
4098.932,318.562,1
4178.089,354.3113,1
4310.489,238.1497,1
4347.567,232.4871,1
3968.035,294.5242,1
4415.621,271.2087,1
4006.898,368.8085,1
4429.445,215.6138,1
4284.083,275.2688,1
4290.87,284.2981,1
4333.286,301.0598,1
4081.067,353.0226,1
4248.593,335.1294,1
4209.688,314.3806,1
4017.553,280.9569,1
4124.375,266.5743,1
4496.384,251.7205,1
4265.379,277.376,1
4151.863,333.5615,1
4305.242,281.7324,1
4243.805,299.9268,1
4111.444,249.8752,1
4169.856,310.0862,1
4278.603,356.3762,1
4273.502,293.3345,1
4149.738,197.6714,1
4303.056,188.0117,1
4083.895,224.0499,1
4374.522,262.7085,1
4169.451,299.9358,1
4390.895,163.4741,1
4296.636,196.0542,1
4387.577,248.6511,1
4467.71,289.2158,1
4217.768,182.1152,1
3984.632,287.5964,1
4226.543,284.4868,1
4099.553,284.9296,1
4310.873,203.4744,1
4201.518,289.2449,1
4334.01,305.7793,1
4207.539,299.4744,1
4198.522,274.3882,1
4207.503,381.2083,1
4226.554,179.2158,1
4156.403,329.0178,1
4243.746,327.5474,1
4191.132,242.9812,1
4252.616,300.2104,1
4119.43,291.9539,1
4169.12,207.8677,1
4059.992,347.1476,1
4158.799,333.2026,1
4200.46,231.3125,1
4212.616,297.0803,1
4123.143,287.5024,1
4214.769,249.7124,1
4263.649,335.9885,1
4166.415,393.2136,1
4071.939,351.1514,1
4232.906,361.9524,1
4433.254,332.199,1
4266.709,281.9136,1
4296.448,272.0122,1
4121.641,252.6102,1
4181.116,293.2036,1
4166.575,337.2322,1
3797.627,309.355,1
4167.187,299.5525,1
4182.556,313.2942,1
4095.89,306.5188,1
4010.769,277.0725,1
4304.17,303.1943,1
3991.007,350.3855,1
4353.736,335.3633,1
4237.892,251.1399,1
4341.561,259.3684,1
4081.665,269.0173,1
4123.833,284.1807,1
4158.453,286.1729,1
4088.849,345.0214,1
4270.069,271.4277,1
4482.642,251.5603,1
4196.294,233.1172,1
4006.329,296.7432,1
4140.34,227.5896,1
4322.138,274.3721,1
4235.164,255.0322,1
4205.828,314.6912,1
4131.277,336.6384,1
4112.027,350.3713,1
4286.114,315.7188,1
4122.868,374.9812,1
4220.134,273.1892,1
4169.119,306.9512,1
4108.232,357.205,1
4061.976,284.2855,1
4039.542,290.8804,1
4081.543,273.3152,1
4257.671,225.1741,1
4144.744,286.0896,1
4217.199,315.0769,1
4316.535,181.6289,1
4285.995,201.3057,1
4237.166,291.4038,1
3985.19,272.4077,1
4113.662,248.3695,1
4115.396,242.6461,1
4044.649,259.5789,1
4345.357,302.1055,1
4283.17,279.7424,1
4120.523,202.3467,1
4338.834,356.9099,1
4235.405,280.3689,1
4776.229,292.4519,1
4049.745,282.9247,1
4173.718,339.7939,1
3923.13,291.1464,1
4168.715,273.7595,1
4128.175,279.9771,1
4100.199,327.7554,1
4304.96,311.5881,1
4109.693,276.23,1
4100.586,286.4608,1
4057.914,198.6558,1
4214.698,262.4585,1
4064.702,242.7662,1
4273.133,275.0188,1
4170.152,207.501,1
4156.855,257.0063,1
4148.258,341.1865,1
4168.701,351.5603,1
4129.969,332.0513,1
4048.002,314.8883,1
4755.228,294.5422,1
4660.778,367.6663,1
4246.397,367.873,1
4264.363,270.0828,1
4034.819,425.7367,1
4195.906,351.7341,1
4385.194,244.0896,1
4322.821,289.0027,1
4186.862,272.3972,1
4184.505,275.1978,1
4034.101,316.6747,1
4118.409,397.8584,1
4133.81,313.355,1
4217.103,359.199,1
4287.267,145.4966,1
4345.167,314.6541,1
4229.518,357.0781,1
4182.102,318.1079,1
4157.682,346.9268,1
4256.88,232.9202,1
4151.533,309.4585,1
4170.53,359.6245,1
4395.864,246.6887,1
4202.657,292.8662,1
4064.574,199.6844,1
4233.252,314.8271,1
4280.787,229.8394,1
4192.748,239.2424,1
4146.871,215.2351,1
4082.868,295.9982,1
4147.855,285.2593,1
4264.177,387.313,1
4326.611,331.269,1
4613.161,310.4001,1
4297.461,374.844,1
4559.757,348.8665,1
4214.638,265.7056,1
4203.23,283.9163,1
4292.834,208.3794,1
4282.935,278.4722,1
4098.369,351.8727,1
4149.151,279.4292,1
4150.217,194.1462,1
4080.694,337.3788,1
4139.644,335.3518,1
4292.931,328.4663,1
4186.429,303.9902,1
4054.915,293.554,1
4261.83,288.4707,1
4551.993,405.4507,1
4050.007,286.8254,1
4025.419,296.3378,1
4293.034,247.5237,1
4328.549,231.9458,1
4194.756,266.156,1
4293.058,311.7454,1
4628.149,216.5823,1
4235.836,288.614,1
4299.143,315.231,1
4278.691,182.3799,1
4272.232,172.4226,1
4354.106,273.2341,1
4413.544,273.4753,1
4167.511,269.7375,1
4325.512,266.2061,1
4071.328,311.1279,1
4192.242,279.6829,1
4181.175,339.1887,1
4117.54,184.189,1
4194.751,256.2375,1
4254.95,309.3052,1
4155.222,279.7961,1
4176.189,331.9695,1
4179.818,301.3088,1
4206.081,254.7219,1
4330.844,253.3337,1
4313.45,271.0815,1
4285.074,357.4468,1
4117.729,335.7048,1
4197.725,291.8674,1
4209.18,257.7031,1
3728.349,369.8894,1
4246.315,245.3398,1
4159.896,225.4573,1
4134.438,205.0964,1
4245.398,321.5876,1
4154.594,311.4612,1
4139.291,235.8181,1
4026.654,327.2897,1
4141.676,252.1738,1
4163.475,279.5254,1
4232.889,330.0864,1
4201.134,323.4907,1
4213.713,243.5276,1
4115.38,310.7703,1
4001.033,239.2813,1
4141.665,260.99,1
4043.003,341.6479,1
4346.097,281.3586,1
4024.705,266.2323,1
4184.076,414.9873,1
4684.951,281.7344,1
4230.313,253.8813,1
4040.383,327.3519,1
4412.967,260.1287,1
4240.151,281.3574,1
4177.397,312.7717,1
4200.084,273.6182,1
4271.571,372.9148,1
4152.522,286.0237,1
4419.989,296.0613,1
4144.335,266.0825,1
4343.688,249.6804,1
4000.084,285.6678,1
4196.086,248.5559,1
4274.705,362.8547,1
4116.233,213.6012,1
4190.645,226.1597,1
4326.472,313.5691,1
4255.029,256.8728,1
4156.957,308.0732,1
4195.873,171.0225,1
4258.932,330.4104,1
4227.173,296.6614,1
4016.981,308.0234,1
4176.858,325.4668,1
4057.978,243.9553,1
4137.039,219.8003,1
4179.12,323.2925,1
4217.639,197.9233,1
4297.864,151.2043,1
4228.328,267.6167,1
4360.666,282.8928,1
4228.509,308.8604,1
4360.278,328.228,1
4204.278,3137.1,
4172.888,298.0271,1
4210.265,321.5571,1
4114.062,280.1296,1
4362.45,288.5454,1
4243.991,366.7842,1
4160.408,352.0649,1
4310.631,313.0144,1
4113.723,350.1604,1
4167.031,344.9995,1
4125.84,362.0752,1
4124.555,254.9298,1
4270.291,302.7798,1
4030.048,348.4573,1
4154.501,288.3586,1
3987.048,292.3717,1
4079.612,242.8167,1
4192.836,274.4424,1
4199.827,342.384,1
4159.778,291.0522,1
4069.775,332.8904,1
4326.193,281.6189,1
4423.597,245.7725,1
4153.066,236.2058,1
4193.37,236.7852,1
4127.986,312.3289,1
4109.064,234.1299,1
4206.898,309.2654,1
4196.246,367.5017,1
3994.533,299.1847,1
4257.239,269.9885,1
4300.795,259.8845,1
4251.705,271.2815,1
4061.86,245.5391,1
4240.855,326.0645,1
4313.575,259.8657,1
4198.325,304.9412,1
4072.36,356.8566,1
4082.798,171.2748,1
4231.064,353.271,1
4199.934,364.9622,1
4099.262,321.5402,1
4240.241,237.3845,1
4040.278,286.4365,1
4396.811,322.0547,1
4147.085,334.7417,1
3986.138,328.7031,1
4130.811,328.9924,1
4050.943,364.0591,1
3995.296,345.8374,1
4289.873,281.353,1
3746.701,342.6099,1
4158.721,324.8291,1
4067.976,365.9603,1
4364.178,284.1965,1
4149.923,325.6233,1
4291.804,212.571,1
4248.578,327.7463,1
4088.772,313.8883,1
4280.216,311.3286,1
4143.394,268.0847,1
4066.292,291.7244,1
4205.278,269.1523,1
4241.183,307.8032,1
4200.144,279.2283,1
4313.877,255.9995,1
4393.35,287.3491,1
4309.255,304.1804,1
4748.009,259.9082,1
4139.307,261.3577,1
4246.609,312.8384,1
4136.652,259.6096,1
4162.915,280.6689,1
3919.228,270.417,1
4021.139,306.2206,1
4238.977,308.3989,1
4314.032,242.3833,1
4186.298,252.9851,1
4209.723,325.2537,1
4236.911,292.7422,1
4237.555,319.1917,1
4165.846,309.7837,1
4131.216,339.0266,1
4022.819,344.7588,1
4266.029,304.3674,1
4203.119,325.3557,1
4111.416,278.3737,1
4398.228,239.1582,1
3951.786,319.9912,1
4171.334,334.4038,1
4055.771,313.4823,1
4217.01,212.1433,1
4126.084,319.0491,1
4254.083,386.7188,1
4025.532,334.9988,1
4246.621,265.2979,1
4301.152,263.0559,1
4266.662,273.4937,1
4014.227,369.9325,1
4160.42,301.1235,1
4173.985,233.7917,1
4273.491,294.6213,1
4181.348,325.374,1
4273.279,207.2188,1
4283.575,203.8584,1
4267.929,278.7734,1
4079.261,209.4106,1
4321.774,343.2224,1
4172.304,266.1643,1
4222.76,313.8333,1
4225.609,210.0027,1
4255.274,271.1558,1
4393.448,251.8259,1
4598.487,163.8899,1
4233.294,268.7034,1
4349.628,208.2603,1
4112.793,296.8164,1
4262.094,348.9072,1
4135.145,323.8369,1
4401.594,349.5618,1
4106.579,346.5823,1
4246.364,273.6079,1
4294.569,253.0181,1
4161.708,306.3293,1
4360.139,323.8411,1
4059.715,363.9612,1
4198.744,292.468,1
4205.864,288.3616,1
4361.172,321.3188,1
4218.217,324.8447,1
4271.281,423.6311,1
4130.632,304.6047,1
4339.908,208.3357,1
4196.556,177.6045,1
4254.892,275.3354,1
4039.346,294.0044,1
4242.926,241.4756,1
4665.233,374.2349,1
3996.671,325.8444,1
4050.994,338.7037,1
4277.026,232.7534,1
3962.038,184.6273,1
4018.988,333.2499,1
4307.908,351.5886,1
4196.853,299.5093,1
4328.329,258.4199,1
4125.692,289.7456,1
4167.851,333.4048,1
4233.619,282.4648,1
4341.422,254.0278,1
4246.173,213.365,1
4354.112,284.095,1
4242.627,258.4502,1
4198.388,288.345,1
4143.356,267.0811,1
4301.878,249.1125,1
4210.176,204.3066,1
4268.696,222.8445,1
4179.913,308.5295,1
4312.665,257.9705,1
4091.364,218.4175,1
4273.343,322.7202,1
4114.774,326.4407,1
4604.086,343.7009,1
4246.902,243.0522,1
3961.92,413.2784,1
4188.359,251.2126,1
4255.953,206.7109,1
4060.442,312.3785,1
4126.804,390.0579,1
4135.883,287.8936,1
4125.92,281.104,1
4167.126,264.5979,1
4182.216,330.6912,1
4386.789,207.6445,1
4188.471,336.7668,1
4209.381,303.1021,1
4321.986,233.9802,1
4178.771,300.2893,1
4224.544,276.3477,1
4181.125,188.915,1
4284.085,309.9556,1
4074.017,214.8851,1
4424.799,212.3425,1
4212.396,266.8088,1
4249.329,297.0669,1
4035.67,293.6101,1
4305.598,253.9854,1
3807.363,247.1528,1
4413.468,211.8357,1
4200.792,435.2195,1
4220.682,246.1917,1
4248.483,364.4692,1
4091.485,321.0724,1
4303.083,295.1218,1
4346.634,263.8284,1
4188.389,297.2239,1
4097.313,255.0944,1
4072.065,350.2888,1
4168.906,245.2275,1
4208.821,295.5081,1
4173.204,230.439,1
4146.391,329.5117,1
4029.285,353.8376,1
4592.016,323.7346,1
4276.863,255.1047,1
4204.25,293.7295,1
4144.54,346.574,1
4260.282,264.8276,1
4150.735,230.9937,1
4363.781,148.5239,1
4183.421,284.7759,1
4284.876,252.3042,1
4271.981,281.127,1
4357.796,258.531,1
4300.374,355.8264,1
4293.793,396.8755,1
4170.411,209.1936,1
4417.529,242.52,1
4156.944,288.2869,1
3796.573,333.6274,1
4181.06,278.3579,1
4405.25,332.6748,1
4294.108,295.5928,1
4285.939,260.7236,1
4077.884,381.3397,1
4145.482,308.0713,1
4399.756,289.9351,1
4195.333,274.0386,1
4146.086,326.5657,1
4216.316,271.2371,1
4410.965,256.2588,1
4342.544,178.6807,1
4182.501,231.6433,1
4141.732,286.2903,1
4239.664,292.7444,1
4384.777,234.8684,1
4277.945,341.3569,1
4054.103,250.1531,1
4301.239,324.2622,1
4341.357,252.856,1
4383.315,306.8564,1
4110.414,287.3926,1
4489.109,282.417,1
4308.284,323.7927,1
4254.16,262.3284,1
4227.295,372.8489,1
4188.742,295.6721,1
4099.837,304.0519,1
4139.664,304.2388,1
4271.251,307.8115,1
4466.971,236.5769,1
4325.967,254.1472,1
4126.002,311.9214,1
4184.161,336.9202,1
4045.093,344.0405,1
4190.616,284.5562,1
4094.282,218.3738,1
4247.429,322.1453,1
4151.121,313.9331,1
4230.978,325.3394,1
4181.204,290.2625,1
4579.103,345.2617,1
4281.581,374.1443,1
4457.491,217.9744,1
4134.066,200.7104,1
4256.701,359.9539,1
4253.12,260.4929,1
4203.899,326.8401,1
4223.415,261.2153,1
4006.611,313.1202,1
3981.95,304.8918,1
4024.557,274.6901,1
4101.809,304.6786,1
4101.373,324.2491,1
4209.621,221.1387,1
4327.514,389.5339,1
4238.045,308.1707,1
4097.845,251.0081,1
4195.227,341.9832,1
4144.089,351.9875,1
4111.21,205.8722,1
4381.478,196.2207,1
4130.199,312.1543,1
4193.809,282.5432,1
4689.676,283.9905,1
4184.517,341.5461,1
4190.965,271.1099,1
4212.875,185.7471,1
4362.392,267.8381,1
4128.8,291.3662,1
4283.771,402.2412,1
4431.064,261.4824,1
4196.113,353.0925,1
4399.017,294.1616,1
4335.956,259.6865,1
4250.307,348.5098,1
4274.556,263.5789,1
4243.855,259.0071,1
4125.271,284.8701,1
4032.142,320.6616,1
4265.44,211.1157,1
4328.323,267.1848,1
4081.441,303.7659,1
4149.131,344.4478,1
4098.375,283.4515,1
3864.528,317.9791,1
4426.064,205.6387,1
4310.461,305.8386,1
4034.04,251.9521,1
4242.985,179.4651,1
4015.997,313.1753,1
4042.65,339.3898,1
4279.994,241.479,1
4224.966,255.9502,1
4196.305,244.1606,1
4365.622,289.0256,1
4351.989,228.7441,1
4288.697,363.3674,1
4173.371,266.0854,1
4343.552,264.0925,1
4102.245,213.5426,1
4097.068,292.625,1
4133.083,389.1858,1
4056.45,301.6779,1
4345.639,291.1672,1
4250.586,264.8381,1
4226.938,289.25,1
4152.811,322.9373,1
4398.019,321.7964,1
4302.057,212.4265,1
4245.641,279.8223,1
4231.151,270.7104,1
4113.027,273.7267,1
4143.23,323.1604,1
4158.319,230.2551,1
4072.471,395.3838,1
4168.448,313.8064,1
4129.113,269.0286,1
4270.427,308.2944,1
4159.013,255.3008,1
4375.413,255.1995,1
4171.744,330.0083,1
4154.067,315.1509,1
4250.896,272.3923,1
4119.381,361.2009,1
4786.824,251.7061,1
4081.337,7546.1,
4361.066,286.7422,1
4050.715,235.2288,1
4269.425,316.1489,1
4154.634,255.9182,1
4111.563,294.9331,1
4257.859,255.3484,1
4231.839,270.4617,1
4265.211,346.3762,1
4010.332,352.1741,1
4691.01,217.7556,1
4181.68,326.9585,1
4093.882,365.821,1
4231.474,354.1423,1
4121.598,308.9834,1
4150.888,324.429,1
4262.979,382.3948,1
4063.167,301.9225,1
4266.554,415.4883,1
4340.528,290.6616,1
4205.781,293.7085,1
4261.242,284.7766,1
4295.936,204.4673,1
4250.115,321.6899,1
4263.783,242.1892,1
4305.062,289.0869,1
4181.695,274.3464,1
4420.895,308.6494,1
4348.604,256.8943,1
4167.369,299.4763,1
4192.635,226.7988,1
4211.198,359.0449,1
4118.025,226.736,1
4344.907,312.0535,1
4159.659,320.2454,1
4211.005,409.8943,1
4158.834,298.4426,1
3725.345,266.973,1
4329.333,263.406,1
4214.181,324.4094,1
4123.165,217.8291,1
4270.615,368.2151,1
4089.953,321.8285,1
4308.292,220.8779,1
4083.397,297.2998,1
4156.708,249.8542,1
4172.974,224.6233,1
4271.819,150.9639,1
4310.205,310.6592,1
4488.98,485.4502,1
4102.998,402.7463,1
4558.283,350.9417,1
3582.328,322.4673,1
4308.125,270.9387,1
4656.641,351.8235,1
4171.724,272.6936,1
4164.914,321.2087,1
4214.952,279.2454,1
4773.13,253.1978,1
4276.966,172.9177,1
4267.334,332.8958,1
4033.338,290.8718,1
4021.052,249.4509,1
4386.431,240.0735,1
4263.089,360.377,1
4152.257,312.8735,1
4275.723,381.1382,1
4173.398,273.8396,1
4238.238,206.6909,1
4236.121,364.3613,1
4193.475,340.6948,1
4164.127,311.1484,1
4275.319,324.3767,1
4100.176,358.9529,1
4161.205,285.4897,1
4210.421,219.5935,1
4184.479,305.0051,1
4257.329,321.5181,1
4319.835,293.519,1
4810.367,276.9111,1
4289.21,214.9873,1
4366.066,335.1267,1
4300.954,305.0339,1
4108.153,262.2936,1
4270.339,219.5354,1
4061.459,380.7855,1
4078.695,298.6636,1
4182.864,329.9617,1
4702.047,298.3843,1
4250.725,302.5273,1
4298.975,242.5081,1
4036.845,350.532,1
4383.978,255.4031,1
4315.2,257.1201,1
4194.209,326.3789,1
4097.475,262.4003,1
4102.923,199.9083,1
4026.997,303.142,1
4182.592,382.0442,1
4284.931,339.0576,1
4195.984,268.5183,1
4101.494,287.9222,1
4087.978,300.3243,1
4380.966,247.0132,1
4227.258,215.3555,1
4084.563,223.3066,1
4103.632,424.1523,1
4143.264,245.6804,1
4254.68,232.1521,1
4090.354,371.0822,1
4052.484,306.8685,1
4411.185,204.0818,1
4278.166,319.9551,1
4535.846,263.5757,1
4389.812,299.5796,1
4233.967,232.074,1
4215.965,226.2607,1
4305.909,205.5488,1
4480.881,230.0527,1
4209.491,286.5154,1
4228.485,280.7937,1
4179.233,335.6899,1
4152.844,269.8369,1
4101.49,257.8556,1
4211.032,282.1179,1
4140.436,234.3088,1
4317.753,267.3733,1
4284.837,340.5237,1
4207.255,287.8235,1
4219.744,354.5481,1
4185.617,320.8623,1
4590.879,366.6201,1
4781.371,372.6455,1
4160.197,254.5371,1
4169.031,301.1187,1
4228.222,277.8359,1
4173.839,232.2957,1
3969.081,300.0487,1
4311.651,265.0415,1
4117.491,300.3489,1
4182.611,289.3164,1
4164.233,341.2192,1
4217.24,237.717,1
4308.863,241.4382,1
4181.594,340.2034,1
4182.1,319.2136,1
4171.303,299.9216,1
4235.265,289.3984,1
3989.09,263.0547,1
3946.22,313.014,1
4091.382,312.2537,1
4164.988,247.2793,1
4022.599,284.0173,1
4206.333,248.406,1
4663.486,289.9983,1
4158.488,299.0925,1
4102.977,353.3401,1
4141.959,308.9543,1
4074.807,273.6169,1
4133.601,275.5349,1
4263.218,188.2327,1
4071.637,230.9352,1
4166.827,282.3931,1
4334.855,235.8037,1
4206.764,289.0657,1
4157.301,288.5962,1
4177.468,406.1423,1
3988.939,300.4178,1
4189.721,282.5396,1
4250.366,279.1172,1
4041.17,361.207,1
4173.948,301.3147,1
4323.421,300.9395,1
4299.873,327.6655,1
4165.596,346.4553,1
3988.385,339.8518,1
4317.541,324.719,1
4305.083,193.0933,1
4279.896,258.2463,1
4313.473,317.2754,1
4187.072,311.6436,1
4237.935,328.2947,1
4705.822,308.9517,1
4099.704,246.2739,1
4101.561,402.0994,1
4350.012,281.6467,1
4083.611,251.4647,1
4278.408,239.0476,1
4033.045,308.0653,1
4213.926,186.0015,1
4203.637,232.2349,1
4155.347,338.8977,1
4162.651,277.0574,1
4097.054,249.6096,1
4723.687,295.5562,1
4204.415,276.2454,1
4163.597,260.1902,1
4411.979,187.6934,1
4334.816,310.1104,1
4263.789,230.3901,1
4222.974,234.1101,1
4294.787,301.709,1
4341.501,278.1563,1
4263.848,331.9509,1
4244.282,305.5137,1
4115.016,310.3132,1
4180.414,222.4473,1
4066.566,358.4702,1
4126.188,341.521,1
4019.595,333.5227,1
4027.153,298.666,1
4053.23,254.5587,1
4189.224,249.7722,1
4247.822,298.1,
4278.026,220.7219,1
4376.532,254.9766,1
4295.192,299.5151,1
4291.776,367.761,1
4053.604,314.2141,1
4166.023,299.9072,1
4355.604,289.249,1
4197.818,261.5403,1
4307.847,221.6064,1
4401.758,214.6487,1
4168.746,379.5581,1
4139.68,226.1401,1
4162.715,316.1987,1
4318.077,325.886,1
4084.304,304.4895,1
4195.368,242.1763,1
4588.502,455.7744,1
4218.963,326.9175,1
4116.021,303.2667,1
4204.003,339.989,1
4310.175,366.1274,1
4097.451,192.1443,1
4184.323,224.3328,1
4178.491,248.7771,1
4088.741,344.4772,1
4018.806,325.9673,1
4178.451,267.95,1
4094.446,320.5811,1
4140.735,294.8701,1
4237.38,220.9038,1
4309.561,240.1462,1
4245.533,334.2498,1
4122.487,397.895,1
4114.976,315.2114,1
4178.096,351.0364,1
4030.204,284.7196,1
4023.633,354.7797,1
4146.654,216.0391,1
4288.273,384.8467,1
4215.158,241.0269,1
4242.946,306.0945,1
4291.962,268.9036,1
4293.383,179.8972,1
3857.622,338.5444,1
4207.157,257.96,1
4128.119,309.7722,1
4324.591,323.5366,1
4104.5,259.0382,1
4230.028,331.9424,1
4325.59,273.1377,1
4393.272,291.2854,1
4769.501,326.9919,1
4214.341,331.5217,1
4328.506,382.6929,1
4295.103,296.7639,1
3959.163,357.4108,1
4262.539,312.7002,1
4328.242,156.5425,1
4002.238,350.5314,1
4168.158,268.5652,1
4307.997,236.0076,1
4039.438,276.8235,1
4309.655,152.5137,1
4031.56,352.2506,1
3942.821,212.0297,1
4334.452,285.592,1
4338.91,243.6406,1
4250.5,292.0601,1
4280.05,291.5137,1
4276.618,195.6924,1
4271.977,274.042,1
4079.629,310.9104,1
4168.021,300.135,1
4209.828,326.3582,1
4339.535,187.1733,1
4156.751,255.8704,1
3848.516,241.3114,1
4154.559,311.4688,1
4276.548,344.2375,1
4152.274,324.8533,1
4010.762,306.3005,1
4098.938,378.2135,1
4329.635,173.5012,1
4342.983,241.1296,1
4236.836,247.4873,1
4415.91,190.728,1
4116.771,274.6016,1
4081.674,335.8834,1
4249.611,326.8481,1
4207.551,238.7434,1
4095.603,233.6974,1
4381.95,268.9009,1
4016.067,336.8534,1
4282.855,240.0808,1
4365.232,304.5242,1
3770.993,275.8464,1
4088.31,340.3175,1
4329.333,196.8018,1
4372.13,227.2573,1
4107.227,281.8604,1
4105.495,300.3141,1
4094.557,333.0164,1
4361.66,289.4768,1
4242.174,304.8503,1
4670.242,247.9849,1
4315.287,240.7507,1
4236.51,272.5813,1
4237.136,230.7393,1
4414.104,290.8428,1
4147.195,364.5464,1
4248.991,166.0376,1
4503.361,262.1816,1
4144.699,356.9468,1
4054.02,305.0607,1
4243.82,191.7307,1
4437.293,157.1687,1
4168.597,316.2722,1
4261.482,330.6221,1
4350.396,208.1743,1
4445.114,306.2834,1
4322.839,334.2998,1
