smplNm,mcp_ddPCR,mcp_qPCR,sdmn_ddPCR,sdmn_qPCR,sdmx_ddPCR,sdmx_qPCR,smplTp,qlod,f2,mcp_ddPCR_lod,spcAbbr
MST2021-032,0,0,0,0,0.46955056488513947,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-039,0,0,0,0,0.421612970530987,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-040,0,0,0,0,0,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-043,0,0,0,0,0.45994948595762253,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-044,0,0,0,0,0.4835638031363485,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-049,0.31455591320991505,0,0.085242986679077,0,0.7829609513282799,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-051,0,0,0,0,0.43646629899740197,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-052,0,0,0,0,0.4114244505763055,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-055,0,0,0,0,0.47056578099727653,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-058,0,0,0,0,0.399821996688843,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-062,0,0,0,0,0.427023321390152,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-064,0,0,0,0,0.3940698131918905,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-070,0,0,0,0,0.421171970665455,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-071,0,0,0,0,0.2502909675240515,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-075,0,0,0,0,0.499676316976547,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-076,0,0,0,0,0.478990599513054,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-079,0,0,0,0,0.42351987212896347,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-081,0,0.025493191675085538,0,-0.018662311553254544,0.4698793590068815,0.06964869490342562,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-082,0,0,0,0,0.4426075518131255,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-083,0.391882546246052,0,0.10619758628308751,0,0.9754440933465949,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-085,0,0,0,0,0.45174457132816304,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-088,0,0,0,0,0.47660928219556803,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-089,0,0,0,0,0.457155629992485,0,MST,1,0.5985878556633702,0.2,Hemtak
MST2021-099,0,0,0,0,0.4324814304709435,0,MST,1,0.5985878556633702,0.2,Hemtak
NEKfeb2022,0,0,0,0,0.4530661553144455,0,MST,1,0.5985878556633702,0.2,Hemtak
NTC,0,0,0,0,0.439467504620552,0,MST,1,0.5985878556633702,0.2,Hemtak
stdE-1,0,0.02992939278316851,0,-0.002856614336378925,0.438462495803833,0.06271539990271593,STD,1,0.5985878556633702,0.2,Hemtak
stdE0,0,0.4988232130528085,0,0.25445074428580805,0.4487239196896555,0.743195681819809,STD,1,0.5985878556633702,0.2,Hemtak
stdE1,5.6800436973572,5.985878556633702,4.41158175468445,5.985878556633702,7.1714633703232,5.985878556633702,STD,1,0.5985878556633702,0.2,Hemtak
stdE2,55.7801628112795,59.858785566337026,51.399273872375495,59.858785566337026,60.164313316345,59.858785566337026,STD,1,0.5985878556633702,0.2,Hemtak
stdE3,488.17577362060547,598.5878556633703,475.2040481567385,598.5878556633703,501.17614746094,598.5878556633703,STD,1,0.5985878556633702,0.2,Hemtak
stdE4,4990.250244140625,5985.878556633703,4939.165649414064,5985.878556633703,5041.7825317383,5985.878556633703,STD,1,0.5985878556633702,0.2,Hemtak
stdE5,49994.8876953125,59858.78556633703,47240.2783203125,59858.78556633703,53257.7734375,59858.78556633703,STD,1,0.5985878556633702,0.2,Hemtak
