smplNm,mcp_ddPCR,mcp_qPCR,sdmn_ddPCR,sdmn_qPCR,sdmx_ddPCR,sdmx_qPCR,smplTp,qlod,f2,mcp_ddPCR_lod,spcAbbr
MST1022,0,0,0,0,0.4788481816649435,0,MST,1,0.6041483117675306,0.2,Hemsan
MST1024,0,0,0,0,0.5225342884659749,0,MST,1,0.6041483117675306,0.2,Hemsan
MST1027,0,0.05633683007232223,0,-0.0233354790770643,0.43065428733825695,0.13600913922170876,MST,1,0.6041483117675306,0.2,Hemsan
MST1028,2.07967221736908,0,0.563518553972245,0,5.17766773700715,0,MST,1,0.6041483117675306,0.2,Hemsan
MST1031,0,0,0,0,0.50937946885824,0,MST,1,0.6041483117675306,0.2,Hemsan
MST1038,0,0,0,0,0.4226529970765115,0,MST,1,0.6041483117675306,0.2,Hemsan
MST1039,0,0,0,0,0.4748667776584625,0,MST,1,0.6041483117675306,0.2,Hemsan
MST1043,0,0,0,0,0.57445850223303,0,MST,1,0.6041483117675306,0.2,Hemsan
MST1054,0,0,0,0,0.38996696472167947,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-002,0,0,0,0,0.4880181327462195,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-005,0,0,0,0,0.4612403735518455,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-006,0,0,0,0,0.57655606418848,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-008,0,0,0,0,0.45557800680398947,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-011,0,0,0,0,0.485575720667839,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-012,0,0,0,0,0.40730424225330353,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-013,0,0,0,0,0.422409139573574,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-015,0,0,0,0,0.46944111585617054,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-019,0,0,0,0,0.41419658809900295,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-025,0,0,0,0,0.473415143787861,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-028,0,0,0,0,0.45557800680398947,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-029,0,0,0,0,0.60027964413166,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-030,0,0,0,0,0.405990034341812,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-031,0,0,0,0,0.844184309244155,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-032,0,0,0,0,0.45544918626546854,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-039,0,0,0,0,0.4616105183959005,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-040,0,0,0,0,0.495525486767292,0,MST,1,0.6041483117675306,0.2,Hemsan
