speciesabbr,smplNm,mcp_ddPCR,mcp_qPCR,sdmn_ddPCR,sdmn_qPCR,sdmx_ddPCR,sdmx_qPCR,ddlod,qlod,qloq,sp.f2
Colper,MST2021-070,0,0,0,0,0.5495643988251699,0,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,MST2021-071,0.41919492185115803,0.07979468942671795,0.11359887197613701,-0.058413766834536626,1.0434315353631949,0.21800314568797252,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,MST2021-075,0,0,0,0,0.538899190723895,0,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,MST2021-076,0,0,0,0,0.4839706793427465,0,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,MST2021-079,0,0,0,0,0.557053461670875,0,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,MST2021-081,0,0,0,0,0.497761406004429,0,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,MST2021-082,0,0,0,0,0.51435735076666,0,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,MST2021-083,0,0,0,0,0.48772253096103646,0,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,MST2021-085,0,0,0,0,0.4573633521795275,0,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,MST2021-088,0,0,0,0,0.56605949997902,0,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,MST2021-089,0,0,0,0,0.583533085882665,0,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,MST2021-099,0,0,0,0,0.506336838006975,0,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,NEKfeb2022,0,0,0,0,0,0,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,NTC,0,0,0,0,0.4419031739234925,0,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,stdE-1,0,0.017632886585161597,0,-0.02555868824085084,0.469030998647213,0.060824461411174036,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,stdE0,1.052644550800325,0.88164432925808,0.5470007658004751,0.4497285809979556,1.80224224925041,1.3135600775182044,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,stdE1,11.170066595077499,10.57973195109696,9.3659794330597,10.57973195109696,13.1928026676178,10.57973195109696,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,stdE2,94.4105911254885,105.7973195109696,88.66768836975099,105.7973195109696,100.159111022949,105.7973195109696,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,stdE3,1044.538345336915,1057.973195109696,1024.51805114746,1057.973195109696,1064.627075195315,1057.973195109696,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,stdE4,10464.15771484375,10579.731951096961,10359.0673828125,10579.731951096961,10571.15966796875,10579.731951096961,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Colper,stdE5,5000000,105797.3195109696,55800.263671875,105797.3195109696,5000000,105797.3195109696,1.052644550800325,0.017632886585161597,0.88164432925808,1.057973195109696
Corcas,MST1022,0,0,0,0,0.5025764554739,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST1024,0,0,0,0,1.8656979501247402,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST1027,0,0,0,0,0.5433717742562301,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST1028,0,0,0,0,0.51141746342182,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST1031,0,0,0,0,1.70891374349594,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST1038,0,0,0,0,0.54296877235174,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST1039,0,0,0,0,0.442267209291458,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST1043,0,0,0,0,1.671665608882905,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST1054,0,0,0,0,0.439227782189846,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-002,0,0,0,0,0.580923184752465,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-005,0,0,0,0,0.52570667117834,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-006,0,0,0,0,0.487161949276924,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-008,0,0,0,0,0.889895036816595,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-011,0.372501201927662,0,0.1009455043822525,0,0.92719927430153,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-012,0,0,0,0,0.470510795712471,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-013,0,0,0,0,0.556360743939875,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-015,0,0,0,0,0.517131872475145,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-019,0,0,0,0,0.429551675915718,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-025,0,0,0,0,0.53976610302925,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-028,0,0,0,0,0.509443916380405,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-029,0,0,0,0,0.492224059998989,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-030,0,0,0,0,0.501918606460095,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-031,0,0,0,0,0.486602634191513,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-032,0,0,0,0,0.60474243015051,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-039,0,0,0,0,0.43860580772161495,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-040,0,0,0,0,0.578793808817865,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-043,0,0,0,0,0.444856956601143,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-044,0,0,0,0,0.6304997205734251,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-049,0,0,0,0,0.422453433275223,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-051,0,0,0,0,0.540998987853525,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-052,0,0,0,0,0.4703184589743615,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-055,0,0,0,0,0.49986239522695547,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-058,0,0,0,0,0,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-062,0,0,0,0,0.551144145429135,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-064,0,0,0,0,1.73505559563637,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-070,0,0,0,0,1.6800357401371,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-071,0,0,0,0,0.5746224895119649,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-075,0,0,0,0,0.43540433049201954,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-076,0,0,0,0,0.4645664244890215,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-079,0,0,0,0,1.6613197326660152,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-081,0,0,0,0,0.65141037106514,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-082,0,0,0,0,1.596755236387255,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-083,0,0,0,0,0.511287562549115,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-085,0,0,0,0,0.52368964999914,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-088,0,0,0,0,0.5338972806930551,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-089,0,0,0,0,0.545876398682595,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,MST2021-099,0,0,0,0,0.53774766623974,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,NEKfeb2022,0,0,0,0,0.52888311445713,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,NTC,0,0,0,0,0.518663972616195,0,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,stdE-1,0.401156097650528,0.042071577193911795,0.10871060192585,-0.023105429934368253,0.998528376221655,0.10724858432219184,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,stdE0,0.36033894866704946,1.262147315817354,0.097649674862623,1.262147315817354,0.89692458510399,1.262147315817354,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,stdE1,9.0393453836441,12.62147315817354,7.3196703195572,12.62147315817354,11.00988268852235,12.62147315817354,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,stdE2,116.87438011169449,126.21473158173539,110.1078128814695,126.21473158173539,123.648738861084,126.21473158173539,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,stdE3,1175.508193969725,1262.147315817354,1153.19046020508,1262.147315817354,1197.9108428955099,1262.147315817354,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,stdE4,10983.8269042969,12621.47315817354,10869.67895507815,12621.47315817354,11100.23193359375,12621.47315817354,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Corcas,stdE5,5000000,126214.7315817354,55110.72265625,126214.7315817354,5000000,126214.7315817354,0.36033894866704946,0.042071577193911795,1.262147315817354,1.262147315817354
Cragig,MST1022,0,0,0,0,0.535423681139945,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST1024,0,0,0,0,0.54535888135433,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST1027,0,0,0,0,0.458848774433136,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST1028,0,0,0,0,0.47263711690902704,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST1031,0,0,0,0,0.519332997500895,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST1038,0.363321267068386,0,0.09845783933997151,0,0.90434819459915,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST1039,0,0,0,0,0.684988498687745,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST1043,0,0,0,0,0.5647098645567901,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST1054,0,0,0,0,0.51458742469549,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-002,0,0,0,0,0.544694885611535,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-005,0,0,0,0,0.6534719467163099,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-006,0,0,0,0,0.54027311503887,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-008,0,0,0,0,0.62961235642433,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-011,0.4071536660194395,0,0.110335862264037,0,1.013457775115965,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-012,0,0,0,0,0.53425148129463,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-013,0,0,0,0,0.5826886370778099,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-015,0,0,0,0,0.63961386680603,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-019,0,0,0,0,0.504560247063635,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-025,0,0,0,0,0.4927360638976095,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-028,0,0,0,0,0.584634579718115,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-029,0,0,0,0,0.572091564536095,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-030,0,0,0,0,0.492013543844223,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-031,0,0,0,0,0.8307725936174399,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-032,0,0,0,0,0.6446831673383701,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-039,0,0,0,0,0.530031844973565,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-040,0,0,0,0,0.61284225434065,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-043,0,0,0,0,0.516170635819435,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-044,0,0,0,0,0.729082003235815,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-049,1.3268715143203749,0.3457585310496753,0.761919394135475,0.22740942538683853,2.11948812007904,0.4641076367125121,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-051,0,0,0,0,0.530800446867945,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-052,0,0,0,0,0.502607822418215,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-055,0,0,0,0,0.686565339565275,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-058,0,0,0,0,0.534606128931045,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-062,0,0,0,0,0.55421654134989,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-064,0,0,0,0,0.541836246848105,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-070,0,0,0,0,0.584634579718115,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-071,0,0,0,0,0.469495840370655,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-075,0,0,0,0,0.52954390645027,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-076,0,0,0,0,0.525912679731845,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-079,0,0,0,0,0.748184099793435,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-081,0,0,0,0,0.62053978443146,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-082,0,0,0,0,0.628286078572275,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-083,0,0,0,0,0.608903504908085,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-085,0.362626910209656,0,0.0982696935534475,0,0.90261995792389,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-088,0,0,0,0,0.5235194042325,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-089,0,0,0,0,0.528744161129,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,MST2021-099,0,0,0,0,0.5527329817414299,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,NEKfeb2022,0,0,0,0,0.4853708669543265,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,NTC,0,0,0,0,0.471806414425373,0,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,stdE-1,0,0.05461788658868577,0,0.01231105355608069,0.54458435624838,0.09692471962129084,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,stdE0,0,0.8192682988302866,0,0.8192682988302866,0.5162698775529849,0.8192682988302866,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,stdE1,5.3134357929229505,8.192682988302867,4.015755653381349,8.192682988302867,6.8647253513336,8.192682988302867,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,stdE2,57.871356010437005,81.92682988302866,52.7978658676145,81.92682988302866,62.949213981628496,81.92682988302866,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,stdE3,673.4947967529299,819.2682988302867,657.091751098635,819.2682988302867,689.9436187744151,819.2682988302867,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,stdE4,7078.2482910156505,8192.682988302866,7002.59826660155,8192.682988302866,7154.8840332031505,8192.682988302866,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Cragig,stdE5,37840.4443359375,81926.82988302867,36704.1943359375,81926.82988302867,39054.76318359375,81926.82988302867,5.3134357929229505,0.01231105355608069,0.05461788658868577,0.8192682988302866
Erisin,MST1022,0.33654790371656396,0,0.09120258502662199,0,0.83770349621773,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST1024,0.361712723970413,0,0.0980219431221485,0,0.90034417808056,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST1027,1.765941977500915,0,1.0140273720025998,0,2.8209039568901053,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST1028,0.4682842642068865,0,0.12690135277807701,0,1.165628656744955,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST1031,0,0,0,0,0.481251962482929,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST1038,0,0,0,0,0.493369996547699,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST1039,0,0,0,0,0.566537380218505,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST1043,0.35400673747062694,0,0.09593372233212,0,0.8811622858047501,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST1054,0,0,0,0,0.476440116763115,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-002,0.3643113374710085,0,0.0987261440604925,0,0.90681277215481,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-005,0,0,0,0,0.6764724105596551,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-006,0,0,0,0,0.541654005646705,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-008,0.36505743861198453,0,0.098928324878216,0,0.908669978380205,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-011,0,0,0,0,0.505827963352205,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-012,0,0,0,0,0.458248257637024,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-013,0,0,0,0,0.565542690455915,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-015,0,0,0,0,0.54125353693962,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-019,0,0,0,0,0.40509145706892,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-025,0,0,0,0,0.589470379054545,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-028,0.35718813538551353,0,0.0967958383262155,0,0.88908150792122,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-029,0,0,0,0,0.52060879766941,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-030,0.3109805658459665,0,0.08427411317825301,0,0.774061158299445,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-031,0.37276089191436745,0,0.101015865802765,0,0.92784561216831,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-032,0,0,0,0,0.499831363558769,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-039,0,0,0,0,0.43003339320421197,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-040,0,0,0,0,0.547919161617755,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-043,0,0,0,0,0.4690036550164225,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-044,0,0,0,0,0.51524590700865,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-049,0,0,0,0,0.54702591150999,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-051,0.3673141822218895,0,0.0995398685336115,0,0.9142874926328649,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-052,0,0,0,0,0.650620982050895,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-055,0,0,0,0,0.47601766884326946,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-058,0,0,0,0,0.4645128548145295,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-062,0,0,0,0,0.504655092954635,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-064,0,0,0,0,0.484582222998142,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-070,0,0,0,0,0.51806341856718,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-071,0.474708713591099,0,0.1286422833800315,0,1.181620955467225,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-075,0,0,0,0,0.450405441224575,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-076,0,0,0,0,0.469140261411667,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-079,0,0,0,0,0.4671536013484,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-081,0,0,0,0,0.6447864323854451,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-082,0.34623462706804303,0,0.0938275642693045,0,0.86181581020355,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-083,0,0,0,0,0.532168447971345,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-085,0,0,0,0,0.553797259926795,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-088,0,0,0,0,0.472332239151001,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-089,0,0,0,0,0.4794754087924955,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,MST2021-099,0,0,0,0,0.519098602235315,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,NEKfeb2022,0,0,0,0,0.6594654917717,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,NTC,0,0,0,0,0.476835072040558,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,stdE-1,0,0,0,0,0.4888179153203965,0,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,stdE0,0,0.24312390239477064,0,0.054800937386789816,0.4704558476805685,0.43144686740275145,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,stdE1,1.685536205768585,3.6468585359215595,1.03351354598999,3.6468585359215595,2.56726384162903,3.6468585359215595,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,stdE2,33.79592895507815,36.468585359215595,30.51844596862795,36.468585359215595,37.3016667366028,36.468585359215595,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,stdE3,314.540328979492,364.6858535921559,303.969440460205,364.6858535921559,325.13027191162104,364.6858535921559,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,stdE4,3039.1567993164053,3646.8585359215595,3002.4441528320303,3646.8585359215595,3076.10046386719,3646.8585359215595,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Erisin,stdE5,28662.4169921875,36468.58535921559,28175.068359375,36468.58535921559,29193.82568359375,36468.58535921559,1.685536205768585,0.054800937386789816,3.6468585359215595,0.36468585359215594
Hemsan,MST1022,0,0,0,0,0.4788481816649435,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST1024,0,0,0,0,0.5225342884659749,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST1027,0,0.058903382259392414,0,-0.024398579801487102,0.43065428733825695,0.14220534432027193,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST1028,2.07967221736908,0,0.563518553972245,0,5.17766773700715,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST1031,0,0,0,0,0.50937946885824,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST1038,0,0,0,0,0.4226529970765115,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST1039,0,0,0,0,0.4748667776584625,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST1043,0,0,0,0,0.57445850223303,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST1054,0,0,0,0,0.38996696472167947,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-002,0,0,0,0,0.4880181327462195,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
