smplNm,mcp_ddPCR,mcp_qPCR,sdmn_ddPCR,sdmn_qPCR,sdmx_ddPCR,sdmx_qPCR,smplTp,qlod,f2,mcp_ddPCR_lod,spcAbbr
MST1022,0,0,0,0,0.5025764554739,0,MST,1,1.262147315817354,0.2,Corcas
MST1024,0,0,0,0,1.8656979501247402,0,MST,1,1.262147315817354,0.2,Corcas
MST1027,0,0,0,0,0.5433717742562301,0,MST,1,1.262147315817354,0.2,Corcas
MST1028,0,0,0,0,0.51141746342182,0,MST,1,1.262147315817354,0.2,Corcas
MST1031,0,0,0,0,1.70891374349594,0,MST,1,1.262147315817354,0.2,Corcas
MST1038,0,0,0,0,0.54296877235174,0,MST,1,1.262147315817354,0.2,Corcas
MST1039,0,0,0,0,0.442267209291458,0,MST,1,1.262147315817354,0.2,Corcas
MST1043,0,0,0,0,1.671665608882905,0,MST,1,1.262147315817354,0.2,Corcas
MST1054,0,0,0,0,0.439227782189846,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-002,0,0,0,0,0.580923184752465,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-005,0,0,0,0,0.52570667117834,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-006,0,0,0,0,0.487161949276924,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-008,0,0,0,0,0.889895036816595,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-011,0.372501201927662,0,0.1009455043822525,0,0.92719927430153,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-012,0,0,0,0,0.470510795712471,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-013,0,0,0,0,0.556360743939875,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-015,0,0,0,0,0.517131872475145,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-019,0,0,0,0,0.429551675915718,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-025,0,0,0,0,0.53976610302925,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-028,0,0,0,0,0.509443916380405,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-029,0,0,0,0,0.492224059998989,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-030,0,0,0,0,0.501918606460095,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-031,0,0,0,0,0.486602634191513,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-032,0,0,0,0,0.60474243015051,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-039,0,0,0,0,0.43860580772161495,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-040,0,0,0,0,0.578793808817865,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-043,0,0,0,0,0.444856956601143,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-044,0,0,0,0,0.6304997205734251,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-049,0,0,0,0,0.422453433275223,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-051,0,0,0,0,0.540998987853525,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-052,0,0,0,0,0.4703184589743615,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-055,0,0,0,0,0.49986239522695547,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-058,0,0,0,0,0,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-062,0,0,0,0,0.551144145429135,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-064,0,0,0,0,1.73505559563637,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-070,0,0,0,0,1.6800357401371,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-071,0,0,0,0,0.5746224895119649,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-075,0,0,0,0,0.43540433049201954,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-076,0,0,0,0,0.4645664244890215,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-079,0,0,0,0,1.6613197326660152,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-081,0,0,0,0,0.65141037106514,0,MST,1,1.262147315817354,0.2,Corcas
