"","C","Species","prob_q","prob_dd","delta"
"69",3.8,"Hemtak",0.998115111605566,0.939573596605518,-0.0585415150000479
"70",3.9,"Hemtak",0.99836748555498,0.942783804693855,-0.0555836808611256
"71",4,"Hemtak",0.998586116187539,0.945833299518764,-0.0527528166687754
"72",4.1,"Hemtak",0.998775503141567,0.948729101959554,-0.0500464011820132
"73",4.2,"Hemtak",0.998939549025454,0.951478034083698,-0.047461514941756
"74",4.3,"Hemtak",0.999081637884752,0.954086712599297,-0.0449949252854549
"75",4.4,"Hemtak",0.999204703544541,0.956561544082631,-0.0426431594619098
"76",4.5,"Hemtak",0.999311289085927,0.958908721799535,-0.0404025672863917
"77",4.6,"Hemtak",0.999403598571187,0.961134223949223,-0.038269374621964
"78",4.7,"Hemtak",0.999483542001108,0.963243813169654,-0.0362397288314539
"79",4.8,"Hemtak",0.999552774370029,0.965243037154198,-0.0343097372158311
"80",4.9,"Hemtak",0.999612729578515,0.967137230240151,-0.0324754993383646
"81",5,"Hemtak",0.999664649869534,0.968931515840333,-0.0307331340292011
"82",5.1,"Hemtak",0.999709611370618,0.97063080959945,-0.0290788017711675
"83",5.2,"Hemtak",0.999748546250858,0.972239823167072,-0.027508723083786
"84",5.3,"Hemtak",0.999782261936628,0.973763068488772,-0.0260191934478557
"85",5.4,"Hemtak",0.999811457772954,0.975204862526291,-0.0246065952466629
"86",5.5,"Hemtak",0.999836739467432,0.97656933232633,-0.0232674071411022
"87",5.6,"Hemtak",0.999858631609813,0.977860420365829,-0.021998211243984
"88",5.7,"Hemtak",0.999877588522147,0.979081890109299,-0.0207956984128479
"89",5.8,"Hemtak",0.999894003660976,0.980237331720909,-0.0196566719400666
"90",5.9,"Hemtak",0.999908217763978,0.981330167880692,-0.0185780498832858
"91",6,"Hemtak",0.999920525908083,0.982363659660277,-0.0175568662478054
