"","C","Species","prob_q","prob_dd","delta"
"1",-3,"Myaare",0.00176119495663285,0.316479106263684,0.314717911307052
"2",-2.9,"Myaare",0.00219801536068584,0.340739611548615,0.338541596187929
"3",-2.8,"Myaare",0.0027428804571246,0.365864408989199,0.363121528532075
"4",-2.7,"Myaare",0.00342234866895794,0.391740969253486,0.388318620584528
"5",-2.6,"Myaare",0.0042694146109858,0.418240623158164,0.413971208547178
"6",-2.5,"Myaare",0.00532501768574217,0.445220764892785,0.439895747207043
"7",-2.4,"Myaare",0.00663987581744356,0.472527695655406,0.465887819837963
"8",-2.3,"Myaare",0.00827669834764565,0.5,0.491723301652354
"9",-2.2,"Myaare",0.0103128315528695,0.527472304344594,0.517159472791724
"10",-2.1,"Myaare",0.012843382614627,0.554779235107215,0.541935852492588
"11",-2,"Myaare",0.0159848483422026,0.581759376841836,0.565774528499634
"12",-1.9,"Myaare",0.0198792364430201,0.608259030746514,0.588379794303494
"13",-1.8,"Myaare",0.024698599748686,0.634135591010801,0.609436991262115
"14",-1.7,"Myaare",0.030649794445155,0.659260388451385,0.62861059400623
"15",-1.6,"Myaare",0.037979106122838,0.683520893736316,0.645541787613478
"16",-1.5,"Myaare",0.0469761456782835,0.706822221093568,0.659846075415284
"17",-1.4,"Myaare",0.0579760884843051,0.729087922349307,0.671111833865002
"18",-1.3,"Myaare",0.0713589173240168,0.750260105595118,0.678901188271101
"19",-1.2,"Myaare",0.0875438674790782,0.770298949046602,0.682755081567524
"20",-1.1,"Myaare",0.106976854631344,0.789181706522253,0.682204851890909
"21",-1,"Myaare",0.130108474362998,0.806901315766784,0.676792841403786
"22",-0.9,"Myaare",0.157360483511629,0.823464725220883,0.666104241709254
"23",-0.8,"Myaare",0.189079877287189,0.838891050423415,0.649811173136225
"24",-0.7,"Myaare",0.225482099063965,0.853209660198618,0.627727561134653
"25",-0.6,"Myaare",0.266588629996094,0.866458277466788,0.599869647470693
"26",-0.5,"Myaare",0.31216866941716,0.878681162108263,0.566512492691104
"27",-0.4,"Myaare",0.361698442370756,0.889927425637497,0.528228983266741
"28",-0.3,"Myaare",0.414352745557622,0.900249510880315,0.485896765322693
"29",-0.2,"Myaare",0.469039660352691,0.90970185529708,0.440662194944389
"30",-0.0999999999999996,"Myaare",0.524480410646733,0.918339744538405,0.393859333891672
"31",0,"Myaare",0.579324252148749,0.926218353397535,0.346894101248785
"32",0.1,"Myaare",0.632277545934775,0.933391964424909,0.301114418490134
"33",0.2,"Myaare",0.682221546400676,0.939913349825992,0.257691803425316
"34",0.3,"Myaare",0.728297123858837,0.945833299518764,0.217536175659927
"35",0.4,"Myaare",0.769944880799786,0.9512002770012,0.181255396201414
"36",0.5,"Myaare",0.806901315766784,0.956060184603859,0.149158868837075
"37",0.6,"Myaare",0.839161172961039,0.960456220449047,0.121295047488008
"38",0.7,"Myaare",0.866920432731596,0.964428810727364,0.0975083779957678
"39",0.8,"Myaare",0.890513791653667,0.968015602510467,0.0775018108567995
"40",0.9,"Myaare",0.910356860068494,0.97125150407346,0.0608946440049665
"41",1,"Myaare",0.926898826577622,0.974168761475336,0.0472699348977141
"42",1.1,"Myaare",0.940587497871275,0.976797061854356,0.0362095639830808
"43",1.2,"Myaare",0.951846043613151,0.97916365548132,0.0273176118681685
"44",1.3,"Myaare",0.961059444552466,0.981293490045645,0.0202340454931798
"45",1.4,"Myaare",0.968568237164404,0.983209351913186,0.0146411147487824
"46",1.5,"Myaare",0.974667296773128,0.984932010189407,0.0102647134162788
"47",1.6,"Myaare",0.979607803741841,0.98648036035403,0.006872556612189
"48",1.7,"Myaare",0.983601000489489,0.987871565015726,0.00427056452623686
"49",1.8,"Myaare",0.986822768453784,0.989121189982926,0.0022984215291425
"50",1.9,"Myaare",0.989418393173584,0.990243334375449,0.000824941201864715
"51",2,"Myaare",0.991507137148356,0.991250753927353,-0.000256383221002854
"52",2.1,"Myaare",0.993186415256021,0.992154976969544,-0.00103143828647723
"53",2.2,"Myaare",0.99453548278384,0.992966412845005,-0.00156906993883466
"54",2.3,"Myaare",0.995618617690874,0.993694452712664,-0.00192416497821013
"55",2.4,"Myaare",0.996487820036778,0.994347562848763,-0.00214025718801492
