"","C","Species","prob_q","prob_dd","delta"
"1",-3,"Myaare",0.00910305920823689,0.314319886061746,0.305216826853509
"2",-2.9,"Myaare",0.010782390959751,0.33872079367705,0.327938402717299
"3",-2.8,"Myaare",0.0127675339623842,0.364010347297011,0.351242813334627
"4",-2.7,"Myaare",0.0151125774795969,0.390074279223029,0.374961701743432
"5",-2.6,"Myaare",0.0178805396491109,0.416781450915967,0.398900911266856
"6",-2.5,"Myaare",0.0211445870876827,0.44398610945538,0.422841522367697
"7",-2.4,"Myaare",0.0249893173489024,0.471530825439878,0.446541508090976
"8",-2.3,"Myaare",0.0295120595011872,0.4992500005625,0.469737941061312
"9",-2.2,"Myaare",0.0348241231479007,0.526973786574914,0.492149663427014
"10",-2.1,"Myaare",0.0410518934926766,0.554532222361229,0.513480328868552
"11",-2,"Myaare",0.0483376287199052,0.581759376841836,0.533421748121931
"12",-1.9,"Myaare",0.0568397660645268,0.608497284915756,0.551657518851229
"13",-1.8,"Myaare",0.0667324862157662,0.634599481694117,0.567866995478351
"14",-1.7,"Myaare",0.0782042266311697,0.659933974505477,0.581729747874307
"15",-1.6,"Myaare",0.0914547815355598,0.684385538188415,0.592930756652855
"16",-1.5,"Myaare",0.106690593945651,0.707857271424481,0.60116667747883
"17",-1.4,"Myaare",0.124117853526532,0.730271404413182,0.606153550886649
"18",-1.3,"Myaare",0.143933090019854,0.751569395764015,0.607636305744161
"19",-1.2,"Myaare",0.166311125008846,0.771711395077297,0.605400270068451
"20",-1.1,"Myaare",0.191390540597599,0.790675174953125,0.599284634355526
"21",-1,"Myaare",0.219257252087872,0.808454651438533,0.589197399350661
"22",-0.9,"Myaare",0.249927311171752,0.825058115978402,0.57513080480665
"23",-0.8,"Myaare",0.283330647248504,0.840506296602132,0.557175649353627
"24",-0.7,"Myaare",0.319297952749293,0.854830353761073,0.53553240101178
"25",-0.6,"Myaare",0.35755316543642,0.868069899484778,0.510516734048358
"26",-0.5,"Myaare",0.397713823111369,0.880271109710736,0.482557286599366
"27",-0.4,"Myaare",0.439300850317747,0.89148498071848,0.452184130400733
"28",-0.3,"Myaare",0.481758100204262,0.901765763011808,0.420007662807546
"29",-0.2,"Myaare",0.524480410646733,0.911169590673904,0.386689180027171
"30",-0.0999999999999996,"Myaare",0.566847389971497,0.919753311643769,0.352905921672272
"31",0,"Myaare",0.608259030746514,0.927573514638482,0.319314483891968
"32",0.1,"Myaare",0.648168881838421,0.934685741423907,0.286516859585486
"33",0.2,"Myaare",0.686110999571414,0.941143868502613,0.255032868931199
"34",0.3,"Myaare",0.721718101857981,0.946999639645836,0.225281537787855
"35",0.4,"Myaare",0.754729921357608,0.952302329629174,0.197572408271566
"36",0.5,"Myaare",0.784992288628108,0.957098519643206,0.172106231015099
"37",0.6,"Myaare",0.812448644266983,0.96143196578967,0.148983321522687
"38",0.7,"Myaare",0.837126313453113,0.965343543548256,0.128217230095143
"39",0.8,"Myaare",0.859119982406424,0.96887125287511,0.109751270468685
"40",0.9,"Myaare",0.878574521156766,0.97205027049493,0.0934757493381635
"41",1,"Myaare",0.895668776880999,0.97491303784652,0.0792442609655216
