Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Cragig
3201.688,271.4242,0
3467.923,222.9072,0
3594.607,312.7607,0
3541.498,253.7325,0
3241.785,214.1492,0
3435.992,408.358,0
3154.977,334.7167,0
3046.594,295.4872,0
3955.289,410.8035,0
3544.572,271.5009,0
4004.767,391.2546,0
3509.865,258.5792,0
3632.282,322.3383,0
3050.227,244.8258,0
3103.884,222.525,0
3623.548,282.3823,0
3652.752,334.4833,0
3133.625,263.5531,0
3378.718,309.5653,0
3151.404,230.2545,0
3413.989,221.5399,0
3166.82,269.7813,0
3280.481,209.9171,0
3792.819,244.4172,0
3616.637,300.6311,0
3680.417,218.7103,0
3550.814,435.9829,0
3896.297,336.7021,0
4051.826,369.929,0
3598.49,315.3514,0
4001.59,406.7064,0
3276.882,274.7766,0
3575.15,293.1097,0
3129.81,262.4507,0
2903.738,260.2108,0
3581.699,294.8627,0
3228.958,268.6948,0
3153.21,243.2476,0
3909.314,354.0065,0
3440.72,143.5106,0
3916.828,312.8635,0
3300.354,255.1432,0
3650.873,379.7162,0
3325.37,256.1017,0
3940.311,392.2926,0
3230.339,374.8389,0
3574.19,221.8198,0
3581.976,254.0325,0
3625.732,323.9047,0
3122.008,227.6414,0
4001.015,326.6605,0
3607.646,283.6854,0
3368.288,345.668,0
3326.907,203.6997,0
3019.451,318.4482,0
2950.61,293.3596,0
3730.956,335.2734,0
4044.251,361.6173,0
3335.495,303.7554,0
3528.082,271.912,0
3625.101,278.108,0
3228.998,307.8986,0
3422.185,317.7444,0
3348.72,361.0812,0
3525.651,222.9375,0
4039.101,235.2201,0
3317.598,246.8793,0
3674.381,244.5726,0
3705.545,265.4487,0
3116.069,233.2939,0
3527.513,316.6973,0
3449.461,414.0577,0
3649.228,188.4244,0
3589.521,354.3073,0
4025.118,350.3588,0
3451.842,255.4281,0
3402.27,314.699,0
3117.638,253.8948,0
3453.761,307.7173,0
3531.565,316.8823,0
3517.196,350.4758,0
3471.063,312.4961,0
3093.758,271.1743,0
3020.418,339.4088,0
3110.836,294.3036,0
3588.103,306.0968,0
3656.378,327.3859,0
3282.577,344.3025,0
3386.456,302.678,0
3663.762,267.7365,0
3534.05,268.6685,0
3668.022,237.9225,0
3684.531,272.296,0
3509.784,377.0399,0
3558.844,251.8087,0
3599.382,298.5629,0
3580.854,303.6879,0
3901.421,370.3561,0
3632.841,299.6609,0
3548.129,318.8311,0
3398.437,349.6183,0
3788.988,270.2072,0
3622.251,363.3536,0
3507.57,342.6414,0
3663.487,304.8857,0
3673.116,289.1013,0
3642.117,292.4257,0
3203.234,289.1555,0
3139.886,245.4686,0
3454.097,222.6573,0
3520.582,255.7585,0
3768.214,324.9747,0
3631.468,246.629,0
3702.425,295.5348,0
3393.996,363.2694,0
3619.982,336.7605,0
3387.586,327.738,0
3588.85,346.278,0
3598.742,252.2615,0
4034.804,383.1833,0
3033.123,277.3717,0
3095.134,270.0039,0
3142.407,291.0415,0
3130.944,179.3473,0
3116.91,267.2725,0
3285.497,283.4316,0
3148.406,274.1835,0
3035.483,367.8484,0
3459.632,223.7411,0
3192.446,262.5591,0
3635.34,254.3508,0
3272.311,301.1066,0
3559.496,310.7908,0
2991.358,231.9092,0
3620.798,344.9128,0
3153.303,248.8112,0
3381.45,234.8344,0
3528.842,238.5074,0
3492.57,258.266,0
3697.337,357.7291,0
3197.904,335.9708,0
3635.559,309.2915,0
3586.621,326.3916,0
3290.866,316.5775,0
3540.543,235.278,0
3117.496,199.2384,0
3285.963,334.6034,0
3209.599,246.0782,0
3174.404,236.3909,0
3539.994,321.7317,0
3230.96,302.9532,0
3112.108,245.8512,0
3088.943,301.5168,0
4098.281,284.8118,0
3420.259,222.1754,0
3680.141,343.0325,0
3739.887,297.4829,0
3328.826,265.9515,0
3174.703,265.1831,0
3831.812,308.9801,0
3973.3,330.9989,0
3343.996,254.5066,0
3842.292,234.0482,0
3645.222,236.2991,0
3100.685,256.3645,0
3693.965,299.473,0
3547.182,303.603,0
3589.074,260.0533,0
3031.283,297.7272,0
3014.298,275.6637,0
3006.611,344.369,0
3141.747,276.3479,0
3540.157,230.025,0
3607.517,316.0979,0
3498.29,280.5443,0
4105.947,308.4456,0
3505.881,287.0623,0
3721.203,369.0853,0
3132.708,238.9858,0
3180.59,321.5231,0
3269.078,340.3083,0
3307.902,262.7218,0
3760.705,334.2377,0
3029.723,259.9797,0
3561.135,355.4026,0
4052.386,359.0325,0
3070.63,217.1292,0
3456.664,340.8716,0
3400.467,290.6548,0
3567.947,365.843,0
3303.3,354.1422,0
3608.573,334.7988,0
3632.708,319.5901,0
3418.969,225.7899,0
3872.559,179.4117,0
3534.101,303.0841,0
3214.543,233.3571,0
3385.28,379.8422,0
3142.889,294.3707,0
3063.286,315.5023,0
2981.69,316.5148,0
3598.962,377.2019,0
3096.706,278.942,0
3392.906,188.9827,0
2993.3,357.8796,0
3187.031,291.8721,0
3650.466,305.0645,0
3531.98,340.1362,0
3161.595,292.005,0
3980.074,327.5276,0
3244.718,243.7761,0
4021.646,310.4371,0
2982.313,327.3727,0
3774.011,256.8322,0
3315.043,231.6921,0
3473.217,323.3319,0
3143.085,233.1056,0
3344.501,299.2212,0
3908.102,409.297,0
3155.134,397.8046,0
3594.411,239.6317,0
3256.166,255.4594,0
3043.248,289.4797,0
3542.707,267.9788,0
3335.031,373.4363,0
3225.043,246.9797,0
3181.09,274.3512,0
3175.625,297.4243,0
3265.711,305.7227,0
3254.927,303.5424,0
3296.166,308.3997,0
3458.203,271.8407,0
3314.49,261.8516,0
2955.448,257.7448,0
3258.018,207.9503,0
3090.471,269.2697,0
3419.053,306.3914,0
3194.58,333.9055,0
3150.547,269.0585,0
3684.546,398.2932,0
3802.558,394.1915,0
3637.993,304.5795,0
3109.842,294.3613,0
3440.64,366.4586,0
3392.663,196.9803,0
3257.944,289.0884,0
3507.141,293.6321,0
3095.079,247.354,0
3398.101,413.8175,0
4052.316,336.3405,0
3562.194,222.899,0
3425.047,342.4216,0
2982.618,356.8604,0
3640.278,236.5427,0
4100.858,361.2523,0
3351.27,264.2245,0
3645.717,308.6931,0
3414.12,310.0637,0
3675.467,200.0914,0
2984.918,351.7186,0
3544.17,155.6533,0
3567.264,287.172,0
3477.19,311.8748,0
3250.217,260.7687,0
3211.887,314.1696,0
3429.215,317.7911,0
3648.529,337.2495,0
4088.402,268.1228,0
3209.089,272.9397,0
3330.09,257.8499,0
3517.293,267.5607,0
3680.969,323.4199,0
4041.328,337.9403,0
4028.675,324.8141,0
3881.363,368.4913,0
3460.168,217.9111,0
3348.839,361.3156,0
3600.596,319.438,0
3455.836,350.9415,0
3630.028,414.4421,0
2981.032,331.5809,0
3609.095,275.389,0
3318.927,239.9537,0
3748.282,205.7407,0
3152.694,330.0105,0
3029.781,290.5924,0
3690.142,240.4301,0
3082.051,268.7318,0
3415.677,265.3553,0
3607.67,257.36,0
3918.531,225.3793,0
3076.656,300.3247,0
3396.744,337.2875,0
3082.893,266.5059,0
3297.855,258.3816,0
3067.556,272.3003,0
3322.871,238.4705,0
3850.665,308.1946,0
3408.742,342.7644,0
3018.742,318.3071,0
3478.063,228.2545,0
3131.578,321.8168,0
3142.576,297.1992,0
3111.865,204.0591,0
3115.928,311.7606,0
3115.273,373.2543,0
3486.217,335.7054,0
3267.24,245.8287,0
3649.979,317.6093,0
3125.326,266.5677,0
2986.971,300.8865,0
3141.429,310.6981,0
3535.024,266.3761,0
3658.083,304.2354,0
3719.439,301.6591,0
3434.818,237.1056,0
3410.667,315.7737,0
3930.041,411.7893,0
3214.663,294.6838,0
3135.906,269.6832,0
3353.305,290.2375,0
3476.865,363.1685,0
3635.446,281.1766,0
3222.707,259.8906,0
3577.23,403.5869,0
3531.826,301.1023,0
3150.042,327.9525,0
3728.264,326.95,0
2944.869,230.7764,0
3364.729,308.3845,0
3222.117,193.6903,0
3606.083,324.2551,0
3428.467,312.2349,0
3546.705,404.7002,0
3353.939,283.2445,0
4031.345,339.2228,0
3717.985,247.2206,0
3485.807,304.2959,0
3053.649,276.1218,0
3380.307,321.2644,0
3307.144,261.2882,0
3618.466,296.6847,0
3542.916,290.4716,0
3663.294,341.072,0
3233.198,296.0552,0
3064.284,257.6899,0
3575.201,347.0742,0
3049.242,244.0831,0
3602.081,334.1935,0
3655.849,208.1804,0
2997.787,221.4087,0
2991.643,299.7582,0
2999.216,246.8948,0
3043.459,290.0277,0
3233.149,252.5461,0
4060.532,304.3333,0
2981.795,304.8593,0
3080.903,290.9692,0
3260.437,374.9269,0
3550.825,301.4254,0
3606.926,318.0146,0
3610.667,278.0889,0
3224.162,306.7903,0
3624.729,259.3053,0
3544.233,295.3225,0
2944.764,305.4735,0
3178.403,232.9457,0
3186.432,297.785,0
3581.131,351.1831,0
3453.839,306.1309,0
3684.063,266.9744,0
3293.717,312.7523,0
3357.022,341.4222,0
3558.155,267.7048,0
3735.473,227.8499,0
3581.66,272.8379,0
3752.717,294.9076,0
3107.054,291.037,0
3494.848,302.6208,0
3196.565,291.4025,0
3139.142,276.4899,0
3649.664,320.4449,0
3543.22,271.2466,0
3545.782,356.0271,0
3371.272,322.4312,0
3168.492,261.7035,0
3678.228,272.25,0
3538.941,269.0176,0
3331.886,340.1693,0
3590.9,262.674,0
3105.55,241.082,0
3522.241,311.8418,0
3430.706,382.2761,0
3974.064,345.5873,0
3066.886,353.3918,0
3610.445,264.6086,0
3339.66,306.998,0
3574.526,408.8225,0
3425.371,278.5446,0
2935.548,325.1501,0
3431.067,385.2247,0
3491.986,285.1235,0
3728.798,240.8942,0
3327.178,218.488,0
3216.733,233.525,0
3432.815,340.3617,0
3586.771,389.2184,0
3379.82,320.2949,0
3466.382,297.1439,0
3193.321,279.8918,0
3450.969,245.8353,0
3123.093,257.821,0
3195.71,316.2621,0
3903.043,331.1394,0
3373.652,355.8651,0
2943.563,348.1329,0
3256.624,292.1434,0
3420.29,309.0364,0
2972.678,235.4927,0
3629.44,280.969,0
3577.084,280.4617,0
3182.008,329.6071,0
3328.241,357.3604,0
3534.466,332.4812,0
3218.337,259.1775,0
3560.846,259.0121,0
3146.107,300.5906,0
3453.005,251.9438,0
3728.734,407.7981,0
3207.879,316.517,0
3131.959,250.8613,0
3245.695,267.8477,0
3425.469,266.1078,0
3117.522,317.47,0
3086.323,252.5924,0
3302.999,306.0751,0
3302.503,252.4487,0
3575.747,219.8021,0
3261.161,276.0178,0
3397.077,296.7216,0
3348.99,280.2557,0
3271.13,337.474,0
3298.923,334.0602,0
3560.822,259.3145,0
3537.471,304.323,0
3615.72,298.9913,0
3438.378,346.0004,0
3482.761,366.1323,0
3808.088,292.3235,0
3143.912,233.821,0
3309.962,262.04,0
3754.28,255.1923,0
3246.556,270.6215,0
3146.819,155.9998,0
3669.865,307.3241,0
3584.442,330.7233,0
3505.216,362.6669,0
3976.988,387.074,0
3259.795,334.7491,0
3643.329,345.3075,0
3471.173,272.8207,0
3507.898,328.6577,0
3524.363,313.7094,0
3620.855,283.2848,0
3850.664,332.4498,0
3600.036,229.2969,0
3749.524,378.5497,0
3845.303,301.7059,0
3434.491,350.5918,0
3597.522,223.5441,0
3701.427,360.3121,0
3307.41,194.0571,0
3633.444,297.0603,0
3021.391,239.8711,0
3250.527,250.4183,0
3344.073,219.5604,0
3116.756,277.5609,0
3698.326,349.6824,0
3635.976,306.868,0
3293.905,312.646,0
3295.434,258.0549,0
3635.4,291.3986,0
3479.985,311.3265,0
3622.276,384.7791,0
3595.084,334.1118,0
3162.82,283.0059,0
3537.096,294.1865,0
3545.041,307.6747,0
3456.405,370.1871,0
3579.639,237.9677,0
3210.013,286.9163,0
3278.994,306.6243,0
3711.639,306.7504,0
3137.189,222.7645,0
3112.989,328.6265,0
3505.375,266.8833,0
3595.164,201.3284,0
3215.34,328.3888,0
3215.286,309.6993,0
3368.563,297.5291,0
3613.836,296.5746,0
3637.279,297.6791,0
2903.485,313.2274,0
3679.99,306.3066,0
3451.194,283.2358,0
3486.588,341.3298,0
3599.324,154.87,0
3852.392,267.7666,0
3347.446,364.6273,0
3513.752,221.9457,0
3687.902,283.4747,0
3484.302,342.153,0
3460.276,291.7896,0
3943.688,332.5981,0
3260.669,359.6272,0
3532.976,281.9937,0
3048.618,269.9418,0
3223.795,155.2437,0
3670.976,241.1696,0
3536.763,235.6389,0
4344.926,400.4778,0
3311.255,234.9844,0
3464.887,272.0111,0
3165.731,319.9099,0
