Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Cragig
3523.083,342.9735,0
3420.364,326.9615,0
3512.387,241.9866,0
3534.992,335.7864,0
3510.293,342.2726,0
3258.406,279.2236,0
3901.242,238.0045,0
3252.75,297.5304,0
3735.902,305.2968,0
3382.739,297.2872,0
3552.245,300.8225,0
3484.033,283.9094,0
3611.524,277.062,0
3573.422,241.2621,0
3643.264,265.6937,0
3539.37,274.9562,0
3229.486,223.9022,0
2999.518,288.1913,0
3498.714,370.6982,0
3277.075,304.5625,0
3144.312,270.6117,0
3494.492,281.0344,0
3685.076,343.6395,0
3518.893,329.3702,0
3349.651,269.7722,0
3798.836,285.5905,0
3508.793,299.7778,0
3555.028,238.9108,0
3888.214,200.1417,0
3269.828,343.9136,0
2954.071,330.4021,0
3784.166,311.8701,0
3244.206,255.5333,0
3444.916,252.6067,0
3545.817,308.2909,0
3288.137,337.5066,0
3579.327,378.0923,0
3616.078,324.2144,0
3815.658,243.5269,0
3621.004,251.2163,0
3569.86,274.7935,0
3802.237,313.5275,0
3756.829,298.6371,0
3611.68,307.2502,0
3404.679,269.5872,0
3314.481,201.7131,0
3532.273,338.7854,0
3506.917,307.5428,0
3379.653,275.8992,0
3508.077,255.673,0
3501.602,244.1143,0
3614.928,307.4249,0
3306.55,224.8782,0
3596.511,246.6877,0
3538.987,263.5408,0
3303.167,242.08,0
3461.969,315.9982,0
3165.321,189.1063,0
2970.346,301.8789,0
3652.032,242.9698,0
3308.653,333.7627,0
3577.739,277.897,0
3378.723,326.6078,0
3285.506,253.8507,0
3464.372,315.7086,0
3176.583,295.665,0
3091.934,248.4521,0
3594.984,247.1885,0
3697.906,346.9082,0
3600.624,272.3958,0
3539.5,353.0371,0
3141.358,304.6738,0
3678.254,266.156,0
3617.712,291.5055,0
3266.403,322.9673,0
3506.867,243.3988,0
3243.496,223.4644,0
3094.778,235.7177,0
3684.822,346.52,0
3421.318,353.546,0
3580.238,409.0948,0
3653.183,312.2256,0
3532.321,329.7577,0
3319.727,232.2529,0
3609.201,269.6365,0
3668.001,255.886,0
3597.484,278.1836,0
3614.872,283.9385,0
3465.264,352.3569,0
3758.829,192.6042,0
3578.686,288.8257,0
3505.075,321.2222,0
3704.945,263.9093,0
3101.101,279.5902,0
3293.919,244.1262,0
3403.386,325.0515,0
3418.092,293.9156,0
3479.124,333.854,0
3719.687,319.5505,0
3634.061,197.7719,0
3671.198,289.0433,0
3472.293,296.2156,0
3622.04,284.8407,0
3391.862,179.9478,0
3459.861,325.3635,0
3626.846,277.4349,0
3512.187,326.3933,0
3510.111,280.6853,0
3138.548,370.104,0
3817.278,312.1633,0
3643.653,344.8531,0
3301.569,212.8422,0
3685.537,258.5262,0
3663.345,313.8141,0
3422.955,300.1326,0
3483.124,261.3475,0
3666.034,319.5299,0
3566.24,302.8405,0
3486.865,315.8325,0
3657.605,270.4883,0
3400.772,260.2042,0
3622.024,315.731,0
3431.533,271.0366,0
3615.417,277.2131,0
3490.257,267.1654,0
3387.271,217.337,0
3888.527,235.2938,0
3540.17,290.723,0
3495.834,239.1571,0
3719.858,349.7045,0
3324.585,320.3883,0
3219.773,214.3232,0
3491.494,229.5419,0
3466.16,319.9878,0
3017.31,230.6278,0
3468.983,222.8828,0
3660.825,309.3326,0
3508.818,317.0923,0
3692.778,209.1912,0
3226.014,239.0206,0
3545.878,329.8767,0
3606.233,352.3534,0
3733.313,308.9614,0
3686.332,263.3848,0
3595.067,302.8187,0
3601.348,307.2457,0
3529.529,201.7712,0
3423.235,238.1483,0
3761.623,243.9662,0
3543.52,219.861,0
4240.214,444.8545,0
3848.478,273.0957,0
3332.906,254.0519,0
3608.367,268.9742,0
3712.034,246.6385,0
3405.104,336.8239,0
3658.538,291.6466,0
3262.293,275.875,0
3606.74,262.4973,0
3555.215,318.4056,0
3761.032,275.3938,0
3601.423,308.71,0
3218.92,212.3381,0
3554.313,247.5354,0
3623.396,245.1545,0
3823.59,297.6764,0
3101.317,219.9226,0
3763.307,405.4583,0
3714.132,284.6351,0
3489.354,351.1301,0
3702.676,285.1256,0
3574.99,300.7345,0
3427.956,337.6125,0
3546.277,383.225,0
3636.874,296.0259,0
3521.798,226.9036,0
3594.262,322.3937,0
3449.198,223.8398,0
3593.73,315.3265,0
3327.501,337.5449,0
3472.655,278.9946,0
3801.204,247.4746,0
3302.597,271.9822,0
3340.806,278.0579,0
3647.205,194.2643,0
3743.467,172.1729,0
3739.951,283.0663,0
3511.729,287.1112,0
3398.341,255.9661,0
3686.223,280.0809,0
3662.602,288.838,0
3542.567,276.463,0
3548.264,197.1368,0
3179.353,321.8689,0
3633.072,346.3145,0
3723.326,307.7988,0
3383.227,266.7902,0
3539.822,257.302,0
3442.895,334.1892,0
3389.889,336.6929,0
3718.451,200.7683,0
3650.781,285.2659,0
3637.898,372.9961,0
3640.66,243.7039,0
3520.21,339.5483,0
3837.452,277.9668,0
3532.105,371.9,0
3621.013,275.0154,0
3683.431,281.6118,0
3796.245,273.8765,0
3539.405,296.3229,0
3605.874,358.1877,0
3599.481,241.8909,0
3597.902,363.875,0
3466.886,319.6621,0
3570.754,361.7435,0
3524.254,314.2706,0
3352.75,259.25,0
3911.218,324.3336,0
3504.698,285.473,0
3383.479,290.7864,0
3606.17,314.9081,0
3553.462,345.8298,0
3148.769,263.0098,0
3610.7,315.1647,0
3385.732,296.5687,0
3547.743,246.1606,0
3403.696,270.2416,0
3161.644,269.6,0
3471.484,311.389,0
3413.076,217.0121,0
3684.084,212.4259,0
3327.555,205.8966,0
3786.352,350.7083,0
3755.81,304.5568,0
3268.469,224.8794,0
3766.779,163.9426,0
3590.952,268.2856,0
3375.52,292.7484,0
3266.424,259.4694,0
3434.351,272.4952,0
3124.251,358.5809,0
3574.189,355.985,0
3605.707,372.6321,0
3034.546,245.7507,0
3599.612,254.5326,0
3362.028,329.8287,0
3510.548,250.6506,0
3235.165,308.5769,0
3518.18,357.6705,0
3618.037,324.9663,0
3496.599,266.2003,0
3884.613,311.1475,0
3415.274,310.486,0
3129.405,276.005,0
3582.203,282.8983,0
3373.195,266.7963,0
3776.591,312.4432,0
3675.241,247.0012,0
3399.583,288.4781,0
3389.58,346.4025,0
3360.969,219.5444,0
3711.941,210.1595,0
3422.036,307.2517,0
3692.603,319.2394,0
3215.404,241.9708,0
3611.913,241.8075,0
3397.363,386.4729,0
3754.706,257.0399,0
3698.813,288.119,0
3303.386,267.8264,0
3435.486,395.5394,0
3572.116,251.3336,0
3447.21,282.1183,0
3493.49,220.0117,0
3522.347,336.4849,0
3271.4,275.6547,0
3605.978,290.8574,0
3704.895,221.3344,0
3818.953,318.0432,0
3415.505,288.2128,0
3666.144,341.0668,0
3893.4,238.626,0
2943.7,255.885,0
3627.91,305.285,0
3654.673,257.6118,0
3651.225,298.0371,0
3419.011,336.436,0
3429.918,361.6459,0
3724.748,309.8085,0
3467.021,210.7294,0
3861.19,319.407,0
3590.913,284.3385,0
3301.587,257.2874,0
3243.188,282.6844,0
3419.581,244.9868,0
3660.781,380.2281,0
3698.073,205.2804,0
3388.501,245.9734,0
3537.998,315.7568,0
3358.434,210.3488,0
3623.33,284.3081,0
3710.014,346.9264,0
3565.226,297.5419,0
3172.446,244.4888,0
3396.206,178.1639,0
3680.761,218.598,0
3458.145,364.9702,0
3620.847,223.9155,0
3798.915,240.5872,0
3669.658,283.825,0
3609.557,300.7622,0
3136.375,278.5116,0
3743.799,246.5466,0
3554.79,321.0217,0
3677.085,294.2174,0
3398.767,250.3854,0
3526.917,285.5588,0
4052.863,339.5405,0
3497.069,347.2081,0
3545.493,180.5984,0
3722.264,212.1246,0
3562.987,216.9796,0
3731.042,260.4202,0
3635.922,266.7798,0
3538.271,264.9772,0
3619.264,259.2334,0
3878.847,330.5627,0
3573.786,239.5098,0
3383.36,298.8989,0
3475.11,314.4282,0
3528.182,250.5934,0
3696.037,390.0331,0
3282.085,223.5331,0
3680.571,278.4833,0
3493.44,372.3159,0
3145.136,227.8582,0
3602.027,266.574,0
3616.357,356.3104,0
3803.226,164.4739,0
3518.444,319.9329,0
3769.885,373.0856,0
3478.288,265.6602,0
3566.164,333.7344,0
3328.77,307.6028,0
3343.702,296.1743,0
3266.523,286.4904,0
3719.22,325.2181,0
3570.687,304.5353,0
3219.338,221.2347,0
3186.886,275.4307,0
3510.965,272.8676,0
3669.289,340.2025,0
3564.306,318.5037,0
3441.239,210.2358,0
3270.242,377.9849,0
3153.016,210.917,0
3467.746,268.2445,0
3487.956,254.089,0
3357.402,345.7194,0
3383.366,247.4567,0
3322.255,300.2638,0
3118.459,311.6664,0
3490.145,298.9047,0
3283.643,206.0253,0
3066.311,240.3218,0
3837.194,229.9993,0
3740.475,304.847,0
3134.452,297.2299,0
3738.135,269.962,0
3502.91,314.111,0
3382.754,275.8032,0
3857.86,318.4729,0
3763.655,340.2982,0
3768.688,281.5621,0
3372.795,297.1398,0
3424.865,210.1656,0
3067.434,277.3593,0
3487.34,329.6053,0
3452.842,241.3011,0
3495.751,285.3472,0
3420.859,250.0366,0
3500.853,309.1879,0
3655.352,329.7109,0
3133.844,319.2145,0
3600.758,298.1959,0
3203.927,291.6271,0
3456.863,215.2942,0
3554.786,246.7131,0
3374.995,310.8456,0
3516.244,300.778,0
3256.753,248.2426,0
3680.641,306.8671,0
3248.037,366.5287,0
3602.487,307.7755,0
3368.112,315.4889,0
3122.357,276.8965,0
3345.482,310.4415,0
3290.945,297.7772,0
3145.027,220.1168,0
3020.851,332.7134,0
3871.664,281.1381,0
3479.292,244.6989,0
3007.617,272.348,0
3587.683,339.6309,0
3542.154,350.7699,0
3511.087,247.3197,0
3425.61,314.8499,0
3295.367,278.936,0
3292.378,351.5762,0
3430.517,259.3579,0
3250.694,302.8961,0
3488.2,315.3989,0
3149.469,186.592,0
3486.954,289.2102,0
3675.042,302.3075,0
3019.705,239.4298,0
3241.567,224.1102,0
3128.292,295.1122,0
3241.414,272.41,0
3765.023,249.9264,0
3473.712,291.6282,0
3197.622,241.6659,0
3153.643,255.9924,0
3492.265,253.5787,0
3430.089,336.6995,0
3651.612,364.7478,0
3632.83,379.5811,0
3647.867,296.955,0
3859.259,267.7842,0
3566.809,316.0735,0
3270.561,290.522,0
3497.498,265.2155,0
3544.505,331.8995,0
3552.284,336.4518,0
3174.167,156.3291,0
3673.328,279.7679,0
3325.825,309.1085,0
3581.308,233.2192,0
3306.746,284.6252,0
3546.192,326.4961,0
3634.999,335.1764,0
3643.729,280.1979,0
3649.34,296.1112,0
3826.998,284.4397,0
3531.993,334.2327,0
3485.342,385.3944,0
3396.023,319.1866,0
3834.561,257.9456,0
3441.819,280.2981,0
3666.301,237.0712,0
3345.691,345.3749,0
3398.881,340.0326,0
3666.082,296.7762,0
3468.614,312.1636,0
3550.597,262.8562,0
3353.678,346.2404,0
3640.494,348.0577,0
3514.868,311.1935,0
3469.916,184.1346,0
3453.211,238.028,0
3448.586,275.7394,0
3631.941,355.9091,0
3468.552,306.1396,0
3221.789,301.7864,0
3347.596,256.2896,0
3631.564,256.1697,0
3669.748,364.8956,0
3395.25,334.1692,0
3571.862,247.8999,0
3312.647,289.6586,0
3502.745,258.6632,0
3737.901,316.2377,0
3412.788,357.3569,0
3500.231,242.5616,0
3303.804,219.114,0
3504.059,289.2045,0
3630.188,250.3134,0
3582.45,282.9109,0
3193.982,260.2156,0
3731.979,261.3152,0
3318.005,180.3107,0
3401.185,284.2262,0
3470.252,224.4891,0
3747.6,271.1083,0
3649.803,269.8818,0
3446.533,244.3612,0
3615.467,301.0294,0
3642.823,315.1132,0
3458.584,252.1793,0
3535.09,230.9084,0
3521.688,313.9508,0
3579.654,269.8436,0
3498.083,343.4478,0
3435.9,291.5363,0
3338.708,294.1611,0
3191.509,382.3694,0
3211.759,381.687,0
3420.33,378.2164,0
3429.63,309.5338,0
3437.718,362.6859,0
3558.376,298.8024,0
3500.833,335.0186,0
3618.285,292.9348,0
3419.031,296.3518,0
3175.357,239.2124,0
3628.828,301.4994,0
3228.783,334.8466,0
3672.987,360.3215,0
3586.332,317.8353,0
3539.277,337.4493,0
3329.98,291.2039,0
3983.046,212.3472,0
3315.936,332.0048,0
3370.812,295.6252,0
3869.417,270.4935,0
3356.394,247.5087,0
3669.079,314.2806,0
3419.785,238.2725,0
3621.536,238.5576,0
3549.718,297.131,0
3399.231,231.177,0
3598.669,186.6049,0
3482.833,280.3309,0
3325.365,284.8301,0
3602.155,303.4375,0
3403.078,244.1438,0
3328.141,293.703,0
3485.747,279.6388,0
3088.421,215.0992,0
3716.608,286.4767,0
3623.011,293.8143,0
3702.236,246.3192,0
3661.541,299.1707,0
3463.435,271.2372,0
3070.702,255.5435,0
3085.531,317.6797,0
3378.367,241.2349,0
3547.523,292.5997,0
3498.613,281.0266,0
3567.71,325.7729,0
3452.454,252.8741,0
3464.235,373.5756,0
3634.54,250.7522,0
3521.163,289.4297,0
3541.26,367.7162,0
3606.941,255.248,0
3538.4,295.1442,0
3540.992,350.3494,0
3559.243,297.3414,0
3229.602,241.8007,0
3303.893,325.8387,0
3552.826,267.9692,0
3609.743,311.6194,0
3434.219,276.7515,0
3700.061,223.4574,0
3471.593,293.5836,0
3652.081,381.0294,0
3348.886,279.4995,0
3355.291,284.9396,0
3709.083,282.0045,0
3776.756,311.7245,0
3783.185,199.7826,0
3336.202,329.0818,0
3457.759,338.0815,0
3818.012,224.7278,0
3458.807,210.0769,0
3574.05,235.2831,0
3575.419,283.9979,0
3554.083,324.469,0
3569.99,261.0828,0
3481.469,266.1832,0
3656.531,385.2361,0
3333.284,200.5884,0
3744.718,267.8573,0
3521.338,312.7227,0
3533.618,318.7655,0
3556.292,389.7936,0
3541.213,299.3684,0
3791.826,303.2971,0
3213.773,337.3264,0
3535.788,389.9606,0
3002.449,326.1017,0
3371.027,227.1278,0
3654.778,280.3994,0
3324.21,279.9268,0
3361.373,292.6915,0
3701.962,315.3508,0
3591.684,337.8295,0
3319.671,385.9893,0
3374.447,280.934,0
3786.363,241.9243,0
3204.01,360.1541,0
3596.238,291.6047,0
3567.657,287.791,0
3105.847,355.9021,0
3706.537,327.2787,0
3709.535,246.9749,0
3742.497,249.3861,0
3587.118,362.8042,0
3682.044,363.5508,0
3618.922,381.3197,0
3261.791,230.7233,0
3661.53,341.3784,0
3494.344,284.8958,0
3187.748,217.5706,0
3474.875,261.3926,0
3681.118,308.6639,0
3675.741,307.892,0
3814.088,344.8539,0
3450.746,358.8577,0
3213.346,296.7083,0
3403.419,281.3267,0
3192.791,250.3239,0
3628.248,314.493,0
3241.336,249.7025,0
3701.991,333.0807,0
3592.757,313.099,0
3793.304,293.6024,0
3208.263,240.0204,0
3494.126,274.9192,0
3609.013,387.5969,0
3435.323,263.5426,0
3640.377,279.9873,0
3571.825,327.4502,0
3668.719,305.6191,0
2999.713,274.9935,0
3504.006,222.4778,0
3155.875,231.9379,0
3194.586,313.2058,0
3325.042,219.42,0
3176.616,324.7114,0
3509.394,330.9969,0
3558.434,246.2535,0
3321.341,330.3398,0
3395.865,202.4403,0
3443.761,360.5858,0
3518.337,226.7245,0
3614.819,241.3134,0
3527.844,266.5687,0
3691.792,249.6478,0
3229.234,247.7157,0
3282.402,298.2194,0
3319.208,285.931,0
3417.132,312.0229,0
3041.168,309.9849,0
3091.241,303.1221,0
3670.438,267.0496,0
3188.079,368.7374,0
3404.362,393.9713,0
