Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Cragig
3584.163,333.5515,0
3505.381,315.7461,0
3729.733,270.9812,0
3472.342,286.7052,0
3310.018,253.0601,0
3329.789,262.2552,0
3182.589,281.2974,0
3348.16,346.0413,0
3681.896,273.3268,0
3196.232,269.5286,0
3448.38,371.2335,0
3092.76,303.0415,0
3134.969,292.153,0
3549.795,263.8765,0
3377.387,275.1274,0
3554.789,322.7675,0
3143.258,247.8668,0
4047.097,298.5571,0
3439.247,253.5663,0
3202.652,239.8096,0
3322.126,272.2504,0
3460.33,267.9832,0
3296.043,319.8638,0
3618.502,297.8341,0
3130.646,374.6624,0
3222.3,258.3531,0
3512.363,287.2651,0
3697.701,242.1713,0
3496.759,261.2725,0
3272.04,297.8409,0
3541.314,335.147,0
3632.886,282.8508,0
3433.551,312.9418,0
3705.205,336.4257,0
3226.201,338.5414,0
3375.993,309.2175,0
3467.434,308.7329,0
3485.151,366.49,0
3174.715,312.2837,0
3358.855,208.3811,0
3724.751,258.2078,0
3448.172,304.9182,0
3167.075,237.7078,0
3488.375,304.3477,0
3409.492,374.5192,0
3187.203,194.4777,0
3198.579,260.4949,0
3450.421,315.9579,0
3174.499,315.8298,0
3589.946,281.2659,0
3254.395,305.8044,0
4006.349,347.3721,0
3643.868,236.7705,0
3376.534,290.5614,0
3546.326,296.7439,0
3377.813,262.3286,0
3721.003,301.4119,0
3340.145,267.9054,0
3138.654,357.0122,0
3568.885,331.0006,0
3451.955,318.6306,0
3337.829,255.0814,0
3539.382,285.6058,0
3477.004,321.0076,0
3390.968,268.314,0
3262.308,260.9434,0
3622.966,255.4091,0
3006.64,236.0847,0
3129.276,305.8619,0
3252.226,248.1947,0
3290.764,266.1337,0
3931.836,365.9357,0
3246.875,363.4063,0
3370.089,241.1644,0
3508.242,295.6206,0
3252.19,240.4788,0
3411.802,228.1495,0
3866.298,274.4614,0
3608.878,309.3848,0
3561.768,334.4247,0
3684.829,287.5923,0
3096.26,312.2745,0
3591.572,347.0123,0
3535.449,356.3582,0
3303.903,287.3105,0
3746.018,265.3198,0
3725.879,294.4338,0
3171.818,252.4998,0
3255.331,392.7164,0
3424.825,241.9142,0
3129.618,278.6333,0
3217.665,267.0408,0
3663.507,210.4154,0
3652.163,208.9381,0
3727.989,215.0388,0
4110.626,274.0122,0
3594.74,242.4894,0
4074.394,299.8678,0
3510.074,280.9059,0
3654.023,226.3613,0
3770.499,222.0818,0
3551.123,288.5353,0
3308.984,224.1609,0
3659.777,332.9296,0
3300.201,313.9275,0
3488.649,290.7987,0
3396.736,379.6548,0
4042.826,277.5057,0
3280.876,351.1442,0
3393.687,290.2046,0
3264.847,226.6122,0
3298.468,334.9138,0
3247.764,278.8511,0
3294.312,207.8901,0
3341.626,250.7319,0
3072.731,341.3204,0
3424.872,258.4218,0
3109.178,361.4033,0
3318.289,234.4742,0
3846.302,394.3682,0
3762.701,334.2777,0
3596.776,382.639,0
3804.884,278.1362,0
3260.597,328.3214,0
3099.113,327.1455,0
3330.542,293.1017,0
3494.983,300.589,0
3367.65,174.4695,0
3950.762,302.6206,0
3402.59,259.347,0
3200.52,235.2435,0
3153.331,289.2186,0
4158.379,219.0,
3230.542,257.5977,0
3468.146,292.8241,0
3233.27,174.1259,0
3404.396,304.1555,0
3941.519,358.2524,0
3280.117,241.3169,0
3987.459,331.1799,0
3238.682,281.6691,0
3988.672,365.7321,0
3403.036,295.5741,0
3197.444,333.0544,0
3556.042,271.4281,0
3456.559,300.7914,0
3765.826,382.1156,0
3117.499,339.9915,0
3652.768,210.351,0
3348.054,268.8402,0
3287.268,247.3906,0
3732.597,367.8745,0
3985.379,319.8186,0
3287.15,343.985,0
3646.886,273.6655,0
3225.887,275.5786,0
3686.139,313.1407,0
3358.705,355.5723,0
3314.83,176.0354,0
3225.871,249.7334,0
3589.22,298.2188,0
3448.565,237.8473,0
3513.524,325.3217,0
3257.273,256.3846,0
3248.245,311.6294,0
3436.687,233.7629,0
3580.694,267.4128,0
3218.953,228.1675,0
3356.812,324.2656,0
3288.492,275.5522,0
3593.19,263.7313,0
3383.097,235.9365,0
3643.938,280.8972,0
3493.86,336.6412,0
3180.446,307.9412,0
3510.357,234.1563,0
3209.256,294.0284,0
