Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Cragig
3568.48,276.5507,0
3421.039,303.5789,0
3775.863,358.8723,0
3736.645,189.7115,0
3690.332,290.3755,0
3477.473,293.798,0
3592.112,342.4266,0
3798.442,398.4482,0
3397.52,295.3574,0
3583.527,280.4551,0
3013.466,268.2562,0
3398.399,252.1538,0
3655.325,351.3783,0
3793.891,309.829,0
3503.94,272.3925,0
3875.008,464.7423,0
3380.352,323.2662,0
3500.43,237.5266,0
3270.293,211.7385,0
3837.401,328.0802,0
3788.872,298.6154,0
3345.259,8203.0,
3400.226,329.7515,0
3028.648,214.507,0
3365.179,319.9727,0
3686.811,297.3201,0
3593.793,247.0814,0
3643.275,285.7957,0
4514.995,328.3735,0
3250.909,316.6171,0
3845.97,351.754,0
3683.454,249.1577,0
4504.078,226.7061,0
3582.651,284.6321,0
3483.083,227.9976,0
3623.067,298.5848,0
3252.778,295.73,0
3434.165,228.2675,0
3369.217,269.1162,0
3820.471,279.9861,0
3007.532,264.2469,0
2967.201,247.1135,0
3580.771,291.4558,0
3749.021,309.8942,0
3267.555,246.4161,0
3207.445,253.7703,0
3485.663,233.1299,0
3440.686,318.3881,0
3684.925,295.6245,0
3562.768,289.2351,0
3549.112,300.1737,0
3003.853,269.8358,0
3888.121,305.4628,0
3418.715,303.7543,0
3480.085,295.1786,0
3294.9,326.5479,0
3043.334,247.0416,0
3328.097,331.0197,0
3487.542,302.1207,0
3658.285,225.3351,0
3433.347,294.3259,0
3567.305,295.4688,0
3577.031,267.8561,0
3591.877,324.0013,0
3014.363,308.667,0
3520.166,273.3135,0
3001.508,314.4231,0
3839.603,259.0432,0
2945.51,230.9026,0
3547.717,288.8881,0
3384.078,351.0662,0
3623.266,351.5425,0
3533.863,295.4047,0
3798.706,329.0195,0
3555.298,329.5371,0
3661.126,258.3086,0
3736.734,268.316,0
2912.839,318.6517,0
2936.386,260.4425,0
3347.925,247.1143,0
3468.518,285.8448,0
3440.269,343.2836,0
3872.479,327.4266,0
