Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Cragig
3394.497,234.0592,0
3330.386,316.2142,0
3443.861,286.8938,0
3236.927,246.533,0
3346.344,292.2537,0
3521.061,281.2518,0
3620.915,271.5925,0
3517.983,343.7244,0
3794.301,277.7441,0
3265.751,350.2856,0
3600.809,308.6071,0
3270.028,285.5468,0
3561.259,216.038,0
3268.15,264.9634,0
3311.262,316.9314,0
3126.335,342.178,0
3220.041,325.6333,0
3740.525,271.6821,0
3506.231,297.8634,0
3414.383,284.994,0
3526.935,414.8618,0
3333.238,257.8761,0
3498.517,232.8629,0
3335.572,291.1005,0
3574.528,239.2128,0
3239.855,303.5018,0
2959.979,258.2104,0
3289.001,275.532,0
3695.138,307.1731,0
3369.037,307.9386,0
3855.993,419.0194,0
3600.676,209.4189,0
2801.268,6699.0,
3598.383,203.2682,0
3345.929,277.8342,0
3346.254,319.5817,0
3232.817,263.6904,0
3495.886,279.8047,0
3387.656,262.958,0
3331.665,327.5205,0
3282.023,350.6078,0
3198.878,304.8795,0
3618.227,419.5739,0
3435.151,277.2327,0
3189.938,262.579,0
3540.427,310.0044,0
3669.264,276.0588,0
3289.448,252.6975,0
3401.984,290.1454,0
3310.813,347.7043,0
3429.91,273.7129,0
3733.216,267.558,0
3615.02,294.5599,0
3523.956,295.951,0
3366.844,321.8831,0
3215.576,254.0966,0
3664.063,275.7848,0
3808.155,232.9042,0
3338.507,281.2061,0
3675.424,345.139,0
3720.402,299.6919,0
3706.773,277.7153,0
3483.593,232.0077,0
3233.729,354.4548,0
3262.416,310.0171,0
3684.191,268.9052,0
3408.001,299.8896,0
3483.84,291.4723,0
2988.039,310.7367,0
3225.055,253.27,0
3498.964,240.6489,0
3414.343,194.9496,0
3231.978,373.5836,0
3271.19,259.9105,0
3373.244,262.2755,0
3384.582,319.0652,0
3396.55,258.5189,0
3107.102,332.6483,0
3295.579,282.098,0
3272.778,285.6145,0
3569.952,265.9773,0
3345.245,278.3463,0
3361.225,290.7056,0
3351.746,269.5565,0
3457.211,300.8258,0
3337.281,273.5327,0
3446.394,325.2947,0
3423.723,247.0618,0
3188.427,265.0562,0
3139.049,277.0448,0
3454.416,298.0035,0
3559.043,305.7233,0
3236.066,279.723,0
3221.927,316.0173,0
3503.824,309.1984,0
3227.423,298.8632,0
3295.214,328.2622,0
3219.53,271.1976,0
3393.969,349.4911,0
3666.902,300.0081,0
3348.61,266.7516,0
3188.542,345.1283,0
3532.762,278.6672,0
3319.276,248.6171,0
3391.953,361.1605,0
3142.577,307.4645,0
3319.568,272.7345,0
3667.731,254.8748,0
3491.175,340.48,0
3368.282,298.917,0
3468.747,302.9697,0
3148.367,348.8601,0
3393.633,221.7426,0
3274.91,269.7251,0
3463.968,273.6162,0
3326.421,308.4208,0
3329.601,313.2437,0
3543.597,294.8778,0
3915.007,290.9581,0
3253.28,322.0979,0
3350.774,300.822,0
3422.291,404.7822,0
3533.339,270.2125,0
3664.355,276.7312,0
3559.272,357.1617,0
3236.564,263.0756,0
3389.063,242.36,0
3143.439,274.6901,0
3264.558,317.8347,0
3794.749,241.6486,0
3537.056,261.4756,0
3511.818,361.7023,0
3360.227,276.6134,0
3573.7,263.7362,0
3351.303,300.0181,0
3549.114,227.9285,0
3394.41,237.7131,0
3471.844,257.7474,0
3209.726,234.6936,0
3364.814,302.8665,0
3308.253,304.9009,0
3397.87,206.2621,0
3446.452,191.4769,0
