Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Cragig
3804.323,301.5676,0
3593.577,267.925,0
3566.016,297.7314,0
3662.792,213.3796,0
3575.927,268.1698,0
3573.938,384.5272,0
3733.743,215.0114,0
3748.955,264.7151,0
3689.826,243.6797,0
3426.909,307.9795,0
3801.678,172.3499,0
3579.527,354.2146,0
3517.459,241.5337,0
3517.073,354.7413,0
3583.054,324.5791,0
3589.38,202.8036,0
3723.291,319.3431,0
3624.22,274.6095,0
3568.698,307.3296,0
3455.842,284.642,0
3573.052,347.9282,0
3338.4,274.3466,0
3682.638,333.8613,0
3522.073,289.578,0
3809.173,330.4034,0
3575.87,214.9047,0
3617.557,310.088,0
3788.468,242.7408,0
3623.042,233.7775,0
3518.334,357.6222,0
3488.935,287.1559,0
3626.769,262.9326,0
3680.184,253.3287,0
3666.009,345.7693,0
3566.035,233.724,0
3747.431,259.7775,0
3626.935,241.4254,0
3712.698,267.8981,0
3694.917,310.6436,0
3530.549,315.2032,0
3692.746,337.2827,0
3718.632,261.0684,0
3681.765,255.8334,0
3678.086,240.3634,0
3715.22,259.0847,0
3544.614,233.8729,0
3519.727,379.2709,0
3564.924,240.6067,0
3551.497,248.5043,0
3367.895,338.2411,0
3528.87,268.7362,0
3571.617,274.5845,0
3292.959,317.677,0
3736.595,248.9749,0
3675.674,263.8115,0
3672.074,290.2664,0
3658.611,329.5406,0
3501.518,299.8622,0
3670.581,274.0076,0
3544.321,422.8723,0
3689.667,297.4355,0
3756.579,216.7856,0
3797.634,250.3517,0
3306.804,313.0569,0
3636.059,282.9009,0
3556.715,343.847,0
3709.029,324.7706,0
3797.448,256.0154,0
3579.146,279.1141,0
3645.229,257.3673,0
3490.276,337.8427,0
3362.851,275.3545,0
3692.06,327.3672,0
3617.283,261.1509,0
3639.295,247.9015,0
3884.275,269.5454,0
3363.914,253.972,0
3505.112,230.3895,0
3607.36,290.4182,0
3434.76,292.5006,0
3766.688,278.8456,0
3571.724,243.1378,0
3766.662,221.5382,0
3548.33,288.7129,0
3721.402,269.8086,0
3771.321,305.1488,0
3479.076,326.3979,0
3476.103,270.0432,0
3666.556,210.6445,0
3718.027,300.0891,0
3768.741,274.1478,0
3587.735,271.7732,0
3573.98,228.3721,0
3255.737,259.5676,0
3580.123,305.2524,0
3763.424,272.421,0
3672.631,249.5708,0
3520.004,330.2826,0
3647.821,319.7389,0
3579.975,268.5562,0
3672.105,327.9847,0
3789.222,285.3514,0
3720.653,303.5155,0
3688.244,336.4783,0
3494.375,296.8838,0
3559.807,305.9359,0
3608.694,315.66,0
3611.884,297.6648,0
3809.586,273.4832,0
3587.908,273.9072,0
3594.341,296.9462,0
3607.291,298.7136,0
3597.076,265.3434,0
3624.537,231.9155,0
3753.089,311.8123,0
3690.464,256.7896,0
3609.435,308.373,0
3524.063,283.0502,0
3633.548,324.9941,0
3702.651,236.5214,0
3592.162,248.2476,0
3741.966,244.5107,0
3649.194,309.6458,0
3529.1,261.3547,0
3502.42,454.0225,0
3453.712,340.1345,0
3646.125,369.1382,0
3222.258,249.816,0
3673.772,158.2506,0
3169.743,258.5781,0
3673.114,266.2179,0
3798.362,186.2209,0
3667.436,238.8558,0
3730.387,287.4581,0
3729.161,218.8058,0
3584.937,333.5571,0
3530.27,331.2139,0
3498.355,298.4386,0
3296.778,279.9247,0
3419.496,264.2294,0
3543.9,396.2986,0
3571.867,260.2828,0
3624.083,249.3556,0
3594.727,304.7285,0
3645.594,255.6229,0
3477.505,287.9598,0
3613.475,345.1339,0
3341.76,291.402,0
3799.271,389.4321,0
3697.777,307.6567,0
3561.428,296.1597,0
3463.103,355.5938,0
3567.478,341.6294,0
3816.587,256.5209,0
3690.79,357.703,0
3435.736,259.6307,0
3401.187,328.7889,0
3867.705,158.0586,0
3396.884,329.9047,0
3571.867,292.7471,0
3676.554,341.9712,0
3623.52,348.5752,0
3538.433,290.3514,0
3661.733,281.2926,0
3322.288,274.6487,0
3549.014,286.8668,0
3307.978,271.1147,0
3621.083,399.3188,0
3546.75,245.9071,0
3537.987,220.2538,0
3614.28,183.9253,0
3524.612,259.849,0
3514.815,383.6191,0
3764.706,298.4484,0
3740.601,286.3751,0
3469.546,357.5333,0
3695.424,326.5262,0
3633.512,272.3522,0
3540.448,251.3596,0
3837.944,231.1569,0
3651.786,250.9614,0
3540.226,325.1859,0
3524.791,222.2885,0
3665.126,296.7845,0
3472.873,197.9568,0
3414.805,292.6348,0
3734.496,270.9816,0
3615.202,227.0836,0
3560.763,337.4982,0
3745.665,377.9302,0
3660.479,330.3817,0
3593.033,273.4238,0
3603.398,280.3799,0
3223.962,268.6439,0
3516.451,258.9126,0
3674.921,314.8707,0
3615.164,312.0349,0
3270.641,330.3523,0
3605.391,364.6494,0
3523.524,306.0093,0
3496.681,315.8838,0
3348.241,293.304,0
3664.076,321.4552,0
3387.126,303.29,0
3724.371,285.8672,0
3790.314,226.5383,0
3504.717,259.3171,0
3239.422,347.1177,0
3367.835,263.8865,0
3546.51,270.2228,0
3677.269,268.2579,0
3673.569,300.6747,0
3842.854,231.1528,0
3336.467,263.349,0
3837.283,272.8007,0
3533.241,347.088,0
3637.818,285.0635,0
3638.956,262.088,0
3382.079,274.0619,0
3577.491,317.931,0
3623.085,371.2938,0
3759.419,171.3367,0
3497.734,396.1415,0
3409.212,321.2937,0
3555.908,243.1931,0
3677.862,313.3381,0
3432.91,284.2787,0
3789.255,330.4462,0
3804.389,276.9274,0
3559.069,339.4015,0
3544.158,326.7806,0
3433.885,254.1938,0
3753.704,342.1799,0
3695.036,294.0963,0
3367.706,243.5898,0
3639.635,266.1803,0
3677.479,313.9637,0
3329.037,246.8926,0
3551.998,308.4686,0
3711.8,315.0228,0
3765.433,271.6823,0
3644.771,291.1227,0
3284.922,251.9508,0
3559.082,269.5662,0
3721.736,261.3744,0
3537.538,305.8116,0
3489.366,312.8394,0
3331.879,260.0829,0
3716.299,257.2257,0
3781.232,276.7844,0
3262.299,292.1479,0
3543.726,347.0745,0
3611.065,298.1479,0
3535.38,226.1687,0
3631.059,238.8562,0
3595.8,272.3922,0
3558.389,218.9613,0
3527.563,226.2003,0
3638.687,260.8726,0
3633.452,263.6208,0
3644.24,308.3533,0
3596.878,222.7733,0
3749.833,339.1632,0
3719.921,264.9459,0
3652.936,278.004,0
3613.019,339.8027,0
3679.852,241.0266,0
3505.367,249.8818,0
3509.708,299.2883,0
3538.838,340.6653,0
3518.133,292.2103,0
3504.264,147.8744,0
3687.761,220.2969,0
3574.886,313.9307,0
3535.96,308.444,0
3635.397,248.6189,0
3879.614,195.546,0
3639.643,274.6194,0
3548.739,312.9059,0
3692.339,227.7631,0
3587.954,335.9137,0
3777.703,347.6466,0
3703.327,270.4404,0
3562.11,253.0831,0
3224.488,334.6556,0
3559.49,337.7155,0
3524.781,337.962,0
3556.069,282.4998,0
3584.908,256.0948,0
3414.11,267.9757,0
3423.361,264.4531,0
3429.991,283.9756,0
3511.801,325.3335,0
3424.701,350.8945,0
3384.718,238.4559,0
3270.668,356.5417,0
3824.3,228.8062,0
3550.649,324.0876,0
3723.083,318.2242,0
3377.179,386.1239,0
3635.788,336.4833,0
3459.536,296.0369,0
3682.502,322.2196,0
3635.586,379.2574,0
3728.691,240.9254,0
3785.192,330.266,0
3369.59,283.9258,0
3637.871,309.6808,0
3574.562,212.2719,0
3428.137,208.4445,0
3535.42,332.8027,0
3756.359,245.1882,0
3523.356,272.0924,0
3807.606,243.3218,0
3375.294,284.4426,0
3577.547,262.5842,0
3591.147,296.3571,0
3644.228,334.8511,0
3494.856,319.2377,0
3412.285,303.6266,0
3508.167,313.0829,0
3602.035,313.9257,0
3825.034,223.2709,0
3188.722,307.5084,0
3479.959,294.634,0
3893.026,270.7062,0
3598.31,263.6837,0
3498.322,347.5398,0
3345.921,326.4298,0
3633.3,297.3804,0
