Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Psefar
12426.77,309.9517,1
1702.619,376.1125,0
1688.246,386.3591,0
1841.498,429.8448,0
12581.16,178.7373,1
1762.854,374.8943,0
1766.325,327.5267,0
1857.742,367.58,0
1714.089,377.1137,0
13259.98,243.4595,1
1717.103,359.704,0
1772.855,395.9305,0
1632.524,323.1102,0
1745.258,400.702,0
1756.077,411.3352,0
1741.59,334.7137,0
1724.465,328.0342,0
1741.789,434.5042,0
1571.203,357.4969,0
12617.94,148.7783,1
1781.077,481.0508,0
1663.608,356.2961,0
13548.37,69.71436,1
1647.297,334.5754,0
1864.249,405.7792,0
1779.91,357.9728,0
1752.687,389.9421,0
1695.552,420.7723,0
1469.871,390.849,0
1756.388,325.3453,0
1796.738,366.6497,0
1667.329,355.7549,0
1721.721,392.912,0
11835.12,54.9082,1
1672.006,463.8054,0
1731.093,420.15,0
1604.211,352.9302,0
1678.456,414.5759,0
1755.562,383.326,0
12183.42,156.1719,1
1689.729,327.4191,0
1710.088,374.4739,0
1732.678,373.7712,0
11590.99,97.85352,1
1707.571,314.1754,0
1696.489,407.5222,0
1683.033,381.0169,0
1774.061,404.8378,0
1743.642,409.9398,0
1670.194,495.7634,0
1759.012,368.8752,0
1696.643,386.5084,0
12686.16,61.81494,1
1814.146,459.8076,0
1795.008,372.3653,0
1704.7,446.582,0
13413.9,164.1885,1
1665.14,342.9526,0
1621.894,333.652,0
1758.69,408.1658,0
1691.709,371.7878,0
1754.453,470.6704,0
1701.728,386.9367,0
1782.385,432.326,0
1767.102,399.2444,0
1715.725,411.5226,0
1701.885,301.7311,0
12414.61,201.7944,1
1576.445,400.7418,0
1667.638,341.3205,0
1698.98,380.2992,0
12680.4,246.5762,1
1761.878,370.2545,0
1676.189,426.5542,0
1777.782,450.0856,0
1712.759,390.5793,0
12565.87,306.063,1
1698.896,410.6683,0
1696.006,407.4254,0
1669.037,321.8682,0
1677.276,409.0747,0
1814.605,339.9976,0
1696.442,447.7452,0
1734.623,381.5455,0
1567.213,371.1693,0
1730.535,437.8676,0
12690.44,210.4014,1
1747.754,447.5052,0
1747.725,416.9349,0
1811.078,356.4578,0
1753.48,441.2621,0
1729.151,529.7063,0
1798.247,365.2169,0
1733.334,403.5121,0
1737.501,388.3456,0
1738.9,399.2906,0
1757.629,307.2006,0
1661.194,433.0843,0
1581.142,408.3176,0
1665.28,332.1163,0
1583.008,347.7072,0
1764.777,390.8435,0
1721.262,419.4543,0
1677.805,430.2488,0
1563.304,367.8136,0
1729.697,390.7898,0
1726.696,356.761,0
1745.512,337.4667,0
12352.72,97.18115,1
1796.042,402.249,0
1822.92,368.1179,0
1815.889,413.8079,0
1673.203,316.5645,0
1709.751,415.3937,0
1771.67,406.8571,0
1813.757,455.1006,0
1729.555,442.2404,0
1862.318,340.5704,0
1593.146,307.8741,0
1751.771,383.1148,0
1613.617,362.9208,0
1715.194,398.5895,0
1698.472,459.475,0
1721.717,335.9938,0
1590.017,343.4022,0
1754.559,383.1439,0
1796.542,441.7291,0
1767.411,391.946,0
1760.142,341.9967,0
1735.408,429.4921,0
1807.764,389.3463,0
1700.427,388.9298,0
1785.461,390.0988,0
1812.323,392.7618,0
1795.863,436.1167,0
1595.605,339.312,0
1574.251,278.9362,0
1531.513,336.4509,0
1699.076,398.4124,0
1520.084,365.2236,0
1607.4,238.0068,0
1673.46,434.7206,0
1592.701,382.1688,0
1698.322,398.2814,0
1921.623,455.1732,0
1847.407,454.9941,0
1779.099,399.4824,0
1533.791,302.3208,0
1639.476,460.0577,0
1709.864,438.798,0
1656.513,419.8231,0
1777.23,401.7054,0
1673.908,395.1436,0
1700.687,362.1124,0
1751.325,390.8326,0
1647.383,408.7206,0
1746.016,373.3194,0
1761.495,455.6824,0
1633.663,318.5424,0
1766.763,396.2176,0
1518.053,362.3553,0
10981.61,176.0625,1
1610.792,306.5389,0
1632.324,392.0151,0
1612.499,366.493,0
1728.859,427.2402,0
1712.44,468.0022,0
1661.343,318.5182,0
1725.201,426.5829,0
1557.379,319.668,0
12462.43,127.5825,1
1780.547,386.2086,0
1670.618,396.7584,0
1770.048,356.584,0
1699.437,2169.0,
1725.24,455.7866,0
1696.156,329.2886,0
1762.93,325.2255,0
12131.7,119.9873,1
1691.627,489.9757,0
1773.426,301.7709,0
12547.83,169.3613,1
1653.534,396.3002,0
1659.031,389.1743,0
1683.921,379.9111,0
1740.352,476.4693,0
1605.555,357.1329,0
1598.225,400.4783,0
1681.585,360.1913,0
1716.537,430.9661,0
1665.711,425.8439,0
1751.867,361.8815,0
1612.538,371.5161,0
1778.718,434.7775,0
1601.932,307.4133,0
1501.816,323.5941,0
1734.759,426.9257,0
12579.47,257.1445,1
1600.992,424.4365,0
12382.49,224.9766,1
1741.527,367.7881,0
1824.165,373.205,0
12405.67,239.8643,1
1569.53,282.8387,0
1699.542,404.3864,0
1738.392,390.3236,0
12737.79,119.2544,1
12414.8,73.94336,1
1739.654,484.7908,0
1701.961,395.7637,0
1673.883,376.063,0
1737.573,447.553,0
1698.686,395.025,0
1792.847,371.9359,0
1633.73,343.4946,0
1590.853,317.6009,0
1679.666,361.635,0
1654.531,449.6096,0
1774.734,387.8079,0
1813.325,287.9603,0
1653.89,456.9571,0
1705.123,449.9462,0
1740.142,432.9097,0
1735.048,373.9081,0
1693.669,409.6052,0
1647.541,372.9954,0
1795.706,443.5429,0
1729.179,417.1738,0
1747.539,389.2424,0
1716.575,342.2419,0
1689.865,447.8228,0
1800.612,329.8096,0
1706.322,381.5388,0
1479.434,365.1568,0
1763.312,376.4918,0
1769.812,488.0953,0
1719.188,376.0297,0
12760.25,200.7427,1
1781.34,297.6974,0
1750.793,412.5356,0
1745.189,345.0939,0
1687.021,387.4138,0
1707.642,392.9965,0
1558.294,423.2085,0
1774.048,435.4531,0
1879.34,399.9627,0
1700.488,352.7708,0
1671.472,463.6801,0
1562.4,330.826,0
1485.658,359.7576,0
13526.93,343.854,1
12852.36,119.2559,1
1687.717,392.1305,0
1536.152,347.1581,0
1736.901,388.38,0
1612.788,428.8185,0
1606.575,406.5772,0
12294.65,232.7007,1
1817.891,481.1073,0
1778.89,434.6993,0
11844.205,0684.1,
1656.499,389.4005,0
1848.831,429.0954,0
1709.763,427.1096,0
1691.304,384.485,0
1707.961,373.465,0
1741.359,365.2935,0
1841.998,354.169,0
1754.795,384.9699,0
1699.265,378.2355,0
1751.971,400.6529,0
1788.183,369.8312,0
1517.925,356.2076,0
1773.9,378.105,0
1780.891,388.397,0
1567.032,328.6683,0
1765.131,392.6022,0
10748.99,297.2334,1
1684.619,409.2103,0
1625.566,447.7756,0
1645.422,402.0604,0
1592.879,411.5123,0
1509.731,319.9464,0
1816.464,321.4143,0
1541.966,308.3797,0
13106.78,76.39844,1
1861.488,338.8724,0
1667.1,369.7821,0
1729.226,408.4574,0
1582.808,320.2168,0
1767.577,344.0385,0
1726.617,436.7043,0
12744.11,72.07666,1
1685.284,363.5057,0
1676.897,420.0374,0
1612.589,280.7824,0
1762.656,408.409,0
1596.458,394.5563,0
1794.071,348.1281,0
1764.038,373.7086,0
1620.164,351.824,0
1737.529,359.9596,0
1596.464,389.2767,0
1803.442,415.6215,0
1718.95,379.6377,0
1667.683,440.4352,0
1823.714,400.0588,0
1707.084,418.1342,0
1785.401,354.9518,0
1648.124,402.4777,0
1695.832,374.5266,0
1669.268,376.8945,0
1728.503,391.1718,0
1505.302,441.9987,0
1765.188,374.9164,0
1717.207,421.7859,0
1678.304,372.3741,0
1639.284,384.8961,0
1683.513,381.6501,0
1827.197,390.8653,0
1667.411,363.7472,0
1779.058,302.6583,0
1712.293,323.6926,0
1794.186,416.1022,0
1714.174,352.3749,0
1811.032,346.578,0
1742.597,382.4674,0
1705.458,404.1612,0
1775.074,455.0851,0
1664.082,430.7048,0
1811.214,360.899,0
1677.319,390.9171,0
1701.36,372.3339,0
1733.45,397.3176,0
1682.196,438.0302,0
1680.22,319.5141,0
1792.537,397.0375,0
1691.128,372.0956,0
1700.518,405.3928,0
1620.162,402.3486,0
12684.03,129.7261,1
1703.797,382.0305,0
1722.313,390.5892,0
1698.393,454.7816,0
1823.382,438.0395,0
1546.605,256.9379,0
12076.08,294.8931,1
1780.782,428.2507,0
1719.481,385.2101,0
1684.445,392.0746,0
1747.149,416.7736,0
1629.508,391.3057,0
1725.957,382.9479,0
1706.292,380.762,0
1761.311,411.6152,0
1695.6,384.9228,0
12638.02,104.4277,1
1750.954,375.1865,0
1544.935,342.1149,0
1670.579,354.8612,0
1746.798,364.7774,0
1706.11,326.7303,0
12084.95,287.9854,1
1660.959,425.2079,0
1810.696,405.2201,0
1607.079,357.9935,0
1663.245,367.9772,0
1752.254,369.8801,0
1690.904,395.0605,0
1714.892,340.7625,0
1724.411,347.3303,0
1738.648,404.033,0
1681.92,289.3183,0
1791.914,398.9745,0
1722.696,423.6578,0
1734.69,374.3484,0
12729.87,185.8945,1
12473.69,177.8345,1
1746.087,384.5825,0
1842.33,338.3779,0
1796.84,417.7535,0
1688.461,411.7542,0
1721.272,341.0444,0
1537.152,297.3469,0
1772.448,383.9783,0
13339.34,186.8779,1
1591.634,395.8934,0
12617.15,307.7397,1
1635.53,412.7158,0
1790.357,393.5803,0
1658.799,410.1285,0
1671.847,413.6737,0
1612.788,315.3093,0
1764.187,348.9675,0
12799.84,145.9707,1
1765.298,415.4191,0
1820.304,353.438,0
1584.424,324.8846,0
1580.804,385.1301,0
1769.75,370.9911,0
1496.884,345.237,0
1785.838,389.0566,0
12507.1,245.4429,1
12932.172,7856.1,
1789.332,408.5254,0
1734.16,380.8145,0
1677.297,354.2322,0
1675.62,416.623,0
1642.588,408.821,0
12292.49,34.90869,1
1694.812,438.1878,0
1766.331,356.5659,0
1700.257,424.6948,0
1756.434,428.7231,0
12735.48,142.3442,1
1735.147,400.4871,0
1553.024,354.2565,0
1782.631,327.0218,0
1654.796,416.4516,0
1771.135,447.5677,0
1747.207,347.4795,0
1798.053,457.9658,0
11760.92,276.3706,1
1736.463,409.8988,0
1646.862,382.9906,0
1703.448,335.6717,0
1726.586,381.4257,0
1759.418,453.0557,0
1808.641,428.5289,0
1682.971,398.3165,0
1774.547,389.5092,0
1525.2,328.7048,0
1803.982,448.0154,0
1709.871,457.4645,0
1725.286,389.8787,0
1627.11,384.1173,0
1588.685,321.8431,0
1731.665,428.4367,0
1793.164,372.3314,0
1737.386,488.8038,0
1814.379,314.0887,0
12452.8,259.3936,1
1685.004,377.4838,0
1680.675,386.3127,0
1702.511,429.2802,0
1769.496,339.5291,0
1772.391,384.4402,0
12407.55,275.6899,1
1683.525,382.7096,0
1834.637,439.1309,0
11354.15,253.0625,1
1586.704,472.7971,0
1769.858,330.3642,0
12498.79,120.2402,1
1660.689,321.7598,0
1738.998,422.965,0
1772.112,380.9382,0
1665.521,373.879,0
1732.83,366.5205,0
1631.746,361.0518,0
1616.475,354.7465,0
1581.823,319.3519,0
1606.574,333.5227,0
1533.471,350.7389,0
1686.873,370.8871,0
12654.3,214.9717,1
1588.796,350.0266,0
1805.925,361.8899,0
1742.979,352.7541,0
1715.179,384.3096,0
1862.874,423.4369,0
1730.607,375.3371,0
1703.027,368.9274,0
12799.27,87.27832,1
1640.251,338.0742,0
1648.727,428.9811,0
1685.51,329.341,0
1486.471,283.5647,0
1711.537,429.7342,0
1683.907,359.9808,0
1734.214,439.0614,0
12709.31,66.79248,1
1519.708,289.0208,0
1783.028,380.3019,0
1696.387,482.6678,0
12810.08,20.7002,1
1819.236,424.8692,0
1674.166,346.3076,0
1616.787,390.8181,0
1665.744,399.7193,0
12489.71,209.7793,1
12555.49,124.123,1
1582.122,393.5509,0
1765.245,358.3004,0
1785.996,450.1532,0
1607.388,475.0414,0
1746.941,378.0257,0
1782.52,338.0665,0
11585.56,27.9585,1
1771.738,360.0084,0
1676.695,361.3323,0
1695.533,416.2264,0
1815.823,504.754,0
12803.57,184.6572,1
1717.069,447.3889,0
1760.659,391.8291,0
1729.421,409.5004,0
1733.579,408.0707,0
1618.377,374.0795,0
1534.973,406.2484,0
1719.148,400.5319,0
1729.748,408.4338,0
12239.88,364.7183,1
1619.653,372.6835,0
1723.186,326.71,0
1476.264,380.6762,0
1762.534,398.8812,0
1497.145,301.3479,0
1615.049,395.2662,0
1764.849,370.4734,0
1689.727,348.5107,0
1573.464,274.8915,0
1729.012,385.3184,0
1845.59,362.0626,0
1756.419,414.7849,0
11456.38,275.3521,1
1715.091,408.8425,0
1758.354,404.5377,0
1691.927,323.8673,0
1656.607,354.6953,0
1700.713,383.6501,0
1751.489,443.8057,0
1712.427,449.7278,0
1581.58,273.6168,0
1787.449,400.2815,0
1712.582,323.7442,0
1701.336,395.8261,0
1723.995,412.1725,0
1712.975,378.2175,0
1744.954,422.8257,0
1682.868,377.154,0
1768.642,408.1321,0
1546.913,306.3185,0
1814.266,399.9881,0
1734.148,405.6771,0
1722.676,456.7321,0
1674.707,343.1523,0
12796.49,126.645,1
1681.864,388.0197,0
1537.67,327.6879,0
1748.568,401.7775,0
1727.372,380.3981,0
1649.782,389.8653,0
1752.466,414.4991,0
1525.803,345.3922,0
1808.883,343.584,0
1729.47,330.6616,0
1473.642,315.8818,0
12525.5,84.87207,1
1701.906,369.3898,0
1705.88,426.5928,0
1543.671,358.6892,0
1678.074,368.4891,0
1765.486,416.091,0
1764.415,362.6748,0
1774.947,390.2504,0
1746.824,411.6913,0
1822.409,356.7225,0
1743.105,362.4908,0
12609.33,220.98,1
1803.34,327.5112,0
1725.674,337.6443,0
1831.916,399.899,0
1720.064,378.6849,0
1492.189,259.2944,0
1736.668,459.1616,0
1779.43,374.2075,0
12514.43,63.83301,1
1796.132,415.0493,0
1731.385,399.8605,0
1660.058,414.1312,0
1693.22,343.2767,0
1775.336,330.3171,0
12391.58,111.9536,1
1664.103,380.8152,0
1695.207,348.1894,0
12571.66,196.3931,1
1678.437,385.7475,0
12547.26,154.4141,1
1838.278,441.2211,0
1823.969,315.7649,0
1722.088,417.3357,0
1676.995,398.2783,0
1740.718,426.0954,0
1615.607,360.5168,0
1762.59,370.6187,0
1522.098,323.8497,0
1706.009,412.2743,0
1662.037,409.7222,0
1688.517,377.5595,0
1601.545,328.6082,0
1744.07,334.4247,0
1618.079,371.6993,0
1778.871,422.1266,0
1749.448,370.2556,0
1507.212,346.7734,0
1665.407,403.1135,0
1702.242,385.0294,0
1719.839,474.7283,0
1749.142,412.1101,0
1737.398,414.2843,0
1729.755,304.3602,0
1631.451,331.8671,0
12441.8,138.2432,1
1743.772,352.3417,0
1620.781,451.8228,0
1763.308,349.3712,0
1705.885,455.7208,0
1685.529,408.524,0
12219.61,232.6396,1
1750.121,389.4899,0
1618.401,360.7161,0
1752.59,422.4398,0
12942.84,134.3345,1
1846.229,402.1703,0
1716.559,463.6749,0
1594.215,313.3237,0
1703.013,424.7511,0
1634.493,390.2455,0
1627.798,359.7877,0
1678.258,355.3894,0
1743.56,442.1293,0
1450.642,335.5042,0
1738.219,398.0761,0
1793.015,418.2388,0
1753.096,406.3797,0
11951.21,275.0806,1
1791.471,402.27,0
1789.565,388.231,0
1699.026,348.3869,0
1708.647,364.467,0
1750.74,336.6114,0
1626.366,363.3023,0
1744.028,420.1638,0
1689.089,375.3843,0
1696.466,374.4498,0
1782.473,316.8813,0
1679.898,352.2378,0
1831.546,340.9962,0
1792.108,423.0048,0
1671.384,376.6236,0
1757.058,371.2272,0
1495.357,277.8809,0
1714.034,421.3176,0
1753.362,365.6442,0
1657.031,335.5919,0
11903.65,161.0488,1
1759.274,358.5513,0
1676.744,347.3124,0
1780.093,369.1754,0
1603.891,369.5287,0
1721.575,373.957,0
1665.932,364.3161,0
1726.094,401.7711,0
1724.739,386.1979,0
1560.538,268.9466,0
1764.1,322.0619,0
12742.02,231.5918,1
1523.26,280.7939,0
1654.061,368.7846,0
1763.198,380.3372,0
1791.74,375.3755,0
1749.794,327.3568,0
1743.984,438.2066,0
1640.66,474.9866,0
12101.06,125.0879,1
1747.884,340.2772,0
1685.854,349.8347,0
1774.691,369.6569,0
1747.878,345.4309,0
1682.192,369.2526,0
1744.665,376.3031,0
1564.909,364.0188,0
1669.276,388.6468,0
1577.463,345.4298,0
12781.13,304.3369,1
1674.138,440.7047,0
12713.95,111.5288,1
1622.63,306.2529,0
1829.851,348.4474,0
13187.15,229.7646,1
1497.19,396.6876,0
12226.7,292.2041,1
1751.108,379.562,0
1797.369,359.2525,0
1720.955,416.3347,0
1705.464,390.2559,0
12392.85,219.3403,1
1740.703,370.0667,0
1704.679,429.2867,0
1736.694,381.2654,0
12298.84,183.9717,1
1738.598,407.4167,0
1749.524,343.6281,0
1683.605,284.4914,0
1668.93,321.2406,0
1816.28,371.8127,0
1678.607,379.6919,0
12990.34,214.502,1
1659.285,371.0383,0
1745.97,457.3864,0
1648.292,365.2344,0
1845.808,370.0497,0
13073.1,230.6782,1
1731.769,399.6035,0
1775.814,363.2499,0
12579.02,406.2744,1
1684.791,428.8828,0
1692.468,365.3105,0
1761.596,393.5203,0
1729.566,345.0795,0
10828.18,164.4409,1
1644.18,425.2529,0
1554.028,328.3008,0
1696.887,413.9513,0
1687.067,404.4617,0
1686.858,390.4525,0
1687.364,380.4973,0
1566.277,363.5029,0
13015.63,339.272,1
1719.946,460.056,0
1563.411,288.9944,0
1774.561,380.4914,0
1682.694,440.9671,0
1729.089,423.8858,0
12853.61,152.8164,1
1522.75,316.1119,0
11878.91,376.5869,1
1639.454,341.6249,0
1713.547,389.4893,0
1684.495,468.047,0
1627.927,383.5925,0
12449.2,242.2319,1
1711.121,436.6869,0
1751.05,338.1396,0
1735.996,435.7904,0
1560.63,355.3691,0
1487.594,244.0817,0
12146.9,64.85059,1
1722.54,353.8887,0
1628.063,300.6253,0
1707.186,453.6311,0
1830.243,369.7778,0
1790.322,372.8564,0
1708.993,321.5083,0
1688.825,415.761,0
1781.129,387.671,0
1637.84,383.2527,0
1763.871,368.7676,0
1724.105,392.7902,0
1498.371,335.7207,0
1692.975,349.1722,0
1656.444,392.369,0
1723.724,413.0706,0
1635.427,348.4781,0
1759.125,394.3876,0
1546.195,388.6098,0
1589.855,290.9951,0
1780.219,360.3473,0
1869.053,393.0908,0
1690.82,437.5707,0
1726.481,368.3339,0
1688.244,421.7029,0
11269.23,78.27246,1
1668.223,417.7186,0
1741.245,279.5771,0
1610.766,432.8011,0
1681.803,432.9515,0
1785.167,367.9632,0
1685.175,471.373,0
1746.726,326.8941,0
1776.305,399.8566,0
1778.223,471.7605,0
1695.879,337.1475,0
1660.325,395.1346,0
