Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Psefar
1713.994,371.5067,0
1682.107,378.4832,0
1714.746,407.1202,0
1680.874,348.7819,0
1627.685,293.3953,0
1684.471,368.8436,0
1705.423,308.6622,0
1679.275,306.6851,0
1726.7,349.1984,0
1721.455,383.4948,0
1687.599,362.6271,0
1722.483,375.7938,0
1703.408,312.546,0
1736.174,400.4491,0
1718.775,368.9961,0
1666.665,358.5414,0
1725.498,416.4758,0
1732.759,444.9486,0
1696.339,394.6321,0
1815.466,323.6861,0
1658.054,399.0785,0
1747.82,405.8041,0
1653.967,354.1232,0
1652.321,350.7126,0
1703.158,351.5484,0
1632.564,450.951,0
1702.325,369.2991,0
1684.9,252.3591,0
1623.881,420.2532,0
1691.985,368.5259,0
1722.577,353.9468,0
1688.246,354.3345,0
1676.25,460.1945,0
1654.186,368.6949,0
1653.445,408.0304,0
1709.271,348.2908,0
1660.089,377.9683,0
1754.088,315.7237,0
1766.966,338.9849,0
1788.145,383.4377,0
1653.992,303.4718,0
1635.591,334.9413,0
1659.426,424.2908,0
1724.505,391.3297,0
1642.739,329.7027,0
1687.267,399.7123,0
1671.48,322.8539,0
1837.704,393.9266,0
1671.783,369.1503,0
1741.237,360.7866,0
1773.549,320.3057,0
1608.065,373.7967,0
1789.123,413.8909,0
1699.937,303.3762,0
1661.358,295.8702,0
1662.318,375.3261,0
1701.433,292.8633,0
1686.995,347.8096,0
1710.932,370.7141,0
1707.864,304.7614,0
1661.717,347.8315,0
1681.467,359.5447,0
1763.066,330.4466,0
1659.465,422.836,0
1840.215,329.0049,0
1652.952,356.9762,0
1608.202,370.8057,0
1773.391,405.6229,0
1707.593,340.148,0
1668.823,276.3688,0
1686.413,298.1768,0
1642.821,378.8858,0
1716.608,301.3046,0
1757.612,340.3101,0
1744.078,379.7811,0
1658.939,418.9001,0
1625.353,358.2402,0
1672.702,402.9664,0
1752.047,370.4304,0
1684.806,355.5203,0
1670.205,286.8905,0
1690.057,330.5616,0
1702.249,326.1731,0
1612.573,299.9304,0
1692.938,371.7781,0
1766.737,306.1846,0
1729.386,355.6489,0
1677.719,360.3253,0
1669.427,373.0662,0
1778.839,379.9255,0
1630.229,424.3591,0
1769.704,472.2317,0
1712.245,319.9136,0
1676.959,322.0848,0
1747.412,285.8614,0
1747.697,348.1819,0
1610.007,408.2612,0
1697.854,349.2104,0
1678.577,392.7462,0
1695.769,288.1983,0
1872.368,423.222,0
1614.032,355.0593,0
1702.772,292.06,0
1736.638,331.765,0
1722.611,365.4137,0
1751.694,308.969,0
1729.554,322.8479,0
1737.617,383.3204,0
1882.693,326.053,0
1761.995,348.9069,0
1708.753,419.7239,0
1664.682,232.1801,0
1733.874,350.956,0
1699.122,432.985,0
1751.494,365.9861,0
1653.54,384.0319,0
1699.339,302.3595,0
1680.277,355.2761,0
1789.918,309.9299,0
1787.553,301.1778,0
1715.196,367.6279,0
1676.435,381.9352,0
1609.686,357.3113,0
1693.688,359.8214,0
1538.84,328.4462,0
1622.536,372.6943,0
1685.479,408.7267,0
1740.758,332.4955,0
1692.228,436.0056,0
1836.496,374.0825,0
1841.328,426.6932,0
1724.516,360.9104,0
1648.86,422.9516,0
1649.424,332.0386,0
1676.653,324.454,0
1762.535,385.5228,0
1593.354,338.46,0
1701.158,333.2539,0
1679.582,362.1409,0
1681.377,382.0002,0
1539.877,313.423,0
1540.549,395.768,0
1795.555,354.6064,0
1733.829,298.7692,0
1669.965,395.4918,0
1703.495,369.985,0
1613.884,374.7956,0
1603.609,341.4335,0
1688.205,341.7288,0
1730.753,341.4023,0
1672.3,408.5544,0
1647.19,411.3876,0
1672.615,349.8443,0
1706.392,435.0064,0
1679.279,357.1561,0
1686.521,388.0873,0
1691.017,376.0339,0
1533.733,285.9703,0
1753.552,376.5447,0
1728.24,344.1295,0
1708.649,321.0427,0
1656.773,351.7308,0
1848.755,433.3689,0
1665.871,413.6027,0
1706.363,345.5367,0
1714.49,370.0042,0
1710.159,358.6748,0
1646.127,388.7533,0
1734.239,352.4112,0
1652.39,447.51,0
1671.729,403.1376,0
1718.125,333.465,0
1740.453,370.2236,0
1718.592,367.6346,0
1662.971,374.3706,0
1802.576,444.4724,0
1781.397,379.3781,0
1669.086,388.9763,0
1698.074,381.2306,0
1684.469,392.0673,0
1593.136,399.5386,0
1594.595,373.4063,0
1649.599,396.5828,0
1711.965,326.1038,0
1535.321,351.2066,0
1702.398,394.579,0
1656.049,394.8325,0
1760.655,298.983,0
1704.465,321.9944,0
1648.496,378.0795,0
1871.615,377.3006,0
1642.242,407.769,0
1566.075,270.5394,0
1724.466,383.4486,0
1617.774,395.2887,0
1772.351,344.8676,0
1751.552,346.0629,0
1595.197,336.09,0
1621.123,435.9023,0
1670.947,394.1481,0
1725.345,403.4742,0
1842.779,393.7531,0
1810.841,405.1968,0
1833.465,383.129,0
1586.728,345.0545,0
