Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Psefar
1669.109,322.3375,0
11793.57,183.4712,1
1692.709,350.9469,0
11721.38,180.8101,1
11572.73,214.2061,1
11710.03,94.3623,1
11315.96,222.8687,1
1599.475,385.9341,0
12051.9,96.03564,1
1695.188,380.7048,0
11323.9,178.1489,1
11368.35,10.29248,1
1675.628,323.6476,0
11956.31,140.7617,1
1748.196,411.0239,0
11339.63,139.3506,1
11573.84,171.3755,1
11808.59,88.18018,1
12256.2,62.80664,1
11757.79,35.24365,1
12083.92,270.064,1
1752.302,332.8625,0
1597.521,251.3931,0
12191.72,126.9175,1
11931.1,128.7212,1
11712.5,133.8086,1
12013.93,188.6348,1
11438.25,116.9424,1
11643.59,187.5957,1
1638.674,386.6832,0
1601.428,428.5463,0
11404.53,210.4604,1
11566.16,290.7896,1
10774.97,165.2759,1
1731.766,277.6339,0
11553.24,225.3169,1
11718.56,162.3628,1
11887.36,195.8804,1
1630.42,378.2919,0
1649.834,372.6638,0
11840.1,168.1831,1
11878.3,202.813,1
11675.73,125.8945,1
11207.13,111.0527,1
11746.97,251.7378,1
11813.66,201.5259,1
11966.74,184.1143,1
11945.59,253.0132,1
11644.17,52.7124,1
11790.48,72.27246,1
1666.068,330.5156,0
1565.753,404.5596,0
12001.2,209.9331,1
11676.13,-84.7251,1
11546.83,184.2397,1
11740.45,213.2119,1
11909.72,167.5869,1
11551.23,131.4917,1
11879.4,197.1494,1
11690.73,226.3823,1
1654.121,384.6705,0
11652.86,155.1416,1
1722.439,323.4039,0
1599.329,351.1198,0
11389.02,259.7568,1
11301.24,311.5288,1
1631.44,322.0704,0
11771.31,238.2998,1
11889.5,74.15039,1
11413.76,162.6074,1
11504.07,114.1274,1
1652.811,379.3586,0
11770.2,174.9531,1
11550.47,218.5938,1
11935.154,8887.1,
11738.16,107.5073,1
1618.527,421.9008,0
11721.02,-5.485352,1
1687.572,346.4127,0
3343.858,267.0299,0
1683.292,270.5408,0
11784.89,14.64307,1
1648.587,390.3068,0
11951.75,247.9048,1
1749.047,326.2791,0
1667.884,371.259,0
1628.638,326.38,0
11647.13,119.9854,1
11773.97,276.7935,1
1704.022,288.2699,0
11940.09,256.0439,1
11871.03,224.5806,1
12161.24,225.043,1
11985.2,-98.11816,1
12143.113,9336.1,
1659.285,350.6075,0
12220.73,52.23877,1
11367.21,83.79053,1
1580.529,376.8654,0
1640.141,389.4503,0
11840.94,255.8711,1
1696.429,400.6615,0
12008.31,191.9438,1
11830.39,256.4258,1
10595.16,265.8823,1
1645.423,290.5267,0
12159.62,192.5361,1
1690.5,381.1432,0
11974.51,212.4077,1
11687.71,-8.686035,1
11807.56,220.7178,1
10925.94,225.0522,1
12087.13,248.6699,1
1677.346,335.1302,0
1694.579,374.1102,0
1577.239,388.6234,0
11338.21,159.9009,1
11718.02,174.6616,1
11093.81,1.328613,1
1589.484,368.7111,0
11646.08,188.4482,1
12301.52,268.2871,1
11808.84,295.7529,1
11434.09,301.1641,1
12405.79,159.9756,1
12026.2,70.81396,1
11745.97,115.8813,1
11283.16,319.1416,1
12041.34,65.00244,1
12162.18,166.2646,1
1594.278,321.165,0
11707.52,184.3364,1
11408.68,28.13965,1
11841.85,228.4717,1
12279.3,259.6694,1
12322.36,275.8628,1
10937.7,238.812,1
11239.17,320.5459,1
11662.53,39.25537,1
12233.36,212.3252,1
11959.55,249.2124,1
11699.68,285.0063,1
11899.98,150.876,1
11800.83,258.3506,1
1680.272,373.4902,0
11440.66,171.0317,1
1678.036,336.2736,0
11697.28,-29.50928,1
1698.878,269.2633,0
11510.89,126.6494,1
11219.01,258.0054,1
11879.31,138.8071,1
10324.57,179.3652,1
11678.269,2773.1,
12364.14,216.2495,1
12050.61,257.7456,1
1726.447,380.424,0
1659.921,387.4405,0
11611.71,192.4443,1
11964.02,255.8779,1
1571.406,377.0522,0
11860.22,327.6489,1
11781.61,271.1348,1
1611.07,327.7214,0
1519.851,320.7701,0
11265.35,221.8984,1
11829.09,210.3638,1
1737.231,305.3114,0
1710.435,293.5171,0
1565.569,330.8956,0
11711.48,172.3315,1
1724.275,369.9113,0
12083.27,24.55078,1
1643.242,343.992,0
11633.09,192.9424,1
11151.23,166.7861,1
11656.65,215.0977,1
11187.34,181.1289,1
11828.88,221.5352,1
1730.05,287.5859,0
11114.8,169.2134,1
11315.76,221.9492,1
11837.11,35.84082,1
11951.46,220.1836,1
1698.219,358.5565,0
11718.12,142.752,1
1748.814,360.1191,0
11590.04,204.8486,1
11821.1,84.05664,1
11430.65,203.2446,1
12092.23,76.99219,1
11855.79,124.8003,1
1583.667,354.0905,0
11865.63,103.0405,1
1627.449,353.8826,0
1574.222,338.6036,0
11749.66,213.1914,1
1570.076,419.5721,0
11353.98,363.8735,1
11740.25,291.6328,1
11761.71,231.1465,1
11686.19,120.9341,1
11148.52,251.167,1
11671.92,116.7217,1
11669.31,238.1509,1
1624.281,374.364,0
11510.44,22.88623,1
1705.109,363.763,0
1574.139,272.3561,0
12094.01,179.4521,1
1627.857,316.6475,0
11421.09,278.4912,1
1738.696,331.78,0
1667.795,390.9154,0
11771.55,160.5654,1
11913.77,315.4282,1
11158.6,262.3174,1
1628.848,359.8185,0
11309.7,127.2734,1
11510.04,139.0615,1
1573.708,419.8313,0
11806.97,291.0259,1
11444.55,144.957,1
11386.47,130.5659,1
1735.248,347.8132,0
11612.11,9.403809,1
1668.063,341.5487,0
1671.451,362.4409,0
11777.01,393.7954,1
11828.56,225.6006,1
11355.57,156.354,1
11648.43,72.20117,1
11259.6,216.9854,1
11188.96,183.6851,1
11543.86,406.6812,1
12543.06,36.44141,1
11852.87,245.084,1
12747.42,189.7397,1
1701.396,373.9622,0
1619.937,435.5217,0
11755.93,271.2002,1
1739.495,383.9518,0
11545.45,119.7827,1
1693.929,374.3768,0
11857.68,229.3926,1
1614.772,355.4467,0
1655.096,347.8135,0
10639.97,164.8931,1
1753.58,354.1309,0
11222.45,266.6401,1
11499.79,137.3447,1
11582.62,312.7529,1
11601.28,353.5522,1
11273.4,234.3208,1
11916.85,135.4155,1
11248.55,275.2676,1
11918.59,262.0483,1
1557.524,365.8495,0
11642.34,22.1,
1658.007,367.8163,0
11559.17,199.0845,1
1663.343,399.649,0
11796.87,249.0347,1
11476.65,212.9238,1
11733.83,76.01318,1
1703.677,319.7296,0
1740.649,348.2967,0
12587.89,81.2002,1
11510.25,288.6416,1
12391.07,48.46777,1
12203.5,76.85303,1
1643.627,320.7958,0
1653.686,352.7044,0
11772.96,198.0439,1
12690.35,152.4971,1
11621.124,6055.1,
1770.648,334.0558,0
11749.98,156.686,1
11617.6,246.978,1
12660.71,166.0322,1
11792.14,194.9893,1
12226.57,149.7935,1
1587.364,314.3992,0
1585.357,323.1632,0
1736.256,394.0377,0
11914.14,193.8384,1
1619.504,355.754,0
11629.24,262.8467,1
11563.58,154.6294,1
12738.53,140.9946,1
1684.242,331.2564,0
12262.33,192.7148,1
11898.8,224.3516,1
1642.004,452.364,0
11660.51,75.21777,1
1727.604,332.0009,0
12472.99,6.402344,1
1601.223,360.0783,0
11613.07,220.5718,1
11644.91,246.7866,1
11535.91,36.31836,1
1991.869,371.5021,0
1587.688,298.598,0
11393.75,207.1494,1
1543.319,325.3205,0
1586.91,323.5233,0
11457.69,107.5635,1
11333.67,198.8955,1
12069.49,180.4785,1
1792.07,278.1371,0
11967.56,47.41064,1
10871.95,84.14941,1
1618.049,318.9196,0
11704.57,277.189,1
10994.01,155.439,1
11845.5,113.7568,1
11572.35,171.3101,1
1658.291,339.4,0
12100.66,166.3403,1
10815.03,138.8564,1
12154.01,163.0288,1
1730.295,343.8357,0
11985.32,253.4424,1
1615.866,253.869,0
11965.12,64.62256,1
11469.88,107.252,1
1742.349,431.2263,0
11552.08,251.1143,1
12085.89,259.2769,1
1636.717,343.522,0
12743.222,6045.1,
11541.76,285.4272,1
11330.29,222.4878,1
11628.77,253.3516,1
11851.51,264.1489,1
11820.36,268.7803,1
12552.42,-39.06982,1
12114.41,46.45996,1
12845.77,133.0117,1
12551.05,78.35791,1
12128.14,370.8511,1
1721.905,381.4341,0
1613.245,368.7219,0
11280.42,278.0132,1
11753.08,318.21,1
11501.95,313.4673,1
11813.01,153.7715,1
11936.13,209.1533,1
12863.96,-13.34424,1
11605.1,271.4497,1
11974.09,71.40723,1
8147.524,154.3059,1
1602.196,446.5618,0
11655.72,269.2183,1
11196.07,207.9751,1
11498.1,315.4644,1
11560.4,40.28076,1
11883.54,75.7417,1
11400.89,255.8184,1
12093.140,562.1,
11714.24,112.0308,1
11338.01,174.417,1
11889.26,103.375,1
11593.2,161.1826,1
11060.76,92.31592,1
