Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Psefar
1619.9,368.9392,0
1595.357,310.33,0
1792.979,383.9422,0
1710.069,439.1819,0
1755.318,420.0298,0
1657.117,435.3472,0
1464.106,246.163,0
1729.309,345.0023,0
1758.756,443.1272,0
1736.342,401.9909,0
1759.058,481.643,0
1769.934,400.663,0
1756.973,381.3879,0
1756.468,432.0158,0
1702.021,350.6243,0
1785.658,463.4117,0
1752.277,398.363,0
1846.716,323.3798,0
1670.824,361.5486,0
1788.135,357.0624,0
1764.579,416.659,0
1827.028,435.1489,0
1797.353,385.9861,0
1831.337,321.8593,0
1608.965,294.5483,0
1743.169,377.5573,0
1628.306,360.5682,0
1772.513,299.0306,0
1670.762,373.4288,0
1724.257,354.5804,0
1552.344,306.0441,0
1685.988,366.7188,0
1647.06,399.8095,0
1778.206,323.8206,0
1817.424,327.8727,0
1792.432,393.056,0
1655.458,335.0422,0
1787.495,359.3347,0
1759.158,456.4711,0
1758.177,373.8365,0
1796.085,368.7888,0
1740.403,389.2517,0
1734.539,413.4924,0
1806.796,394.3707,0
1681.775,387.8874,0
1531.483,353.306,0
1744.699,410.2122,0
1712.135,427.6025,0
1708.745,363.0428,0
1631.383,312.5364,0
1716.331,345.7723,0
1830.598,423.8702,0
1588.833,348.0085,0
1808.315,347.4841,0
1694.437,418.1075,0
1776.257,378.7945,0
1818.595,360.3442,0
1583.774,414.3627,0
1859.577,362.2961,0
1632.995,248.9125,0
1724.246,378.1364,0
1747.983,384.3505,0
1812.874,408.2585,0
1790.864,382.2769,0
1734.231,423.1248,0
1672.548,427.5247,0
1743.382,386.8126,0
1647.711,406.2923,0
1533.099,297.0787,0
1677.421,375.5951,0
1595.471,410.0888,0
1774.972,393.9361,0
1669.476,370.3143,0
1691.104,474.923,0
1563.715,373.2827,0
1553.694,313.1528,0
1657.32,403.1511,0
1774.577,312.0638,0
1784.752,376.6596,0
1705.009,418.4753,0
1646.073,430.6595,0
1706.491,333.7058,0
1628.141,405.246,0
1692.632,416.3667,0
1770.559,380.6336,0
1672.686,444.7894,0
1647.208,401.2539,0
1636.783,377.7242,0
1731.166,341.72,0
1653.146,388.9682,0
1768.99,402.4398,0
1780.165,400.5667,0
1723.261,408.879,0
1642.82,376.1627,0
1703.267,369.6162,0
1788.206,464.3268,0
1774.996,321.3799,0
1676.965,370.9464,0
1567.411,348.1564,0
1712.902,436.1047,0
1721.25,370.481,0
1801.422,432.8474,0
1746.406,378.0707,0
1764.674,377.9222,0
1771.352,423.9114,0
1761.738,351.7547,0
1713.117,349.9441,0
1715.722,384.1963,0
1795.564,351.9072,0
1771.166,404.9175,0
1589.263,314.8307,0
1761.32,407.0242,0
1826.59,378.2891,0
1807.166,398.5693,0
1802.422,385.2266,0
1673.933,448.6101,0
1765.776,268.6011,0
1719.488,384.3563,0
1663.554,395.0662,0
1702.075,366.4087,0
1748.987,439.7746,0
1527.12,304.7187,0
1773.909,390.983,0
1825.2,356.4922,0
1833.47,387.1639,0
1526.911,376.6818,0
1729.043,369.3965,0
1775.813,371.4396,0
1695.343,371.7106,0
1628.39,313.9203,0
1753.429,415.2828,0
1722.151,340.7973,0
1654.537,373.301,0
1802.277,331.2217,0
1745.983,382.1957,0
1540.277,339.6176,0
1711.438,411.767,0
1797.463,402.8448,0
1731.956,454.3928,0
1611.018,323.5424,0
1726.817,400.1434,0
1763.821,444.3,0
1565.621,330.821,0
1679.368,346.0506,0
1716.432,314.7381,0
1782.412,379.6226,0
1678.566,341.6868,0
1728.917,401.7974,0
1728.416,372.5086,0
1475.076,235.2034,0
1821.567,429.2971,0
1802.543,477.2034,0
1551.389,402.1655,0
1758.427,407.4335,0
1643.478,319.1559,0
1783.976,389.052,0
1772.865,457.1599,0
1648.06,393.6889,0
1792.008,379.3143,0
1691.216,473.5093,0
1756.824,371.1583,0
1709.08,414.9406,0
1737.072,403.0785,0
1811.704,327.7769,0
1751.354,419.1266,0
1779.118,479.7865,0
1743.648,385.1205,0
1797.525,377.4824,0
1729.881,363.2698,0
1685.803,320.3421,0
1802.848,354.3719,0
1721.498,499.1888,0
1765.869,400.2084,0
1831.464,353.4689,0
1813.807,432.1233,0
1716.617,373.6317,0
1680.133,388.0203,0
1621.786,418.8577,0
1712.32,364.1817,0
1544.813,286.9744,0
1635.043,371.2203,0
1804.918,417.1161,0
1795.97,329.8613,0
1705.281,417.0143,0
1544.722,322.9928,0
1762.43,391.2659,0
1789.152,341.3804,0
1808.181,449.8559,0
1732.388,355.3729,0
1728.222,413.3611,0
1816.016,385.9926,0
1628.177,434.0076,0
1690.293,408.8728,0
1801.4,414.2166,0
1786.281,342.6801,0
1682.858,433.0648,0
1641.263,341.179,0
1752.145,311.012,0
1695.157,324.5823,0
1645.647,318.2638,0
1739.88,387.4764,0
1758.75,357.1264,0
1759.689,366.4582,0
1573.94,283.7477,0
1765.98,409.6191,0
1861.78,389.0309,0
1781.099,356.8433,0
1770.105,314.611,0
1692.904,411.1505,0
1750.66,409.5925,0
1674.556,392.6734,0
1725.068,357.8961,0
1702.963,346.4777,0
1682.469,339.1509,0
1728.305,274.9962,0
1688.649,402.5992,0
1724.152,424.3832,0
1661.269,326.761,0
1520.941,267.475,0
1677.471,408.9329,0
1727.412,403.1154,0
1807.958,334.0399,0
1744.243,371.6693,0
1780.99,370.0936,0
1611.944,412.2344,0
1563.566,377.4666,0
1621.41,357.4681,0
1673.129,429.0669,0
1584.925,408.3607,0
1799.031,394.8887,0
1787.716,429.7045,0
1742.238,411.8943,0
1685.883,474.3773,0
1770.849,390.2753,0
1637.559,390.8314,0
1520.807,375.1705,0
1638.718,429.0831,0
1570.074,277.1439,0
1785.921,369.9386,0
1796.363,418.2893,0
1815.474,410.287,0
1652.149,389.5904,0
1828.988,373.7087,0
1687.314,333.7519,0
1791.632,384.3359,0
1738.933,445.1079,0
1690.643,414.098,0
1788.389,364.4874,0
1735.793,410.1628,0
1735.434,417.6771,0
1775.153,371.6182,0
1849.233,320.6785,0
1531.825,410.0453,0
1783.905,405.0558,0
1565.2,360.7383,0
1688.957,415.6215,0
1778.523,408.5189,0
1755.999,362.8893,0
1695.792,396.6693,0
1790.245,344.0509,0
1571.957,289.8087,0
1597.195,428.3604,0
1798.68,402.6216,0
1813.989,368.5137,0
1619.116,320.5496,0
1710.387,402.7051,0
1644.514,391.204,0
1643.051,343.5573,0
1905.107,342.7526,0
1696.278,339.2766,0
1528.874,297.8937,0
1740.179,443.3753,0
1703.072,308.2264,0
1546.104,272.9202,0
1657.465,321.6025,0
1835.16,394.6972,0
1587.435,330.4319,0
1749.093,379.0794,0
1492.119,356.059,0
1828.411,387.8023,0
1650.408,360.2336,0
1686.464,364.4958,0
1583.926,346.6266,0
1651.438,399.8139,0
1722.96,394.6819,0
1758.848,446.3416,0
1763.62,340.9869,0
1664.661,382.8509,0
1764.26,349.2866,0
1734.958,416.0291,0
1538.526,320.2153,0
1647.392,328.3844,0
1796.249,286.5287,0
1604.625,372.9764,0
1747.198,373.1806,0
1729.454,347.0825,0
1707.864,390.9761,0
1754.685,380.723,0
1595.152,399.0425,0
1709.112,467.5269,0
1524.384,398.7725,0
1765.51,404.8492,0
1650.672,379.616,0
1741.863,362.2079,0
1834.966,431.7587,0
1836.448,381.6533,0
1653.599,343.5754,0
1609.635,402.5685,0
1677.172,338.9883,0
1613.808,307.4604,0
1500.173,337.4869,0
1716.917,385.6975,0
1690.319,352.1699,0
1535.986,306.3138,0
1599.465,352.4719,0
1591.92,336.882,0
1677.869,353.3531,0
1665.448,466.3338,0
1744.214,387.0861,0
1745.854,394.2647,0
1537.58,360.1943,0
1740.695,483.8281,0
1723.044,371.7814,0
1615.655,431.8184,0
1755.214,392.2126,0
1689.17,443.6474,0
1833.604,336.5179,0
1731.025,390.3402,0
1668.639,328.4034,0
1794.969,334.342,0
1625.918,350.8365,0
1773.125,376.1144,0
1773.022,422.3391,0
1796.294,338.945,0
1799.436,409.1529,0
1774.609,410.9345,0
1578.246,328.2018,0
1701.148,439.3097,0
1737.174,376.5069,0
1759.809,389.5515,0
1739.365,483.6898,0
1684.839,368.7462,0
1636.103,458.5231,0
1642.954,313.1271,0
1661.777,408.2498,0
1656.72,370.2899,0
1726.482,436.6651,0
1548.083,364.9446,0
1646.29,358.326,0
1711.696,370.6602,0
1816.422,381.2694,0
1566.382,317.9807,0
1800.136,379.6219,0
1796.074,339.5528,0
1629.867,413.8646,0
1738.938,410.0929,0
1854.293,395.9051,0
1735.412,385.4234,0
1713.597,372.0435,0
1704.159,415.3423,0
1754.052,423.8785,0
1691.695,389.1805,0
1729.352,441.6511,0
1697.947,342.587,0
1672.632,382.0363,0
1769.251,403.7872,0
1563.635,307.9791,0
1746.977,369.2446,0
1650.839,378.3869,0
1747.762,400.0589,0
1725.682,336.0413,0
1735.695,391.377,0
1748.669,340.6758,0
1790.795,422.0969,0
1828.465,382.5109,0
1825.789,430.3716,0
1790.259,421.2344,0
1666.711,379.3248,0
1631.576,395.188,0
1610.65,337.744,0
1598.081,432.1507,0
1745.367,403.767,0
1746.384,433.9815,0
1698.656,418.9275,0
1882.218,354.42,0
1753.489,424.1717,0
1796.038,459.4142,0
1708.565,368.085,0
1712.821,355.6287,0
1548.717,381.1875,0
1601.649,328.9294,0
1669.541,374.1133,0
1757.93,423.1354,0
1688.807,408.1343,0
1771.799,349.8639,0
1668.174,424.0502,0
1791.124,315.5254,0
1585.845,336.4363,0
1742.147,428.6436,0
1544.235,291.6649,0
1872.291,479.3916,0
1628.407,375.6862,0
1687.916,443.7852,0
1839.103,402.1532,0
1752.214,364.3767,0
1577.575,372.9815,0
1734.556,461.7731,0
1607.197,314.6207,0
1794.892,385.0307,0
1849.348,399.1603,0
1687.523,408.3977,0
1710.99,431.3354,0
1745.499,393.431,0
1620.06,446.6309,0
1612.163,354.9312,0
1557.996,358.0916,0
1798.608,378.4547,0
1746.208,387.4221,0
1686.608,404.9866,0
1653.25,433.2921,0
1716.441,468.6396,0
1674.12,393.8655,0
