Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Colper
1206.399,428.4929,0
1172.78,380.4923,0
1255.83,371.6029,0
1260.484,436.5901,0
1231.823,397.0222,0
1163.893,357.579,0
1240.773,355.7341,0
1227.91,381.946,0
1284.666,429.4199,0
1198.192,338.8328,0
1270.573,402.6132,0
1264.793,493.4073,0
1196.307,415.486,0
1180.692,374.6317,0
1303.08,358.485,0
1215.416,456.6326,0
1227.518,419.9426,0
1243.389,372.9016,0
1208.516,436.198,0
1198.874,438.4116,0
1260.899,487.067,0
1305.431,371.4337,0
1309.756,442.1614,0
1258.482,342.8689,0
1305.383,405.0201,0
1200.668,382.6855,0
1218.672,406.6012,0
1224.437,435.1813,0
1204.436,417.9407,0
1225.051,394.4423,0
1208.88,346.5361,0
1257.73,369.9953,0
1287.314,370.9747,0
1304.706,416.6552,0
1313.423,388.5807,0
1253.258,439.8363,0
1246.191,389.3729,0
1242.096,439.2661,0
1152.846,358.1266,0
1208.935,425.8997,0
1287.717,403.1071,0
1182.484,363.8436,0
1163.102,428.4498,0
1157.905,340.5294,0
1278.83,350.8599,0
1179.895,312.1664,0
1167.33,412.9573,0
1319.284,387.4831,0
1152.964,395.8466,0
1274.235,387.7433,0
1268.577,384.5955,0
1200.948,372.3799,0
1239.907,434.9068,0
1206.632,377.9005,0
1236.369,470.0175,0
1290.144,373.6662,0
1153.852,380.235,0
1312.229,416.1697,0
1144.826,336.0246,0
1176.763,436.8098,0
1216.588,418.3258,0
1188.829,384.2957,0
1329.885,348.9687,0
1280.87,363.8085,0
1336.661,405.4187,0
1326.802,382.35,0
1299.536,420.9685,0
1240.509,478.5814,0
1268.953,367.6552,0
1223.124,383.7674,0
1301.92,419.4065,0
1251.042,406.5446,0
1182.49,421.2856,0
1229.406,372.9109,0
1256.253,419.1763,0
1195.971,287.5147,0
1267.497,371.3104,0
1167.038,424.3706,0
1263.256,390.9412,0
1239.281,365.3362,0
1277.686,414.1572,0
1233.502,347.0447,0
1160.77,440.0288,0
1206.817,372.6143,0
1223.632,403.5947,0
1244.749,397.2955,0
1232.822,358.3128,0
1225.799,304.1196,0
1254.203,411.9913,0
1221.997,434.3949,0
1226.148,372.6844,0
1144.246,450.5459,0
1226.128,459.8566,0
1297.556,348.5635,0
1325.416,372.0322,0
1229.569,466.3809,0
1245.551,394.22,0
1189.916,445.9138,0
1169.445,388.9456,0
1287.665,408.5186,0
1308.865,436.6414,0
1200.358,300.0611,0
1245.391,372.6613,0
1197.189,420.6274,0
1256.335,475.6058,0
1228.022,397.4739,0
1287.355,382.054,0
1278.454,401.773,0
1184.315,368.4608,0
1233.925,419.3893,0
1252.853,369.8935,0
1226.455,411.9943,0
1239.781,430.4091,0
1269.236,436.4388,0
1217.699,394.4706,0
1307.484,422.4173,0
1258.833,361.3257,0
1249.943,354.2451,0
1289.662,377.9509,0
1332.625,388.4941,0
1200.917,402.5525,0
1230.807,373.9633,0
1299.244,357.3564,0
1139.005,366.8226,0
1309.965,329.9315,0
1250.869,368.2499,0
1163.53,440.7986,0
1251.969,519.6293,0
1297.741,391.5693,0
1292.651,381.5419,0
1253.422,313.7927,0
1262.5,423.3169,0
1260.144,391.4939,0
1306.398,448.936,0
1243.681,406.2118,0
1279.485,485.8552,0
1248.427,360.2927,0
1265.612,387.7638,0
1209.129,380.3033,0
1302.007,381.4539,0
1283.46,410.1597,0
1143.356,412.6183,0
1232.82,415.3004,0
1211.873,371.2621,0
1265.24,401.3469,0
1283.021,399.8558,0
1292.104,434.9794,0
1223.449,352.6785,0
1205.319,363.1252,0
1259.438,408.6845,0
1307.778,388.5368,0
1235.748,409.2924,0
1201.933,399.2031,0
1269.824,390.1908,0
1289.005,396.0469,0
1201.087,372.9795,0
1129.357,329.3005,0
1264.522,468.2438,0
1231.718,349.3852,0
1249.857,422.8632,0
1285.013,352.0792,0
1198.3,456.3397,0
1213.127,415.6851,0
1265.936,392.3347,0
1241.246,410.2752,0
1232.598,407.4009,0
1236.755,365.551,0
1270.931,332.9565,0
1235.681,369.6794,0
1242.561,310.5591,0
1232.333,423.9329,0
1305.947,398.9585,0
1276.347,467.3103,0
1296.87,402.2324,0
1247.77,347.3233,0
1191.609,453.3536,0
1229.581,419.7948,0
1175.113,464.6205,0
1291.805,348.8519,0
1289.575,409.9656,0
1195.424,396.0984,0
1310.031,368.7534,0
1277.828,424.7065,0
1316.692,376.0257,0
1202.474,438.8083,0
1169.982,426.0754,0
1259.781,420.2792,0
1232.922,380.9281,0
1266.952,371.4794,0
1204.565,469.1412,0
1274.748,390.9628,0
1164.121,372.15,0
1233.312,461.1363,0
1253.754,396.7346,0
1302.763,328.9749,0
1276.352,418.6732,0
1186.288,330.3325,0
1280.844,378.3603,0
1243.684,374.1278,0
1205.663,365.0251,0
1287.433,425.0198,0
1225.152,406.2382,0
1267.29,423.0079,0
1250.367,407.3305,0
1295.652,419.7912,0
1278.771,390.5377,0
1177.623,369.2544,0
1207.032,339.1144,0
1220.334,376.1909,0
1239.644,365.2463,0
1175.457,407.3539,0
1234.644,388.7032,0
1230.645,364.9213,0
1243.786,330.874,0
1208.415,368.7348,0
1255.662,395.4459,0
1218.891,394.8986,0
1254.337,399.5531,0
1260.505,387.3944,0
1182.699,453.3138,0
1207.797,375.143,0
1258.395,373.6989,0
1255.818,364.5275,0
1319.504,424.5175,0
1196.787,427.9789,0
1273.658,327.3658,0
1329.456,348.7261,0
1175.11,329.4431,0
1253.607,403.0642,0
1274.245,343.9855,0
1222.529,339.368,0
1227.149,460.1431,0
1234.775,372.5627,0
1309.007,386.0978,0
1308.01,386.6058,0
1200.619,401.0021,0
1156.282,505.946,0
1295.714,371.9915,0
1326.493,376.3799,0
1272.716,376.6711,0
1252.974,401.5182,0
1291.292,386.4417,0
1273.521,404.9507,0
1231.108,420.9564,0
1170.17,392.119,0
1274.704,353.7371,0
