Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Colper
1314.577,411.7202,0
1288.484,391.5353,0
1228.172,495.1931,0
1244.037,455.2623,0
1307.825,413.6277,0
1110.241,329.4857,0
1165.962,355.1731,0
1121.661,348.2956,0
1080.454,424.9652,0
1158.364,399.7115,0
1259.892,426.4429,0
1148.259,302.6827,0
1165.87,355.0007,0
1123.273,423.9298,0
1271.638,427.598,0
1219.281,417.4026,0
1205.782,362.0255,0
1221.587,382.2819,0
1142.706,401.8619,0
1091.53,399.1611,0
1180.431,355.3508,0
1116.629,367.4692,0
1273.551,440.8134,0
1139.303,376.5101,0
1134.606,275.5948,0
1304.928,413.9404,0
1120.888,282.9291,0
3257.65,388.2803,1
1195.213,371.7261,0
1264.475,365.9545,0
1059.771,315.4583,0
1273.715,432.8638,0
1139.396,333.5343,0
1151.325,329.8662,0
1302.29,442.5109,0
1256.315,441.7212,0
1305.58,406.6472,0
1280.182,383.7376,0
1202.407,430.466,0
1202.73,424.297,0
1178.216,392.3444,0
1144.612,333.8983,0
1172.572,466.894,0
1162.112,359.7137,0
1296.784,401.492,0
1268.837,389.0649,0
1128.609,333.6848,0
1105.155,396.1531,0
1159.656,406.148,0
1120.013,422.0475,0
1114.71,398.6066,0
1129.16,398.9714,0
1212.307,486.5191,0
1181.015,359.8779,0
1115.787,345.8524,0
1074.795,434.0881,0
1320.858,388.645,0
1190.899,393.5504,0
1119.261,357.6823,0
1205.921,423.0795,0
1217.541,462.5369,0
1296.744,434.3627,0
1173.957,459.5452,0
1176.262,425.5571,0
1243.311,382.4165,0
1224.148,400.9677,0
1127.941,434.8475,0
1141.257,379.8932,0
1159.085,411.9613,0
1164.749,323.5484,0
1247.078,421.4243,0
1067.728,301.7502,0
1282.79,388.1145,0
1186.752,357.069,0
1067.944,379.4728,0
1122.193,334.9678,0
1192.124,336.9046,0
1144.379,397.3395,0
1110.518,368.4364,0
1215.508,405.1311,0
1287.552,418.0736,0
1182.808,355.6888,0
1071.783,337.9995,0
1177.857,405.2523,0
1158.315,396.1938,0
1070.236,356.9105,0
1034.447,407.321,0
1220.225,389.2842,0
1126.948,365.5601,0
1245.572,435.4998,0
1113.303,326.5002,0
1134.698,382.5026,0
1157.852,292.6489,0
1217.252,387.3578,0
1119.608,465.1125,0
1107.271,333.5176,0
1286.002,458.7264,0
1065.559,359.0098,0
1272.283,462.9719,0
1116.848,353.4326,0
1196.025,415.8619,0
1180.259,433.5996,0
1241.415,446.6033,0
1173.739,478.4519,0
1194.479,359.9469,0
1165.359,316.7343,0
1106.632,398.0444,0
1318.781,385.054,0
1022.104,404.8419,0
1118.239,352.9462,0
1150.847,378.746,0
1161.697,329.5331,0
1266.033,400.4218,0
1112.929,364.2918,0
1185.045,290.8647,0
1121.763,378.7664,0
1292.51,486.7451,0
1148.536,397.5646,0
1283.882,400.078,0
1260.167,465.1523,0
1253.817,399.4136,0
1137.525,304.7501,0
1166.731,450.448,0
1096.462,349.692,0
1296.628,431.1289,0
1263.646,381.6401,0
1274.698,410.1588,0
1175.178,284.0692,0
1297.555,326.5083,0
1229.907,389.4173,0
1200.556,344.3136,0
1063.578,403.2278,0
1198.602,393.9216,0
1204.673,417.305,0
1227.24,411.565,0
1103.019,408.9913,0
1057.239,367.1239,0
1137.698,354.8962,0
1149.943,377.2093,0
1261.902,377.2513,0
1153.656,372.6766,0
1146.885,322.6302,0
1209.613,399.1813,0
1183.493,497.201,0
1172.585,373.7437,0
1098.981,387.3602,0
1112.756,325.1359,0
1281.05,409.6061,0
1382.05,426.0662,0
1147.9,415.1349,0
1091.616,323.4446,0
1284.16,448.9972,0
1182.861,418.7609,0
1265.275,410.7232,0
1221.408,402.284,0
1248.119,406.3533,0
1260.07,370.9084,0
1353.531,384.1846,0
1114.316,331.0799,0
1165.204,413.3221,0
1265.493,305.4479,0
1062.582,356.9222,0
1252.869,358.4872,0
1313.948,359.1368,0
1301.126,429.1716,0
1192.672,456.3896,0
1253.235,391.8633,0
1143.434,385.4929,0
1123.288,323.1229,0
1137.24,366.8244,0
1257.059,416.2742,0
1294.894,443.9614,0
1080.649,352.8234,0
1191.519,474.0372,0
1296.467,376.3341,0
1087.554,405.9582,0
1204.291,472.9351,0
1170.311,381.0365,0
1196.1,452.1353,0
1138.636,356.1923,0
1172.65,440.9312,0
1191.063,394.0586,0
1181.416,368.1943,0
1259.696,432.7709,0
1209.664,374.187,0
1234.245,538.1807,0
1121.644,331.6225,0
1123.534,360.7522,0
1073.047,324.3838,0
1055.69,413.5116,0
1248.754,405.9361,0
1182.141,427.6569,0
1147.147,378.2589,0
1189.728,423.2579,0
1140.22,410.0455,0
1150.619,423.6843,0
1170.039,362.015,0
1204.481,292.5491,0
1205.582,378.9725,0
1264.155,403.9945,0
1222.775,433.2653,0
1220.535,405.0374,0
1299.104,406.7939,0
1145.259,468.1941,0
1269.782,387.4997,0
1128.621,408.2736,0
