Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Colper
1179.971,345.703,0
1301.559,421.8871,0
1210.662,431.9643,0
1273.229,440.6121,0
1274.09,399.9144,0
1243.958,442.8453,0
1293.044,331.7411,0
1273.654,427.1462,0
1292.928,339.7116,0
1342.95,385.1279,0
1255.989,432.6005,0
1347.963,421.5439,0
1267.643,424.7431,0
1244.947,454.4753,0
1200.727,480.1734,0
1300.834,362.3176,0
1320.115,379.4436,0
1271.969,348.9355,0
1263.979,403.5857,0
1216.503,353.8779,0
1254.077,374.3366,0
1333.467,401.6908,0
1251.803,399.371,0
1223.128,455.6183,0
1261.217,361.8208,0
1222.527,422.6223,0
1320.994,376.5778,0
1358.143,394.1646,0
1337.891,364.2686,0
1232.958,483.2391,0
1265.227,468.1033,0
1164.842,447.1679,0
1276.394,436.703,0
1281.251,449.3732,0
1214.046,391.5659,0
1253.337,435.9397,0
1288.811,420.7131,0
1268.684,371.6829,0
1327.749,422.0807,0
1327.615,366.5111,0
1313.25,385.6194,0
1326.087,359.0534,0
1311.56,416.9906,0
1258.338,526.0343,0
1291.553,410.6176,0
1172.453,387.5662,0
1282.872,369.9655,0
1315.42,400.7819,0
1259.753,355.8841,0
1268.401,401.9053,0
1318.338,386.9174,0
1305.844,433.5062,0
1158.319,309.8021,0
1380.504,353.3912,0
1271.347,443.0455,0
1241.722,446.6482,0
1180.208,485.1741,0
1302.448,372.3373,0
1245.648,365.2712,0
1352.278,430.212,0
1278.997,430.0457,0
1245.89,381.2114,0
1225.249,434.0341,0
1260.443,379.1625,0
1289.957,430.7452,0
1330.897,456.7617,0
1229.865,436.2473,0
1284.961,471.7203,0
1271.316,433.1111,0
1322.88,465.562,0
1245.822,455.6303,0
1254.119,362.6598,0
1300.334,374.8391,0
1269.598,441.6308,0
1314.891,360.4097,0
1283.728,396.8865,0
1335.708,430.0314,0
1238.081,295.4742,0
1310.466,407.928,0
1326.154,376.7508,0
1363.012,480.5082,0
1249.06,403.9631,0
1348.413,354.0938,0
1266.074,386.0562,0
1267.972,275.2023,0
1280.788,470.6263,0
1304.471,420.2314,0
1298.65,415.0842,0
1340.477,335.6109,0
1281.839,410.4296,0
1327.181,459.1162,0
1247.008,416.502,0
1290.969,390.9968,0
1323.326,446.9479,0
1294.806,423.3742,0
1305.061,383.269,0
1324.83,372.3884,0
1282.454,397.6649,0
1336.185,374.6221,0
1240.127,386.7711,0
1326.292,386.6658,0
1246.615,414.2087,0
1285.258,407.9945,0
1214.166,427.3934,0
1234.004,362.4704,0
1210.719,392.4913,0
1286.926,346.463,0
1191.728,435.9215,0
1260.767,436.5331,0
