Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Colper
1294.693,449.2565,0
1065.333,335.506,0
1250.012,413.2483,0
1285.071,375.122,0
1251.292,346.4654,0
1201.095,369.7117,0
1347.944,323.5973,0
1300.049,417.0375,0
1296.24,482.1193,0
1252.298,383.5794,0
1150.386,285.7544,0
1078.374,335.0583,0
1214.99,452.2424,0
1192.786,427.114,0
1266.065,352.005,0
1193.952,379.5587,0
1199.334,420.7011,0
1237.319,391.3602,0
1211.344,429.7712,0
1234.888,427.3136,0
1245.516,440.2367,0
1225.565,453.1547,0
1084.41,337.0025,0
1248.857,343.9026,0
1213.274,390.98,0
1215.998,378.4257,0
1125.169,341.2349,0
1282.292,452.8998,0
1266.267,394.2567,0
1231.104,383.6744,0
1234.178,457.3491,0
1286.573,402.871,0
1243.941,397.9634,0
1287.22,382.7283,0
1276.784,373.1484,0
1248.274,376.5867,0
1325.167,362.8492,0
1148.203,322.9605,0
1217.598,253.8935,0
1067.026,343.3715,0
1213.7,446.4434,0
1257.206,415.17,0
1244.021,350.2852,0
1179.313,468.8021,0
1249.494,445.9399,0
1242.242,342.6547,0
1236.448,406.9558,0
1044.313,268.7957,0
1217.817,372.0898,0
1319.086,362.9503,0
1244.083,387.5051,0
1248.955,391.1877,0
1301.055,436.2667,0
1291.296,358.2234,0
1256.404,405.1285,0
1251.548,451.7545,0
1337.693,396.9604,0
1208.566,348.4233,0
1246.502,404.8544,0
1227.646,384.4506,0
1288.051,438.875,0
1252.202,340.143,0
1215.557,402.4239,0
1255.45,535.2525,0
1294.503,333.8835,0
1160.178,315.3721,0
1309.74,376.0706,0
1250.326,373.6832,0
1233.003,446.4753,0
1278.012,426.6439,0
1249.182,396.6633,0
1168.062,368.3245,0
1230.448,378.1174,0
1165.235,349.5242,0
1173.42,299.9658,0
1223.786,466.8958,0
1287.685,291.6982,0
1228.309,424.0098,0
1221.779,378.1303,0
1279.738,403.9337,0
1217.358,439.841,0
1066.691,330.3625,0
1260.614,451.6891,0
1243.273,428.5573,0
1316.609,387.9783,0
1263.798,450.5414,0
924.3881,186.4044,0
1256.762,424.3998,0
1251.218,364.077,0
1257.582,367.1765,0
1202.747,452.5789,0
1206.044,357.4695,0
1347.08,417.0518,0
