Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Colper
1284.876,424.8786,0
1141.918,319.1783,0
1217.858,332.5377,0
1274.464,376.2906,0
1244.835,373.0377,0
1344.898,303.945,0
1167.897,402.1091,0
1244.237,435.4235,0
1238.791,309.3108,0
1190.736,399.9573,0
1254.696,415.2766,0
1193.661,372.9933,0
1282.053,402.3296,0
1148.024,345.2153,0
1224.484,410.0943,0
1285.593,363.278,0
1220.735,336.9296,0
1151.541,299.6833,0
1269.138,369.0125,0
1144.832,400.2267,0
1174.227,332.8516,0
1288.758,353.7406,0
1229.393,401.118,0
1230.164,453.0236,0
1162.999,335.7542,0
1195.401,345.9557,0
1229.671,409.5533,0
1144.752,324.7094,0
1228.967,430.669,0
1168.993,427.4189,0
1164.819,405.7253,0
1138.178,381.6678,0
1304.625,389.6237,0
1245.747,404.8207,0
1285.624,416.653,0
1201.433,361.957,0
1198.187,389.1088,0
1285.056,377.4921,0
1323.938,409.4192,0
1261.458,436.4855,0
1125.174,341.5218,0
1214.273,430.6143,0
1236.043,392.2926,0
1282.468,434.0732,0
1241.896,429.02,0
1142.963,356.4089,0
1280.03,417.9581,0
1180.352,393.3537,0
1308.639,464.9933,0
1206.062,367.9246,0
1236.192,368.0587,0
1282.712,362.7781,0
1223.878,460.1499,0
1220.512,418.4078,0
1271.886,405.9088,0
1191.182,345.4128,0
1155.243,314.4361,0
1218.597,367.0153,0
1255.808,454.6732,0
1313.644,366.382,0
1094.64,309.1627,0
1275.731,414.0483,0
1223.37,418.2698,0
1142.975,304.134,0
1224.253,331.5762,0
1209.906,439.2116,0
1204.613,413.8288,0
1292.554,407.3602,0
1246.934,301.506,0
1178.418,509.142,0
1267.546,370.4944,0
1200.609,397.1508,0
1168.41,356.2758,0
1292.691,370.3169,0
1270.716,417.7305,0
1165.245,338.1672,0
1256.488,420.7289,0
1242.429,315.7656,0
1245.054,465.8997,0
1284.755,426.4718,0
1226.048,363.1117,0
1205.908,430.8499,0
1204.82,444.9847,0
1160.955,417.5459,0
1304.615,354.3007,0
1250.964,414.3372,0
1289.178,402.1611,0
1254.849,362.6471,0
1164.214,333.3469,0
1111.994,351.6348,0
1308.097,428.3599,0
1251.104,386.9745,0
1204.926,391.2943,0
1168.192,409.2346,0
1178.776,374.9354,0
1190.841,412.4208,0
1175.73,436.0887,0
1138.972,345.0536,0
1201.042,408.2673,0
1306.117,472.4717,0
1219.899,313.1889,0
1193.639,341.8065,0
1129.078,419.3889,0
1172.167,329.9131,0
1341.938,419.2593,0
1293.272,356.5681,0
1179.624,363.4667,0
1250.944,416.1628,0
1234.616,416.5093,0
1221.663,413.1545,0
1248.829,399.7747,0
1116.293,384.4208,0
1290.784,310.6798,0
1173.994,338.6923,0
1187.652,350.3336,0
1129.93,373.671,0
1219.505,392.6715,0
1294.87,336.8824,0
1266.662,427.4647,0
1173.551,334.391,0
1267.951,352.3437,0
1236.353,502.4677,0
1126.187,382.3843,0
1186.777,365.136,0
1268.556,390.829,0
1139.466,370.976,0
1124.074,362.9161,0
1243.45,447.4069,0
1191.715,351.8329,0
1108.864,378.5397,0
1220.489,416.98,0
1294.041,407.1354,0
1163.6,328.5174,0
1274.942,445.4498,0
1268.739,451.8942,0
1281.402,371.0245,0
1276.109,360.2516,0
1223.829,405.7363,0
1305.45,446.7646,0
1230.874,356.5601,0
1348.829,392.4149,0
1231.16,390.5048,0
1224.85,398.6115,0
1162.095,332.9969,0
1279.937,393.3398,0
1176.423,428.7933,0
1272.911,357.6043,0
1257.612,363.4728,0
1285.012,392.5826,0
1272.549,436.5792,0
1357.652,334.0078,0
1098.805,377.3991,0
1119.044,348.702,0
1271.701,397.9421,0
1242.623,433.3998,0
1292.752,406.4753,0
1326.297,382.1959,0
1163.353,375.2664,0
1328.542,404.2543,0
1157.939,324.0073,0
1141.153,327.8531,0
1204.355,317.6957,0
1146.958,290.9096,0
1247.067,380.2874,0
1164.197,304.2271,0
1222.492,410.9131,0
1231.883,428.9788,0
1111.276,338.0424,0
1147.903,405.2464,0
1237.795,375.8711,0
1302.004,340.6869,0
1168.948,332.915,0
1247.688,438.6069,0
1201.416,350.3922,0
1201.473,470.3347,0
1152.222,361.4198,0
1076.68,366.2916,0
1270.267,321.7424,0
1272.799,361.3129,0
1184.87,345.8308,0
1199.208,420.5636,0
1261.437,422.5522,0
1139.412,343.8177,0
1315.284,427.4699,0
1135.03,364.8496,0
1171.631,440.6373,0
1165.976,348.386,0
1291.609,404.0884,0
1229.081,383.5716,0
1319.67,442.6278,0
1216.372,403.0491,0
1252.663,392.5015,0
1308.646,401.1956,0
1270.349,392.3811,0
1257.259,433.0007,0
1344.32,349.0096,0
1102.875,377.1201,0
1181.528,390.3607,0
1275.448,464.4451,0
1267.963,386.8942,0
1217.854,343.2217,0
1273.999,300.0605,0
1283.434,422.6152,0
1232.912,431.3561,0
1165.41,318.7773,0
1204.346,421.6806,0
1307.662,398.2039,0
1157.239,401.468,0
1304.258,455.7299,0
1201.875,365.5575,0
1292.664,411.1548,0
1212.054,424.434,0
1244.469,473.4359,0
1357.694,382.243,0
1258.11,384.8655,0
1209.428,444.6069,0
1169.017,405.1725,0
1223.46,403.0065,0
1278.95,414.1573,0
1178.945,336.7986,0
1245.239,415.0955,0
1280.45,445.3967,0
1218.244,374.6298,0
1252.583,381.8719,0
1250.487,347.9352,0
1149.176,342.1887,0
1353.088,457.1147,0
1162.977,348.4214,0
1284.848,422.9153,0
1225.172,453.8845,0
1370.709,453.3349,0
1194.31,470.3768,0
1185.684,330.9835,0
1242.979,362.3455,0
1228.908,354.9129,0
1210.546,437.8325,0
1291.296,339.6443,0
1205.816,364.0341,0
1235.791,378.1979,0
1293.178,414.2681,0
1270.133,444.1743,0
1218.692,468.342,0
1299.351,367.2894,0
1295.327,361.9614,0
1283.2,420.4242,0
