smplNm,mcp_ddPCR,mcp_qPCR,sdmn_ddPCR,sdmn_qPCR,sdmx_ddPCR,sdmx_qPCR,smplTp,qlod,f2,mcp_ddPCR_lod,spcAbbr
MST1022,0.33654790371656396,0,0.09120258502662199,0,0.83770349621773,0,MST,1,0.3648473906376633,0.2,Erisin
MST1024,0.361712723970413,0,0.0980219431221485,0,0.90034417808056,0,MST,1,0.3648473906376633,0.2,Erisin
MST1027,1.765941977500915,0,1.0140273720025998,0,2.8209039568901053,0,MST,1,0.3648473906376633,0.2,Erisin
MST1028,0.4682842642068865,0,0.12690135277807701,0,1.165628656744955,0,MST,1,0.3648473906376633,0.2,Erisin
MST1031,0,0,0,0,0.481251962482929,0,MST,1,0.3648473906376633,0.2,Erisin
MST1038,0,0,0,0,0.493369996547699,0,MST,1,0.3648473906376633,0.2,Erisin
MST1039,0,0,0,0,0.566537380218505,0,MST,1,0.3648473906376633,0.2,Erisin
MST1043,0.35400673747062694,0,0.09593372233212,0,0.8811622858047501,0,MST,1,0.3648473906376633,0.2,Erisin
MST1054,0,0,0,0,0.476440116763115,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-002,0.3643113374710085,0,0.0987261440604925,0,0.90681277215481,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-005,0,0,0,0,0.6764724105596551,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-006,0,0,0,0,0.541654005646705,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-008,0.36505743861198453,0,0.098928324878216,0,0.908669978380205,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-011,0,0,0,0,0.505827963352205,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-012,0,0,0,0,0.458248257637024,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-013,0,0,0,0,0.565542690455915,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-015,0,0,0,0,0.54125353693962,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-019,0,0,0,0,0.40509145706892,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-025,0,0,0,0,0.589470379054545,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-028,0.35718813538551353,0,0.0967958383262155,0,0.88908150792122,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-029,0,0,0,0,0.52060879766941,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-030,0.3109805658459665,0,0.08427411317825301,0,0.774061158299445,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-031,0.37276089191436745,0,0.101015865802765,0,0.92784561216831,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-032,0,0,0,0,0.499831363558769,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-039,0,0,0,0,0.43003339320421197,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-040,0,0,0,0,0.547919161617755,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-043,0,0,0,0,0.4690036550164225,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-044,0,0,0,0,0.51524590700865,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-049,0,0,0,0,0.54702591150999,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-051,0.3673141822218895,0,0.0995398685336115,0,0.9142874926328649,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-052,0,0,0,0,0.650620982050895,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-055,0,0,0,0,0.47601766884326946,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-058,0,0,0,0,0.4645128548145295,0,MST,1,0.3648473906376633,0.2,Erisin
