Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Oncmyk
459.6066,428.9809,0
455.4385,344.881,0
404.3124,309.6183,0
398.9737,325.183,0
414.0248,367.2896,0
385.8945,323.2149,0
440.0985,401.843,0
436.1384,392.3165,0
496.7393,377.4258,0
462.7056,404.5715,0
440.5645,431.7561,0
430.2445,334.002,0
468.5032,438.662,0
548.3384,386.6497,0
408.9603,317.0853,0
403.6469,437.3609,0
416.6002,334.8441,0
462.0926,385.7309,0
386.1389,270.2931,0
470.5716,407.7436,0
445.8756,379.5197,0
343.3613,241.25,0
542.985,410.6193,0
462.3469,348.8209,0
398.2217,433.9734,0
404.7815,334.0637,0
402.461,371.1991,0
457.5249,405.2996,0
361.5716,315.5852,0
355.67,288.4974,0
386.2194,349.7954,0
376.2664,348.2521,0
432.2758,387.5557,0
463.4546,393.8896,0
470.553,404.1583,0
472.0937,400.3914,0
384.2204,322.5561,0
396.5214,350.1403,0
440.9305,375.8051,0
405.9805,390.058,0
366.3203,280.9708,0
501.548,428.6802,0
468.545,352.3733,0
448.3328,363.4178,0
433.1921,368.4681,0
470.6635,427.4847,0
419.6084,334.4456,0
489.5911,403.0106,0
367.3134,304.3447,0
481.4286,329.7132,0
471.1824,397.218,0
519.5681,344.7477,0
458.1144,437.3831,0
503.3995,406.3792,0
458.7188,430.3819,0
369.1631,311.8684,0
466.5467,345.4663,0
466.9262,437.6129,0
422.5092,357.2803,0
363.0304,325.9453,0
451.3718,413.4025,0
441.589,289.4644,0
439.8102,418.6768,0
476.7548,274.0328,0
566.8702,399.9203,0
480.5457,429.9414,0
481.1673,379.6632,0
348.0544,313.7614,0
436.9506,343.6134,0
395.9789,347.4329,0
484.8938,452.5126,0
485.3929,359.7011,0
438.0872,389.6642,0
409.1469,322.3013,0
500.6313,381.8594,0
390.7177,266.9825,0
450.2883,400.9667,0
482.1262,388.0763,0
386.3853,284.6572,0
406.0195,393.9225,0
500.3996,363.2819,0
443.077,383.1968,0
459.7968,360.1921,0
447.9822,351.3427,0
389.5745,324.4236,0
401.8561,321.9272,0
461.3436,385.1807,0
441.369,370.4178,0
387.4145,465.2127,0
455.7483,390.5775,0
420.1873,396.4445,0
471.6644,356.3729,0
428.0028,297.035,0
457.8889,387.4901,0
450.7042,371.5233,0
436.8244,389.9462,0
443.5477,330.5213,0
431.0405,405.5488,0
433.1832,418.758,0
404.4984,339.5989,0
520.2522,422.1908,0
378.0306,247.1081,0
383.872,249.6944,0
399.8009,320.0555,0
423.2779,340.5643,0
455.5059,263.4726,0
504.9619,378.1018,0
463.5945,308.7962,0
326.5846,271.3427,0
431.0869,366.2933,0
400.045,367.519,0
474.5484,443.8583,0
483.3265,368.2796,0
387.4956,367.2431,0
491.5466,366.0667,0
421.1446,342.082,0
438.6993,383.2693,0
387.4077,280.8448,0
393.1832,379.9639,0
400.4464,389.2102,0
477.9249,376.0409,0
461.1155,358.8727,0
423.456,378.084,0
383.6379,366.7917,0
498.0711,377.03,0
462.4205,387.1017,0
489.1669,346.0058,0
394.8422,326.8828,0
434.1874,392.0182,0
493.9916,423.6329,0
491.3795,386.5216,0
353.8834,296.5136,0
320.9613,319.4278,0
457.9084,317.3778,0
437.8611,357.8439,0
466.0527,307.2399,0
330.9016,247.3865,0
379.012,330.7198,0
447.1686,365.8895,0
451.3429,479.2421,0
455.8116,419.8232,0
481.013,350.9114,0
329.2498,255.6759,0
324.283,353.8033,0
494.9044,355.1604,0
393.4554,357.7835,0
472.5117,383.3424,0
477.6259,357.8705,0
488.3986,417.2964,0
431.9988,329.8591,0
378.338,296.9273,0
381.7512,252.2316,0
432.828,393.5388,0
493.8419,412.5792,0
330.3168,247.2738,0
423.3419,327.1383,0
477.5421,406.9366,0
505.5734,416.3236,0
473.5566,415.0032,0
476.6006,423.9703,0
415.458,365.4221,0
510.8744,436.5785,0
393.6796,294.1068,0
394.1212,312.9631,0
482.2855,368.011,0
416.6105,325.0489,0
451.3864,311.2026,0
485.8905,340.72,0
467.9052,414.4329,0
518.7559,364.9366,0
428.3139,391.2127,0
399.9295,323.0117,0
505.3069,391.3812,0
415.4105,378.7368,0
486.5501,424.5331,0
435.2897,400.4196,0
519.6945,386.26,0
441.8377,384.3777,0
383.6588,297.3819,0
479.2947,433.3179,0
446.4418,365.3689,0
481.4308,322.2566,0
404.9157,276.1137,0
488.8551,415.6606,0
338.0431,273.5859,0
448.9673,337.1352,0
431.9305,352.7217,0
510.8698,309.7856,0
451.7204,377.193,0
475.3852,376.6986,0
390.4579,369.7758,0
481.4316,360.2319,0
389.3636,388.8801,0
440.0858,307.1962,0
500.8228,383.0339,0
434.7946,384.6888,0
454.2961,349.7025,0
388.4523,346.0537,0
353.0568,314.7011,0
489.7668,328.5482,0
398.2308,284.0263,0
362.6988,315.3596,0
423.9701,414.9243,0
364.5845,238.6593,0
495.9815,405.8413,0
466.2994,388.4412,0
542.9474,369.7405,0
398.7536,387.7092,0
510.4395,366.605,0
381.5125,338.2654,0
405.4686,318.1252,0
433.0649,365.0384,0
390.2872,364.4843,0
468.3635,321.1524,0
494.252,399.9083,0
389.0313,318.7629,0
428.111,361.0695,0
500.7537,448.344,0
400.6334,280.5145,0
393.356,241.0738,0
401.8616,343.8729,0
455.5298,381.93,0
494.5171,432.5788,0
500.5447,423.0374,0
380.2209,291.0781,0
441.1597,293.79,0
381.9724,367.3779,0
466.6934,378.7754,0
526.7531,362.5025,0
389.1276,309.9248,0
410.9908,294.7411,0
379.5466,250.3163,0
491.7455,429.1931,0
481.7663,382.0711,0
450.0544,363.15,0
467.889,355.2045,0
415.2613,298.3934,0
446.5732,285.6492,0
429.4736,428.7697,0
479.7405,376.266,0
473.3456,398.2605,0
467.5829,387.076,0
484.716,390.0018,0
417.5046,370.7585,0
478.1938,412.3917,0
358.8141,248.9098,0
513.8832,375.4754,0
405.3076,249.1696,0
494.1862,399.2905,0
531.7949,410.0233,0
400.3559,322.8094,0
462.9941,388.1996,0
354.2768,261.8534,0
497.2131,399.3065,0
456.5035,364.8195,0
445.6323,370.6423,0
509.9189,420.8661,0
399.3098,306.6418,0
470.7513,370.2798,0
486.621,351.266,0
423.2354,264.028,0
491.3158,377.585,0
394.9469,316.3539,0
416.6825,410.042,0
416.024,372.0165,0
388.3083,302.6539,0
556.207,360.8329,0
530.9851,350.1317,0
441.0392,326.9199,0
473.8218,343.4303,0
413.813,268.7214,0
531.719,443.5346,0
347.8196,310.0892,0
417.2879,375.0527,0
513.7957,435.3963,0
418.1668,441.4731,0
387.2799,283.8474,0
459.8008,374.9365,0
445.0771,294.866,0
417.0036,381.3225,0
472.3825,370.4026,0
442.1353,331.2952,0
514.0973,455.4077,0
521.908,405.136,0
444.971,421.6028,0
451.7512,417.2462,0
435.1392,378.2041,0
450.1861,413.8554,0
481.7256,413.72,0
437.8871,347.5613,0
483.2635,426.3126,0
378.0525,269.8641,0
485.3286,416.0169,0
387.9073,243.9837,0
451.5187,357.8315,0
493.8779,395.3909,0
465.993,349.7675,0
507.587,394.8478,0
465.8718,404.6241,0
499.2527,331.4939,0
476.0842,352.8813,0
411.4475,292.5323,0
349.2621,272.0335,0
407.5755,355.7666,0
394.9089,327.7073,0
502.7887,366.3566,0
466.274,448.2212,0
442.0121,434.3875,0
364.6223,277.1594,0
483.1927,396.9568,0
448.9897,408.2539,0
454.5764,364.1927,0
393.5355,302.9279,0
472.9161,369.7825,0
360.2273,271.4615,0
349.0592,315.319,0
435.2756,373.4213,0
471.8089,342.8911,0
453.7915,385.9904,0
396.1937,385.833,0
385.9949,345.1669,0
475.357,345.0937,0
538.3163,400.7103,0
359.7758,302.6553,0
432.4249,311.6621,0
468.1196,348.3744,0
351.9489,303.9398,0
462.0947,434.3387,0
450.3629,308.5223,0
474.2298,342.1169,0
498.3719,383.1985,0
461.0653,315.7831,0
427.6007,308.0997,0
424.744,289.9319,0
449.6807,385.2471,0
440.7469,306.2888,0
471.4171,351.6791,0
407.4073,363.3859,0
447.9276,348.5982,0
414.9183,411.9912,0
469.7273,302.5352,0
483.8772,424.9529,0
450.0684,352.6252,0
503.4681,385.9793,0
374.5414,314.6833,0
454.7584,326.7959,0
476.9445,370.7239,0
442.0194,409.2328,0
508.8096,366.1439,0
378.0784,315.4193,0
438.6092,356.5216,0
413.1357,317.0504,0
405.1966,325.7849,0
423.6236,315.5278,0
546.6939,402.3163,0
475.1215,372.008,0
503.5018,415.5699,0
475.444,365.5511,0
472.8989,386.3256,0
359.0496,364.058,0
479.8841,339.5184,0
432.1644,382.9238,0
419.3036,345.1945,0
372.9401,248.6019,0
391.947,424.0432,0
443.7336,367.1218,0
504.1679,402.5439,0
463.6174,433.0193,0
490.9434,372.9951,0
413.8898,340.123,0
415.9742,325.8127,0
470.8244,393.094,0
471.0391,472.7445,0
410.1154,313.075,0
446.2434,296.5666,0
459.9762,400.4378,0
405.5817,380.1422,0
442.239,467.8137,0
404.723,380.7159,0
441.3639,423.2654,0
528.5199,432.009,0
351.4623,326.7673,0
502.1392,364.775,0
464.9441,399.7124,0
410.7029,422.0128,0
491.2813,425.1728,0
445.2158,433.5627,0
368.851,246.8326,0
369.6575,359.0705,0
432.8652,330.5919,0
482.1512,352.0143,0
528.9508,419.7971,0
414.09,375.3979,0
498.0128,372.4051,0
456.0808,360.2525,0
450.4123,429.9053,0
391.4412,270.8918,0
501.9616,368.0408,0
476.4759,406.7006,0
464.0221,404.1947,0
427.9378,341.595,0
473.0668,372.0387,0
450.4206,439.0478,0
505.4772,399.7613,0
440.3171,306.4095,0
470.8604,384.1581,0
492.4196,404.3263,0
441.6911,505.3061,0
422.1289,263.2444,0
415.0455,414.5167,0
476.5851,368.7969,0
435.3386,309.5598,0
506.555,370.0004,0
425.963,350.4055,0
450.4907,430.9982,0
347.5613,314.6418,0
460.5859,452.7243,0
455.2906,417.4651,0
405.1223,339.5069,0
417.6402,315.1931,0
374.9035,284.2044,0
431.8287,426.1214,0
449.6417,361.1815,0
457.1258,429.7401,0
381.9222,376.8823,0
563.7353,444.4175,0
506.1624,405.3634,0
427.8934,453.3612,0
385.4122,307.4121,0
420.1796,311.5098,0
457.0374,375.0697,0
426.6872,409.0536,0
359.8941,298.4692,0
388.0155,379.6874,0
447.8696,391.6938,0
473.8437,432.6974,0
368.8922,287.4503,0
363.6661,319.8127,0
434.2542,416.5764,0
389.6072,345.1051,0
505.1969,404.3612,0
368.7984,298.9747,0
584.5702,519.9951,0
478.6294,366.9845,0
384.0765,281.31,0
454.9866,336.4849,0
385.7346,303.9727,0
411.2717,388.1543,0
443.6323,404.7575,0
447.8134,406.5039,0
560.306,549.051,0
372.5925,316.6195,0
508.1455,501.1429,0
482.7817,444.4515,0
411.1782,274.6702,0
504.0567,396.6959,0
485.9466,350.8571,0
398.7628,346.4413,0
456.2022,379.3389,0
368.7672,315.9478,0
425.8174,324.644,0
446.0924,391.0926,0
369.0836,277.5347,0
444.2989,381.4253,0
394.0839,310.0939,0
462.5513,429.1613,0
383.2531,291.0382,0
515.1457,460.0899,0
371.9075,318.0351,0
448.4177,330.9404,0
379.0135,370.4648,0
432.2357,359.5009,0
474.2531,422.8477,0
412.688,378.0019,0
398.7269,383.0475,0
513.2184,380.4419,0
502.4616,390.2822,0
446.3745,372.4711,0
376.6357,358.9053,0
524.4082,383.6705,0
392.088,312.136,0
337.2378,297.7584,0
353.7056,404.889,0
415.985,255.2502,0
428.3314,298.2763,0
424.4448,359.0088,0
529.2602,445.8073,0
511.0287,465.6053,0
427.7222,380.2123,0
445.3309,414.8548,0
538.3752,504.3383,0
345.835,277.7348,0
386.9063,346.0635,0
539.0133,457.6523,0
487.2049,388.4706,0
454.371,420.6755,0
416.8981,445.2761,0
415.6605,307.3773,0
461.7269,416.7787,0
453.5728,379.8639,0
338.1788,341.4655,0
407.2716,338.1003,0
453.4692,380.5421,0
362.2796,278.2762,0
458.9753,358.2489,0
460.3092,407.7217,0
456.5748,368.7487,0
496.9492,391.2718,0
357.371,257.084,0
434.4991,359.1934,0
389.225,378.7075,0
442.705,356.7382,0
496.6434,324.3188,0
486.0785,361.568,0
427.1635,372.1438,0
453.5667,412.7163,0
479.9693,379.0076,0
396.7248,369.6569,0
452.97,324.875,0
397.58,349.3414,0
488.3409,366.1436,0
423.7053,408.8479,0
468.9656,406.3967,0
376.8245,366.1563,0
410.0272,323.6305,0
415.6614,320.4059,0
384.7279,373.0289,0
441.3488,432.743,0
522.3934,395.7142,0
442.5944,461.3843,0
461.5043,417.9088,0
428.6633,332.7248,0
486.6248,359.7558,0
485.7242,363.5464,0
447.7649,360.0618,0
470.3989,385.8533,0
416.1038,328.0424,0
462.041,402.7851,0
387.4984,329.6628,0
449.933,353.4568,0
422.5213,284.4874,0
407.1609,364.5969,0
404.7308,368.6054,0
462.2999,371.2558,0
420.5268,438.2386,0
479.7691,383.4469,0
469.9427,411.1031,0
518.2861,421.8957,0
366.7826,288.8413,0
456.6309,422.5834,0
428.7546,406.2029,0
327.555,287.8769,0
451.7647,274.524,0
401.368,226.1655,0
418.4075,295.7002,0
467.9041,450.5732,0
501.2495,422.0736,0
541.499,347.6107,0
468.5085,323.6,0
450.6678,304.4637,0
444.0302,401.8419,0
505.3665,425.8038,0
391.1497,318.8734,0
446.0607,389.1751,0
423.005,365.8103,0
381.9211,281.5613,0
470.2906,425.9882,0
427.5467,380.5291,0
468.3231,381.2383,0
411.388,400.115,0
533.9028,342.5317,0
475.4683,374.8912,0
448.0182,298.0986,0
376.4063,304.6956,0
423.7372,339.533,0
390.9092,308.5705,0
535.4271,394.396,0
390.3315,311.0901,0
461.7079,378.5158,0
496.472,390.5147,0
509.1111,389.3675,0
431.0119,464.395,0
486.9234,378.9557,0
440.9157,473.1985,0
424.8703,343.5882,0
510.1272,339.0855,0
465.6268,425.1831,0
507.8756,403.6792,0
434.4951,426.7955,0
360.9047,313.8259,0
498.0217,405.0637,0
440.3141,323.1745,0
497.7228,356.3887,0
439.6337,339.9276,0
407.5626,397.3429,0
423.1811,373.462,0
475.8891,297.6889,0
494.6732,391.0577,0
492.6443,396.5472,0
472.8348,382.8966,0
427.3331,374.4686,0
540.7584,339.9853,0
462.5819,409.6708,0
348.862,289.511,0
434.3272,386.6387,0
370.353,325.9308,0
351.7892,261.5153,0
495.0135,397.4359,0
365.3781,276.9723,0
370.3288,306.5293,0
407.3596,367.3128,0
444.0793,361.7311,0
500.1802,365.476,0
497.1183,385.4382,0
359.1037,305.5273,0
384.599,268.2021,0
388.3677,342.2373,0
482.6941,395.1485,0
515.1382,381.8407,0
396.472,331.0786,0
378.8643,441.1533,0
370.2175,435.5304,0
476.4035,412.5807,0
456.9019,419.8012,0
481.713,321.1089,0
373.8135,298.9753,0
506.9428,344.9546,0
407.1732,264.7236,0
441.322,455.8595,0
389.093,293.9969,0
393.9065,277.6594,0
468.9133,388.388,0
418.1036,375.7155,0
488.9533,354.434,0
405.9093,383.0322,0
383.7732,370.8275,0
422.1923,394.6172,0
477.7014,406.1334,0
344.1697,269.2849,0
540.942,388.7314,0
402.022,355.1096,0
411.8076,429.8057,0
432.8625,334.8501,0
456.8481,371.7375,0
440.2767,373.9066,0
522.2765,398.6343,0
483.882,363.4126,0
434.7992,359.909,0
429.0895,362.3642,0
486.166,420.0548,0
503.8093,442.9069,0
452.3133,339.0631,0
441.861,365.9967,0
352.4867,247.2021,0
416.0744,369.0558,0
446.2275,366.8264,0
462.1767,478.7881,0
401.3958,227.1057,0
404.5059,404.258,0
423.821,373.684,0
449.6316,360.9351,0
416.3549,358.7068,0
429.5941,364.0592,0
336.8254,326.2693,0
524.4821,465.2552,0
533.4063,422.0114,0
412.7002,310.6744,0
491.1319,383.7549,0
363.7173,327.1077,0
418.197,329.3033,0
475.5886,383.7527,0
323.4183,263.8786,0
452.4388,350.5909,0
495.7111,347.398,0
520.3967,396.9806,0
416.3952,402.5432,0
394.0627,398.7776,0
529.1411,457.7544,0
487.9341,421.9437,0
379.2838,304.5477,0
551.0375,545.5521,0
532.1719,377.1414,0
401.8505,262.9043,0
646.1851,640.3597,0
408.4096,304.6595,0
577.3375,470.5324,0
348.0046,282.1656,0
393.407,263.1964,0
542.8769,439.6107,0
440.7176,384.9755,0
369.5157,327.3769,0
595.3127,516.0854,0
337.4528,260.9998,0
525.6821,533.9443,0
497.9405,403.7739,0
441.8634,341.5692,0
458.0656,247.7901,0
496.3415,483.9018,0
503.9467,379.1097,0
547.9633,469.6124,0
425.6204,350.3026,0
336.9037,241.6529,0
351.4735,352.6586,0
357.6747,272.0728,0
486.1988,377.9917,0
537.7542,500.8904,0
500.553,436.9424,0
488.6263,369.0744,0
394.804,389.8333,0
398.9606,379.2007,0
511.973,477.9007,0
588.0482,516.8713,0
352.335,295.1886,0
432.5647,328.5552,0
496.1304,359.5059,0
385.1173,285.8434,0
432.9233,367.52,0
428.9559,360.4128,0
388.4128,355.4687,0
543.9994,511.9039,0
471.0242,356.7447,0
357.0509,366.5944,0
378.912,304.9493,0
430.6208,369.9477,0
520.7933,423.1186,0
424.6132,306.0695,0
435.7873,341.7513,0
471.2783,357.7197,0
463.6498,337.1848,0
341.1143,212.8471,0
486.8332,420.0439,0
461.2479,363.8884,0
413.1929,396.4406,0
418.0385,345.0083,0
508.5941,419.2841,0
438.6699,375.0471,0
521.4782,408.4994,0
414.2236,285.2123,0
428.94,392.6585,0
487.4521,369.1211,0
504.3023,326.7235,0
488.0342,421.8877,0
506.4536,396.8292,0
362.2347,273.3946,0
390.8595,266.673,0
522.4767,393.5373,0
489.214,391.3183,0
478.6083,348.5468,0
367.7836,313.0883,0
471.9592,402.0925,0
470.414,405.6174,0
484.9426,386.508,0
449.1865,377.7255,0
460.1787,396.0201,0
481.6977,358.7271,0
418.5093,404.1519,0
473.9748,313.0008,0
404.5553,360.9994,0
406.6133,407.4915,0
372.2806,293.985,0
375.2162,262.7787,0
516.3568,404.9884,0
416.6805,394.138,0
497.3741,388.3413,0
458.0461,337.8076,0
402.8427,328.2369,0
434.0313,393.2624,0
370.8677,305.1697,0
511.2462,500.4313,0
455.5686,433.9831,0
348.8024,308.6804,0
492.6699,493.4151,0
411.301,419.5737,0
495.972,400.0046,0
430.5964,425.3746,0
326.7298,270.9557,0
422.4181,315.8854,0
434.3181,351.8677,0
537.2696,395.869,0
400.1228,291.1972,0
453.0287,449.7945,0
503.1269,392.3718,0
427.1393,454.0889,0
443.5845,390.9303,0
436.8428,371.7889,0
526.0204,384.2219,0
368.3123,378.5159,0
498.7383,390.1589,0
407.7431,347.0025,0
422.6404,384.0274,0
435.4929,365.498,0
497.7616,417.5068,0
474.9941,376.9654,0
469.3104,372.6625,0
438.3066,327.7795,0
454.6108,386.5159,0
477.3292,338.3708,0
559.1912,442.1417,0
450.3345,354.671,0
474.4453,402.4154,0
476.3791,369.8128,0
359.8013,381.6104,0
501.205,408.7177,0
471.5611,371.0306,0
390.0764,302.0503,0
487.0966,395.0279,0
550.0258,377.0212,0
530.9814,411.3302,0
444.3744,319.8498,0
435.7708,405.6855,0
410.9601,316.67,0
485.0466,404.2991,0
408.4944,366.5197,0
473.5625,400.808,0
526.979,349.9547,0
488.6517,403.145,0
464.5505,359.6449,0
470.9769,362.8868,0
415.1975,393.0511,0
482.8356,405.1844,0
398.0714,374.1368,0
432.5462,377.737,0
443.2214,444.7766,0
402.9307,361.8734,0
433.6745,381.5837,0
483.9877,381.022,0
463.8516,406.2367,0
422.7267,348.3728,0
497.5075,442.7359,0
462.7205,371.574,0
431.8674,290.8248,0
397.2084,318.9948,0
443.8154,372.4015,0
416.5045,331.5258,0
440.6207,347.8055,0
474.5933,393.2483,0
394.1421,309.7684,0
450.1696,378.6426,0
372.3693,288.7833,0
461.7865,436.4529,0
483.1482,375.5051,0
461.0496,437.677,0
509.0083,402.628,0
463.6992,393.4936,0
428.4419,294.1705,0
489.5374,383.9124,0
422.7532,386.5796,0
449.4135,373.1479,0
435.1474,365.7574,0
460.2378,406.8406,0
439.2043,472.1236,0
381.3123,286.1568,0
441.146,398.821,0
405.4808,302.5205,0
426.2695,357.3544,0
410.31,314.4333,0
349.4249,333.2023,0
403.4929,324.1226,0
511.5116,380.7401,0
415.4786,454.2317,0
473.8701,429.1099,0
385.9148,296.0362,0
485.4531,389.3784,0
376.3693,278.9037,0
533.694,384.2743,0
551.6572,386.1465,0
416.4833,363.5989,0
462.9713,418.9134,0
381.6121,363.9727,0
402.6488,359.8568,0
433.9562,394.2315,0
398.1266,420.606,0
495.4354,353.9467,0
407.53,335.338,0
489.6208,424.7811,0
359.6946,282.466,0
460.3087,319.7993,0
474.1014,360.5449,0
560.064,404.6365,0
419.5525,374.6254,0
427.3596,389.5348,0
511.7952,383.9344,0
462.2637,428.8081,0
485.0556,353.7101,0
435.4825,409.0551,0
471.0551,380.1971,0
454.4088,372.8244,0
445.1519,386.1813,0
491.2402,321.0835,0
508.6965,458.2267,0
429.1786,316.2238,0
454.8792,354.0619,0
441.8715,376.9589,0
391.8353,332.3721,0
341.1974,247.4772,0
393.8336,349.9314,0
389.0432,247.0979,0
479.4042,402.1897,0
480.0051,336.1289,0
379.8055,358.0969,0
486.364,356.3497,0
471.048,406.3671,0
542.3869,356.6396,0
443.1462,342.3462,0
484.9085,367.6543,0
474.2913,343.7405,0
352.5678,224.6745,0
476.9512,401.8004,0
521.6323,419.0166,0
519.9771,319.2455,0
399.0509,298.117,0
428.0605,369.6788,0
403.569,337.0357,0
552.3051,327.5349,0
446.0786,367.9284,0
459.4848,407.6357,0
505.4593,339.5742,0
419.6351,354.0999,0
477.149,410.8981,0
418.1615,360.5267,0
466.8497,339.2062,0
414.3961,377.5713,0
375.4687,292.3598,0
471.3188,419.9456,0
363.823,288.4324,0
496.1815,403.1983,0
416.6428,308.9365,0
403.6252,326.9175,0
483.3372,421.231,0
409.7465,353.5441,0
509.2288,455.1936,0
497.7661,405.0448,0
407.4026,351.6117,0
432.3054,358.0416,0
422.647,384.4484,0
531.9094,378.4534,0
497.3648,468.0866,0
446.2739,337.7822,0
491.6575,418.6985,0
490.8618,360.5642,0
509.512,346.7663,0
547.8252,401.6612,0
422.6434,430.587,0
497.4024,411.4112,0
513.3236,341.4137,0
445.2697,341.4883,0
429.7369,382.9051,0
382.6378,332.7267,0
470.8773,353.3758,0
525.5774,371.6531,0
405.2768,430.0036,0
444.6769,315.9755,0
498.5647,412.6872,0
346.0433,346.6932,0
371.1091,332.1645,0
453.4263,356.7336,0
368.2688,423.751,0
448.8703,388.4381,0
399.2246,281.8691,0
389.729,252.6159,0
638.1509,567.832,0
475.6945,328.1214,0
387.9285,257.6105,0
425.245,360.2404,0
469.2289,443.7387,0
407.2012,426.433,0
480.8049,319.661,0
499.983,311.9307,0
453.6881,420.9259,0
511.5235,453.4458,0
466.7596,371.5018,0
394.243,337.149,0
456.961,425.3979,0
495.5935,382.5962,0
432.5585,367.5861,0
486.4803,451.2476,0
408.8677,370.6749,0
413.3658,298.5676,0
444.6653,320.6357,0
423.2298,320.2163,0
431.1871,344.2645,0
481.7185,366.552,0
424.6019,460.2074,0
489.9215,327.1245,0
377.7042,313.3855,0
482.3858,427.447,0
448.6054,362.5201,0
425.2049,289.9437,0
485.7138,397.4786,0
409.1432,416.3851,0
540.9523,376.6117,0
409.7468,344.1496,0
497.4842,436.6943,0
485.6646,366.9135,0
463.0305,370.9865,0
375.1458,288.19,0
419.4548,335.3385,0
500.5722,403.6329,0
490.1475,439.3853,0
524.885,363.365,0
494.479,465.7646,0
539.74,342.9738,0
440.1542,433.1161,0
429.4405,313.0906,0
458.8873,406.8175,0
429.3677,326.8168,0
482.8496,396.6083,0
380.2125,314.2825,0
528.4681,359.0118,0
480.072,450.8488,0
471.3983,428.9164,0
480.4781,452.2632,0
503.8894,357.453,0
367.3392,389.4564,0
454.8705,349.7675,0
398.2409,262.6592,0
509.5211,415.3652,0
378.2454,381.549,0
455.3439,409.6306,0
