Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,1
4476.837,198.1357,0
4405.186,147.4861,0
4626.072,165.3384,0
4333.057,189.3855,0
4455.012,173.1426,0
4424.499,200.021,0
4305.468,224.5847,0
4375.123,158.5808,0
4500.06,120.2727,0
4400.481,174.1956,0
4383.986,194.3398,0
4545.967,175.0825,0
4510.547,202.6362,0
4323.137,291.04,0
4378.098,187.5525,0
4370.225,231.696,0
4310.033,164.2007,0
4524.844,164.1067,0
4583.818,127.967,0
4279.474,178.0959,0
4448.599,120.9363,0
4359.211,98.94702,0
4424.821,222.8254,0
4387.135,139.1807,0
4503.629,103.5603,0
4484.996,154.8162,0
4524.559,211.9353,0
4545.18,220.3745,0
4404.472,194.8557,0
4438.958,188.5957,0
4451.646,226.3601,0
4401.391,221.302,0
4303.292,251.7534,0
4606.095,125.1665,0
4624.751,130.9045,0
4533.253,147.7937,0
4471.231,108.9106,0
4393.24,238.1304,0
4200.548,156.6189,0
4317.941,158.4373,0
4357.747,127.6506,0
4414.283,123.2405,0
4418.868,180.1104,0
4341.972,140.8005,0
4448.11,128.0781,0
4268.787,217.2109,0
4236.656,251.417,0
4559.959,159.8398,0
4491.318,137.2502,0
4288.616,211.9626,0
4428.396,126.0122,0
4241.645,256.7905,0
4486.625,162.9531,0
4295.536,204.5271,0
4415.844,162.3704,0
4548.009,157.5435,0
4493.173,194.717,0
4405.681,167.2205,0
4467.989,147.1736,0
4265.425,155.3811,0
4274.195,144.4958,0
4288.75,159.0356,0
4278.877,206.2573,0
4375.033,199.0955,0
4417.936,140.5371,0
4464.283,227.4102,0
4444.776,134.0623,0
4466.568,244.9231,0
4528.586,162.9092,0
4491.011,183.4648,0
4168.47,181.3669,0
4419.691,204.5925,0
4405.156,197.9023,0
4367.589,226.4758,0
4416.212,218.3735,0
4286.017,227.6465,0
4267.112,155.7742,0
4181.495,111.7693,0
4491.41,200.2097,0
4347.67,167.7524,0
4437.003,178.752,0
4430.804,178.5037,0
4373.273,215.8147,0
4477.369,164.7034,0
4430.238,175.1165,0
4444.197,207.3848,0
4467.676,155.8901,0
4485.487,134.1829,0
4350.966,276.1431,0
4423.009,185.2632,0
4619.472,80.85791,0
4325.085,160.8813,0
4472.378,92.84204,0
4374.44,199.1877,0
4444.142,286.9971,0
4420.635,151.0745,0
4569.134,170.0999,0
4431.181,204.4417,0
4405.258,184.4209,0
4414.957,260.8098,0
4323.15,203.7556,0
4530.857,188.4524,0
4215.652,236.415,0
4412.915,126.5723,0
4270.515,202.6089,0
4397.729,145.7896,0
4354.247,131.6824,0
4325.991,162.6763,0
4296.856,192.8218,0
4568.458,128.8665,0
4303.31,237.3333,0
4374.107,193.3091,0
4696.067,171.1802,0
4391.872,185.291,0
4226.64,133.5562,0
4224.157,196.3235,0
4314.2,197.3496,0
4342.63,163.0337,0
4417.803,237.1335,0
4315.801,200.5339,0
4617.939,171.4658,0
4356.383,286.3591,0
4488.441,212.7156,0
4566.972,148.8926,0
4346.345,158.293,0
4218.521,241.8706,0
4402.492,289.0398,0
4610.873,113.3816,0
4373.941,201.7546,0
4342.411,218.2578,0
4398.848,168.1677,0
4585.082,158.1145,0
4232.898,226.6853,0
4315.077,181.3804,0
4320.931,173.5476,0
4250.315,340.5476,0
4351.473,197.083,0
