Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,1
4735.755,209.928,0
4302.843,199.7908,0
4469.171,214.012,0
4627.408,184.8433,0
4413.984,191.511,0
4576.997,144.1011,0
4545.665,189.5415,0
4787.138,157.8809,0
4307.864,292.7878,0
4661.428,281.4448,0
4608.093,193.4863,0
4423.641,154.8613,0
4334.64,217.0054,0
4604.42,299.854,0
4710.3,211.5481,0
4367.741,184.792,0
4308.595,191.4521,0
4776.755,159.7622,0
4478.199,196.3665,0
4741.465,244.3369,0
4412.132,267.9717,0
4642.512,185.314,0
4625.399,249.7373,0
4557.488,214.7026,0
4562.647,188.6814,0
4456.282,177.8413,0
4392.293,180.6816,0
4596.845,118.1321,0
4731.069,207.3435,0
4716.122,173.4224,0
4654.423,248.5322,0
4425.51,314.834,0
4735.638,214.4712,0
4649.357,197.5647,0
4638.989,104.0784,0
4684.646,133.3923,0
4237.001,248.1348,0
4334.818,210.6008,0
4419.481,171.1533,0
4322.716,179.2598,0
4555.198,193.7732,0
4669.523,230.9707,0
4386.504,277.4841,0
4858.689,291.8486,0
4400.53,114.0146,0
4313.897,270.8594,0
4763.411,185.7935,0
4456.105,218.2109,0
4171.558,238.0466,0
4676.249,132.3545,0
4460.454,235.2036,0
4357.816,160.7764,0
4451.836,186.7854,0
4469.792,212.0898,0
4312.511,179.9368,0
4530.717,155.0579,0
4539.428,129.8433,0
4529.84,242.2205,0
4224.613,220.8762,0
4157.847,252.4463,0
4210.545,266.4023,0
4414.294,132.7957,0
4322.276,216.5051,0
4614.545,176.2441,0
4332.505,272.0803,0
4348.471,122.6338,0
4680.695,88.75391,0
4544.804,147.8787,0
4741.711,116.5962,0
4713.737,68.7749,0
4642.612,192.426,0
4863.188,163.5317,0
4418.985,143.4119,0
4431.872,149.1846,0
4812.255,217.9197,0
4571.37,156.4917,0
4484.913,316.8147,0
4270.264,245.0029,0
4317.043,141.1653,0
4301.221,236.4412,0
4202.162,296.7654,0
4421.831,240.5447,0
4578.312,281.6501,0
4597.367,210.9897,0
4410.853,178.5137,0
4653.788,251.8328,0
4604.857,247.9917,0
4799.018,200.4077,0
4368.636,200.3542,0
4531.985,318.7871,0
4555.018,241.6467,0
4598.98,249.03,0
4547.167,229.4294,0
4219.753,248.5935,0
4791.372,107.0549,0
4736.408,232.8247,0
4671.908,219.2827,0
4335.622,245.2791,0
4719.091,111.1272,0
4334.144,154.645,0
4384.884,328.5002,0
4411.197,264.9097,0
4345.83,262.6765,0
4577.034,289.5449,0
4370.746,276.9338,0
4368.283,161.1721,0
4338.867,163.6018,0
4699.493,219.2922,0
4739.113,76.1394,0
4328.188,278.7021,0
4314.847,258.7925,0
4432.396,287.3096,0
4513.241,122.3489,0
4500.28,192.0349,0
4875.997,225.8271,0
4366.525,276.3733,0
4434.713,154.2163,0
4496.125,260.6553,0
4358.103,243.4841,0
4361.78,211.9812,0
4696.339,92.91284,0
4646.82,213.3662,0
4385.832,213.7659,0
4303.804,171.7695,0
4751.915,169.7244,0
4458.836,244.7913,0
4833.619,183.7969,0
4574.886,137.699,0
4329.75,269.4431,0
4463.216,245.6946,0
4190.817,201.6924,0
4197.193,212.3447,0
4611.915,209.2424,0
4404.689,151.135,0
4552.729,234.0354,0
4338.375,242.4907,0
4363.841,202.1121,0
4889.292,151.9014,0
4714.546,246.009,0
5188.925,146.7578,0
4571.954,173.5254,0
4568.849,197.6333,0
4285.393,225.2488,0
4591.073,113.0869,0
4513.005,156.1008,0
4311.879,168.1978,0
4365.112,188.7883,0
4472.056,210.8142,0
4371.149,235.8145,0
4286.825,196.2637,0
4724.283,84.25317,0
4545.722,200.1257,0
4478.461,241.4709,0
4241.139,240.6133,0
4316.935,280.4709,0
4456.533,236.7522,0
4407.192,218.6133,0
4192.659,280.2529,0
4609.398,234.2073,0
4486.434,143.0129,0
4332.748,268.4192,0
4699.937,123.9207,0
4375.689,262.3813,0
4355.074,161.1599,0
4328.922,166.5442,0
4386.313,172.9233,0
4373.299,155.6914,0
4677.314,203.887,0
4487.062,83.79858,0
4570.293,162.6543,0
4433.555,191.6829,0
4892.141,195.9216,0
4553.394,147.5659,0
4714.124,191.7219,0
4311.224,214.5164,0
4720.463,135.0671,0
4815.448,223.3086,0
4299.174,267.7583,0
4696.673,181.302,0
4537.493,148.0085,0
4470.472,233.6978,0
4706.591,199.3911,0
4295.587,274.2551,0
4520.091,151.9331,0
4540.152,181.3613,0
4361.863,253.8943,0
4547.985,160.3936,0
4641.688,176.7544,0
4446.574,209.8992,0
4605.483,242.7234,0
4672.783,113.053,0
4540.158,204.9285,0
4421.085,175.0684,0
4609.605,160.478,0
4544.769,268.2004,0
4400.73,232.6462,0
4594.956,134.8867,0
4663.107,281.8936,0
4430.529,260.9797,0
4188.831,214.9209,0
4581.844,219.6785,0
4377.217,164.4922,0
4575.938,241.1094,0
4421.888,203.4517,0
4537.078,139.4163,0
4480.854,232.7117,0
4313.678,200.1863,0
4490.326,228.1025,0
4314.739,251.4187,0
4733.252,229.3694,0
4480.309,186.1953,0
4320.148,238.7791,0
4233.055,230.2329,0
4351.355,224.0452,0
4603.736,148.8867,0
4536.874,239.886,0
4169.022,262.0928,0
4418.982,161.9954,0
4664.98,163.2422,0
4309.321,277.6284,0
4479.182,215.0325,0
4616.858,124.3726,0
4498.535,121.9155,0
4375.114,259.2935,0
4650.458,201.4636,0
4261.132,231.3066,0
4459.616,240.6045,0
4507.077,281.9219,0
4445.828,214.824,0
4428.653,262.0811,0
4465.82,167.1257,0
