Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,1
4211.357,232.3291,0
4207.536,132.4651,0
3924.726,250.1451,0
4145.603,271.7622,0
4216.629,186.7004,0
4169.404,207.3757,0
3935.442,146.1774,0
4109.291,195.5337,0
4084.189,147.1089,0
4082.248,208.7927,0
4013.122,230.1829,0
4136.521,214.0474,0
3918.191,228.1415,0
4133.826,198.7189,0
4241.771,116.2441,0
4079.6,192.6318,0
3983.495,260.1727,0
4026.077,235.8328,0
4179.633,193.2012,0
3949.809,203.2461,0
4038.289,253.7809,0
4072.71,151.0293,0
4073.505,258.4816,0
4063.41,220.6542,0
3928.316,222.1851,0
4191.853,208.5229,0
3924.992,221.3136,0
3891.635,252.8757,0
4113.084,89.18274,0
3910.709,237.8088,0
4100.886,243.9252,0
4083.1,136.1825,0
4103.288,217.791,0
4165.294,194.522,0
4019.541,167.9122,0
3976.156,245.3474,0
4231.779,157.9846,0
4065.254,195.6282,0
4168.923,231.3982,0
4076.409,223.1462,0
4041.925,252.3291,0
4093.112,209.6569,0
4047.349,219.7869,0
3871.847,207.5879,0
4060.3,178.413,0
3904.456,300.5358,0
3907.843,300.78,0
3971.423,263.839,0
4140.906,176.2676,0
3977.703,138.5255,0
4040.3,200.8553,0
3936.28,206.5128,0
4035.469,216.5969,0
3856.696,273.5009,0
3863.92,247.6936,0
3879.522,217.8118,0
4075.546,197.5431,0
3881.91,259.3943,0
4150.313,143.7114,0
3816.448,252.8856,0
4146.981,157.989,0
4071.043,204.9963,0
4174.578,191.8655,0
3909.307,240.7008,0
3974.146,271.3754,0
3982.014,175.6357,0
4019.077,187.2567,0
3970.919,241.1473,0
3916.012,304.3833,0
4087.025,230.4359,0
3965.324,312.3829,0
4063.949,133.0759,0
4108.251,146.2865,0
4146.927,176.6367,0
4004.539,224.4373,0
4127.954,154.0314,0
4012.819,303.8217,0
4088.335,140.5251,0
4007.542,198.3812,0
4051.939,203.7813,0
4051.114,308.4668,0
4077.96,169.9899,0
3894.654,161.3262,0
4101.523,162.2444,0
4083.912,137.9055,0
3990.844,258.1714,0
4128.159,206.9705,0
4002.716,158.5626,0
4236.668,156.2395,0
4399.704,206.4119,0
4038.515,223.6438,0
4072.377,212.6001,0
4051.494,230.6116,0
4170.22,204.9111,0
4010.842,225.1403,0
4115.162,172.7466,0
3975.378,248.741,0
3911.961,184.4381,0
4225.564,148.3875,0
4059.728,207.3219,0
3990.936,230.2306,0
3996.786,215.8231,0
4068.666,222.2369,0
4023.908,298.6667,0
3900.26,286.2524,0
4025.905,192.8225,0
3999.273,172.8469,0
4219.562,136.7603,0
3883.874,242.0402,0
4090.125,202.145,0
4256.16,170.8098,0
4253.177,195.1982,0
4105.667,206.5077,0
4084.209,185.0693,0
4046.555,223.9512,0
3878.591,228.4757,0
4007.832,202.5809,0
3904.754,208.9655,0
4115.591,167.183,0
3976.62,219.4077,0
4085.497,302.9835,0
4126.189,195.4011,0
3995.552,183.1912,0
4122.569,222.5685,0
3889.377,268.2549,0
3992.167,170.8285,0
4080.639,166.1521,0
4095.767,164.6608,0
3937.26,204.8907,0
4107.169,148.5658,0
3874.936,220.9266,0
3970.07,229.146,0
3903.977,281.3466,0
4198.313,203.6921,0
3856.131,294.1851,0
3961.193,204.1605,0
3969.835,353.5697,0
4081.359,214.2339,0
3842.826,214.4841,0
4123.481,182.7675,0
4054.064,203.6016,0
4055.864,121.3716,0
4166.154,171.6252,0
4236.295,232.3535,0
4049.76,222.0201,0
3898.875,206.1952,0
3935.843,221.8438,0
3974.418,205.6144,0
4071.868,182.7501,0
3908.003,276.1719,0
4073.877,256.3892,0
4027.161,187.5305,0
4098.738,176.2202,0
4020.21,241.9431,0
4053.343,217.1802,0
4057.021,167.3708,0
3967.924,272.2017,0
3943.416,215.9518,0
4213.953,163.4846,0
4243.088,130.8943,0
4023.487,251.3569,0
3961.573,181.0997,0
3976.432,261.3419,0
3923.45,267.6766,0
3996.437,229.0133,0
3830.684,235.8303,0
3904.11,159.9678,0
4267.754,206.0203,0
4125.71,298.1135,0
3982.414,202.0906,0
3984.213,214.5519,0
3935.07,277.2451,0
4161.541,185.1851,0
4187.649,173.2681,0
3954.71,241.2397,0
3963.325,191.7208,0
3947.206,297.2196,0
4091.021,185.7721,0
4104.606,225.2168,0
3986.249,201.8904,0
3933.21,263.3385,0
4073.103,223.6224,0
3891.646,188.2795,0
3983.253,231.494,0
4071.776,255.8364,0
4048.338,331.8833,0
4014.975,176.704,0
4025.189,233.2103,0
4160.317,183.3645,0
4034.021,216.0636,0
3989.402,185.8225,0
4080.633,206.0533,0
4105.587,234.8405,0
4016.653,187.7283,0
4152.498,162.8123,0
3912.729,193.2333,0
4124.265,159.9456,0
3870.34,306.1586,0
4051.779,183.9519,0
3845.747,213.718,0
4095.007,164.77,0
4012.666,216.3447,0
4107.797,198.8674,0
3946.965,184.53,0
3927.016,272.7853,0
3947.196,251.8099,0
3931.521,256.1013,0
4254.574,145.3276,0
4067.005,163.9104,0
4003.691,214.2347,0
3935.861,198.4092,0
4124.148,200.4741,0
4136.686,184.8967,0
4174.912,199.502,0
4136.199,175.1313,0
4120.308,228.0442,0
3913.609,258.652,0
4275.372,101.4924,0
4271.499,126.7156,0
3893.271,250.7571,0
4013.392,164.9598,0
4209.172,194.2805,0
4159.022,177.0962,0
4049.934,159.6881,0
4014.891,187.9816,0
4015.083,200.7701,0
3955.991,222.1268,0
4096.897,221.0922,0
3881.683,136.192,0
4205.943,217.8933,0
3926.91,256.1127,0
4097.636,162.9672,0
4184.114,165.3352,0
4036.547,131.394,0
4037.131,213.9545,0
3908.546,203.1837,0
4106.018,211.9305,0
4052.436,220.7544,0
4217.016,169.927,0
3874.982,292.8385,0
3924.686,266.5759,0
3972.255,221.0577,0
3944.022,251.3326,0
3892.856,179.8688,0
4220.038,166.1484,0
3827.327,280.7928,0
4176.402,169.3376,0
4095.948,90.59082,0
4210.498,189.8542,0
3861.575,179.2421,0
4095.232,124.2683,0
3958.403,184.4825,0
4206.383,188.5137,0
3992.466,194.7701,0
3916.887,224.3173,0
3932.225,172.6895,0
4111.086,126.3369,0
3893.301,247.6884,0
3978.646,246.7347,0
3927.334,235.4089,0
3993.457,200.1907,0
3946.442,221.5461,0
4041.257,237.8896,0
4051.331,367.5972,0
3976.552,218.8777,0
3997.465,138.0858,0
4007.888,226.34,0
4002.947,221.2546,0
4282.336,163.6418,0
4063.053,180.2694,0
4157.167,213.5044,0
3968.814,245.7574,0
3974.989,256.3387,0
3945.551,129.4331,0
3932.86,190.5574,0
4091.731,160.8416,0
3983.905,218.6245,0
4007.949,239.1661,0
3988.123,252.6838,0
4007.682,192.7581,0
4199.371,252.5498,0
4068.497,183.0333,0
4194.56,163.9292,0
3968.97,217.094,0
3868.142,217.0404,0
3901.146,226.9194,0
4036.531,130.7981,0
4058.738,198.3136,0
4162.695,156.4734,0
4081.564,230.3534,0
3970.363,232.0332,0
4048.876,255.6599,0
4053.704,274.614,0
4126.315,176.6182,0
3950.675,192.7126,0
4050.16,212.3921,0
4145.384,147.856,0
4103.201,278.5178,0
4105.514,157.7379,0
4037.13,176.6456,0
3861.513,192.2515,0
4214.711,266.7983,0
3893.334,228.6794,0
4096.952,154.0707,0
4038.985,235.7659,0
4162.149,179.075,0
4045.762,174.9603,0
4219.905,139.1104,0
3854.866,243.5488,0
3962.74,208.7988,0
3978.562,237.4031,0
4008.445,204.9292,0
4006.203,274.2064,0
3889.855,196.6155,0
3987.268,3021.0,
4086.068,197.5377,0
4286.854,157.0918,0
4048.164,273.6367,0
4114.634,196.3953,0
3944.686,222.2639,0
4206.883,204.3804,0
4166.086,87.48962,0
4041.121,192.4791,0
4046.655,137.1458,0
4061.987,293.8965,0
