Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,1
4213.011,186.7263,0
4371.256,183.6929,0
4090.611,245.3334,0
4240.446,185.9697,0
4386.487,221.7256,0
4581.375,60.89746,0
4162.042,134.7122,0
4324.649,235.5837,0
4120.471,124.1975,0
4005.043,167.0527,0
4261.344,257.7537,0
4083.829,176.6487,0
4135.309,201.1398,0
4328.897,165.5427,0
4127.575,175.1471,0
4184.09,219.1453,0
4172.583,201.7583,0
4287.152,208.9534,0
4196.578,180.4783,0
4330.306,235.439,0
4123.93,210.4485,0
4437.822,197.2856,0
4278.319,157.3875,0
4200.968,189.9819,0
4303.599,164.5862,0
4242.139,263.9001,0
4414.135,97.9021,0
4436.888,212.04,0
4128.745,207.5054,0
3979.509,256.9871,0
4227.236,237.3433,0
4198.918,198.6294,0
4224.216,181.614,0
4243.532,271.7556,0
4290.176,214.7502,0
4375.924,126.4673,0
4087.739,125.1974,0
4072.313,296.7986,0
4142.973,162.5491,0
4140.66,285.8379,0
4079.091,217.5945,0
4343.775,218.5481,0
4456.392,138.5908,0
4082.626,114.1803,0
4215.705,198.9675,0
4252.377,187.6055,0
4800.293,160.5249,0
4185.874,140.4043,0
4338.727,184.0815,0
4299.37,129.6755,0
4242.602,285.3276,0
4174.981,262.2966,0
4051.318,175.9286,0
4145.595,211.9888,0
4275.625,271.4087,0
4129.521,189.0251,0
4321.883,190.4717,0
4221.606,261.3887,0
4101.049,192.6224,0
4073.276,187.9382,0
4314.528,190.6941,0
4032.39,228.7894,0
4084.018,271.6216,0
4350.134,191.6145,0
4339.364,193.5596,0
4052.953,261.4937,0
4146.049,203.2961,0
4188.145,246.1956,0
4270.566,251.3994,0
4375.077,208.3081,0
4512.938,186.9155,0
4153.129,165.0691,0
3978.287,140.6733,0
4286.699,179.3826,0
4174.549,177.7017,0
4226.06,71.00586,0
4091.509,164.3381,0
4157.092,182.7793,0
3999.608,256.4042,0
4433.261,133.7935,0
4133.413,216.5162,0
4479.527,193.0549,0
4026.642,177.2567,0
4271.511,194.2705,0
4173.68,196.9985,0
4053.514,209.6973,0
3957.043,231.3893,0
4239.602,238.929,0
4361.110,5444.0,
4134.678,139.3956,0
4313.777,242.5503,0
4217.197,244.3816,0
4415.161,115.9258,0
4059.902,157.4515,0
4078.728,253.2617,0
4035.019,259.2443,0
4185.771,240.7983,0
4138.045,239.9302,0
4340.404,173.1621,0
4557.001,111.6663,0
4119.814,213.1022,0
4136.379,134.5959,0
4388.738,220.8022,0
4133.976,198.0262,0
4195.862,181.2097,0
4165.37,227.5405,0
4136.328,175.219,0
4364.047,212.8096,0
4227.521,227.8347,0
4070.65,177.7238,0
4499.77,176.4412,0
4043.76,192.0563,0
4267.924,209.2083,0
4358.771,172.1543,0
4166.304,235.7629,0
4103.108,260.6672,0
4248.426,205.873,0
4254.563,240.1533,0
4229.994,269.3286,0
4193.514,258.4131,0
4190.608,203.5154,0
4543.832,201.9739,0
4449.718,197.7253,0
4406.667,122.8384,0
4268.423,161.1614,0
4129.914,201.0264,0
4492.622,126.469,0
4167.062,217.373,0
4326.462,161.3079,0
4169.692,209.1343,0
4307.338,138.1216,0
4208.775,201.3218,0
4397.896,143.2732,0
4095.918,227.3524,0
3821.03,182.3468,0
4059.13,159.9103,0
4345.473,188.1675,0
4168.186,198.6206,0
4184.522,285.6697,0
4264.778,243.6609,0
4308.367,200.0498,0
4264.199,216.5149,0
4297.698,176.2441,0
4405.617,219.009,0
4118.336,157.7653,0
4046.989,258.9711,0
4408.771,102.5044,0
4548.715,140.9097,0
4425.972,226.5891,0
4509.013,225.9192,0
4250.498,173.5027,0
4341.62,112.6697,0
4340.376,180.2004,0
4147.828,285.824,0
3987.343,224.4807,0
4289.875,326.4895,0
4317.694,176.9368,0
4276.032,263.019,0
4218.764,171.48,0
3853.389,165.2195,0
4391.615,205.7856,0
4142.777,216.2917,0
4284.794,270.7676,0
4078.842,221.9088,0
4451.458,173.1921,0
4306.561,207.4045,0
3929.487,240.9563,0
4643.328,83.98315,0
4317.409,119.3533,0
4379.969,168.4692,0
4236.875,203.3835,0
4210.24,131.9758,0
4425.655,138.925,0
4076.333,245.2177,0
4337.7,179.3647,0
4073.958,165.9141,0
4383.444,193.2244,0
4157.18,315.8625,0
4344.911,259.0681,0
4440.763,82.12939,0
4301.835,203.6294,0
4182.595,203.0955,0
4120.652,178.8823,0
4354.888,135.4136,0
4275.564,194.8918,0
4257.316,255.6047,0
4238.458,146.7766,0
4225.04,201.4004,0
4149.068,184.0266,0
4343.356,179.3337,0
4398.146,192.3943,0
4325.03,180.3323,0
4468.723,198.3247,0
4297.899,200.6655,0
4048.487,178.2516,0
4363.898,160.7263,0
4400.33,108.0872,0
4276.574,183.4314,0
4183.882,260.5176,0
3967.753,175.3767,0
4310.025,276.5334,0
4300.352,214.168,0
4292.541,211.7114,0
4516.867,167.7732,0
4318.074,128.4517,0
4341.101,164.9993,0
3856.229,225.7966,0
4322.042,265.3276,0
3929.469,236.5798,0
4122.725,146.1763,0
4292.142,299.261,0
4170.626,168.5806,0
4244.627,169.5339,0
4242.216,181.9773,0
4361.881,170.093,0
3989.059,192.2452,0
4167.317,184.6204,0
3975.909,179.8295,0
4012.445,186.2925,0
4278.075,164.8948,0
4502.005,185.7981,0
4001.21,177.057,0
4297.555,283.8291,0
4111.568,200.6414,0
3956.422,181.6212,0
4469.334,198.0906,0
3963.867,233.217,0
4466.234,154.345,0
4307.648,205.7329,0
4085.535,205.3496,0
4582.915,96.62305,0
4275.451,191.8501,0
4366.927,208.9905,0
4089.657,200.0319,0
4033.549,226.8616,0
4152.68,234.1121,0
4203.374,146.79,0
4261.401,209.9248,0
4023.561,168.4774,0
4213.92,210.3435,0
4537.188,160.9563,0
4453.977,233.5759,0
4445.34,254.5779,0
4060.897,155.0061,0
4109.527,204.6243,0
4390.753,132.0012,0
4494.778,86.59839,0
4424.273,203.6753,0
4313.292,221.0828,0
4133.913,214.3453,0
4293.707,168.5498,0
4252.355,207.5671,0
4397.006,289.7585,0
4056.086,223.5485,0
4306.768,162.8037,0
4298.903,178.1794,0
4188.259,179.4517,0
4204.104,205.5503,0
4310.092,127.0002,0
4313.209,168.4739,0
4106.21,232.7594,0
4364.021,180.4766,0
4254.963,185.2949,0
4424.873,143.0911,0
4119.167,128.2159,0
4227.218,247.1777,0
4156.12,126.7958,0
4158.43,229.6597,0
4235.238,242.3645,0
4308.916,245.1953,0
4174.661,212.157,0
4305.809,270.8108,0
4358.749,235.2083,0
3990.36,221.6188,0
4236.698,145.6875,0
4215.045,215.6648,0
4340.592,205.3423,0
4467.748,196.3826,0
4507.06,196.5251,0
4515.862,207.8928,0
4139.872,222.6826,0
4408.903,155.7495,0
3916.186,276.9861,0
4299.034,219.363,0
4109.332,233.8385,0
4167.598,248.603,0
4126.081,96.33228,0
4292.468,197.8293,0
4328.402,233.5044,0
4189.699,231.5024,0
4394.479,234.0308,0
4671.218,206.2051,0
4337.287,198.9807,0
4108.757,266.1887,0
4000.01,142.6083,0
4298.081,200.3867,0
4386.979,143.4629,0
4007.226,172.906,0
4316.922,265.2629,0
4257.983,217.3176,0
4298.053,159.8665,0
4048.892,138.4451,0
4276.43,189.3608,0
4109.45,171.1066,0
4498.634,54.27173,0
4288.14,184.7139,0
4281.89,129.9739,0
4125.376,240.4143,0
4063.674,219.2793,0
4418.63,120.5791,0
4255.671,195.1443,0
4121.504,263.9688,0
4368.822,176.3059,0
4042.26,169.8622,0
4358.592,167.3738,0
3968.131,173.8335,0
4347.876,250.999,0
4398.063,141.8425,0
3912.061,226.4043,0
4252.078,195.5681,0
4259.827,210.6565,0
4178.165,215.8892,0
4298.492,170.3022,0
4229.231,223.3486,0
4229.998,228.2563,0
4247.815,218.9846,0
4425.121,208.2007,0
4079.528,291.4712,0
4263.535,194.0764,0
3927.204,144.6118,0
4030.275,205.0118,0
4363.988,173.335,0
4363.58,107.4331,0
4115.532,222.4949,0
4306.252,222.1145,0
4300.185,198.167,0
3887.048,185.5737,0
4007.786,170.832,0
4412.547,189.0535,0
4532.415,173.8381,0
4182.44,146.0132,0
4243.744,186.0476,0
4264.529,160.981,0
4207.979,135.7854,0
4173.597,170.0044,0
4061.381,180.3624,0
4223.748,314.6724,0
4231.013,260.2261,0
4187.686,155.7136,0
4169.807,189.5244,0
3900.447,142.8802,0
3875.384,247.9614,0
4274.935,165.5669,0
4409.595,173.2253,0
4154.639,192.9243,0
4456.724,105.4785,0
4172.525,169.4939,0
4384.228,140.0852,0
4102.962,190.8362,0
4274.71,175.3408,0
4295.917,219.8354,0
4274.385,208.7808,0
4381.764,242.647,0
4346.621,171.3503,0
3970.446,193.7789,0
4172.627,230.0918,0
4053.899,240.2118,0
4305.352,158.0046,0
3818.055,255.2499,0
4320.24,221.3594,0
4439.085,136.21,0
4044.877,193.5795,0
4602.16,164.9888,0
4072.672,155.7208,0
4070.009,206.5116,0
4410.135,186.2468,0
4311.893,222.2349,0
4246.965,271.0002,0
4246.044,173.3125,0
4057.459,153.7446,0
4174.161,161.3274,0
4404.238,149.6113,0
4109.247,206.2976,0
4070.162,171.1311,0
4421.724,153.1477,0
4180.625,224.8115,0
4018.521,239.4229,0
4266.496,150.0625,0
3916.217,251.9473,0
4264.742,180.8428,0
4059.346,289.6693,0
4601.977,150.3569,0
4338.891,102.8479,0
4240.99,166.4568,0
4198.233,253.5696,0
4128.559,190.3805,0
4188.576,200.9512,0
4385.867,113.0957,0
4156.82,275.5396,0
4251.428,181.1646,0
4465.407,238.7417,0
4369.099,150.7944,0
4388.887,180.8665,0
4353.528,156.2378,0
3907.262,193.9895,0
4227.516,198.8362,0
4080.278,168.6639,0
4479.544,66.19092,0
4202.363,169.3755,0
4382.531,233.0393,0
4228.117,154.2222,0
4259.466,185.989,0
4170.545,304.8286,0
4320.488,190.7795,0
4423.175,77.14648,0
4333.235,147.9792,0
4356.468,228.1172,0
3965.962,151.3076,0
4409.39,161.3965,0
4429.691,173.6355,0
4440.19,174.7554,0
4437.032,141.6338,0
4307.436,101.8281,0
4004.536,120.6188,0
4212.3,215.1587,0
4810.559,150.8818,0
4430.406,235.0562,0
4071.529,180.0652,0
4480.583,138.176,0
4303.66,190.2905,0
4075.426,233.8436,0
3991.555,237.5062,0
3995.308,226.2939,0
4362.771,177.6611,0
4210.931,256.4309,0
4106.438,265.0701,0
4354.366,158.0303,0
4293.371,234.7322,0
4316.719,159.4783,0
4044.658,170.2444,0
4571.081,121.5298,0
4476.985,124.793,0
4096.888,211.0771,0
4081.141,215.5034,0
4539.511,229.3931,0
3963.33,168.5023,0
4295.292,161.6086,0
4437.154,67.00195,0
4084.239,160.1648,0
4035.233,220.4769,0
4486.702,158.4519,0
4061.631,219.8568,0
4085.987,182.6292,0
4475.191,205.4651,0
4345.889,188.3723,0
4271.493,221.4321,0
4297.753,172.7883,0
4218.531,198.5637,0
4242.083,257.1606,0
4353.276,156.9231,0
4261.363,201.4548,0
4522.82,174.207,0
4255.887,184.9006,0
3964.776,242.017,0
4211.961,238.8704,0
4586.723,155.5439,0
4050.174,199.3892,0
4146.175,212.2139,0
4335.389,175.9985,0
4270.346,157.8215,0
4295.079,113.2231,0
4290.2,159.3545,0
4026.599,174.0547,0
4167.286,171.322,0
4495.123,116.3503,0
4321.543,177.2808,0
3985.218,260.9061,0
4252.221,102.4968,0
4270.237,127.9104,0
