Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,1
4449.459,197.1062,0
4045.991,261.0372,0
4231.138,169.3843,0
4492.146,205.1069,0
4232.3,241.8782,0
4282.631,191.866,0
4398.694,179.3674,0
4304.856,253.5891,0
4259.825,256.884,0
4229.394,171.9734,0
4381.297,174.5847,0
4468.69,110.1826,0
4250.164,197.8948,0
4448.432,197.5237,0
4215.105,222.9041,0
4252.537,205.9141,0
4238.192,232.7415,0
4447.865,182.8296,0
4373.812,132.1301,0
4401.601,182.1726,0
4344.032,123.8889,0
4266.007,183.9888,0
4452.188,259.8572,0
4172.506,275.907,0
4451.514,174.8457,0
4153.856,173.7532,0
4125.242,233.6011,0
4188.219,186.9319,0
4307.962,167.241,0
4258.22,203.0483,0
4379.959,224.8118,0
4245.687,162.4058,0
4409.458,192.7935,0
4386.66,146.5469,0
4382.747,121.8081,0
4062.093,231.6808,0
4544.042,203.2134,0
4459.043,236.8276,0
4326.915,185.9524,0
4449.905,174.6692,0
4215.457,287.7231,0
4480.935,136.5581,0
4149.068,302.2373,0
4249.19,214.6919,0
4321.287,207.542,0
4352.29,143.9182,0
4384.834,146.0801,0
4378.854,276.5601,0
4118.704,177.5238,0
4287.982,156.0916,0
4180.702,187.8936,0
4085.474,254.5796,0
4116.975,201.014,0
4156.985,236.6604,0
4357.114,188.9714,0
4519.191,202.3928,0
4117.946,184.665,0
4493.188,101.7483,0
4251.01,178.8826,0
4544.43,127.1924,0
4317.721,161.3145,0
4407.911,222.2793,0
4321.601,173.8467,0
4231.43,170.6604,0
4376.81,198.8765,0
4397.454,151.6799,0
4143.326,262.314,0
4139.168,246.9004,0
4153.403,116.0441,0
4303.343,210.9485,0
4282.139,179.3389,0
4140.559,252.2791,0
4333.946,231.8098,0
4155.588,242.8972,0
4383.359,158.7517,0
4221.249,245.6423,0
4335.86,198.7581,0
4371.318,206.448,0
4371.228,144.4561,0
4176.572,248.1855,0
4176.636,176.0586,0
4280.909,184.9724,0
4324.206,87.29395,0
4195.297,162.8589,0
4169.604,200.688,0
4351.541,260.6475,0
4424.073,145.2869,0
4140.531,213.3647,0
4125.849,163.3937,0
4151.321,189.7361,0
4287.542,231.3203,0
4264.184,192.7932,0
4448.088,154.2498,0
4243.685,220.0059,0
4502.099,237.2546,0
4470.804,126.3857,0
4153.023,309.8457,0
4161.558,133.9526,0
4203.084,191.395,0
4485.665,133.7441,0
4162.75,226.9495,0
4376.805,268.5728,0
4328.184,153.1431,0
4415.444,189.2432,0
4558.794,135.8127,0
4102.35,215.5696,0
4239.813,198.8418,0
4141.47,229.4858,0
4215.069,208.9636,0
4258.547,268.7988,0
4089.636,279.7717,0
4462.028,222.3809,0
4309.769,182.3452,0
4185.954,148.8135,0
4269.57,222.9033,0
4280.269,120.7083,0
4329.636,178.9531,0
4410.168,139.1428,0
4363.908,183.2549,0
4324.999,190.7971,0
4269.82,149.6648,0
4095.193,277.6805,0
4379.389,178.804,0
4199.945,263.3743,0
4379.179,143.8572,0
4399.276,218.7324,0
4502.193,209.429,0
4244.296,190.6223,0
4014.431,269.1499,0
4371.569,242.8179,0
4220.943,229.3696,0
4520.951,166.7229,0
4427.359,113.0371,0
4538.833,156.5881,0
4429.265,262.1963,0
4202.254,215.9583,0
4271.931,227.4128,0
4305.418,194.2947,0
4182.845,184.7883,0
4471.708,236.5168,0
4361.005,246.2039,0
4605.293,211.8164,0
4421.516,143.1306,0
4213.079,165.6995,0
4202.698,202.9653,0
4196.2,218.3191,0
4143.173,250.166,0
4191.408,196.229,0
4357.919,162.8921,0
4615.122,109.6399,0
4293.541,205.6077,0
4565.841,186.1978,0
4105.688,308.4099,0
4464.323,187.2114,0
4281.35,204.0283,0
4253.267,113.9705,0
4380.568,206.229,0
4427.889,192.4063,0
4576.898,200.595,0
4091.281,279.9891,0
4327.762,246.9209,0
4337.604,223.8911,0
4042.727,148.113,0
4265.354,258.6143,0
4162.138,209.377,0
4100.925,190.6606,0
4414.096,167.0747,0
4587.169,175.7153,0
4146.747,129.7068,0
4194.288,263.5505,0
4117.164,259.6315,0
4136.8,247.4702,0
4348.92,197.3035,0
4264.506,152.2361,0
4177.412,211.9094,0
4264.658,218.2319,0
4253.189,220.8181,0
4267.656,126.4895,0
4106.014,209.1166,0
4552.619,93.95581,0
4502.588,125.6963,0
4317.778,124.8298,0
4251.017,184.0178,0
4342.63,320.9438,0
4221.021,177.0295,0
4350.526,208.2778,0
4551.657,137.5681,0
4344.825,216.0959,0
4534.436,171.467,0
4433.854,171.001,0
4388.223,110.125,0
4302.993,166.4592,0
4260.911,230.7666,0
4247.507,277.8215,0
4045.165,214.4705,0
4379.026,232.0227,0
4394.567,225.1516,0
4323.395,151.9678,0
4572.123,194.769,0
4208.37,191.7183,0
4424.985,211.719,0
4123.27,232.8281,0
4135.308,174.9399,0
4210.639,139.1062,0
4135.509,287.0232,0
4312.007,154.0894,0
4468.1,189.8726,0
4462.871,199.4795,0
4244.459,207.4658,0
4231.25,246.8574,0
4230.488,205.8589,0
4181.643,166.1052,0
4285.106,241.7329,0
4105.239,312.2185,0
4423.125,219.2393,0
4189.596,261.5051,0
4490.062,169.1777,0
4255.13,187.251,0
4408.774,264.9717,0
4070.864,228.8744,0
4267.869,161.3438,0
4176.456,200.6221,0
4213.565,259.2278,0
4404.183,188.3289,0
4355.314,200.6843,0
4175.992,224.5139,0
4378.689,254.6873,0
4394.043,145.4495,0
4119.675,259.2198,0
4432.496,155.3079,0
4200.784,225.2559,0
4352.562,234.8591,0
4329.706,250.4116,0
4224.675,228.1323,0
4263.003,133.9287,0
4342.377,210.6909,0
4207.106,104.2476,0
4103.988,279.0912,0
4260.366,124.0884,0
4295.925,182.3198,0
4159.681,255.4036,0
4182.003,215.8928,0
4416.185,250.1589,0
4306.483,264.9631,0
4214.35,149.2241,0
4135.355,252.4548,0
4260.082,219.2163,0
4268.311,233.4868,0
4270.987,274.3347,0
4288.625,276.7598,0
4091.684,170.1917,0
4244.904,191.928,0
4497.277,199.24,0
4295.563,265.8022,0
4220.601,232.8496,0
4144.082,197.4858,0
4284.068,130.2844,0
4200.5,291.9492,0
