Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,1
3752.729,174.8046,0
4002.916,224.2396,0
4152.386,131.8329,0
4059.016,244.0804,0
4164.049,89.88477,0
3890.276,265.5912,0
3944.175,323.6421,0
10020.03,58.18262,1
3834.642,182.6785,0
3880.238,284.7415,0
3935.991,133.5499,0
3850.567,211.761,0
3981.142,153.8629,0
4005.329,199.7594,0
3808.573,212.5961,0
3878.121,153.8188,0
3916.781,299.6998,0
4095.607,114.5289,0
3816.925,163.9139,0
3925.458,176.09,0
3817.415,262.5835,0
4028.189,151.933,0
4060.56,166.322,0
3913.095,219.9406,0
3945.031,182.7402,0
3860.943,169.2439,0
3811.249,297.7639,0
3752.243,210.2864,0
4022.758,165.3085,0
3769.089,262.2504,0
3816.244,230.6309,0
4153.61,180.4106,0
3847.53,227.9844,0
3872.083,217.7504,0
3907.295,133.2045,0
3977.547,208.3542,0
4090.852,165.5334,0
4150.773,114.3827,0
3759.265,222.4116,0
3721.214,188.1487,0
3870.647,226.6123,0
3777.084,236.5004,0
3967.542,206.0812,0
4014.818,204.7047,0
3887.007,236.4622,0
3955.799,172.42,0
3810.499,203.264,0
3923.461,286.9895,0
3778.468,288.8514,0
3847.653,211.549,0
3737.956,190.8185,0
3789.843,225.7054,0
3829.952,255.6316,0
3891.356,205.3031,0
3722.976,284.3341,0
4057.197,215.6816,0
4031.21,239.5159,0
3795.365,195.3976,0
3857.434,172.2257,0
4050.252,223.3904,0
3748.6,203.6931,0
3756.317,246.8994,0
3958.049,190.0957,0
3940.654,217.0875,0
4128.701,100.8533,0
3867.564,173.2938,0
4032.751,171.738,0
3818.682,219.0881,0
3906.499,231.4834,0
3815.046,223.1672,0
3921.122,3448.0,
3819.482,191.141,0
4068.73,102.2101,0
4015.496,280.3558,0
3917.974,149.8986,0
3944.376,185.0601,0
3821.83,170.8217,0
3875.55,256.6736,0
3863.09,165.39,0
3922.875,220.4631,0
3913.859,217.334,0
3901.342,204.1432,0
3794.302,186.8535,0
3924.757,180.5336,0
3967.469,123.7762,0
3753.722,278.946,0
3764.389,241.5858,0
3858.436,143.2969,0
3983.677,246.8478,0
3897.983,253.9771,0
3984.557,239.9335,0
3884.679,189.3219,0
4135.163,184.4448,0
3907.87,238.2521,0
4148.031,73.47278,0
3885.115,273.5481,0
3873.14,209.5203,0
3916.941,202.4366,0
4012.022,128.3854,0
3828.631,224.3572,0
3931.092,191.8485,0
3981.448,206.8225,0
3742.229,296.1547,0
3758.543,245.9802,0
4013.278,219.0465,0
4002.947,59.03931,0
4156.019,143.1392,0
3907.178,268.88,0
3711.247,324.0852,0
4153.572,147.5085,0
3980.625,144.1571,0
3958.118,171.2919,0
3982.341,148.1394,0
3851.691,143.8888,0
4094.141,91.02185,0
4062.951,173.7798,0
3942.538,193.6403,0
4127.027,172.5984,0
3863.667,231.3109,0
3965.118,225.9768,0
3845.184,213.8871,0
3948.94,260.6538,0
3923.535,210.4968,0
3902.727,274.2609,0
3862.95,223.8997,0
3852.983,131.4973,0
3907.527,243.3694,0
3752.117,241.2045,0
4037.043,198.7876,0
4109.59,180.407,0
3724.774,210.8507,0
3909.08,226.3295,0
3672.024,179.9171,0
3946.174,219.7417,0
3906.506,244.1483,0
4020.537,195.0631,0
3978.782,207.1141,0
3808.706,198.0741,0
4050.93,205.2249,0
4039.769,164.8068,0
3797.259,246.5321,0
3968.703,202.5808,0
3822.191,139.3729,0
3825.598,243.4855,0
4022.937,144.048,0
4039.99,185.4622,0
3872.772,205.786,0
4196.837,170.2861,0
3714.166,258.4495,0
3853.599,210.6833,0
4039.66,211.7474,0
3940.178,208.0909,0
4124.367,218.424,0
3798.509,212.7209,0
3729.556,187.0981,0
3764.759,311.3834,0
3901.164,191.4802,0
3797.473,263.7579,0
4156.569,211.667,0
4019.101,199.1686,0
4120.211,196.173,0
3933.013,166.405,0
3953.762,196.9844,0
3877.875,273.4569,0
4101.153,146.1569,0
4142.985,139.0784,0
3916.779,239.0243,0
10271.48,-31.66992,1
3945.797,256.312,0
3813.544,290.3821,0
4013.763,163.9301,0
3964.139,194.5055,0
4119.668,101.8688,0
3875.752,216.1787,0
4051.037,143.4508,0
3859.463,223.41,0
3998.314,103.3188,0
3722.882,211.8831,0
4081.293,212.5826,0
4019.802,203.2372,0
3915.339,136.7606,0
4017.602,206.0975,0
4089.665,241.1377,0
3901.326,256.3331,0
3992.083,157.1056,0
4144.583,165.4111,0
4036.699,213.1613,0
4028.375,126.6251,0
4017.997,244.3672,0
3894.511,179.0076,0
4009.562,162.3669,0
4020.521,204.2273,0
3695.574,191.4572,0
3807.348,197.7135,0
4187.917,226.5476,0
9928.146,141.1304,1
3622.036,169.9877,0
3944.879,219.6792,0
3867.846,258.6478,0
3881.608,205.5724,0
3915.125,206.0201,0
4031.304,159.8344,0
4113.188,166.3959,0
3966.761,171.9725,0
4024.834,167.6754,0
3868.468,186.0631,0
3998.973,245.3152,0
3759.084,279.0532,0
4018.484,221.9198,0
3790.355,201.3383,0
3895.104,228.8365,0
3958.456,251.833,0
4110.276,278.8799,0
3891.453,242.8558,0
3851.51,283.2389,0
4056.146,146.4327,0
4026.835,193.9392,0
4028.771,169.2996,0
3954.728,138.014,0
4127.819,252.6322,0
3705.883,272.7439,0
3956.681,223.0616,0
3761.412,171.4431,0
3759.244,207.4644,0
4171.914,209.043,0
3877.648,247.2382,0
3786.417,235.0115,0
4134.234,187.2466,0
3845.613,354.519,0
3789.916,176.1996,0
3955.169,150.9122,0
3894.922,229.9359,0
3824.529,219.5808,0
3915.219,142.6968,0
3746.091,283.7527,0
3891.845,245.6121,0
3759.384,159.3137,0
3882.578,211.6537,0
4107.004,162.3425,0
3845.766,224.1772,0
3812.765,301.2255,0
3999.194,201.2036,0
3829.52,171.356,0
4056.647,266.8291,0
4045.247,245.2869,0
3915.848,121.5681,0
3943.9,142.1869,0
4045.425,149.4508,0
3804.646,254.8221,0
4060.253,203.9313,0
3976.779,250.9866,0
3952.065,143.9006,0
4041.594,272.8977,0
3834.968,217.9963,0
4051.243,153.9037,0
3936.849,205.2313,0
4132.012,170.3623,0
3998.264,234.5187,0
3922.385,207.4764,0
3867.917,184.0731,0
3946.144,217.6923,0
4137.331,217.4346,0
3885.622,205.7823,0
4109.144,222.7592,0
3832.81,267.1448,0
3892.566,177.7603,0
3820.513,265.7227,0
4051.997,214.5864,0
3869.488,233.4766,0
3978.216,263.6324,0
3883.313,153.5585,0
3856.192,252.8318,0
4048.17,151.658,0
3832.56,236.1754,0
3865.719,144.0039,0
4029.098,272.2958,0
4171.648,187.6672,0
4094.227,139.9612,0
3889.533,150.6233,0
3956.258,294.3456,0
4023.613,229.1101,0
3967.887,187.8796,0
3986.508,236.8287,0
3846.035,161.6132,0
3906.818,175.1671,0
3845.072,265.0586,0
3881.523,186.2374,0
3997.524,217.5742,0
3939.858,219.411,0
4060.112,191.6691,0
3949.701,170.9857,0
3827.955,204.6598,0
3750.939,270.2793,0
3613.271,207.5426,0
3776.274,270.9363,0
3945.904,275.6383,0
3739.216,229.9485,0
4074.323,184.7523,0
3972.074,145.3577,0
3924.604,253.0051,0
10148.09,111.2383,1
3949.416,275.0203,0
3939.001,178.8096,0
4011.094,146.9333,0
3717.839,231.1161,0
4011.834,171.3527,0
3902.973,206.9067,0
4036.187,133.3857,0
3849.946,157.3099,0
3915.87,228.6534,0
3824.673,214.4574,0
3909.471,191.0927,0
4106.01,248.9611,0
3894.19,218.7145,0
3764.866,218.1786,0
3800.976,258.8835,0
3898.116,233.4849,0
3854.531,237.5645,0
3807.816,134.4965,0
3952.848,143.8535,0
3867.668,246.2781,0
3969.55,148.2793,0
3901.061,199.9194,0
3910.51,177.1693,0
3870.548,203.3831,0
4099.813,137.4596,0
3779.279,177.5961,0
3941.138,165.9271,0
4027.963,169.2609,0
3822.52,292.6992,0
3806.492,255.5496,0
3899.42,219.7136,0
4032.952,221.2386,0
3916.454,141.9659,0
3729.457,265.9095,0
3913.466,211.0574,0
3962.113,139.9022,0
4194.169,154.8074,0
3861.771,186.5746,0
4092.411,109.5045,0
3824.623,238.6262,0
3841.483,313.2719,0
3726.674,258.4412,0
3811.794,305.1936,0
4022.545,260.9224,0
4123.971,211.0223,0
3967.616,164.2565,0
4118.287,150.0624,0
4067.224,180.8861,0
3783.537,98.93237,0
4026.676,206.1311,0
