Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,1
4403.469,208.0552,0
4486.007,163.001,0
4405.06,234.0264,0
4511.367,232.4229,0
4357.297,209.4873,0
4301.183,222.0127,0
4200.601,142.4224,0
4538.806,159.4094,0
4204.708,272.0586,0
4562.138,122.5403,0
4386.961,172.519,0
4289.902,141.1462,0
4555.517,184.9277,0
4301.014,190.2935,0
4258.421,200.4907,0
4248.217,196.386,0
4366.344,131.3096,0
4073.03,185.8506,0
4534.512,144.9995,0
4230.563,179.7322,0
4319.703,223.8501,0
4333.761,179.9885,0
4188.641,252.5945,0
4384.895,122.0525,0
4365.104,208.583,0
4557.82,151.6125,0
4508.604,229.2498,0
4533.048,185.5913,0
4512.249,213.2617,0
4211.104,232.7898,0
4207.967,178.8784,0
4362.833,177.9165,0
4397.687,179.8779,0
4324.755,145.4424,0
4357.72,138.4248,0
4192.555,147.8782,0
4306.695,146.7781,0
4441.948,174.9133,0
4434.102,140.439,0
4233.959,155.3606,0
4249.737,207.3535,0
4087.924,257.7523,0
4453.246,212.4624,0
4316.587,167.0342,0
4409.862,203.6387,0
4576.703,152.8242,0
4452.764,120.9282,0
4286.071,193.6353,0
4207.091,154.8135,0
4471.96,238.3047,0
4408.313,160.3369,0
4463.491,171.207,0
4194.124,180.021,0
4272.526,182.8582,0
4267.338,261.0566,0
4425.314,195.8652,0
4440.792,144.3447,0
4247.312,256.0798,0
4461.031,180.1245,0
4340.73,249.762,0
4353.255,209.0044,0
4084.233,204.3577,0
4319.441,121.3076,0
4093.209,212.1384,0
4509.48,129.542,0
4399.68,109.0459,0
4482.825,174.0676,0
4327.547,180.5237,0
4536.569,145.3357,0
4151.331,181.3586,0
4365.536,186.1516,0
4233.257,216.8855,0
4351.853,137.1213,0
4468.456,282.1892,0
4278.488,229.467,0
4165.638,232.3923,0
4175.439,252.9368,0
4080.029,248.2831,0
4509.115,62.09058,0
4211.085,187.4387,0
4561.97,154.3958,0
4433.176,214.1653,0
4382.509,175.8801,0
4474.036,112.1409,0
4242.707,173.2107,0
4269.311,154.3345,0
4279.431,156.3816,0
4143.538,254.1311,0
4152.038,239.1208,0
4341.432,242.4861,0
4271.265,237.3984,0
4427.129,156.3167,0
4064.261,214.0999,0
4555.029,193.1384,0
4361.661,213.3291,0
4255.595,264.5808,0
4217.394,238.3303,0
4288.037,235.938,0
4408.319,241.5498,0
4510.641,77.77979,0
4341.026,157.4419,0
4338.036,189.6064,0
4550.486,144.7676,0
4388.203,51.14307,0
4167.543,263.2,0
4265.449,236.6787,0
4317.129,249.1033,0
4516.38,176.4746,0
4399.583,155.8435,0
4183.109,199.6543,0
4280.618,181.4807,0
