Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,MyaareCO1
860.1786,371.1256,0
871.0133,362.9998,0
826.8073,354.6923,0
851.7117,385.1624,0
870.6453,360.8026,0
779.1803,450.4067,0
803.131,367.321,0
831.3368,347.437,0
900.7662,426.2366,0
881.0722,350.9152,0
815.9276,441.0059,0
819.9778,374.1349,0
858.7899,384.5324,0
860.8041,399.0417,0
857.1938,387.8251,0
888.1417,441.216,0
921.5249,302.41,0
833.2352,370.8832,0
889.428,337.023,0
832.6251,356.3413,0
829.1687,422.5599,0
833.4445,368.0206,0
821.9155,353.1396,0
843.2397,392.8999,0
938.2491,304.1821,0
871.3444,328.0415,0
863.5464,372.7201,0
830.8832,419.1342,0
867.541,356.8326,0
806.1674,405.6825,0
869.2281,403.3254,0
809.3143,418.3132,0
857.3123,394.0309,0
842.4525,390.8316,0
811.4557,453.6873,0
867.6421,372.7726,0
880.0071,343.5055,0
877.4393,306.4654,0
860.6337,374.9586,0
826.0455,324.4518,0
869.8538,366.3374,0
861.4283,384.1809,0
862.9108,448.8767,0
832.4376,361.0397,0
868.9987,377.9722,0
855.6581,446.7144,0
843.4728,394.0912,0
825.2908,388.3324,0
858.1259,369.0751,0
872.0635,348.1989,0
825.442,419.2842,0
816.1429,358.4224,0
831.0515,411.2516,0
818.6063,452.4063,0
823.8578,393.4119,0
842.6193,308.8434,0
765.2271,397.5583,0
820.1919,404.6957,0
901.2262,353.6193,0
854.0696,384.3933,0
855.3929,414.0243,0
829.6036,403.4926,0
840.7164,340.5789,0
846.7419,417.8297,0
898.7947,447.4654,0
877.3811,332.9928,0
855.0062,419.8121,0
812.2515,421.835,0
835.6852,364.8398,0
817.8696,364.7159,0
841.2302,382.2766,0
824.5973,355.0173,0
839.2058,372.6261,0
904.3812,356.4973,0
893.6135,354.0423,0
857.657,408.7717,0
853.9849,386.4226,0
882.7612,426.1243,0
781.1958,394.2343,0
775.6384,369.0913,0
903.7571,350.9191,0
850.1704,405.2231,0
827.6202,359.1298,0
814.5762,345.7602,0
866.7738,405.8238,0
837.3737,347.8,0
796.7516,416.195,0
847.7488,371.2409,0
853.5046,364.4667,0
828.1517,418.2555,0
818.1405,424.0293,0
917.8455,402.1359,0
857.1628,428.6918,0
825.314,387.7041,0
850.1263,429.1077,0
836.1956,377.6954,0
869.7239,337.6954,0
815.0384,418.8323,0
842.2957,326.712,0
852.137,397.6907,0
893.682,434.3199,0
847.3927,446.7635,0
816.6925,446.5885,0
872.0031,399.44,0
803.6653,423.4624,0
845.2663,374.2209,0
834.0879,399.1454,0
878.3438,337.242,0
856.2302,345.907,0
823.6072,361.3526,0
833.0326,403.3386,0
864.7571,377.7828,0
826.3411,321.1698,0
834.3588,378.4675,0
811.2845,352.3273,0
824.9601,360.3906,0
802.3975,366.2924,0
800.9283,431.6773,0
790.3702,451.9112,0
821.6484,439.9365,0
812.9562,411.1632,0
782.0436,445.8345,0
842.029,438.336,0
821.3218,353.7643,0
813.4814,301.842,0
864.7894,373.9278,0
805.0048,367.5984,0
846.3702,360.0995,0
901.449,405.9328,0
799.8606,421.2517,0
808.3496,416.1746,0
863.1478,431.0245,0
860.7966,439.9557,0
794.872,411.7225,0
828.9658,331.3894,0
819.1253,350.8587,0
826.3732,396.5722,0
841.8298,404.0458,0
801.4694,395.8818,0
867.3266,433.173,0
858.3468,384.6174,0
823.3171,414.3066,0
867.6193,349.106,0
794.9747,402.612,0
807.6817,370.3781,0
822.6219,467.0272,0
822.2216,432.1685,0
875.4689,410.356,0
854.4335,314.534,0
862.4712,390.6005,0
840.4036,380.9453,0
889.8687,368.986,0
882.9506,341.3534,0
793.2178,394.3606,0
842.0743,367.2239,0
784.5332,434.8486,0
844.2205,351.9019,0
831.2528,381.6081,0
870.5369,423.6858,0
810.7039,351.719,0
900.1066,380.8228,0
806.4604,408.1683,0
813.0023,364.9244,0
777.6978,419.798,0
891.1789,388.324,0
833.027,339.0946,0
833.9465,373.701,0
814.736,460.6758,0
876.6204,332.5914,0
883.6425,417.0679,0
833.3074,364.6216,0
882.0923,327.7073,0
820.4908,375.6351,0
839.2213,418.1866,0
842.1932,418.4662,0
805.6865,373.2002,0
899.6836,358.6187,0
842.1558,406.0456,0
851.2739,332.4886,0
837.5628,347.9833,0
840.2082,386.3927,0
815.6365,379.5503,0
853.2881,377.7626,0
820.403,399.106,0
875.2769,319.7722,0
863.0418,435.5627,0
781.2502,431.129,0
821.5291,358.2092,0
873.7944,385.0537,0
790.2937,423.6854,0
830.23,421.8879,0
845.3868,352.1794,0
783.0562,374.4992,0
841.8817,407.6212,0
835.3137,374.682,0
829.5613,423.3661,0
793.366,362.2775,0
834.0426,364.741,0
866.5962,396.1882,0
863.681,346.0217,0
824.4144,354.4202,0
806.8632,380.9816,0
843.5524,410.4656,0
816.1991,426.1619,0
844.2482,415.1394,0
828.7906,380.1875,0
748.5834,382.8947,0
848.7955,390.2331,0
839.6456,378.8842,0
899.1761,381.9121,0
871.412,419.2378,0
827.3606,401.4195,0
850.7773,413.8228,0
826.0012,375.8959,0
874.4741,342.813,0
872.4144,340.6225,0
833.0302,379.5511,0
857.3002,391.8354,0
891.9041,359.526,0
877.9529,350.7617,0
826.5516,364.3651,0
867.6758,373.0099,0
859.8763,372.2216,0
860.2985,425.0285,0
889.4111,360.062,0
814.2894,340.6779,0
846.5722,419.0115,0
770.8243,450.5754,0
881.1716,338.0757,0
827.0243,402.8347,0
840.201,402.1427,0
923.9927,339.7914,0
850.4898,380.3636,0
856.2616,401.5828,0
829.4622,355.9499,0
842.9581,373.756,0
826.8765,397.5048,0
849.7494,380.8756,0
857.2274,407.3993,0
855.7443,371.0752,0
810.0685,372.3729,0
848.1759,376.8844,0
838.0378,385.4913,0
838.8291,344.9809,0
799.6544,430.7884,0
876.1277,365.0919,0
798.2234,353.4831,0
831.4169,377.062,0
805.6266,362.5822,0
841.9625,367.5775,0
847.1267,410.01,0
808.8209,388.611,0
857.6177,325.4588,0
805.6636,361.6647,0
841.3074,424.4247,0
836.1539,371.6814,0
832.4105,382.2162,0
938.0594,353.544,0
803.6882,347.1897,0
828.5232,385.004,0
832.1193,433.8942,0
819.9053,322.6088,0
859.8738,393.2765,0
851.9729,313.8883,0
788.3669,418.8778,0
855.7578,388.0268,0
861.503,327.9586,0
762.6486,404.2642,0
874.4564,361.836,0
840.5695,339.8061,0
913.6307,358.2769,0
816.7549,377.8949,0
869.1216,395.7129,0
778.9264,435.6247,0
833.0668,350.966,0
842.0892,404.1814,0
799.3688,420.1574,0
901.1209,370.8171,0
841.3091,380.5048,0
804.6009,403.396,0
903.8669,372.295,0
849.6036,398.0971,0
848.6872,438.0882,0
894.5442,457.7438,0
807.4083,421.5081,0
847.6954,300.4778,0
813.577,364.5569,0
866.6744,325.6438,0
854.8746,356.2892,0
865.9574,376.3367,0
821.1523,407.4662,0
931.3529,378.3172,0
863.3777,332.904,0
878.6151,378.4746,0
847.4288,359.54,0
888.9439,370.8948,0
811.0711,367.3099,0
824.0222,378.3821,0
808.5126,383.6651,0
885.6725,411.2236,0
834.1063,420.4195,0
860.853,367.1611,0
826.0942,382.871,0
879.7184,380.138,0
808.7469,376.4589,0
848.0943,365.6266,0
782.2979,329.6831,0
836.0595,339.1844,0
793.172,374.4473,0
827.3672,412.4582,0
780.5354,416.0485,0
867.3194,382.6616,0
875.7949,349.4368,0
819.3887,427.5789,0
806.8796,423.0485,0
827.194,352.9941,0
850.2308,380.4436,0
887.356,390.6661,0
853.5619,390.0358,0
911.9395,356.0069,0
856.2178,380.5504,0
813.9221,405.7593,0
794.3495,397.7753,0
829.8062,403.9227,0
843.1357,392.5011,0
828.3667,347.0521,0
851.8823,333.7093,0
827.9596,319.7498,0
851.5315,441.6283,0
803.7953,429.2471,0
885.6274,361.3962,0
843.8723,438.0847,0
845.672,428.001,0
824.2653,385.7642,0
874.1049,394.0039,0
916.3688,345.4163,0
825.772,400.6523,0
860.815,393.948,0
831.8494,340.9987,0
785.5473,378.2465,0
805.5411,323.5027,0
847.6791,311.0784,0
835.2861,431.4406,0
796.2484,397.9174,0
845.1965,396.87,0
822.0797,382.5554,0
779.7415,439.3554,0
937.7284,382.9657,0
840.6311,353.5777,0
823.0573,376.9528,0
875.3505,381.8472,0
858.0553,374.8582,0
838.5712,457.7132,0
810.5378,362.7977,0
861.3674,327.6511,0
794.3431,357.9095,0
862.9224,409.5935,0
907.0237,382.1387,0
829.6561,401.6142,0
850.2706,361.588,0
881.7496,354.1156,0
820.847,375.1007,0
836.9809,405.554,0
800.6323,381.5528,0
801.4575,311.3207,0
837.0787,358.8576,0
836.2377,369.9991,0
811.2797,380.7498,0
841.5565,357.886,0
815.0858,375.2594,0
858.6976,397.0547,0
945.2246,269.8854,0
845.4067,391.6899,0
809.7593,483.7942,0
809.7131,366.873,0
828.3131,404.7328,0
844.2194,348.5835,0
810.6754,401.2706,0
781.2008,429.8478,0
876.6973,334.8844,0
911.9251,370.8428,0
814.4036,345.5482,0
844.5075,398.3463,0
863.7601,374.7422,0
844.0232,372.0072,0
827.5728,387.2656,0
878.1596,306.2231,0
912.8583,350.6389,0
798.9698,366.4869,0
843.814,317.2329,0
829.1799,428.201,0
825.2455,412.992,0
828.9207,360.1399,0
783.867,409.6837,0
895.399,391.3018,0
870.6017,309.3576,0
825.5985,325.5205,0
799.9786,304.861,0
796.2143,378.8548,0
821.6382,388.0241,0
780.3372,413.4256,0
866.7242,384.7635,0
877.7023,355.9676,0
875.4379,346.5184,0
816.066,421.4233,0
851.577,433.1554,0
824.0232,385.6884,0
824.2511,361.8544,0
863.2793,369.3275,0
871.8475,314.9615,0
828.9265,380.6082,0
815.5486,406.9297,0
835.8778,392.1754,0
840.3893,334.6308,0
919.2713,339.9048,0
895.1605,356.9799,0
849.803,348.1911,0
842.8988,330.624,0
920.5529,361.4923,0
873.0861,438.6245,0
812.748,451.5181,0
879.9112,351.3008,0
821.0923,466.0448,0
866.3484,353.175,0
794.3325,382.8354,0
853.1025,406.64,0
808.2536,369.1914,0
818.6499,400.5773,0
891.118,462.3501,0
828.2447,363.6435,0
909.0604,371.35,0
820.5424,455.8274,0
831.4227,407.7739,0
867.2306,386.4174,0
826.9642,376.7991,0
847.7277,400.9207,0
879.4781,315.1026,0
804.1672,403.3329,0
813.5738,444.6207,0
955.1138,387.709,0
867.3651,382.3475,0
836.965,381.5722,0
827.4279,332.1477,0
818.8682,390.2962,0
828.5586,366.0551,0
859.6024,322.4586,0
847.39,415.7003,0
867.2209,397.348,0
838.6086,367.8179,0
842.3799,389.7185,0
875.3429,399.1787,0
802.2668,360.3232,0
809.1873,336.9536,0
