Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,MyaareCO1
828.8356,397.849,0
800.5219,369.6158,0
748.8192,398.8756,0
796.6086,421.9944,0
806.8521,417.4204,0
891.7201,361.1539,0
863.3071,323.7365,0
910.2861,353.1779,0
837.9179,377.7451,0
825.5125,323.3293,0
844.8793,380.7771,0
784.5546,359.0447,0
824.9327,432.3467,0
845.6794,368.0746,0
863.015,339.3026,0
725.9265,371.5822,0
830.0344,350.8422,0
812.6644,319.9125,0
798.0861,371.9621,0
860.0494,372.6485,0
851.0716,330.108,0
835.56,360.5251,0
819.5087,345.372,0
728.4616,343.5849,0
787.2319,353.2337,0
807.9496,434.1122,0
864.8896,368.5808,0
796.4243,421.6559,0
870.9102,317.6718,0
776.4288,370.1985,0
827.5044,358.0658,0
852.1202,441.7061,0
904.6404,329.0851,0
871.4294,349.8752,0
881.0195,412.4932,0
766.5208,373.3991,0
818.226,365.8697,0
757.595,323.2004,0
866.3516,326.8213,0
894.9042,358.9047,0
807.4108,338.4199,0
861.9374,384.7758,0
722.0701,298.6093,0
817.3729,312.3214,0
769.8008,331.4855,0
851.6733,332.5226,0
850.374,387.359,0
847.6565,346.5187,0
753.9276,403.2829,0
840.1186,353.4677,0
806.8712,328.1543,0
872.9681,327.4457,0
752.2016,301.5911,0
811.7026,366.0403,0
847.6037,343.2677,0
768.2357,302.9675,0
895.4524,391.078,0
823.4368,342.0977,0
846.4581,290.1706,0
806.1799,420.7534,0
862.9938,350.6819,0
797.1232,351.6825,0
771.8571,411.6719,0
830.0527,376.3339,0
751.1694,308.9338,0
829.0356,370.7143,0
847.8578,365.1899,0
853.3686,341.5326,0
817.5735,297.9313,0
856.6488,395.9377,0
870.2802,354.3766,0
869.4162,385.347,0
830.6315,335.9853,0
822.7694,377.1086,0
831.8733,369.0482,0
863.2734,325.0235,0
840.5318,390.1579,0
823.7684,386.7083,0
843.7092,368.1591,0
769.2501,365.4094,0
828.4893,339.2528,0
824.6536,362.2095,0
815.9967,392.4893,0
846.8158,318.6725,0
784.3453,371.0776,0
774.7786,310.7451,0
815.7953,365.0529,0
794.293,335.8892,0
830.4791,323.7383,0
845.4868,352.7021,0
753.4479,413.0609,0
762.7785,294.3564,0
874.0254,396.0717,0
885.3546,391.8148,0
833.0709,332.2393,0
834.6742,346.1395,0
831.8967,406.0164,0
853.4272,357.6883,0
867.9607,345.1955,0
812.6314,397.6103,0
806.7689,408.2102,0
770.438,314.3802,0
837.7128,314.3675,0
866.855,387.0051,0
850.8899,334.8961,0
818.2449,311.2891,0
808.244,379.5924,0
775.4107,360.5435,0
851.6893,396.8825,0
831.5957,368.7939,0
877.5864,338.8461,0
847.2134,370.61,0
862.8174,436.3197,0
909.6696,335.0085,0
845.2838,356.2528,0
851.5745,400.7857,0
873.9772,344.7607,0
808.7896,367.271,0
800.5309,343.787,0
834.2594,374.7464,0
830.2661,378.8553,0
818.7085,351.3523,0
826.6414,373.1505,0
771.0834,348.797,0
872.6218,374.1469,0
836.7009,389.8365,0
814.855,363.4731,0
844.9587,405.1925,0
848.2982,318.2564,0
883.8565,338.5006,0
857.4354,353.9937,0
860.116,397.7748,0
833.908,336.5547,0
812.2188,316.6026,0
866.5411,364.9333,0
813.2395,366.0883,0
801.3921,377.3033,0
752.3629,339.9886,0
846.3651,356.502,0
806.3496,309.2358,0
821.5778,343.782,0
938.6024,348.4806,0
866.7657,362.1678,0
675.6571,273.8062,0
859.6426,370.6754,0
894.6176,350.9409,0
713.1467,288.8956,0
832.3129,388.7258,0
764.0588,389.8407,0
841.9492,314.1853,0
933.7469,326.8535,0
906.337,338.0914,0
885.4675,406.6766,0
785.355,408.5766,0
813.9045,324.9365,0
818.1181,351.0922,0
837.5245,353.2881,0
638.9497,330.3138,0
827.4672,373.3329,0
859.2605,359.8246,0
867.6519,357.4411,0
810.7396,377.5941,0
866.5255,355.5473,0
787.739,360.0546,0
821.4985,353.8356,0
814.8857,361.7276,0
960.9379,376.7227,0
807.818,400.3639,0
856.9807,314.7343,0
803.3257,307.0365,0
753.1716,345.1645,0
849.8345,314.8869,0
787.373,356.2695,0
842.0724,329.7301,0
837.8279,295.4114,0
870.0947,369.2574,0
806.3355,358.0527,0
872.5367,379.115,0
880.1057,345.9455,0
820.5034,309.1118,0
804.8209,348.0642,0
808.3781,333.7137,0
848.1811,363.2515,0
855.8088,365.8457,0
876.4824,333.883,0
833.2548,342.9373,0
876.3037,367.4221,0
853.4765,358.6662,0
871.0276,323.4867,0
831.594,328.7054,0
836.4904,389.216,0
862.1222,353.4484,0
808.3928,336.2972,0
742.5552,357.4588,0
857.2269,346.0353,0
778.3863,378.9268,0
835.9313,396.9126,0
735.162,393.9774,0
840.0818,400.2358,0
834.5632,347.8965,0
744.8885,340.8153,0
847.9911,354.5882,0
858.0609,385.0315,0
820.6609,358.6651,0
852.2327,322.7494,0
897.5781,331.1068,0
746.5594,294.0139,0
843.4802,376.9388,0
800.9618,365.8873,0
911.286,395.1518,0
902.4891,402.7035,0
828.3539,381.5287,0
811.5408,409.2641,0
807.2798,312.5421,0
836.8895,394.949,0
853.9935,280.9954,0
868.2634,339.9169,0
875.4365,339.1615,0
771.7023,314.1448,0
779.6782,395.0927,0
805.183,313.2038,0
898.1151,349.5684,0
824.7593,328.278,0
856.9713,341.7327,0
801.9477,314.7672,0
891.7689,340.4329,0
769.0187,348.5291,0
754.3394,406.0252,0
877.0472,344.7638,0
810.4088,293.411,0
869.6665,352.3055,0
797.0047,398.4356,0
835.9647,373.2095,0
814.9877,356.7638,0
802.1259,382.5708,0
902.7639,328.2275,0
879.4357,358.9912,0
839.3631,358.6721,0
861.9462,379.023,0
845.6659,329.6145,0
801.9301,351.2256,0
844.8841,341.8851,0
860.059,355.8633,0
767.8297,419.9666,0
797.0087,390.0092,0
816.94,341.6038,0
817.3326,382.6269,0
921.7911,329.0169,0
849.8909,345.1322,0
816.6255,371.5172,0
846.3544,344.1991,0
867.0066,332.5191,0
811.3227,347.8462,0
837.465,376.1505,0
839.8406,354.655,0
781.843,323.3837,0
704.7774,351.0644,0
817.7899,407.8481,0
888.0452,429.1935,0
737.9763,384.857,0
817.7991,406.6407,0
845.8317,344.4763,0
832.3925,395.791,0
826.8082,353.0774,0
806.6337,412.9276,0
803.4083,354.2823,0
917.3973,334.3119,0
875.2114,349.8853,0
866.1198,320.5245,0
822.6509,372.8369,0
814.2836,335.8086,0
806.7224,379.5097,0
887.8958,346.0628,0
816.8506,301.4823,0
845.386,367.8899,0
875.0216,351.9539,0
765.7863,406.0942,0
750.829,408.2255,0
875.1539,394.0846,0
868.2176,373.0661,0
822.0027,423.6827,0
892.671,367.8516,0
861.4421,347.7284,0
848.7743,391.5693,0
869.5757,317.8598,0
872.9237,377.8531,0
711.8325,295.3735,0
857.8793,374.8744,0
855.353,360.2018,0
794.6381,352.0732,0
826.2267,339.8073,0
898.2399,317.9222,0
783.4408,396.2581,0
834.6064,367.1014,0
903.5988,345.1946,0
811.3633,357.8361,0
768.2549,362.2754,0
865.9546,373.5078,0
855.4832,358.9165,0
821.3131,441.7171,0
818.2281,369.6369,0
883.6827,384.9681,0
797.0636,362.5238,0
862.507,327.4261,0
910.4913,325.2614,0
868.2515,409.7848,0
810.5682,327.6147,0
745.7901,352.7999,0
844.4973,408.4203,0
871.64,406.0649,0
826.8577,349.4776,0
794.4332,319.7005,0
859.3495,415.6097,0
772.769,336.4034,0
902.5759,346.5297,0
660.9843,332.8246,0
864.3188,411.3552,0
877.2209,327.8169,0
835.007,317.0209,0
849.0963,408.6239,0
814.3112,344.5717,0
792.5789,372.8106,0
900.116,364.8651,0
790.0424,410.3382,0
835.316,377.126,0
744.3356,304.0338,0
818.5072,328.0911,0
783.7151,383.9779,0
828.5038,298.1068,0
809.0721,382.4411,0
818.4672,347.8792,0
773.0089,384.435,0
934.194,299.2053,0
797.5491,373.4896,0
837.6174,404.2166,0
867.3702,362.252,0
872.978,310.5066,0
823.0228,395.1038,0
855.5949,337.7733,0
806.1772,376.4554,0
874.5042,299.5613,0
786.1425,277.348,0
850.0713,395.9577,0
820.7732,380.17,0
838.1641,345.1867,0
796.6014,363.6751,0
821.8574,374.024,0
838.6147,408.3447,0
901.0605,328.976,0
782.3811,391.058,0
867.3159,374.323,0
868.74,362.436,0
776.528,325.1624,0
816.4767,381.4775,0
788.3363,452.5675,0
814.1499,318.5694,0
861.539,357.7256,0
854.8587,363.5014,0
787.335,327.4123,0
879.3365,320.2415,0
864.1024,393.0139,0
851.1693,302.8098,0
854.0742,379.9908,0
841.5686,380.9689,0
861.3524,336.544,0
787.8242,377.866,0
906.5397,332.3472,0
873.2389,331.2042,0
878.6345,388.6649,0
897.3542,293.1869,0
892.9993,270.725,0
836.1704,364.891,0
874.6721,350.0431,0
888.1183,322.5478,0
918.5707,359.1311,0
909.0836,361.5969,0
807.4061,372.226,0
856.4652,383.2325,0
821.965,418.3678,0
835.5261,356.4453,0
855.1233,341.7253,0
775.1915,316.6599,0
830.7398,305.0972,0
877.3552,330.5703,0
827.0291,348.2075,0
919.6729,352.6604,0
814.3651,407.1398,0
848.9628,383.8138,0
793.4064,381.7558,0
796.6603,341.413,0
781.5739,340.6129,0
827.7343,348.8972,0
861.886,371.8606,0
841.1454,348.2072,0
842.0864,357.9013,0
797.018,370.2654,0
816.6541,358.186,0
778.801,401.4725,0
807.7754,376.677,0
864.2693,424.7272,0
782.1518,429.1218,0
786.3135,373.161,0
831.6355,362.9323,0
831.158,329.6217,0
828.4415,355.3996,0
891.6462,312.2793,0
820.2707,407.2253,0
795.7831,369.7622,0
897.3619,377.3158,0
800.1854,353.5791,0
758.6828,413.4412,0
815.2961,458.4634,0
838.5364,343.6013,0
803.9716,440.1065,0
754.1776,319.4397,0
843.0002,367.2617,0
698.6898,263.8749,0
806.0115,371.6153,0
794.7031,340.4818,0
848.632,324.4623,0
908.107,317.5269,0
819.0693,390.6407,0
814.696,305.8459,0
781.1881,290.2556,0
895.343,408.1846,0
865.2309,328.1776,0
837.8492,432.693,0
886.6829,355.4438,0
835.255,375.9487,0
869.5025,311.5168,0
785.2713,390.6563,0
823.4663,312.6852,0
772.6851,327.5408,0
845.8235,400.6754,0
769.907,389.2449,0
700.5711,339.6295,0
872.0712,380.4897,0
802.481,391.5276,0
807.3815,383.5859,0
841.1439,366.3792,0
861.376,339.5295,0
761.8521,351.2705,0
874.4871,356.7179,0
861.0765,340.5117,0
802.5277,422.4074,0
843.4365,348.2428,0
799.6636,353.0532,0
819.439,347.3825,0
784.7695,374.4218,0
827.6224,406.7508,0
815.291,372.8703,0
802.8365,369.4397,0
817.1365,404.5513,0
820.0236,361.8062,0
836.3505,360.798,0
800.1306,376.921,0
902.3721,344.8638,0
848.2702,402.6263,0
890.3034,301.3407,0
787.0209,428.0641,0
816.947,322.0401,0
853.62,395.1898,0
770.2693,366.4462,0
819.9816,379.556,0
818.7782,380.6077,0
839.3327,364.0283,0
853.8611,341.336,0
814.8715,308.1657,0
869.2543,321.0933,0
771.3719,307.282,0
843.505,342.6138,0
901.2161,332.8868,0
849.6985,356.636,0
866.7975,440.4524,0
809.3633,332.3039,0
866.7751,388.4099,0
830.616,344.7541,0
813.2835,388.1466,0
885.1484,384.3219,0
848.8319,324.2805,0
857.5776,366.0201,0
849.6436,381.0708,0
884.986,397.9041,0
868.5229,369.479,0
889.6628,327.6515,0
861.5849,402.2536,0
969.3926,332.2556,0
879.2885,329.1319,0
830.3237,417.3961,0
864.1533,377.6347,0
831.8238,352.3263,0
814.927,392.0419,0
856.3043,333.3097,0
783.7281,377.5694,0
790.9531,418.6404,0
847.9039,369.8995,0
804.7413,369.0302,0
863.2095,345.5315,0
805.9062,371.2643,0
858.7917,393.6015,0
801.11,422.2948,0
828.9261,405.9869,0
818.6531,362.3344,0
861.5713,367.1127,0
830.7512,407.9066,0
797.1064,360.4698,0
823.2778,408.7652,0
839.0771,378.7485,0
817.2062,336.462,0
838.4063,359.0202,0
872.2228,342.9249,0
834.7451,399.0685,0
797.0526,334.6205,0
852.7766,420.9728,0
821.1862,364.5899,0
819.9808,386.4223,0
810.511,357.4208,0
835.7193,337.7122,0
940.8961,309.6697,0
836.9651,336.8793,0
913.5863,324.8973,0
786.9268,429.588,0
840.1455,342.6672,0
749.7261,407.6626,0
859.7159,295.2883,0
862.0024,330.9065,0
837.4161,323.9552,0
793.5089,364.0836,0
834.6257,346.6861,0
857.9095,349.9984,0
789.4966,344.8897,0
905.3168,344.7562,0
791.8638,363.5615,0
864.2307,399.0828,0
798.4096,326.0924,0
841.8926,352.3262,0
705.0991,383.8277,0
882.9503,350.4077,0
837.2925,360.4323,0
812.0209,387.8977,0
811.0504,379.2494,0
837.7625,319.6499,0
865.6406,346.7616,0
881.5956,355.7652,0
854.5062,391.6614,0
760.3268,435.3135,0
912.678,372.5891,0
808.3193,386.2466,0
737.8671,291.1961,0
777.3679,301.7576,0
844.2217,327.1395,0
862.3643,388.7992,0
856.5884,330.9329,0
759.4718,395.739,0
811.4466,359.3539,0
867.6735,386.8814,0
815.5546,331.9547,0
778.0421,380.657,0
843.1658,345.0313,0
848.0696,291.217,0
840.0322,351.1033,0
813.7375,415.834,0
815.4484,375.2549,0
805.8333,376.1655,0
821.0006,374.0716,0
838.6278,331.1739,0
866.0029,345.1963,0
865.0735,384.7514,0
878.3386,311.4236,0
834.8329,400.9941,0
790.4237,300.0193,0
838.8107,317.658,0
884.3151,333.6762,0
877.9817,370.1366,0
815.7718,386.259,0
856.7682,392.9461,0
705.5574,366.4266,0
784.2849,390.8263,0
730.5569,352.9863,0
790.522,373.8792,0
812.6664,388.3307,0
779.1382,349.4987,0
904.619,354.4097,0
818.7148,377.5173,0
872.5663,305.1283,0
871.9954,338.6974,0
752.3551,408.1884,0
847.8347,412.3042,0
909.9899,350.572,0
834.8878,385.2296,0
780.9122,372.3301,0
886.79,303.4705,0
810.626,363.9051,0
871.3431,394.4889,0
818.9482,360.8795,0
777.2922,400.8773,0
903.3934,465.4316,0
877.6791,410.6607,0
796.3434,380.3774,0
893.8691,353.3487,0
903.0352,352.5887,0
830.9803,387.2006,0
812.738,357.4367,0
782.0421,320.7265,0
880.7898,470.7654,0
808.6771,370.3029,0
820.4817,324.8438,0
852.0079,354.7285,0
850.0206,393.3099,0
773.4919,328.8489,0
818.5602,353.6928,0
838.5355,389.877,0
802.4227,427.4986,0
888.3577,341.7686,0
887.8969,331.8745,0
819.4832,343.2812,0
883.5325,389.9352,0
862.9429,390.8262,0
882.3513,306.5171,0
865.0825,330.4027,0
825.1249,388.2966,0
850.577,372.2625,0
863.0261,401.3927,0
864.5462,342.8297,0
825.7808,345.8086,0
808.0258,371.3929,0
833.246,372.199,0
871.3271,356.9742,0
895.6398,360.2459,0
907.5956,373.2163,0
864.4718,345.6573,0
775.8836,346.8997,0
