Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Colper
1212.07,388.5259,0
1294.234,388.3625,0
1128.462,495.0034,0
1263.497,426.7191,0
1275.691,423.0397,0
1208.117,451.9005,0
1165.518,272.5066,0
1229.093,432.6073,0
1196.161,499.3074,0
1169.101,380.5319,0
1210.696,443.0591,0
1303.432,359.5195,0
1207.019,376.0476,0
1241.875,296.0812,0
1192.782,364.837,0
1189.71,354.6862,0
1173.198,301.8875,0
1126.026,350.93,0
1197.38,374.1302,0
1256.415,309.4146,0
1261.541,444.701,0
1192.401,403.8625,0
1137.323,394.3843,0
1157.182,320.9954,0
1120.981,369.5628,0
1205.842,445.6488,0
1139.218,358.3022,0
1214.176,426.79,0
1177.557,272.9231,0
1251.56,362.0401,0
1287.734,437.0817,0
1173.535,416.3536,0
1262.986,404.903,0
1103.13,282.847,0
1188.364,306.3468,0
1237.787,406.2225,0
1204.133,437.3132,0
1141.199,320.0076,0
1305.061,329.2243,0
1321.83,338.8698,0
1185.828,456.2391,0
1317.591,364.2406,0
1138.442,368.4332,0
1127.734,358.5108,0
1201.228,384.2441,0
1286.551,329.9199,0
1276.54,348.2816,0
1261.763,332.991,0
1308.734,416.4779,0
1296.361,375.2919,0
1205.057,317.2826,0
1180.042,338.0439,0
1202.288,393.3572,0
1183.7,373.3848,0
1279.379,372.3611,0
1178.797,334.4077,0
1206.936,373.9911,0
1131.93,407.8056,0
1240.046,359.6907,0
1312.198,379.2855,0
1300.171,366.5959,0
1275.397,399.5639,0
1305.024,323.3008,0
1121.652,306.7128,0
1200.41,410.3973,0
1088.205,317.6498,0
1067.318,251.9318,0
1254.865,334.0859,0
1220.687,398.1583,0
1139.656,316.7669,0
1230.392,442.7843,0
1160.13,402.4938,0
1254.52,374.4515,0
1168.37,356.5629,0
1256.494,413.8846,0
1149.638,403.6181,0
1274.166,339.738,0
1086.151,387.303,0
1273.408,458.3625,0
1117.538,289.1625,0
1208.468,403.5128,0
1272.513,403.8134,0
1214.455,381.6142,0
1124.175,282.5905,0
1153.454,384.9397,0
1221.872,386.2167,0
1131.673,378.7606,0
1234.969,364.697,0
1291.822,403.3636,0
1205.707,391.709,0
1036.159,314.7531,0
1244.557,351.4565,0
1272.153,378.2731,0
1193.9,350.6656,0
1221.692,422.0554,0
1133.421,330.5497,0
1196.338,371.7484,0
1272.619,373.5751,0
1078.539,303.2325,0
1199.311,279.2992,0
1200.432,344.6534,0
1188.991,324.1594,0
1239.923,387.6844,0
1221.646,339.2341,0
1297.435,378.5152,0
1235.922,372.6215,0
1190.78,325.4724,0
1226.419,448.6779,0
1333.274,346.0319,0
1087.912,310.5361,0
1186.329,371.9867,0
1228.265,405.0449,0
1138.552,332.2001,0
1213.417,398.0418,0
1179.217,444.1517,0
1264.146,341.3057,0
1244.493,356.5738,0
1267.95,365.1486,0
1196.743,360.5386,0
1074.961,295.6957,0
1197.342,336.1177,0
1222.485,407.2623,0
1234.833,406.2284,0
1186.066,397.0989,0
1223.27,420.686,0
1285.44,322.6858,0
1124.038,404.9774,0
1173.847,422.5879,0
1254.593,409.3851,0
1221.676,356.846,0
1286.005,370.0623,0
1220.666,375.2194,0
1126.127,396.5064,0
1236.185,357.0325,0
1216.178,450.4276,0
1216.805,400.0493,0
1222.772,345.4095,0
1143.344,375.3361,0
1228.172,404.8704,0
1193.01,425.2687,0
1272.853,318.198,0
1198.064,362.9321,0
1262.394,383.3547,0
1143.793,304.3149,0
1085.356,306.4126,0
1132.47,347.1005,0
1190.041,416.5513,0
1237.79,372.8755,0
1179.074,424.5624,0
1194.031,355.4222,0
1108.614,312.9702,0
1251.768,290.8789,0
1217.512,378.9756,0
1302.008,352.8928,0
1139.657,353.0897,0
1247.908,338.0677,0
1241.56,405.6775,0
1323.839,304.6702,0
1166.556,255.7363,0
1131.859,302.8833,0
1206.913,444.9064,0
1300.987,374.3269,0
1131.352,291.8171,0
1195.463,399.5204,0
1298.642,350.8679,0
1264.155,382.6893,0
1106.097,304.5386,0
1224.145,366.1505,0
1218.561,355.7476,0
1270.098,399.9802,0
1275.813,392.2345,0
1203.656,372.0065,0
1140.642,408.7695,0
1151.815,350.8014,0
1236.544,379.2065,0
1225.247,418.4125,0
1260.28,295.2426,0
1233.227,391.9493,0
1240.745,403.2104,0
1271.063,444.6898,0
1239.735,375.0215,0
1232.765,392.4907,0
1172.247,417.1785,0
1158.275,303.2346,0
1130.526,391.2134,0
1169.517,300.2021,0
1183.775,342.5525,0
1253.318,356.5452,0
1251.621,382.9177,0
1082.055,337.7202,0
1208.534,363.3907,0
1135.774,391.2441,0
1168.297,377.5787,0
1165.096,424.1216,0
1289.731,412.313,0
1197.418,403.3278,0
1230.98,321.7289,0
1090.436,292.9969,0
1262.92,381.6174,0
1278.254,319.8439,0
1233.614,373.3645,0
1272.186,356.9719,0
1241.505,353.6238,0
1146.743,453.8464,0
1155.139,336.317,0
1163.428,389.4042,0
1180.46,378.1177,0
1244.283,357.8002,0
1273.287,432.4089,0
1296.687,419.1737,0
1271.864,421.6,0
1261.938,348.1273,0
1299.837,336.3877,0
1160.834,422.2469,0
1232.839,336.7694,0
1264.393,363.7273,0
1168.323,416.46,0
1262.937,399.5679,0
1131.728,371.0219,0
1121.771,345.9763,0
1190.032,357.3007,0
1147.483,424.7409,0
1167.923,379.6851,0
1229.823,403.4783,0
1139.869,386.6844,0
1079.797,266.9276,0
1144.93,401.1225,0
1253.125,361.8356,0
1223.646,280.212,0
1202.71,480.8486,0
1208.989,451.3373,0
1233.757,395.9286,0
1243.215,413.0555,0
1210.674,394.1334,0
1177.161,299.3803,0
1230.952,345.6141,0
1189.271,426.3635,0
1162.968,307.619,0
1258.419,336.1369,0
1201.538,352.0958,0
1195.927,418.0018,0
1157.754,371.5585,0
1207.135,385.9841,0
1172.298,365.5258,0
1134.931,329.0692,0
1182.469,347.4051,0
1285.525,361.4142,0
1089.727,412.4341,0
1258.055,376.07,0
1129.106,293.9737,0
1063.658,307.1138,0
1266.758,354.8773,0
1247.323,368.8132,0
1170.26,434.6857,0
1308.158,305.8967,0
1280.473,356.1,0
1215.152,374.4476,0
1284.034,395.3348,0
1183.347,330.7001,0
1238.827,326.9622,0
1041.968,266.041,0
1201.448,355.1445,0
1219.119,382.5491,0
1038.001,328.6479,0
1222.063,398.0858,0
1249.21,406.8398,0
1137.74,379.2567,0
1172.424,431.472,0
1129.515,288.8902,0
1192.645,352.1564,0
1257.868,352.598,0
1218.408,357.699,0
1228.826,323.0495,0
1263.626,355.67,0
1343.294,339.6505,0
1305.031,341.5609,0
1266.695,404.7186,0
1168.51,334.5392,0
1252.696,418.7712,0
1131.35,430.6029,0
1247.489,419.8464,0
1084.525,329.9817,0
1234.777,373.8811,0
1227.169,358.4293,0
1304.373,367.4284,0
1261.703,388.557,0
1255.667,348.0153,0
1214.085,379.5596,0
1135.442,298.7335,0
1184.367,438.826,0
1238.726,385.5725,0
1110.141,370.9957,0
1189.4,404.2868,0
1247.417,362.3478,0
1248.242,323.3796,0
1149.216,334.0157,0
1257.937,398.5389,0
1215.661,383.467,0
1184.069,363.8815,0
1188.338,443.1562,0
1217.166,392.9965,0
1237.597,369.5967,0
1111.003,359.4431,0
1191.589,405.5261,0
1222.824,418.1954,0
1165.307,352.9153,0
1192.668,404.9512,0
1091.526,356.8298,0
1257.133,408.4561,0
1273.293,384.0103,0
1112.307,367.3659,0
1226.23,329.6405,0
1164.306,271.0751,0
1284.864,386.7808,0
1242.002,447.0204,0
1207.514,414.0707,0
1082.801,325.7183,0
1224.316,350.1819,0
1188.468,350.8944,0
1162.288,363.3412,0
1222.824,337.1998,0
1175.42,423.7971,0
1251.382,373.2502,0
1272.661,359.7892,0
1264.55,380.7176,0
1229.451,334.1985,0
1203.273,361.7367,0
1021.159,322.4166,0
1194.834,434.2256,0
1222.215,386.2538,0
1276.777,329.8843,0
1234.707,346.2234,0
1195.822,451.9531,0
1212.651,388.0463,0
1078.241,298.6699,0
1273.28,364.4767,0
1117.449,339.3154,0
1193.654,404.0577,0
1179.712,353.9874,0
1203.387,377.1636,0
1194.014,419.7738,0
1194.781,378.4034,0
1231.944,454.061,0
1205.348,299.2475,0
1103.763,331.8416,0
1197.549,386.8486,0
1090.229,281.2739,0
1203.166,417.6975,0
1317.704,402.5945,0
1176.185,403.1677,0
1195.611,438.3604,0
1234.012,402.9158,0
1203.033,369.3274,0
1226.044,333.3823,0
1210.305,451.9335,0
1175.483,427.7869,0
1250.738,394.028,0
1228.847,455.3581,0
1242.224,367.589,0
1235.94,352.4214,0
1176.831,324.2868,0
1184.017,299.3215,0
1214.985,320.4664,0
1205.482,356.1931,0
1211.098,418.8764,0
1095.549,489.6482,0
1155.62,422.7769,0
1202.295,451.9899,0
1314.403,374.3405,0
1284.731,427.0218,0
1057.088,348.9542,0
1134.938,361.6691,0
1275.936,384.6019,0
1145.408,397.0715,0
1129.721,410.7391,0
1062.982,309.9444,0
1144.578,334.5521,0
1221.557,369.3236,0
1248.632,390.813,0
1279.389,404.3961,0
1206.601,411.9613,0
1153.774,381.527,0
1125.133,340.7216,0
1167.906,403.4255,0
1303.436,296.4515,0
1104.164,364.2602,0
1277.402,393.3562,0
1174.137,320.0653,0
1196.488,398.4189,0
1269.905,304.6234,0
1212.02,417.3628,0
1113.987,325.3384,0
1214.457,380.401,0
1199.369,374.0357,0
1218.742,388.0584,0
1211.475,363.2924,0
1232.999,389.5931,0
1177.648,299.9301,0
1090.245,327.0825,0
1244.834,408.1206,0
1276.219,282.556,0
1212.384,383.4294,0
1157.218,341.2425,0
1190.691,400.9017,0
1223.883,383.1356,0
1208.007,492.324,0
1215.244,373.4666,0
1239.141,341.0043,0
1232.65,355.123,0
1263.182,378.5727,0
1158.774,386.0828,0
1273.782,405.1589,0
1142.538,270.965,0
1078.061,329.6186,0
1147.617,323.2944,0
1189.124,399.9993,0
1218.012,404.5524,0
1189.6,391.7484,0
1170.201,403.9617,0
1228.074,327.768,0
1137.564,296.5742,0
1294.035,419.787,0
1258.514,294.4319,0
1208.894,336.9678,0
1196.798,364.2648,0
1220.651,397.3808,0
1218.309,355.2855,0
1265.501,406.2186,0
1201.39,393.9219,0
1185.199,422.8776,0
1122.082,348.8958,0
1075.204,344.0805,0
1293.549,392.8841,0
1245.855,334.9382,0
