Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Colper
1268.16,441.5924,0
1254.607,425.6993,0
1214.759,421.1102,0
1152.567,392.6539,0
1188.368,403.7864,0
1172.524,365.8106,0
1220.395,427.2359,0
1219.959,347.2106,0
1270.174,371.1856,0
1190.801,370.8957,0
1169.846,354.4224,0
1222.503,399.8312,0
1229.766,396.9156,0
1282.333,358.0117,0
1276.218,438.6956,0
1186.366,457.7189,0
1182.367,399.9678,0
1287.819,415.1394,0
1269.023,389.3373,0
1251.785,358.8611,0
1243.442,412.1813,0
1191.557,450.7439,0
1219.705,364.6879,0
1223.521,452.6685,0
1243.327,358.5674,0
1195.994,413.5228,0
1152.028,410.3448,0
1230.304,359.3868,0
1216.304,377.8678,0
1243.123,336.964,0
1250.974,353.4907,0
1166.159,424.8428,0
1223.18,354.7018,0
1192.317,329.1119,0
1242.592,344.705,0
1229.025,384.5578,0
1180.869,456.0032,0
1236.065,389.0551,0
1223.408,397.1537,0
1236.686,360.9779,0
1232.691,453.3754,0
1272.348,385.7199,0
1265.936,401.8746,0
1321.403,377.6034,0
1246.971,424.1254,0
1175.937,323.6257,0
1238.885,399.5607,0
1209.672,346.0375,0
1276.853,362.1567,0
1193.783,397.5858,0
1247.213,382.5923,0
1167.754,351.7329,0
1166.919,456.2626,0
1230.485,400.0311,0
1185.048,468.9223,0
1169.584,407.6569,0
1201.169,431.0981,0
1215.291,361.0329,0
1331.925,414.4739,0
1164.023,402.1348,0
1244.986,381.3538,0
1237.888,356.7912,0
1215.067,433.2462,0
1173.733,382.4018,0
1186.126,380.4673,0
1235.084,399.3314,0
1213.916,405.5874,0
1223.756,402.2,0
1224.403,444.3484,0
1207.41,362.9479,0
1250.451,376.5977,0
1207.403,451.7231,0
1232.946,410.4741,0
1197.251,421.3932,0
1253.642,457.1328,0
1224.036,435.5605,0
1204.96,387.2354,0
1205.203,390.6313,0
1177.144,378.4922,0
1140.914,380.5599,0
1272.427,343.0764,0
1253.922,370.4487,0
1212.503,356.1299,0
1280.79,349.9531,0
1234.623,418.6655,0
1219.075,402.8045,0
1167.379,429.9711,0
1207.019,346.8737,0
1264.219,359.53,0
1265.81,340.6945,0
1257.919,403.1396,0
1243.955,406.0507,0
1137.528,348.5138,0
1193.099,316.9926,0
1212.268,367.4379,0
1089.626,435.1446,0
1256.577,414.4275,0
1143.94,419.3737,0
1246.829,432.1259,0
1194.707,394.7701,0
1199.952,286.9025,0
1199.388,419.2844,0
1164.035,364.6129,0
1259.645,361.3139,0
1234.997,413.7971,0
1193.959,437.5605,0
1207.725,424.9299,0
1209.472,389.7228,0
1232.896,385.9097,0
1207.816,382.6156,0
1199.32,397.3661,0
1255.617,389.8809,0
1214.349,350.6876,0
1194.68,449.9969,0
1215.867,356.6298,0
1174.371,361.6421,0
1231.54,338.767,0
1277.974,346.0057,0
1246.747,281.9853,0
1366.119,336.4586,0
1193.892,375.0853,0
1240.298,412.8804,0
1202.969,386.8588,0
1231.985,479.2822,0
1231.846,414.0658,0
1178.911,347.7091,0
1194.259,341.5047,0
1196.024,339.8647,0
1245.084,380.3013,0
1248.671,344.4006,0
1212.834,365.0583,0
1232.98,434.9207,0
1213.678,385.9734,0
1265.593,426.4335,0
1236.901,404.8395,0
1243.711,359.5859,0
1267.402,417.2641,0
1277.756,342.2618,0
1152.757,422.7638,0
1217.368,422.1452,0
1232.495,378.2081,0
1189.002,386.8226,0
1214.578,432.345,0
1121.801,391.4696,0
1197.344,408.2042,0
1211.855,444.3299,0
1225.422,378.2371,0
1220.034,420.4899,0
1205.897,475.9882,0
1214.314,360.6885,0
1193.279,339.74,0
1295.988,358.6962,0
1196.083,426.1766,0
1147.109,412.1048,0
1224.949,359.7474,0
1175.189,425.9913,0
1185.819,481.0288,0
1229.171,423.5669,0
1257.708,350.4538,0
1233.296,394.1641,0
1175.046,390.5464,0
1157.094,352.5469,0
1235.226,453.7003,0
1208.213,388.0984,0
1310.877,384.9973,0
1173.491,431.834,0
1226.683,392.7062,0
1272.706,397.4272,0
1218.833,402.2828,0
1134.867,427.6795,0
1213.63,368.8284,0
1203.846,322.9397,0
1259.783,384.3268,0
1247.623,454.28,0
1266.732,344.0502,0
1195.499,391.1165,0
1187.408,382.7604,0
1159.868,417.1941,0
1219.562,378.6184,0
1230.862,377.5272,0
1199.794,373.7236,0
1207.736,357.4988,0
1228.098,357.332,0
1208.849,402.5762,0
1210.039,429.3433,0
1244.19,334.3585,0
1211.256,394.3795,0
1246.592,378.098,0
1196.936,373.0805,0
1176.915,406.1794,0
1176.82,422.7341,0
1239.394,318.6725,0
1193.199,392.8312,0
1137.879,390.2698,0
1213.794,279.5029,0
1230.906,316.6088,0
1157.699,502.0538,0
1255.612,384.5904,0
1257.486,386.6339,0
1170.192,377.1437,0
1209.895,378.5564,0
1141.689,417.6841,0
1245.785,335.0931,0
1176.008,370.8853,0
1291.506,361.9321,0
1169.318,394.9466,0
1184.663,463.307,0
1249.701,403.4124,0
1140.731,386.0165,0
1235.909,463.8015,0
1180.94,397.693,0
1250.211,335.6208,0
1256.099,413.8699,0
1207.648,419.6324,0
1238.031,393.2242,0
1283.643,423.446,0
1220.475,423.027,0
1289.974,361.0557,0
1181.655,425.0953,0
1210.639,418.3584,0
1218.915,443.507,0
1214.802,409.3999,0
1143.716,375.4232,0
1199.221,323.3179,0
1229.579,355.6544,0
1218.38,443.5748,0
1178.349,503.5013,0
1201.531,403.4304,0
1141.208,471.2059,0
1233.958,375.074,0
1205.275,389.7372,0
1285.121,353.3192,0
1209.368,355.1021,0
1257.969,421.708,0
1233.122,375.2308,0
1214.18,388.6204,0
1262.51,398.884,0
1243.151,404.0508,0
1215.712,387.1022,0
1209.348,377.9166,0
1232.015,433.9172,0
1229.115,396.4576,0
1223.279,426.6815,0
1244.34,429.9646,0
1203.016,406.7875,0
1131.188,395.625,0
1191.372,407.8651,0
1164.713,391.8762,0
1249.771,356.8276,0
1177.037,391.4686,0
1149.479,406.8331,0
1260.202,404.2302,0
1190.463,398.5864,0
1292.334,457.6246,0
1239.601,396.5652,0
1290.144,331.5644,0
1274.918,377.7263,0
1105.642,405.0693,0
1214.13,445.8444,0
1233.501,422.5505,0
1239.715,453.3724,0
1191.985,460.5181,0
1254.671,345.08,0
1183.328,369.9291,0
1275.878,299.887,0
1246.556,452.441,0
1202.116,459.1905,0
1207.927,360.5107,0
1188.721,406.3975,0
1260.018,382.8624,0
1152.914,415.7778,0
1230.782,428.8142,0
1237.286,308.7177,0
1268.725,400.886,0
1254.129,375.0589,0
1225.152,397.2036,0
1173.026,420.0085,0
1271.305,384.4891,0
1121.275,395.8087,0
1233.487,417.7938,0
1226.205,380.429,0
1261.723,389.5756,0
1297.916,364.2704,0
1212.355,376.2648,0
1178.957,374.2768,0
1186.551,403.3959,0
1226.203,383.2206,0
1283.386,342.963,0
1195.555,370.027,0
1226.155,405.7859,0
1181.011,340.356,0
1224.925,368.212,0
1236.846,372.9357,0
1184.54,482.5031,0
1251.675,383.4219,0
1218.422,395.7817,0
1223.133,355.8067,0
1252.666,407.3176,0
1269.147,338.4919,0
1235.711,344.6094,0
1172.417,305.6653,0
1152.222,439.9266,0
1194.801,377.0126,0
1218.151,322.8599,0
1322.584,427.3446,0
1228.888,378.7092,0
1217.528,357.3596,0
1202.892,450.8553,0
1236.031,375.2612,0
1195.171,343.2635,0
1225.859,386.3503,0
1184.47,406.9073,0
1215.587,404.5366,0
1252.468,348.959,0
1241.667,432.1712,0
1220.622,379.1992,0
1218.555,424.9645,0
1168.291,477.191,0
1224.462,425.8347,0
1224.433,361.9841,0
1122.071,431.7947,0
1207.35,386.5588,0
1207.824,342.4039,0
1230.888,347.1974,0
1224.806,334.2196,0
1216.022,395.1912,0
1201.888,409.4783,0
1229.996,332.3661,0
1180.651,442.5575,0
1268.068,420.8953,0
1167.208,374.3312,0
1237.674,372.4006,0
1243.218,355.3115,0
1204.576,414.5936,0
1201.441,393.2622,0
1247.139,392.8126,0
1241.142,374.3764,0
1236.93,404.8375,0
1199.073,421.1603,0
1171.007,448.8886,0
1250.757,363.0,
1211.703,356.8674,0
1219.505,395.8519,0
1149.466,399.4578,0
1202.64,463.528,0
1267.944,351.6636,0
1226.494,463.5778,0
1274.422,348.0392,0
1153.772,424.5633,0
1174.63,382.6911,0
1264.403,406.6264,0
1278.226,398.922,0
1169.452,395.8572,0
1244.292,428.7312,0
1217.15,421.1508,0
1195.773,369.1666,0
