Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Colper
1112.931,395.2232,0
3488.24,410.5981,1
3249.193,412.1825,1
1116.578,327.6895,0
3362.781,393.5675,1
1161.014,361.5868,0
3152.918,308.8124,1
3242.686,400.6892,1
3335.382,385.8993,1
3329.297,371.5624,1
3432.842,373.6531,1
3237.75,412.0812,1
1137.271,345.1844,0
1120.203,353.2303,0
1166.881,413.0486,0
3272.074,359.4989,1
3572.793,399.8101,1
3297.358,378.4469,1
3503.484,328.8468,1
3243.3,318.4043,1
3451.781,291.8909,1
3268.17,393.0824,1
3401.538,338.7198,1
3374.251,350.9429,1
3380.582,360.9868,1
3349.333,361.2435,1
3394.34,306.5521,1
3381.84,431.5439,1
3392.954,339.0144,1
3404.847,324.7207,1
3237.479,381.1061,1
1164.797,343.759,0
3439.753,372.8984,1
3377.93,374.2963,1
3316.617,345.1769,1
3514.869,341.4689,1
3377.955,437.9818,1
3387.686,407.5132,1
3603.657,329.1741,1
3204.752,341.8997,1
1157.38,367.725,0
3457.058,279.4102,1
3457.695,411.2114,1
3454.154,343.2454,1
3385.402,422.9254,1
3359.584,462.098,1
3174.776,331.8738,1
3377.096,375.3093,1
3388.336,299.819,1
3463.585,379.0958,1
3349.334,379.9612,1
3415.126,351.4385,1
3380.269,412.9332,1
3370.372,401.0271,1
3533.108,339.6919,1
3391.712,333.1855,1
3281.236,355.7749,1
3533.525,455.0991,1
3397.02,349.2395,1
3206.545,369.9178,1
3462.059,358.0586,1
3258.686,380.2716,1
3214.312,296.8263,1
3353.192,387.515,1
1306.763,398.6596,0
3432.222,352.0175,1
1199.499,381.2705,0
3304.395,343.3917,1
3344.695,328.7428,1
3439.948,326.4237,1
3296.781,415.2234,1
3258.005,354.4719,1
3332.552,404.9258,1
1298.968,323.0123,0
3388.152,455.7477,1
3344.522,411.4602,1
3341.636,353.0876,1
1139.061,330.4299,0
1132.237,403.5263,0
1265.503,367.9187,0
3265.354,327.4585,1
3493.582,291.0267,1
3455.906,331.5009,1
3206.693,397.96,1
3344.54,395.3661,1
3233.107,381.8733,1
3451.275,374.8418,1
1168.401,273.7725,0
3492.287,424.2555,1
3401.896,333.1831,1
3415.419,286.2679,1
3230.358,431.2051,1
3563.702,449.6377,1
1165.706,366.9439,0
1227.907,357.1769,0
3312.843,370.4685,1
3404.643,288.8269,1
3323.014,413.2534,1
3380.246,435.858,1
3376.312,295.4454,1
3316.416,380.7787,1
3450.149,400.123,1
3257.15,411.9713,1
3549.504,412.0201,1
3400.539,379.0699,1
1136.934,432.0289,0
3418.384,370.6289,1
3413.571,436.7451,1
3499.788,286.3618,1
3475.64,363.1578,1
3544.631,342.0568,1
3274.893,349.705,1
1163.071,425.7769,0
3426.941,395.2657,1
3280.189,404.293,1
3924.901,371.8282,1
3408.243,366.355,1
3473.095,412.0587,1
3414.339,334.6315,1
3324.736,424.5618,1
3391.586,354.5341,1
3300.511,341.1643,1
3582.733,326.213,1
3448.815,369.5404,1
3454.173,409.0485,1
3274.009,357.1825,1
1213.866,367.7144,0
3549.545,327.746,1
3348.487,407.0653,1
3421.077,340.8582,1
1142.386,421.0724,0
3147.44,304.7935,1
3523.561,311.1556,1
1177.158,446.3961,0
3099.857,286.9684,1
3490.583,408.6389,1
3087.352,374.6603,1
3430.969,383.7939,1
3387.721,406.7048,1
1179.506,411.1679,0
3429.449,387.6063,1
3235.552,367.8861,1
3416.948,332.8773,1
3099.127,373.7684,1
3253.401,399.7511,1
3291.783,390.5712,1
2971.358,391.2395,1
1224.901,397.0157,0
3517.27,210.7397,1
3488.593,439.8002,1
3335.798,343.1133,1
3477.358,359.1763,1
3021.551,349.5681,1
3426.999,373.713,1
3036.234,286.5964,1
3528.931,342.6765,1
3296.898,361.6782,1
3381.499,432.8074,1
3329.828,383.6157,1
3524.332,354.2875,1
1131.336,456.8,0
3386.762,341.5742,1
1211.62,393.8609,0
3490.649,421.022,1
3599.006,331.9489,1
3382.964,264.405,1
3132.586,374.8665,1
3483.418,391.0345,1
3176.472,363.8975,1
2993.405,288.9803,1
3415.091,427.7644,1
3524.992,384.1886,1
3358.031,325.6627,1
1104.089,329.9106,0
3531.584,339.7334,1
1220.034,373.0901,0
1207.32,348.5483,0
3503.211,353.2263,1
3337.547,380.1501,1
1181.858,439.3297,0
1180.215,355.5424,0
3322.134,357.4851,1
3480.171,328.3507,1
3377.853,358.2686,1
1130.778,398.793,0
3376.943,359.6318,1
1102.486,417.4102,0
3590.29,420.327,1
3225.389,404.984,1
1161.256,392.8998,0
3134.469,443.6251,1
