Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Colper
1208.485,395.9228,0
1240.075,449.6576,0
1278.036,410.687,0
1210.475,390.2924,0
1219.439,431.3871,0
1238.702,404.7309,0
1308.91,363.0964,0
1349.969,535.5018,0
1281.967,369.5935,0
1275.759,361.3458,0
1270.145,361.3614,0
1235.591,419.0962,0
1233.167,441.6894,0
1174.004,463.2782,0
1218.988,381.1859,0
1233.304,391.7889,0
1204.437,4745.0,
1209.447,394.8414,0
1200.786,388.4215,0
1231.516,439.5388,0
1215.159,375.201,0
1250.044,269.5724,0
1270.929,415.489,0
1227.042,340.5024,0
1272.721,392.642,0
1311.486,433.2249,0
1141.335,332.1185,0
1284.148,331.7012,0
1259.69,423.1151,0
1189.257,420.1674,0
1249.002,463.8333,0
1232.862,419.2822,0
1254.238,407.9019,0
1220.982,391.7604,0
1192.626,478.4935,0
1213.968,406.0305,0
1253.006,399.2334,0
1259.767,414.8503,0
1223.148,361.0004,0
1297.224,337.6848,0
1295.137,371.5469,0
1211.332,479.1322,0
1194.181,357.4306,0
1265.888,364.7541,0
1246.405,339.2935,0
1222.762,403.4485,0
1298.621,351.7227,0
1224.671,398.47,0
1268.961,365.1075,0
1251.349,393.8423,0
1273.556,373.9296,0
1258.384,360.8463,0
1279.13,363.7678,0
1181.391,345.9338,0
1291.261,358.9683,0
1286.447,353.7051,0
1234.909,373.6105,0
1232.754,382.9343,0
1264.943,434.109,0
1158.62,413.569,0
1241.132,426.5884,0
1356.508,447.3129,0
1275.172,423.6459,0
1257.258,299.9615,0
1308.912,476.6434,0
1225.167,388.2634,0
1254.632,337.0173,0
1202.505,454.5156,0
1268.562,370.0912,0
1314.274,337.6111,0
1222.972,403.2896,0
1191.243,448.84,0
1227.92,429.238,0
1248.075,337.2706,0
1155.216,412.6274,0
1181.306,445.3738,0
1235.836,341.9821,0
1270.594,410.2462,0
1243.015,346.8342,0
1269.964,394.6814,0
1175.517,380.4146,0
1272.294,434.0059,0
1180.154,393.5809,0
1226.463,424.8314,0
1205.026,417.4584,0
1217.135,407.7022,0
1291.72,390.3183,0
1229.364,350.1235,0
1273.66,362.3963,0
1230.426,295.4227,0
1296.133,360.3364,0
1277.744,412.7111,0
1220.788,464.1313,0
1288.448,369.835,0
1291.679,394.8472,0
1256.163,395.6224,0
1233.614,348.9236,0
1281.517,400.0164,0
1232.596,348.694,0
1220.016,341.8475,0
1304.516,394.7461,0
1194.258,399.0477,0
1237.822,395.2981,0
1194.681,417.574,0
1223.574,430.313,0
1284.756,363.1212,0
1287.578,401.4996,0
1227.658,441.3057,0
1285.581,348.972,0
1202.984,414.4678,0
1221.498,384.5153,0
1268.505,401.3539,0
1254.095,391.8568,0
1255.95,439.9197,0
1214.589,429.3521,0
1223.123,457.6232,0
1203.505,338.1248,0
1236.988,396.9667,0
1218.349,415.7928,0
1232.031,439.4849,0
1284.75,474.8863,0
1311.422,333.2154,0
1291.376,402.0289,0
1275.012,394.2373,0
1223.895,417.3845,0
1262.51,403.1487,0
1204.885,402.3326,0
1334.328,391.0752,0
1149.349,482.8575,0
1232.052,403.9963,0
1262.5,402.0696,0
1277.444,476.5431,0
1261.919,459.6649,0
1256.327,405.9769,0
1254.959,425.0248,0
1281.182,403.9377,0
1278.18,422.7843,0
1178.825,416.6552,0
1150.879,444.9924,0
1313.872,306.9927,0
1233.463,435.8752,0
1325.23,378.385,0
1189.956,441.1458,0
1213.033,412.1047,0
1205.669,422.9644,0
1246.281,428.1144,0
1237.683,420.2148,0
1250.106,338.2798,0
1199.684,410.4288,0
1267.224,435.7466,0
1328.913,378.9838,0
1283.48,399.5211,0
1170.438,339.0728,0
1309.209,380.9116,0
1287.986,421.8985,0
1265.61,415.4763,0
1278.558,446.0955,0
1228.895,429.1385,0
1224.79,462.9148,0
1340.983,389.4417,0
1307.538,374.0123,0
1285.226,375.2562,0
1285.862,383.5102,0
1267.464,365.4234,0
1239.572,481.827,0
1263.369,412.2519,0
1248.606,408.7283,0
1178.69,399.6187,0
1240.19,385.4053,0
1211.494,390.9222,0
1194.089,392.9617,0
1276.402,385.4178,0
1202.083,388.8549,0
1299.247,370.7258,0
1216.488,402.1717,0
1196.878,472.6071,0
1182.505,287.0087,0
1224.535,369.2258,0
1261.604,409.6225,0
1246.665,449.0117,0
1221.885,417.1922,0
1220.788,457.5391,0
1176.116,445.6752,0
1237.437,405.4567,0
1203.22,427.4402,0
1299.836,411.5897,0
1331.548,414.9089,0
1227.837,409.5152,0
1230.695,430.6425,0
1257.057,380.6733,0
1193.965,410.1298,0
1233.53,419.4798,0
1267.215,410.3934,0
1200.569,348.5257,0
1314.735,373.9892,0
1290.83,379.1398,0
1196.305,398.5878,0
1233.876,376.9838,0
1252.253,434.5222,0
1331.659,330.7955,0
1273.17,403.5571,0
1214.078,417.1453,0
1184.134,438.494,0
1207.271,437.9516,0
1259.505,399.0979,0
1279.433,373.7457,0
1197.459,356.567,0
1284.616,434.0678,0
1311.527,386.4126,0
1241.045,463.1119,0
1254.751,350.8542,0
1208.994,382.2225,0
1262.951,366.8654,0
1249.145,384.7527,0
1323.502,351.038,0
1307.12,361.0969,0
1233.897,425.179,0
1237.4,410.9265,0
1258.143,390.6859,0
1242.787,402.9402,0
1265.929,428.0079,0
1227.035,426.1845,0
1276.818,339.9734,0
1263.572,422.7195,0
1173.474,394.2302,0
1215.69,408.4373,0
1278.441,346.621,0
1292.168,336.8153,0
1278.502,432.4899,0
1252.47,363.3594,0
1291.426,374.2527,0
1320.458,329.2648,0
1237.152,384.7397,0
1310.647,351.3403,0
1212.908,440.5421,0
1239.915,429.8382,0
1316.585,378.5291,0
1236.856,386.0122,0
1198.456,429.4232,0
1268.001,364.9576,0
1235.756,382.7116,0
1136.862,330.0361,0
1206.565,404.4463,0
1257.172,441.6758,0
1232.363,377.663,0
1187.861,396.3941,0
1279.121,358.4008,0
1273.933,354.4578,0
1270.2,378.8633,0
1219.439,380.832,0
1246.668,425.4859,0
1186.811,396.5967,0
1260.405,375.8808,0
1236.762,394.857,0
1260.437,429.8781,0
1250.233,386.0541,0
1252.963,440.3246,0
1229.118,440.1186,0
1270.829,390.5369,0
1233.167,311.3862,0
1263.668,486.5421,0
1253.075,383.1989,0
1284.677,451.7225,0
1258.717,362.2845,0
1162.396,472.4421,0
1239.749,432.7446,0
1213.33,412.2975,0
1233.577,445.1693,0
1243.979,375.9492,0
1238.367,346.1902,0
1315.164,462.7495,0
1250.451,433.616,0
1220.137,428.8646,0
1212.687,375.4556,0
1266.253,385.8421,0
1176.726,400.9514,0
1252.269,355.0667,0
1307.17,408.7327,0
1230.086,435.6628,0
1262.374,445.3137,0
1244.567,409.4842,0
1320.08,385.1207,0
1268.041,323.2514,0
1228.443,334.8687,0
1264.572,349.9954,0
1208.9,417.7934,0
1317.649,441.2611,0
1272.706,382.7997,0
1285.068,373.6448,0
1195.18,406.1376,0
1259.85,465.8398,0
1222.792,376.3959,0
1231.398,368.715,0
1255.288,420.9241,0
1241.515,446.6401,0
1236.639,353.1157,0
1273.159,428.8267,0
1266.695,410.3095,0
1240.396,392.5084,0
1196.495,391.3735,0
1194.684,447.2437,0
1129.615,384.4875,0
1272.971,407.6651,0
1257.534,369.6893,0
1228.278,438.5168,0
1168.533,396.1388,0
1306.595,384.6046,0
1231.391,464.5422,0
1189.98,368.3934,0
1283.558,421.1829,0
1272.732,433.8218,0
1266.366,381.7112,0
1276.772,341.299,0
1204.692,437.9485,0
1270.65,363.933,0
1191.018,389.8058,0
1310.921,427.4774,0
1181.743,427.7998,0
1291.911,363.7697,0
1260.807,350.3674,0
1243.294,411.0309,0
1312.973,386.0709,0
1244.604,351.8788,0
1212.214,356.5018,0
1275.51,411.7086,0
1293.648,403.0955,0
1249.895,386.6813,0
1286.16,320.7997,0
1292.663,376.7681,0
1216.492,412.3936,0
1222.112,356.3591,0
1186.621,380.7396,0
1264.455,371.3104,0
1218.025,404.205,0
1269.923,449.199,0
1241.83,383.3229,0
1248.319,413.7563,0
1240.006,406.9794,0
1215.38,330.7681,0
1242.469,407.5306,0
1268.321,379.8183,0
1266.337,396.8311,0
1329.22,361.9276,0
1180.476,422.8191,0
1242.337,425.9811,0
1205.363,394.4379,0
1244.54,365.8537,0
1294.827,442.495,0
1178.386,399.5833,0
1252.306,367.9033,0
1224.344,366.4558,0
1246.229,416.8839,0
1273.504,293.4517,0
1295.499,333.9633,0
1224.284,422.4965,0
1184.081,505.569,0
1278.281,405.1775,0
1273.082,425.8228,0
1241.321,408.4836,0
1223.745,400.688,0
1281.793,342.5079,0
1226.019,377.4348,0
1216.404,386.8056,0
