Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Colper
1272.532,397.0338,0
1164.49,380.789,0
1246.61,374.0904,0
1155.194,312.6023,0
1257.405,422.5128,0
1222.852,481.8353,0
1220.839,409.7737,0
1310.816,390.8554,0
1237.121,363.8913,0
1186.745,364.9975,0
1147.679,314.0673,0
1235.05,323.8984,0
1180.304,403.1251,0
1146.773,386.4952,0
1270.473,311.8857,0
1297.938,314.3213,0
1224.377,377.8817,0
1247.947,447.0435,0
1195.281,412.6119,0
1269.8,431.2484,0
1221.948,340.3114,0
1208.205,373.3702,0
1257.549,352.2867,0
1258.248,469.1326,0
1207.214,416.4001,0
1223.143,382.5248,0
1280.345,401.9107,0
1237.648,390.9357,0
1159.229,438.5652,0
1296.251,386.5728,0
1268.63,352.4469,0
1198.368,379.5334,0
1156.779,308.4088,0
1235.734,315.202,0
1209.516,389.2112,0
1326.943,397.9755,0
1147.885,341.4208,0
1174.077,359.793,0
1241.387,333.9976,0
1195.37,447.117,0
1201.944,391.05,0
1190.335,364.2689,0
1248.715,383.3127,0
1276.957,401.0388,0
1253.756,389.5924,0
1223.541,421.0477,0
1318.333,380.5119,0
1234.128,350.1193,0
1216.84,326.0923,0
1243.726,394.7223,0
1292.283,442.0056,0
1209.533,334.4984,0
1226.161,411.5869,0
1218.902,407.2955,0
1252.022,367.4703,0
1237.227,397.5496,0
1117.267,327.491,0
1207.73,335.3183,0
1157.831,350.7778,0
1102.121,361.9026,0
1254.814,406.2506,0
1219.623,341.0677,0
1168.379,365.0102,0
1286.43,280.3624,0
1187.8,316.0918,0
1316.189,396.2294,0
1149.985,283.189,0
1132.046,364.0891,0
1256.209,403.4812,0
1287.476,349.2679,0
1234.975,379.1902,0
1207.76,327.0838,0
1329.417,392.0117,0
1192.191,403.8467,0
1251.578,352.8355,0
1320.477,418.3492,0
1278.685,437.2049,0
1299.564,322.1246,0
1272.057,357.3564,0
1240.814,306.3959,0
1216.619,462.1995,0
1181.562,362.1518,0
1320.424,376.0675,0
1292.534,396.3745,0
1188.528,318.677,0
1189.288,446.4228,0
1134.142,362.134,0
1213.054,405.5607,0
1177.963,298.2944,0
1239.908,371.8978,0
1086.866,387.5586,0
1188.692,291.4911,0
1241.969,399.9349,0
1261.537,383.5204,0
1274.754,336.2778,0
1242.504,344.624,0
1084.682,370.6844,0
1254.592,384.0347,0
1221.622,425.14,0
1337.669,361.9471,0
1214.684,434.89,0
1175.354,344.1321,0
1116.447,396.1865,0
1183.615,423.3124,0
1114.76,298.0519,0
1274.873,440.4332,0
1162.412,349.0533,0
1259.07,349.7492,0
1146.538,402.2622,0
1222.411,385.7934,0
1211.997,341.993,0
1223.894,455.3597,0
1184.211,379.3397,0
1280.803,408.6107,0
1147.892,431.7347,0
1175.138,391.8072,0
1262.987,360.603,0
1143.678,331.5252,0
1293.755,349.8632,0
1191.79,336.7577,0
1190.115,380.0197,0
1198.816,417.4279,0
1137.511,326.9422,0
1294.873,369.8367,0
1194.637,347.2734,0
1217.275,313.3297,0
1208.76,399.357,0
1203.25,425.9354,0
1213.212,312.0779,0
1123.294,341.119,0
1220.529,402.9554,0
1172.576,418.5819,0
1177.629,381.6509,0
1232.613,398.9301,0
