Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Colper
1215.359,318.0238,0
1227.609,368.1112,0
1232.184,376.0869,0
1308.094,368.8951,0
1230.713,361.1945,0
1265.105,469.743,0
1108.046,368.6243,0
1194.677,362.8689,0
1258.333,315.4001,0
1176.424,331.5344,0
1173.654,428.775,0
1241.124,451.8892,0
1186.651,415.757,0
1190.752,393.5301,0
1220.33,435.0291,0
1180.067,420.3559,0
1166.122,395.4772,0
1230.561,327.5544,0
1056.313,409.9778,0
1140.819,402.0829,0
1206.561,314.3966,0
1351.378,388.3676,0
1123.494,287.5859,0
1113.849,359.1798,0
1152.861,344.3326,0
1222.864,359.1863,0
1067.066,431.5977,0
1196.145,373.1047,0
1197.307,343.5453,0
1193.868,414.1295,0
1085.769,370.0211,0
1204.66,427.3723,0
1111.64,311.2125,0
1251.256,348.6681,0
1193.108,376.1047,0
1225.636,400.3143,0
1323.208,360.9673,0
1192.681,422.9189,0
1140.817,305.9963,0
1214.662,417.7805,0
1204.645,383.3986,0
1380.316,381.2696,0
1108.268,336.7501,0
1250.528,393.101,0
1233.837,376.2961,0
1264.416,400.2863,0
1236.233,355.8593,0
1179.27,430.2286,0
1216.48,379.899,0
1216.674,368.4448,0
1127.344,388.36,0
1150.714,435.0034,0
1169.17,408.9804,0
1187.325,433.2243,0
1228.853,330.8283,0
1267.277,368.9451,0
1290.334,346.3788,0
1211.475,422.4431,0
1244.344,380.1788,0
1188.39,397.154,0
1189.131,349.4426,0
1297.145,319.351,0
1164.113,396.7094,0
1174.92,422.7639,0
1206.794,383.7433,0
1159.079,415.5298,0
1169.54,370.6425,0
1264.485,421.0692,0
1249.217,359.338,0
1253.293,317.5889,0
1215.65,335.555,0
1216.029,362.4132,0
1199.01,406.3176,0
1202.572,374.0303,0
1217.678,345.6074,0
1277.524,394.3107,0
1259.817,353.8437,0
1196.338,339.6052,0
1135.253,356.4573,0
1148.274,374.5398,0
1204.116,367.622,0
1166.291,391.8309,0
1089.222,328.4628,0
1186.516,371.386,0
1179.353,377.1047,0
1256.142,373.5388,0
1150.976,219.5032,0
1255.803,424.9911,0
1204.266,360.985,0
1235.329,423.0896,0
1268.021,378.2178,0
1157.799,338.5258,0
1229.702,388.7837,0
1278.137,399.4561,0
1106.857,446.2214,0
1195.057,398.6705,0
1171.835,435.7447,0
1110.951,315.1744,0
1170.626,309.4914,0
1283.99,342.7578,0
1268.499,336.7285,0
1244.424,360.8127,0
1191.179,403.7039,0
1234.212,387.8796,0
1270.126,401.2141,0
1287.367,340.7475,0
1294.05,347.278,0
1097.508,297.1293,0
1263.13,352.1674,0
1175.384,395.8654,0
1229.714,380.73,0
1233.147,432.3891,0
1102.664,343.6581,0
1218.288,348.7558,0
1290.411,400.3763,0
1229.399,436.528,0
1251.504,369.1193,0
1214.002,382.2045,0
1144.246,359.7445,0
1233.456,391.0419,0
1251.109,372.1914,0
1197.874,423.1776,0
1288.177,361.6777,0
1170.942,441.0373,0
1216.785,271.9752,0
1243.389,363.6378,0
1216.966,384.679,0
1230.313,403.6937,0
1248.372,426.7379,0
1160.31,318.9424,0
1266.593,388.6439,0
1220.394,366.713,0
1178.447,388.8036,0
1112.736,414.0921,0
1309.975,402.0642,0
1136.177,396.9562,0
1240.769,328.1317,0
1309.631,416.321,0
1235.473,369.6508,0
1156.635,424.7897,0
1224.578,414.5349,0
1208.192,379.6741,0
1224.841,410.7604,0
1288.512,364.6335,0
1310.136,344.2979,0
1186.153,334.9921,0
1246.656,428.973,0
1185.216,393.3385,0
1239.378,400.9145,0
1137.523,445.681,0
1256.466,307.7577,0
1268.352,307.7075,0
1197.183,365.8573,0
1215.469,434.1545,0
1221.49,375.5602,0
1255.557,392.481,0
1293.193,365.6221,0
1207.277,351.2066,0
1133.23,356.963,0
1244.603,318.9174,0
1215.757,384.8034,0
1176.97,407.3915,0
1125.873,344.4873,0
1195.945,396.5087,0
1324.357,360.3169,0
1221.734,410.4622,0
1225.725,414.9886,0
1218.508,295.255,0
1203.457,402.5649,0
1298.01,446.5695,0
1228.627,408.5947,0
1156.081,357.2402,0
1256.503,366.433,0
1215.287,429.2137,0
1283.943,315.9156,0
1213.456,378.5931,0
1285.834,329.1605,0
1192.625,416.1462,0
1189.724,378.0209,0
1222.734,308.4609,0
1153.321,410.2054,0
1198.281,287.899,0
1203.708,387.2371,0
1200.054,450.5931,0
1289.284,419.5474,0
1234.885,401.4169,0
1185.747,409.6422,0
1273.035,368.0758,0
1254.964,380.6575,0
1132.601,390.916,0
1172.649,389.4771,0
1239.413,435.0192,0
1268.72,343.7797,0
1234.035,387.1612,0
1264.568,391.1689,0
1193.452,390.9933,0
1222.695,403.3712,0
1172.88,364.0724,0
1196.834,377.9066,0
1309.287,350.0764,0
1274.461,347.1683,0
1167.706,350.9837,0
1217.856,405.5948,0
1239.134,401.9073,0
1142.024,347.9073,0
1311.147,412.9891,0
1119.313,289.1057,0
1204.716,471.3639,0
1222.502,382.1851,0
1224.656,319.3657,0
1168.479,363.7443,0
1232.531,352.4144,0
1177.24,377.4805,0
1115.193,360.9331,0
1184.984,357.8273,0
1258.87,358.1778,0
1220.73,397.9123,0
1219.211,338.7612,0
1194.823,393.4501,0
1220.561,384.1765,0
1254.082,356.5922,0
1237.571,347.0035,0
1195.863,401.7901,0
1133.487,390.9094,0
1256.684,395.7765,0
1216.762,365.0478,0
1226.374,358.1967,0
1232.889,339.0251,0
1273.073,404.9572,0
1179.62,393.3071,0
1209.021,433.213,0
1214.037,424.8582,0
1093.263,350.9599,0
1216.369,364.7592,0
1037.682,362.2292,0
1195.363,392.2372,0
1273.435,328.8482,0
1237.574,431.8468,0
1186.317,299.5967,0
1234.573,365.5151,0
1225.194,310.527,0
1086.55,338.9396,0
1241.678,374.5942,0
1216.702,339.6435,0
1182.969,431.9405,0
1288.371,425.2634,0
1256.035,398.7409,0
1226.7,382.2409,0
1226.246,366.5673,0
1167.452,376.6586,0
1198.393,412.3377,0
1205.491,382.2161,0
1307.24,397.0009,0
1288.914,377.5029,0
1241.506,415.3275,0
1227.422,340.7036,0
1254.061,467.3123,0
1178.509,369.8807,0
1224.874,387.2091,0
1188.383,363.2826,0
1205.017,402.0815,0
1199.79,456.1042,0
1179.16,452.2419,0
1213.383,392.5318,0
1210.233,358.0961,0
1163.199,370.5503,0
1248.336,346.0026,0
1159.164,371.0375,0
1179.468,330.4662,0
1258.142,390.5278,0
1209.936,415.9778,0
1119.808,329.2142,0
1292.046,331.8668,0
1215.516,356.5561,0
1260.249,326.5242,0
1254.167,376.3414,0
1192.117,378.3223,0
1170.206,422.9763,0
1203.902,296.166,0
1150.107,399.4949,0
1261.542,367.6561,0
1222.53,460.6289,0
1268.622,366.0063,0
1221.132,383.4808,0
1204.793,397.7664,0
1297.141,342.974,0
1088.253,352.6827,0
1195.336,387.1273,0
1179.64,373.4995,0
1208.064,395.2632,0
1219.164,405.0805,0
1132.01,352.3963,0
1092.193,330.1808,0
1158.049,381.818,0
1226.644,395.3358,0
1188.927,430.7561,0
1178.368,436.6828,0
1215.301,393.2704,0
1212.928,382.5995,0
1169.976,384.5659,0
1228.177,399.7992,0
1209.633,425.4933,0
1240.597,386.5599,0
1208.803,370.545,0
1249.847,412.8552,0
1265.069,358.9762,0
1236.428,336.2675,0
1226.531,346.8142,0
1245.635,367.0616,0
1088.398,323.1885,0
1197.658,356.9598,0
1186.509,425.0427,0
1142.785,422.3331,0
1138.961,393.751,0
1168.247,370.0826,0
1204.733,370.0565,0
1226.573,394.051,0
1069.644,378.5012,0
1210.149,386.6192,0
1262.537,433.473,0
1197.135,414.3437,0
1208.911,475.0225,0
1213.515,391.0553,0
1260.131,360.0332,0
1151.017,329.4323,0
1328.402,384.9221,0
1228.507,364.3332,0
1214.672,456.4481,0
1177.418,425.6096,0
1177.8,364.7628,0
1242.245,399.7145,0
1092.743,366.106,0
1233.692,368.8025,0
1222.378,378.9556,0
1172.903,383.578,0
1189.98,339.1609,0
1160.105,385.6535,0
1194.942,390.5971,0
1281.214,350.5881,0
1201.936,387.3362,0
1236.393,383.1457,0
1324.042,424.5703,0
1246.377,429.9439,0
1187.749,361.0668,0
1220.703,353.1852,0
1145.934,355.0094,0
1283.01,358.3061,0
1191.405,311.9847,0
1157.511,400.5445,0
1182.342,437.2163,0
1275.49,293.2418,0
1217.051,362.5386,0
1310.008,487.2606,0
1148.068,421.2402,0
1220.58,384.7264,0
1192.754,388.357,0
1187.822,364.3337,0
1190.116,376.491,0
1228.808,356.1618,0
1234.935,429.9594,0
1257.646,391.1893,0
1172.324,404.413,0
1225.805,404.5671,0
1167.659,362.8762,0
1212.523,442.0471,0
1241.833,367.7969,0
1190.716,325.7236,0
1293.508,318.6151,0
1221.845,362.6267,0
1161.404,387.2749,0
1154.946,344.1658,0
1173.594,328.2913,0
1228.05,417.8817,0
1178.252,351.8256,0
1102.369,312.8477,0
1206.88,341.778,0
1266.332,351.9031,0
1102.252,341.6563,0
1139.122,403.4579,0
1164.707,380.03,0
1203.481,363.8694,0
1227.144,382.6655,0
1123.991,290.7949,0
1290.585,338.2534,0
1189.245,383.2352,0
1227.205,345.1662,0
1237.73,385.0018,0
1178.093,384.3372,0
1253.193,433.1421,0
1260.693,396.1027,0
1173.959,426.0383,0
1217.315,436.8551,0
1249.586,400.2159,0
1171.5,358.5634,0
1265.427,392.0323,0
1233.804,392.9318,0
1256.833,445.2932,0
1241.793,468.3942,0
1089.895,359.7618,0
1286.58,376.9435,0
1163.089,416.4822,0
1161.147,347.683,0
1180.765,372.0208,0
1167.987,427.4346,0
1221.796,323.6439,0
1264.237,344.6949,0
1317.875,376.4002,0
1213.503,403.9112,0
1217.854,391.2162,0
1198.456,356.1351,0
1187.214,357.3752,0
1102.364,434.8667,0
1196.31,359.9105,0
1164.192,369.961,0
1272.036,328.0574,0
1213.534,376.8264,0
1248.814,390.9208,0
1179.566,323.803,0
1213.243,341.6647,0
1233.28,423.6028,0
1207.781,412.4648,0
1166.378,401.5572,0
1159.157,202.9016,0
1257.296,353.9719,0
1180.158,410.3598,0
