Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Colper
1151.572,403.4756,0
1155.724,413.7896,0
1039.133,359.6344,0
3497.7,339.2552,1
1165.059,372.8312,0
1178.768,394.595,0
1264.717,386.4855,0
1123.293,403.1022,0
1165.244,319.523,0
1192.861,442.5285,0
3502.951,334.4763,1
1195.597,279.133,0
1165.818,399.8221,0
1172.844,405.4817,0
1294.882,337.1723,0
1152.524,431.2336,0
3348.721,359.2629,1
1231.349,403.4135,0
1385.943,425.8408,0
1126.801,393.2841,0
1211.864,395.5772,0
3607.234,340.9874,1
1199.098,400.7712,0
1113.724,445.2122,0
1146.163,356.7411,0
1187.975,332.4047,0
1133.186,410.2047,0
1105.724,368.4262,0
1145.747,349.9097,0
1136.461,378.9354,0
1197.765,339.7112,0
1193.005,440.2808,0
1157.259,443.0096,0
1204.151,322.2648,0
1199.543,369.0473,0
1159.213,370.8682,0
1238.257,311.8901,0
1199.383,323.8701,0
3464.38,399.546,1
1169.547,303.7962,0
1194.159,343.3185,0
1127.278,342.7418,0
1286.473,481.8813,0
1221.636,426.8818,0
3349.859,391.4685,1
1090.917,388.2036,0
1187.249,320.6801,0
3365.275,372.795,1
3505.791,331.8398,1
1290.855,424.0416,0
1153.913,357.5847,0
1167.051,423.8389,0
1204.653,337.5208,0
3552.624,394.0314,1
3288.531,440.6089,1
1281.211,386.3335,0
1266.444,387.7592,0
1178.055,417.9268,0
1099.243,328.5652,0
1142.382,350.0248,0
3461.308,336.7424,1
1183.172,348.1008,0
1339.975,377.2099,0
1116.494,394.2297,0
1192.407,365.7545,0
1190.641,330.923,0
1111.848,317.3503,0
1151.459,348.5311,0
1303.992,380.9398,0
1215.97,406.3076,0
3493.418,394.1455,1
1135.551,462.9354,0
1245.865,386.469,0
3418.833,346.5912,1
3582.906,329.1575,1
1183.005,357.7018,0
1264.803,366.9045,0
1178.8,408.3443,0
3349.286,423.9537,1
1161.656,382.6421,0
3344.162,348.6742,1
1151.719,327.866,0
1292.809,331.1682,0
1157.348,422.2718,0
1201.553,385.2452,0
1360.235,389.1623,0
1122.186,353.2242,0
1235.875,372.2873,0
1189.198,430.488,0
1238.836,334.1708,0
1218.685,365.0673,0
1080.319,322.5315,0
3440.44,417.7109,1
1131.545,391.2625,0
1184.547,402.3022,0
1170.041,403.7236,0
3508.296,444.6233,1
1248.076,374.244,0
1175.886,406.5284,0
1153.771,396.386,0
1156.972,405.5833,0
1189.942,360.0129,0
1171.696,410.0291,0
1137.054,380.764,0
2980.062,257.5774,1
1107.324,402.3416,0
1209.725,382.1994,0
3473.78,406.178,1
1206.932,359.5436,0
1138.579,354.6221,0
1166.106,301.5386,0
1237.67,466.9431,0
1170.146,446.6126,0
1221.701,361.0994,0
1227.368,351.845,0
3445.048,317.1082,1
3112.792,428.7999,1
1130.954,395.8198,0
1336.391,518.6937,0
1271.353,467.438,0
1126.977,428.6425,0
1189.412,418.4567,0
3335.609,368.3573,1
1222.567,397.6885,0
1224.558,400.824,0
1138.079,405.8124,0
1297.197,433.8102,0
1155.933,407.1365,0
1169.3,344.7488,0
1184.704,339.8627,0
1132.915,317.2578,0
1195.825,354.7952,0
3687.789,375.3121,1
1141.117,319.1395,0
1192.851,459.2405,0
1116.569,414.441,0
1131.038,436.0671,0
1183.599,353.631,0
1228.315,394.8011,0
1159.323,427.8621,0
3069.108,384.0918,1
3468.16,383.8875,1
1174.38,403.5773,0
1255.715,384.2609,0
1162.648,412.2227,0
1135.125,358.0567,0
3440.994,361.7985,1
1156.537,403.6687,0
1220.19,352.3445,0
3490.3,372.6938,1
1175.817,327.6308,0
1182.412,409.5652,0
1158.636,322.199,0
1107.952,382.5444,0
1162.262,375.6155,0
1237.485,364.6768,0
1072.751,364.5453,0
1189.559,360.0624,0
1201.557,395.5788,0
3307.268,433.9999,1
3681.926,301.538,1
1174.418,401.5406,0
1225.621,364.139,0
1146.948,389.7181,0
1138.33,386.3183,0
1213.637,384.3333,0
1262.456,382.0679,0
1266.882,448.9189,0
1113.177,454.5799,0
1145.2,438.9671,0
1224.733,369.8716,0
1211.418,390.4105,0
1241.843,346.0549,0
1176.728,510.563,0
1148.752,395.0391,0
1268.036,436.2553,0
1254.424,394.2369,0
1146.36,377.8544,0
3316.716,404.8666,1
3408.496,388.4017,1
1135.702,452.6307,0
1238.465,459.153,0
1140.199,353.6235,0
1136.869,416.2505,0
1188.379,438.142,0
1154.69,354.4593,0
3689.396,402.5469,1
3274.079,394.9387,1
1088.219,414.2,0
1161.819,470.1642,0
1187.55,368.9427,0
1207.263,465.4684,0
1169.989,344.9313,0
1207.779,404.0397,0
3551.044,366.4445,1
1077.276,343.1194,0
1223.943,416.038,0
1242.024,461.0449,0
3406.363,315.3203,1
1226.799,383.6161,0
3468.872,426.4196,1
1181.892,352.5383,0
1321.104,389.2599,0
1197.351,443.4849,0
3363.175,464.028,1
1214.848,375.0432,0
1290.381,391.9014,0
1184.291,336.0001,0
1141.851,439.937,0
1138.849,311.0356,0
1243.712,396.0769,0
3668.646,421.4318,1
1211.931,401.9708,0
1158.473,417.1254,0
1174.374,386.5945,0
3378.28,377.5813,1
1145.268,422.7766,0
1133.634,373.528,0
1216.951,363.7994,0
3700.593,364.7922,1
1192.136,377.62,0
1285.821,351.8049,0
1244.366,324.942,0
1153.674,291.8373,0
1131.448,411.7096,0
1200.607,355.8902,0
1253.57,349.7992,0
1204.73,414.7954,0
1130.312,445.1312,0
3446.886,400.0342,1
1226.336,396.5249,0
1189.806,421.9733,0
1233.167,376.2401,0
3526.562,363.3602,1
1212.053,311.8858,0
1105.324,408.0004,0
1182.766,374.8938,0
1197.087,360.4639,0
1192.862,424.4942,0
1307.753,306.5998,0
1195.09,387.5632,0
1176.042,385.574,0
1152.666,380.0818,0
3630.198,461.2692,1
1348.827,436.4069,0
1454.557,469.676,0
1185.55,388.4047,0
1154.996,430.2472,0
1199.792,380.4164,0
3538.862,375.173,1
1075.864,371.9615,0
1144.516,377.9109,0
1303.298,394.0363,0
1158.854,354.1909,0
1224.183,390.4672,0
1202.02,362.3832,0
1248.702,351.9227,0
1145.264,351.2328,0
3427.727,476.3251,1
1202.51,340.8018,0
1172.505,407.528,0
1143.181,373.2495,0
3401.018,409.9751,1
3454.979,323.577,1
1197.044,388.5717,0
1085.225,337.2839,0
1131.722,468.6032,0
1203.142,335.0419,0
1211.405,427.3289,0
3405.767,342.0334,1
1206.273,374.5547,0
1100.729,320.2597,0
1192.068,380.467,0
1175.207,295.6026,0
3556.117,305.2344,1
1312.187,502.8781,0
1223.042,370.6891,0
1232.668,385.0245,0
1189.159,313.1266,0
3470.468,402.8082,1
1062.582,378.4644,0
1196.805,394.2311,0
3578.934,287.684,1
1247.971,408.2186,0
1289.473,380.6796,0
1336.227,356.3666,0
1120.377,331.9806,0
1198.925,347.6926,0
1256.899,422.5444,0
3348.4,374.9056,1
1179.521,386.6407,0
1241.719,419.6394,0
1252.941,377.1541,0
1144.167,419.7778,0
1217.555,349.4553,0
1201.496,356.5596,0
3539.444,323.4355,1
1222.438,430.223,0
1140.513,442.0461,0
1263.154,377.1287,0
1147.347,376.2416,0
1235.512,348.6129,0
1232.552,391.4642,0
1178.349,350.2164,0
3394.311,405.7056,1
1370.435,430.8688,0
1200.161,398.1981,0
1254.599,378.7538,0
3607.872,394.2643,1
1186.778,405.162,0
1255.587,457.403,0
1130.371,352.221,0
1161.811,399.4727,0
3246.717,357.6311,1
1202.68,431.0762,0
1159.825,415.0573,0
1199.12,337.3117,0
3214.315,358.4248,1
1181.648,347.4857,0
1196.692,309.8805,0
3397.113,310.0325,1
3530.007,321.6293,1
1209.168,394.0386,0
3477.312,352.5929,1
1197.75,313.3209,0
1155.287,363.6262,0
3419.001,487.4713,1
