Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Colper
1129.665,269.3324,0
1345.622,393.8217,0
1301.802,478.7068,0
1193.831,450.8389,0
1333.007,439.3774,0
1269.745,340.4764,0
1195.579,372.3977,0
1227.417,367.3467,0
1057.297,355.0052,0
1263.49,361.9509,0
1342.731,365.707,0
1269.376,358.3092,0
1269.105,364.9168,0
1219.074,318.156,0
1204.605,376.3736,0
1262.581,409.9967,0
1310.234,428.4129,0
1230.804,444.0895,0
1152.775,377.5142,0
1295.645,442.8484,0
1178.058,366.7775,0
1248.993,337.7369,0
1261.702,397.1089,0
1237.237,351.3036,0
1290.587,381.5452,0
1139.129,429.7036,0
1327.269,481.3038,0
1214.824,441.8881,0
1268.336,407.1143,0
1245.318,387.3192,0
1240.03,389.9367,0
1287.9,423.0715,0
1197.148,399.7406,0
1280.392,380.6699,0
1237.48,428.7055,0
1308.154,379.9785,0
1238.902,443.2053,0
1207.965,350.6584,0
1187.126,373.132,0
1220.496,418.9364,0
1233.473,380.52,0
1218.007,408.2868,0
1273.019,407.0237,0
1177.999,411.7634,0
1332.445,422.5992,0
1283.07,426.1945,0
1093.101,355.434,0
1193.339,334.5624,0
1195.092,309.0338,0
1305.91,418.0971,0
1206.495,350.6423,0
1206.787,379.7391,0
1289.451,375.7737,0
1163.682,407.2424,0
1203.458,406.0369,0
1193.375,318.6671,0
1112.141,299.1776,0
1231.003,472.3854,0
1228.686,366.3578,0
1132.499,301.9631,0
1242.35,466.501,0
1210.401,395.639,0
1286.968,443.0504,0
1216.721,470.4169,0
1229.704,387.5283,0
1237.764,364.9402,0
1199.884,398.598,0
1246.67,385.0692,0
1337.313,357.1886,0
1184.171,427.8817,0
1177.717,378.7056,0
1212.661,460.0376,0
1299.578,357.6062,0
1260.614,424.7752,0
1096.592,343.187,0
1254.853,419.1266,0
1212.302,448.2062,0
1143.835,393.7601,0
1241.693,468.6472,0
1142.393,311.912,0
1175.785,344.237,0
1238.599,369.5279,0
1197.231,294.303,0
1236.299,419.6793,0
1228.741,350.9251,0
1177.805,365.423,0
1241.544,321.7877,0
1104.796,273.2745,0
1246.384,433.0432,0
1206.513,339.4998,0
1238.236,409.2849,0
1262.878,479.3973,0
1235.009,378.278,0
1198.595,437.4013,0
1119.417,379.3848,0
1207.587,342.3506,0
1153.432,349.107,0
1321.958,431.4544,0
1187.424,375.4812,0
1177.94,363.3571,0
1271.957,420.7789,0
1325.737,374.7822,0
1208.587,487.4395,0
1278.385,460.1219,0
1245.09,453.3057,0
1233.898,413.0739,0
1114.611,337.2614,0
1243.339,424.1817,0
1149.452,317.8813,0
1299.713,432.4135,0
1266.325,442.6611,0
1300.896,352.3334,0
1282.597,415.5145,0
1238.345,380.1163,0
1181.765,336.7161,0
1236.194,443.1184,0
1293.146,403.7766,0
1251.152,400.6876,0
1291.315,397.6824,0
1173.763,474.5818,0
1238.424,382.4072,0
1217.603,388.1438,0
1107.002,356.2089,0
1179.831,366.545,0
1257.535,322.2194,0
1300.795,383.9883,0
1287.612,374.3037,0
1192.784,403.2426,0
1211.958,393.606,0
1166.454,359.7733,0
1230.823,429.739,0
1239.818,360.2821,0
1199.896,368.0977,0
1204.136,330.2507,0
1108.425,330.0763,0
1208.896,417.4646,0
1192.547,389.9773,0
1270.697,360.6,0
1092.744,262.3293,0
1153.951,478.5566,0
1292.967,412.4126,0
1385.14,413.9686,0
1291.88,363.9642,0
1214.542,377.3649,0
1208.025,375.3778,0
1200.041,364.9707,0
1332.131,395.5607,0
1157.683,372.3994,0
1264.673,443.4827,0
1237.572,416.2645,0
1295.141,317.1082,0
1307.489,449.418,0
1243.108,375.1156,0
1223.926,386.8774,0
1248.031,433.9208,0
1210.484,411.7109,0
1239.388,327.6921,0
1271.15,370.3051,0
1217.904,387.6493,0
1164.983,337.1152,0
1143.765,272.8038,0
1264.529,355.8664,0
1244.969,441.3027,0
1257.541,425.2137,0
1173.73,332.5444,0
1271.347,400.1096,0
1147.835,369.1678,0
1245.613,312.733,0
1263.302,424.8011,0
1202.035,323.7033,0
1168.968,388.5257,0
1311.802,428.1221,0
1136.113,332.2245,0
1280.146,400.8898,0
1303.492,461.9461,0
1192.436,378.3666,0
1173.53,321.8915,0
1236.298,406.5852,0
1279.934,414.6372,0
1244.194,359.8393,0
1282.4,418.9521,0
1156.778,350.437,0
1224.758,403.8349,0
1295.219,411.053,0
1205.816,342.1536,0
1255.781,434.524,0
1147.448,334.7874,0
1291.107,502.8303,0
1303.643,472.5349,0
1281.773,326.579,0
1333.109,358.105,0
1242.244,391.2771,0
1199.147,367.66,0
1240.49,381.7951,0
1275.203,407.7808,0
1267.77,396.243,0
1217.334,396.829,0
1207.078,462.1843,0
1263.344,417.7943,0
1047.616,352.9542,0
1208.633,330.822,0
1200.539,304.3135,0
1202.25,368.5536,0
1265.688,366.7902,0
1281.643,327.979,0
1257.073,369.3149,0
1229.064,410.7853,0
1154.648,290.041,0
1198.949,348.0994,0
1259.492,457.1689,0
1159.274,373.3836,0
1297.849,368.3972,0
1035.964,341.8657,0
1266.838,423.7985,0
1271.941,392.7979,0
1228.24,383.3934,0
1256.631,499.7107,0
1221.1,371.5701,0
1140.179,365.1273,0
1256.742,379.6077,0
1315.624,403.4548,0
1277.186,380.142,0
1147.651,286.7917,0
1258.714,400.3969,0
1259.042,401.6038,0
1092.522,303.2697,0
1172.91,394.8331,0
1280.401,438.6985,0
1177.586,419.3608,0
1280.579,357.335,0
1284.561,352.525,0
1268.491,530.327,0
1247.572,421.153,0
1260.312,400.3076,0
1257.682,365.5742,0
1289.51,354.2945,0
1275.083,396.8234,0
1158.987,348.3876,0
1101.951,359.0332,0
1255.989,365.4668,0
1206.957,339.5507,0
1260.811,365.024,0
1254.929,425.6747,0
1246.89,374.5128,0
1143.246,281.4118,0
1352.235,305.3018,0
1278.217,399.0051,0
1201.203,319.1917,0
1265.306,416.804,0
1121.794,290.6528,0
1215.065,486.0125,0
1157.727,316.3178,0
1274.757,465.5905,0
1279.283,374.1598,0
1235.982,482.4247,0
1215.836,374.9308,0
1216.981,403.2819,0
1221.145,369.2061,0
1166.971,388.0574,0
1007.825,359.5476,0
1308.453,417.1196,0
1323.885,412.6643,0
1315.026,389.3924,0
1151.039,342.3192,0
1314.744,354.4208,0
1160.574,363.4236,0
1156.248,373.4014,0
1300.001,433.6555,0
1227.37,441.0181,0
1170.235,375.5561,0
1330.127,413.6218,0
1266.954,414.1515,0
1222.74,383.5689,0
1307.283,405.0823,0
1224.265,380.6973,0
1160.922,351.8868,0
1140.199,362.8524,0
1365.487,396.8695,0
1175.54,416.0617,0
1208.621,393.2147,0
1312.902,406.8539,0
1274.484,375.3267,0
1235.431,402.8276,0
1275.458,380.4965,0
1255.818,376.5274,0
1215.074,373.5842,0
1267.131,455.3756,0
1309.292,376.0673,0
1106.724,374.477,0
1252.583,359.7616,0
1300.245,478.0938,0
1221.762,472.541,0
1299.06,439.6024,0
1198.65,461.5486,0
1122.72,333.4573,0
1165.38,424.7031,0
1252.096,375.6964,0
1261.911,402.5789,0
1254.152,415.6948,0
1249.359,336.0887,0
1124.102,330.6357,0
1242.479,439.4969,0
1243.173,430.7943,0
1130.413,437.7576,0
1310.052,440.3287,0
1235.079,383.5928,0
1152.796,301.6907,0
1231.755,441.9422,0
1340.68,367.1445,0
1278.269,419.5673,0
1095.09,326.7406,0
1210.532,452.5546,0
1043.083,338.4646,0
1258.602,415.4805,0
1342.636,395.1896,0
1264.791,404.3181,0
1125.23,360.3836,0
1230.248,493.9374,0
1175.092,375.2685,0
1187.995,334.7739,0
1154.78,354.0563,0
1269.837,381.7123,0
1242.918,282.7406,0
1116.47,290.0063,0
1199.233,347.4045,0
1192.65,444.7444,0
1245.677,467.1746,0
1126.217,350.5019,0
1144.997,417.951,0
1256.922,395.4568,0
1278.877,362.1566,0
1296.699,401.8046,0
1055.373,292.2562,0
1202.306,346.3038,0
1292.802,482.1157,0
1315.778,433.0556,0
1227.583,372.481,0
1228.951,445.7667,0
1170.776,338.1769,0
1194.068,394.189,0
