Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Colper
1251.935,414.4551,0
1160.929,362.0907,0
1254.266,387.9277,0
1264.261,306.6859,0
1298.994,345.991,0
1217.143,372.6083,0
1262.761,355.2523,0
1173.802,451.3112,0
1193.246,327.1451,0
1274.434,306.5344,0
1245.11,397.1505,0
1217.075,378.493,0
1222.585,383.4683,0
1283.866,379.5878,0
1234.545,375.7374,0
1304.306,320.6641,0
1260.06,433.9965,0
1292.974,367.5769,0
1248.763,406.9576,0
1312.892,400.6578,0
1284.671,355.0999,0
1181.207,366.6021,0
1172.204,376.2222,0
1204.589,389.2073,0
1284.285,395.0049,0
1299.332,367.958,0
1177.813,277.5535,0
1293.285,388.204,0
1186.165,380.2766,0
1253.37,416.3179,0
1176.827,346.9463,0
1249.575,396.2363,0
1272.039,377.8652,0
1226.959,408.5728,0
1349.473,370.6269,0
1187.412,363.6277,0
1237.921,383.05,0
1281.777,367.9969,0
1220.538,421.8032,0
1255.412,297.361,0
1204.662,315.2776,0
1270.878,357.976,0
1185.036,470.3383,0
1263.177,381.4932,0
1224.398,417.9666,0
1269.543,403.5074,0
1267.848,374.1063,0
1244.068,424.6984,0
1148.678,376.405,0
1238.028,415.624,0
1208.377,1052.0,
1215.358,394.8698,0
1084.564,328.2445,0
1166.711,408.0873,0
1358.436,460.1948,0
1209.384,391.7815,0
1251.864,420.547,0
1131.167,343.822,0
1291.289,384.2829,0
1233.346,428.6284,0
1248.071,340.7675,0
1222.592,372.8332,0
1243.665,331.731,0
1292.903,345.098,0
1211.515,438.7424,0
1198.468,373.0325,0
1252.069,433.9949,0
1224.951,409.5366,0
1269.881,326.0758,0
1171.233,397.1663,0
1239.399,366.2028,0
1295.759,357.3262,0
1236.34,463.476,0
1266.888,351.1909,0
1239.338,344.7929,0
1199.581,405.8234,0
1255.832,362.6292,0
1228.484,356.1295,0
1179.502,305.1347,0
1204.67,394.5822,0
1176.68,355.6666,0
1305.28,360.9023,0
1238.802,401.0777,0
1183.241,456.0963,0
1281.688,430.7481,0
1200.095,437.1119,0
1253.268,344.1895,0
1214.093,388.8469,0
1201.743,348.2923,0
1185.467,378.7483,0
1115.4,317.2495,0
1233.196,371.998,0
1384.103,391.6606,0
1268.109,377.8249,0
1219.418,393.1959,0
1231.578,388.5613,0
1313.674,374.8277,0
1224.332,422.6257,0
1187.713,308.8603,0
1263.748,379.9739,0
1209.463,377.9468,0
1281.036,414.1177,0
1194.96,386.0507,0
1144.803,378.4803,0
1259.824,451.8381,0
1272.664,349.2834,0
1240.204,359.2094,0
1217.942,367.064,0
1236.724,386.6058,0
1143.735,392.2976,0
1214.961,360.5865,0
1296.045,349.4825,0
1193.274,438.1183,0
1142.656,367.5778,0
1161.027,344.7584,0
1196.664,390.327,0
1266.425,307.4345,0
1239.316,392.7686,0
1260.37,357.8468,0
1283.873,339.4902,0
1297.877,401.6548,0
1126.433,362.0602,0
1215.957,402.3713,0
1139.244,384.137,0
1258.851,326.4551,0
1322.036,345.2308,0
1249.106,350.0469,0
1115.822,400.207,0
1297.862,317.2587,0
1249.014,404.0887,0
1224.508,306.6615,0
1179.34,323.6765,0
1276.434,368.7101,0
1240.976,378.2159,0
1282.49,378.6144,0
1193.038,334.1958,0
1133.738,368.5888,0
1161.496,333.5544,0
1284.824,313.0911,0
1180.122,376.0663,0
1169.017,338.2354,0
1201.02,320.8716,0
1186.482,325.1671,0
1283.506,387.762,0
1281.087,364.493,0
1197.783,389.1567,0
1219.78,492.5614,0
1296.348,447.6328,0
1231.681,386.5222,0
1215.697,383.3488,0
1182.339,309.8619,0
1096.561,395.7425,0
1264.143,427.4268,0
1225.076,354.9636,0
1220.198,339.3209,0
1291.311,397.2673,0
1285.17,389.7332,0
1252.334,350.6247,0
1262.408,334.742,0
1223.679,396.5697,0
1152.466,416.611,0
1130.74,355.6673,0
1223.176,377.8188,0
1139.887,318.8364,0
1248.573,375.975,0
1122.241,246.3143,0
1222.509,401.3592,0
1213.471,387.5521,0
1269.644,308.1523,0
1029.466,400.1901,0
1316.357,350.0151,0
1159.877,332.1262,0
1171.839,414.4987,0
1154.765,363.4302,0
1240.431,361.0576,0
1242.802,349.4029,0
1271.796,422.6277,0
1223.345,321.7344,0
1208.078,429.1537,0
1261.808,434.2983,0
1206.47,428.8785,0
1162.435,293.7943,0
1226.27,365.5831,0
1246.119,382.637,0
1253.01,376.5018,0
1122.897,351.262,0
1189.894,395.8447,0
1279.368,446.2371,0
1198.097,324.4121,0
1266.482,388.2263,0
1276.712,332.4164,0
1149.336,330.1644,0
1303.324,377.7933,0
1251.24,447.0012,0
1241.928,370.8798,0
1161.022,291.2587,0
1251.657,393.8849,0
1226.884,437.0027,0
1165.845,321.1191,0
1197.167,281.3107,0
1270.425,326.1572,0
1226.018,357.5758,0
1121.283,384.6677,0
1152.322,337.2735,0
1102.611,337.636,0
1259.702,346.3434,0
1170.265,391.9609,0
1163.214,400.0448,0
1129.433,297.8321,0
1200.98,322.7118,0
1253.815,436.4448,0
1128.097,302.7908,0
1210.651,422.0364,0
1207.725,382.87,0
1097.264,333.9703,0
1190.27,421.8063,0
1207.98,335.2085,0
1298.392,348.7192,0
1206.608,356.4676,0
1233.095,245.4205,0
1218.675,384.3775,0
1239.659,401.838,0
1217.353,418.5696,0
1142.861,340.8913,0
1260.731,313.3262,0
1205.609,446.8719,0
1175.765,370.0948,0
1154.229,346.562,0
1172.661,319.5372,0
1234.251,354.747,0
1267.036,414.788,0
1201.524,363.5639,0
1264.017,374.6985,0
1301.338,390.2997,0
1267.651,417.2118,0
1199.629,347.5053,0
1296.671,366.9786,0
1238.085,442.9912,0
1200.075,376.5751,0
1205.311,329.1862,0
1249.06,413.3559,0
1289.052,358.7453,0
1257.118,386.6932,0
1164.83,318.9371,0
1222.758,444.1399,0
1259.264,449.6179,0
1292.469,323.7674,0
1202.697,333.8776,0
1271.808,368.1241,0
1240.456,337.6929,0
1236.498,352.973,0
1216.11,339.063,0
1238.007,337.1475,0
1258.921,403.0415,0
1269.266,392.0194,0
1176.823,348.4633,0
1236.367,410.826,0
1218.408,6443.0,
1130.849,329.1453,0
1326.974,281.6358,0
1266.571,427.621,0
1166.824,319.5967,0
1185.618,349.0545,0
1302.705,371.6782,0
1173.419,354.0146,0
1212.425,430.7399,0
1130.879,347.8056,0
1212.919,314.2949,0
1260.851,347.1368,0
1214.296,437.0388,0
1196.524,404.4904,0
1220.582,351.0646,0
1238.258,303.957,0
1192.941,365.5071,0
1243.635,487.4677,0
1159.194,375.7205,0
1191.247,394.6534,0
1145.572,370.9897,0
1272.419,412.2203,0
1128.568,354.9125,0
1307.486,367.8838,0
1177.613,334.1513,0
1225.878,369.4866,0
1153.676,392.2405,0
1228.956,409.2931,0
1204.036,386.8774,0
1295.586,323.1763,0
1327.79,366.7233,0
1147.179,374.972,0
1218.351,325.6678,0
1295.286,399.9105,0
1178.703,312.3863,0
1269.954,417.4052,0
1246.826,399.278,0
1293.289,430.4243,0
1170.787,289.3206,0
1200.346,347.7996,0
1118.048,313.8076,0
1112.751,389.2674,0
1267.524,355.0325,0
