Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Colper
1184.092,361.6255,0
1273.932,383.6819,0
1241.139,450.1911,0
1167.431,386.5701,0
1213.536,374.0475,0
1247.672,372.0278,0
1201.469,432.91,0
1208.272,401.6476,0
1213.389,321.662,0
1190.197,405.8375,0
1229.512,402.9086,0
1227.332,380.7761,0
1204.469,393.2184,0
1243.252,475.0793,0
1165.416,408.3008,0
1214.977,427.2376,0
1200.614,388.0547,0
1243.112,396.1641,0
1276.127,379.597,0
1208.478,354.6791,0
1193.839,323.9258,0
1282.107,380.9687,0
1198.396,396.6545,0
1318.682,412.9524,0
1189.729,368.9376,0
1171.099,408.7205,0
1323.022,337.4677,0
1202.5,422.5002,0
1137.234,333.148,0
1270.23,379.5482,0
1210.43,355.4077,0
1126.882,370.9323,0
1303.354,379.1028,0
1162.266,456.2377,0
1284.522,332.026,0
1265.524,388.7579,0
1158.203,399.3037,0
1210.474,346.1677,0
1254.389,388.7911,0
1182.535,416.6776,0
1143.76,406.2394,0
1136.932,388.4136,0
1164.176,311.7137,0
1201.093,424.7454,0
1233.732,325.8373,0
1209.491,482.084,0
1207.016,372.077,0
1285.991,397.2757,0
1219.413,357.8118,0
1252.119,356.2831,0
1239.22,424.2993,0
1227.045,349.5406,0
1151.832,362.2146,0
1189.749,446.649,0
1254.626,407.6693,0
1214.013,298.2805,0
1221.294,410.6234,0
1207.597,351.0934,0
1267.552,391.954,0
1172.333,356.2599,0
1204.927,436.0105,0
1229.921,309.3046,0
1264.815,420.2877,0
1240.296,396.2133,0
1164.631,295.3795,0
1246.823,388.5045,0
1241.159,368.849,0
1246.704,349.2018,0
1239.406,299.4995,0
1195.894,405.0955,0
1223.52,382.8417,0
1206.599,376.5219,0
1201.595,356.642,0
1139.621,412.6591,0
1215.75,357.3439,0
1119.593,314.1434,0
1140.48,351.3344,0
1232.968,390.0185,0
1225.668,323.6588,0
1230.303,360.2196,0
1310.116,356.0605,0
1209.961,438.8429,0
1155.772,402.0215,0
1254.822,359.7792,0
1317.304,366.2218,0
1192.8,348.3706,0
1245.346,380.494,0
1203.62,265.1448,0
1204.092,398.0649,0
1231.942,427.201,0
1255.194,418.8778,0
1162.377,2692.0,
1229.388,470.0328,0
1206.507,349.7169,0
1243.28,391.1025,0
1211.137,391.6796,0
1251.995,314.9319,0
1268.088,355.7763,0
1210.538,369.6757,0
1168.604,383.7206,0
1185.742,364.0815,0
1253.452,343.1887,0
1250.624,347.9269,0
1282.546,370.5357,0
1158.844,355.2555,0
1284.337,281.7907,0
1234.161,364.5248,0
1191.885,377.8385,0
1235.952,378.0682,0
1209.708,423.506,0
1269.034,363.8872,0
1281.193,394.9355,0
1251.088,389.2316,0
1151.335,327.7325,0
1204.819,367.3231,0
1234.579,381.0737,0
1136.216,375.2943,0
1211.591,347.895,0
1212.623,390.9404,0
1255.146,331.7809,0
1242.636,401.049,0
1222.793,328.1464,0
1280.22,381.3676,0
1181.693,393.7051,0
1208.414,348.9097,0
1260.575,333.6986,0
1270.466,380.4347,0
1147.057,359.7325,0
1232.505,408.6066,0
1154.078,386.1847,0
1279.139,349.5737,0
1167.648,327.795,0
1202.548,394.9969,0
1236.184,391.4152,0
1221.998,366.0433,0
1267.981,381.15,0
1211.241,375.3309,0
1230.474,367.498,0
1129.429,403.8972,0
1286.491,411.2804,0
1187.052,405.266,0
1216.065,426.579,0
1219.135,315.3619,0
1095.549,284.3813,0
1218.104,392.0029,0
1191.135,306.652,0
1277.84,358.3456,0
1201.339,419.4263,0
1280.852,424.7175,0
1210.708,393.2405,0
1280.338,369.3779,0
1181.711,351.2696,0
1157.254,391.192,0
1256.503,340.8243,0
1173.903,371.6466,0
1248.676,325.7808,0
1188.731,370.6163,0
1228.467,311.7631,0
1259.901,454.6777,0
1280.368,382.8286,0
1323.926,327.8831,0
1223.906,409.1435,0
1127.947,347.7344,0
1233.416,453.8111,0
1157.064,349.9899,0
1256.833,404.1821,0
1209.112,363.043,0
1232.608,396.132,0
1190.846,379.0973,0
1301.669,417.5357,0
1235.274,457.9952,0
1206.325,455.2166,0
1173.749,395.135,0
1227.544,421.14,0
1187.076,310.2757,0
1170.661,374.2577,0
1275.585,373.5571,0
1161.071,458.8311,0
1134.01,324.8488,0
1186.014,481.0399,0
1234.937,368.6885,0
1283.129,423.5156,0
1168.748,389.3791,0
1200.285,452.7719,0
1239.446,342.6521,0
1230.621,391.9049,0
1094.054,367.0486,0
1248.68,436.4868,0
1167.919,376.0712,0
1174.483,391.9952,0
1212.625,347.1931,0
1244.594,368.0596,0
1246.882,359.7022,0
1218.68,297.359,0
1205.252,453.1365,0
1226.806,391.0836,0
1291.136,369.7142,0
1201.177,385.6131,0
1241.536,380.8029,0
1267.918,392.5955,0
1302.861,327.9906,0
1215.614,402.2694,0
1258.728,336.3662,0
1174.824,406.5153,0
1222.951,369.0078,0
1203.178,367.6802,0
1264.432,350.0644,0
1231.072,325.7796,0
1234.891,449.988,0
