Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Colper
3378.178,382.7778,1
3412.164,367.5161,1
3526.664,401.3785,1
3420.854,307.707,1
3383.66,382.2334,1
3561.559,415.7517,1
3393.279,416.8821,1
3488.471,345.5812,1
3354.462,479.7794,1
3694.469,394.3875,1
3424.597,414.6436,1
3549.097,329.469,1
3505.756,346.0997,1
3470.406,378.7867,1
3487.12,346.7025,1
3357.619,331.5137,1
3453.571,378.3956,1
3542.072,359.8535,1
3457.058,347.0814,1
3470.531,347.7533,1
3345.156,459.0182,1
3581.283,390.1526,1
3715.335,348.9825,1
3413.558,377.2427,1
3259.901,446.9213,1
3264.577,396.0244,1
3396.863,325.1312,1
3423.443,350.2393,1
3213.271,444.4419,1
3332.814,453.4775,1
3556.684,360.3917,1
3459.875,367.4803,1
3546.955,338.7642,1
3511.652,324.2146,1
3373.464,294.6787,1
3267.01,398.4375,1
3415.995,371.0663,1
3550.513,328.796,1
3363.416,389.8153,1
3196.706,377.3694,1
3349.948,483.1357,1
3395.435,417.1929,1
3514.605,367.3066,1
3383.599,368.67,1
3411.732,390.9165,1
3448.949,328.1326,1
3527.294,343.2883,1
3266.642,420.6505,1
3452.116,328.0437,1
3469.602,372.572,1
3429.501,370.3455,1
3438.961,356.2235,1
3414.843,390.1831,1
3414.136,401.2594,1
3364.549,353.2712,1
3463.783,338.8558,1
3132.683,388.8567,1
3380.93,394.4115,1
3385.784,368.5334,1
3524.426,398.6344,1
3402.906,405.8737,1
3485.741,438.8674,1
3477.723,338.2462,1
3287.132,396.0873,1
3500.722,385.0978,1
3330.699,352.0751,1
3381.569,380.1224,1
3344.792,369.7891,1
3344.74,373.4899,1
3429.332,349.1552,1
3504.23,335.0746,1
3442.988,425.6318,1
3568.35,389.2164,1
3480.901,380.8423,1
3195.201,430.0026,1
3297.109,329.3625,1
3423.234,417.4097,1
3449.997,381.4036,1
3607.95,299.1324,1
3500.176,378.5786,1
3372.786,335.5933,1
3467.038,375.2181,1
3422.477,408.6586,1
3307.051,423.2803,1
3271.989,392.2522,1
3451.242,279.642,1
3472.303,369.3928,1
3418.684,263.2744,1
3392.105,333.5121,1
3250.82,367.3593,1
3421.089,400.7307,1
3534.903,331.7822,1
3463.069,372.8275,1
3467.622,312.4901,1
3540.525,330.2784,1
3404.823,374.5756,1
3227.187,460.2821,1
3429.866,431.432,1
3312.828,387.5027,1
3339.623,411.4458,1
3534.037,340.1088,1
3551.977,351.5159,1
3470.904,377.2815,1
3321.894,440.0869,1
3377.67,316.6229,1
3480.672,382.2695,1
3485.615,372.3621,1
3477.373,356.3539,1
3213.505,394.4451,1
3326.89,451.8822,1
3498.317,348.7686,1
3538.289,388.4822,1
3398.756,366.6869,1
3343.155,365.5826,1
3367.644,358.0974,1
3101.591,428.6597,1
3376.43,392.7178,1
3417.908,427.7112,1
3545.275,361.1962,1
3632.321,448.1224,1
3434.676,404.8533,1
3334.979,386.3193,1
3435.231,437.1063,1
3457.909,417.4208,1
3468.478,361.9702,1
3399.606,325.234,1
3355.589,413.3354,1
3518.414,428.234,1
3243.802,307.1368,1
3506.972,371.381,1
3354.78,344.2897,1
3393.529,400.2239,1
3369.771,359.866,1
3391.907,406.212,1
3462.405,347.3069,1
3246.377,363.4906,1
3422.516,421.5365,1
3474.398,338.1404,1
3428.734,310.7743,1
3401.512,424.5547,1
3452.024,326.4126,1
3649.157,386.3514,1
3591.99,355.3005,1
3585.698,332.0819,1
3279.711,377.2815,1
3365.74,312.709,1
3403.066,344.4376,1
3475.377,343.2494,1
3527.4,436.5039,1
3485.688,345.4625,1
3380.878,318.9497,1
