Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Caraur
393.6749,460.9016,0
348.4396,434.007,0
348.0364,411.6685,0
381.2972,477.772,0
291.2644,458.3871,0
307.7339,443.4797,0
323.361,455.7104,0
379.5278,456.7332,0
344.35,430.3684,0
332.1175,455.4789,0
350.0314,471.2687,0
351.2836,453.7495,0
323.5766,444.6903,0
349.4906,485.2369,0
378.1865,419.9874,0
317.828,405.6938,0
314.3821,438.107,0
327.3538,432.6187,0
301.8309,465.3528,0
343.5479,433.6887,0
369.6248,443.2028,0
336.632,420.4222,0
357.3891,377.3201,0
309.4872,430.1931,0
393.9454,479.3082,0
321.1451,436.0152,0
374.5887,509.1648,0
389.3417,430.3727,0
327.2723,454.6065,0
339.59,446.9844,0
363.2094,399.9637,0
389.2524,383.6862,0
353.4153,414.2372,0
367.0519,428.3016,0
374.3369,409.9673,0
371.5992,456.8392,0
336.5786,475.936,0
326.9639,423.4177,0
369.5931,415.6506,0
371.5338,387.7168,0
366.2109,447.9029,0
368.0274,466.0999,0
329.2788,396.2251,0
374.0028,451.1309,0
314.8256,381.7068,0
359.0946,485.4533,0
368.111,462.1567,0
331.9446,421.3273,0
332.4283,417.8834,0
339.0488,398.1163,0
344.9512,455.5356,0
360.9861,466.4409,0
326.2792,411.7849,0
346.5101,418.4896,0
324.5134,455.8753,0
330.6302,439.1006,0
369.647,479.6234,0
400.1156,525.2783,0
329.8547,433.5002,0
322.044,442.2391,0
384.3707,411.8591,0
323.9649,444.7717,0
337.4171,429.7146,0
341.8138,437.8351,0
375.2821,452.8055,0
330.7465,451.7001,0
393.5833,418.1906,0
348.8942,415.6856,0
295.9736,389.576,0
359.6778,428.704,0
330.2373,485.2902,0
344.1138,442.2241,0
341.22,379.8749,0
353.197,436.2885,0
401.9861,477.1949,0
367.0322,464.8421,0
401.1909,407.3546,0
336.9857,447.1319,0
357.0741,517.9827,0
337.6052,420.7894,0
330.3816,397.7473,0
352.6929,500.0442,0
319.5681,445.3775,0
306.7187,406.1692,0
341.3188,500.0997,0
370.7414,417.2068,0
332.5557,427.7994,0
369.1662,430.7598,0
322.9682,429.6287,0
359.0076,455.3424,0
339.2362,382.9221,0
361.2048,505.9646,0
302.4789,473.7522,0
346.3378,442.9149,0
351.783,393.0263,0
355.7362,435.6755,0
336.295,451.7846,0
331.9122,402.1222,0
339.6761,475.0197,0
332.5422,444.7302,0
301.1425,414.3888,0
350.9197,478.0044,0
343.185,419.2635,0
343.8894,404.8364,0
307.6273,425.254,0
301.6318,503.2953,0
376.0616,403.6699,0
374.9154,397.701,0
349.2643,461.0158,0
372.825,432.8205,0
356.8896,409.7574,0
364.847,390.3079,0
351.5334,439.8873,0
342.8298,484.916,0
332.3874,391.2576,0
378.3064,447.2244,0
347.8183,422.9041,0
371.2466,454.6997,0
366.447,368.0355,0
347.0031,424.0461,0
350.7086,493.8404,0
398.808,351.7066,0
384.0951,464.7438,0
344.8002,508.5613,0
350.0242,431.5267,0
384.4411,414.9791,0
337.4178,446.9677,0
363.1976,452.8502,0
360.8104,444.965,0
336.5173,411.4382,0
365.7615,352.9293,0
327.7003,389.0375,0
428.3289,384.2203,0
328.8193,380.5006,0
350.891,477.9024,0
342.2542,426.0015,0
325.7985,483.36,0
328.5975,404.0544,0
343.8277,430.5455,0
334.3254,480.2992,0
369.7642,418.4913,0
340.0314,449.4761,0
301.6957,456.5469,0
343.6805,439.9343,0
353.1812,410.1075,0
401.2497,448.9158,0
315.3664,413.4391,0
386.4178,493.0994,0
373.2505,419.7969,0
303.582,522.1208,0
370.726,493.3366,0
365.0166,431.1779,0
338.6548,417.9295,0
334.7888,369.5787,0
350.5453,435.3011,0
374.3572,428.65,0
358.5124,412.7371,0
306.7874,501.2829,0
361.5928,410.3473,0
346.3494,453.0072,0
351.7277,435.3228,0
293.1954,452.0501,0
311.1663,428.3402,0
379.8722,433.0716,0
299.248,502.3887,0
371.7462,381.5883,0
305.2988,440.2148,0
381.0173,419.4179,0
236.2054,549.9124,0
331.7652,471.1503,0
297.1302,479.314,0
328.0608,403.1904,0
358.6839,446.8024,0
362.1404,457.8834,0
283.3813,503.3958,0
362.5565,437.5528,0
301.8362,453.4813,0
310.6568,491.8611,0
303.4967,423.1292,0
343.9515,459.1727,0
361.6143,433.0328,0
367.1082,530.1003,0
329.2538,443.458,0
300.1632,462.7957,0
351.8232,382.6934,0
384.703,412.0773,0
380.1291,414.3212,0
337.1703,468.5458,0
366.3636,476.6118,0
316.743,444.1225,0
321.8706,490.2696,0
336.1946,470.0042,0
356.5756,453.8181,0
342.3071,467.1546,0
329.2574,481.5359,0
375.1543,426.9948,0
380.1466,420.8746,0
323.6004,437.4018,0
328.8425,446.221,0
363.5491,431.2574,0
372.0236,395.8505,0
327.0614,424.4882,0
368.592,397.6646,0
328.9107,431.3941,0
356.477,405.9626,0
407.5065,429.681,0
321.7821,355.994,0
351.7715,449.5727,0
356.3728,447.5861,0
339.2731,448.8826,0
399.1483,437.6539,0
343.4706,424.2458,0
318.1993,483.1048,0
394.3705,429.2838,0
320.9564,474.9827,0
297.7917,456.7943,0
315.9811,459.0675,0
336.3843,404.7969,0
335.4513,433.3096,0
320.8004,498.2069,0
360.6512,408.1083,0
369.2432,432.6098,0
319.2911,426.2365,0
330.9386,479.1409,0
337.189,477.3911,0
338.1885,445.3055,0
363.9822,452.7292,0
326.1978,451.2703,0
325.9599,436.3057,0
341.6999,460.8288,0
