Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Promin
8543.6,386.9854,0
8599.958,323.9819,0
8687.58,480.7852,0
8838.032,234.6172,0
8855.472,433.4033,0
8496.691,444.2637,0
8898.27,357.8989,0
8589.915,302.6274,0
8653.679,281.5684,0
8621.598,316.6445,0
8260.078,329.0632,0
8687.846,370.0488,0
8796.066,399.7568,0
8705.54,375.6504,0
8588.901,423.374,0
8451.175,418.8525,0
8879.023,238.3906,0
8582.673,451.8813,0
8129.421,393.2939,0
8662.978,369.2959,0
8696.806,360.0688,0
8876.569,271.0249,0
8670.167,470.0708,0
8632.24,448.0645,0
8437.923,329.5005,0
8688.646,419.6563,0
8796.175,343.1855,0
8681.506,355.9761,0
8458.112,343.7686,0
8834.689,449.957,0
8601.638,375.2007,0
8706.012,236.7944,0
8277.786,366.0327,0
8729.267,192.7822,0
8385.789,251.1548,0
8650.663,427.9175,0
8779.615,296.2886,0
8227.153,374.3872,0
8533.786,426.3315,0
8652.775,383.9834,0
8721.541,368.1812,0
8656.299,375.2734,0
8752.057,416.8818,0
8730.354,496.4512,0
8630.536,313.834,0
8637.535,437.9229,0
8653.197,204.6694,0
8621.085,268.5635,0
8608.838,352.9707,0
8615.148,461.644,0
8500.414,437.1128,0
8503.941,418.9795,0
8625.621,418.5483,0
8396.859,416.6807,0
7984.642,210.1809,0
8537.376,373.0464,0
8493.534,411.2163,0
8641.756,462.5474,0
8451.839,477.6104,0
8662.756,470.7549,0
8764.704,420.5923,0
8721.828,338.2485,0
8501.583,502.1748,0
8717.838,317.0767,0
8576.101,451.4312,0
8671.688,290.3896,0
8839.563,353.9482,0
8652.452,400.6528,0
8626.314,379.1978,0
8370.763,404.1123,0
8661.306,339.5024,0
8643.563,479.1016,0
8462.235,414.6299,0
8529.957,413.3086,0
8747.769,254.7339,0
8354.145,518.5962,0
8653.718,335.3203,0
8951.803,344.4727,0
8734.295,394.2451,0
8388.429,331.48,0
8788.441,263.2671,0
8957.246,411.7749,0
8414.664,551.2012,0
8611.076,408.9248,0
8049.583,378.4231,0
8580.871,270.71,0
8627.474,424.8247,0
8394.466,391.6157,0
8681.646,402.0386,0
8756.021,490.6187,0
8345.094,521.5776,0
8337.438,518.0859,0
8779.916,467.6772,0
8750.057,365.2788,0
