Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Promin
6160.843,8.533203,0
8197.092,247.4646,0
8572.945,434.957,0
6530.031,268.3721,0
8233.796,312.1711,0
7963.521,398.1797,0
8058.113,349.8997,0
8354.145,209.6465,0
8913.473,267.4951,0
6822.182,266.6792,0
7999.288,274.8582,0
8969.184,379.5186,0
6900.325,273.2014,0
8960.436,630.6436,0
8559.881,218.4785,0
8671.562,190.7969,0
8402.227,275.4673,0
8667.945,459.2578,0
6816.813,178.5037,0
6320.376,225.9678,0
8702.058,403.7227,0
7195.21,199.2629,0
7028.661,262.0681,0
8398.745,163.7271,0
7305.034,261.9026,0
6844.56,191.0127,0
6769.003,113.3738,0
8608.629,284.3999,0
8082.899,246.9241,0
7394.646,177.3853,0
7129.696,213.3337,0
8159.641,369.9211,0
8061.875,263.5642,0
7838.463,398.8662,0
8123.138,416.875,0
8067.914,289.1953,0
6535.348,232.761,0
6826.6,136.8135,0
8189.501,361.5234,0
6566.473,157.5544,0
7817.093,225.1533,0
8384.466,223.1494,0
8346.809,363.1431,0
8586.002,246.2471,0
7053.256,191.6416,0
8615.925,245.1572,0
8331.097,272.4214,0
7396.294,174.9424,0
7423.028,150.074,0
7862.545,191.4348,0
7743.166,330.7034,0
8819.657,305.8315,0
8431.695,379.1289,0
6498.02,77.15527,0
7828.471,259.2192,0
6858.711,259.5415,0
8372.845,313.6108,0
6503.99,205.9412,0
8155.885,247.1108,0
6955.333,67.53931,0
7993.782,169.2424,0
8333.749,294.0083,0
7260.975,258.1887,0
8285.62,248.4282,0
7739.406,132.906,0
8334.019,384.4204,0
6446.838,221.542,0
8156.792,220.7498,0
6991.066,31.55664,0
8405.528,341.4082,0
6730.798,254.6833,0
8464.602,246.4126,0
8367.292,299.124,0
8506.138,377.417,0
7071.669,259.667,0
8427.477,270.4546,0
8561.085,245.043,0
9086.732,299.7646,0
7832.457,303.0,
7054.672,307.6409,0
8432.513,459.9077,0
7807.736,176.6067,0
8818.455,300.0342,0
8358.88,341.6499,0
7375.822,261.231,0
6295.046,122.9932,0
8645.93,303.623,0
8588.57,257.8408,0
7676.213,222.6763,0
6992.775,337.8403,0
6686.128,143.5791,0
6578.061,248.9749,0
8387.036,257.27,0
8000.793,279.6592,0
6715.23,136.5693,0
7676.67,276.2849,0
6848.13,40.79907,0
8512.776,371.0151,0
7699.054,231.178,0
7887.568,357.1372,0
6804.176,143.6218,0
7995.454,200.8044,0
7319.013,240.75,0
7436.351,221.0811,0
6566.349,132.4368,0
7040.09,161.9512,0
6345.042,242.8159,0
8319.312,295.4033,0
7356.427,191.1829,0
8360.913,369.7407,0
8169.108,236.4636,0
6607.397,127.5032,0
6431.983,248.5557,0
6446.947,202.6982,0
7216.484,226.4885,0
7524.414,270.7822,0
7215.977,183.0925,0
7918.736,312.6611,0
8062.911,224.6709,0
7755.25,316.1665,0
8269.185,262.6899,0
8809.977,490.9531,0
8301.132,399.042,0
7104.338,328.1389,0
8023.025,343.1799,0
8569.886,235.8643,0
8320.47,318.3989,0
8592.189,516.2256,0
8276.919,221.7727,0
8524.94,330.7944,0
8477.168,385.4829,0
7795.501,311.595,0
7342.184,280.4609,0
7141.755,234.9153,0
9059.343,140.6787,0
7926.127,279.1194,0
8391.619,357.0303,0
7863.498,294.3486,0
8305.331,451.3916,0
7259.228,278.4556,0
6499.91,119.012,0
8296.899,398.8438,0
7026.658,230.9319,0
6957.66,121.9609,0
7070.771,285.5767,0
8557.167,302.9272,0
8238.885,367.5315,0
8304.277,358.5605,0
8510.939,318.0547,0
6446.703,145.9937,0
8609.814,356.9277,0
8103.494,150.2844,0
8255.452,361.5645,0
7102.918,232.4805,0
8230.627,249.6528,0
8215.926,368.3489,0
7902.662,352.0205,0
8325.31,232.2217,0
7683.954,380.0559,0
6173.84,199.0481,0
6542.451,270.9321,0
8078.344,130.5269,0
7945.01,123.8904,0
6553.141,167.3599,0
6693.966,207.0352,0
8269.458,384.9951,0
7740.044,347.8997,0
8415.197,245.0239,0
6457.41,153.2524,0
7295.531,121.2896,0
7062.232,274.9546,0
8944.846,383.2817,0
8223.2,293.8479,0
8135.574,247.3975,0
6454.807,153.8945,0
6578.867,128.281,0
8101.524,335.8167,0
8346.646,127.3345,0
6753.903,83.97314,0
6441.12,90.32471,0
6932.129,115.3491,0
8844.59,467.1343,0
8365.719,300.7837,0
8677.418,332.8545,0
9094.704,501.29,0
8142.44,318.7542,0
7418.966,253.1919,0
7896.704,247.9692,0
6149.116,149.8926,0
8168.024,350.8467,0
7535.788,279.2817,0
8244.35,198.7561,0
7712.326,280.3918,0
6250.889,101.7234,0
6980.728,114.165,0
6745.059,150.3586,0
7570.563,131.7192,0
8118.374,260.9189,0
7085.504,259.7175,0
8329.233,339.7744,0
8186.057,361.2686,0
7098.279,243.9915,0
6606.416,238.229,0
8241.459,281.9727,0
7788.44,302.7019,0
8465.829,424.2085,0
6161.597,270.6167,0
7198.199,246.2571,0
6274.133,51.22388,0
6829.663,243.241,0
7642.714,76.40845,0
8620.406,545.8506,0
7366.567,177.8352,0
6530.185,200.051,0
7785.064,337.0466,0
8641.779,529.4624,0
6625.373,47.5752,0
9102.519,470.4009,0
7961.05,426.0754,0
8203.02,333.6423,0
6383.001,151.7817,0
8604.509,244.2173,0
9105.056,426.7241,0
7884.622,246.4573,0
7581.771,111.9634,0
8498.408,343.7832,0
7914.815,312.7813,0
8694.346,335.2373,0
8058.433,252.9636,0
7961.813,434.7981,0
8302.007,244.5967,0
8843.31,484.7471,0
8641.117,495.188,0
6767.684,30.84302,0
8359.611,242.7773,0
7939.129,217.4668,0
6519.766,161.9653,0
8413.97,256.1929,0
8525.714,296.1953,0
8586.473,353.5005,0
7178.233,198.7957,0
7196.257,220.2683,0
7172.992,145.5625,0
7671.388,356.1279,0
8331.771,227.7422,0
7811.634,235.3789,0
9033.005,490.3501,0
8273.589,328.6797,0
7982.27,354.0383,0
8998.211,421.2188,0
8256.215,363.4512,0
8593.231,341.2476,0
7730.35,285.7993,0
7333.813,196.0002,0
8302.661,365.21,0
8239.646,367.918,0
6941.55,195.1345,0
6343.358,181.9229,0
8456.855,391.9766,0
8387.293,358.9531,0
8951.122,265.9146,0
8655.341,366.3755,0
6894.932,274.0176,0
8372.984,242.2417,0
7789.353,355.4622,0
6693.967,215.2251,0
8392.784,218.9438,0
7223.309,232.7773,0
6470.386,140.9739,0
7145.43,226.4026,0
7598.634,299.5083,0
7983.966,203.9583,0
6457.893,180.3789,0
8167.377,338.3062,0
6721.658,98.02856,0
7546.583,381.75,0
7919.105,240.7847,0
6363.919,253.0039,0
8502.087,375.1895,0
6660.948,168.8604,0
7598.638,354.9761,0
6995.563,232.2573,0
7664.066,316.4219,0
6688.149,146.4375,0
8245.131,410.4424,0
7707.176,343.6301,0
8398.575,349.8887,0
6202.637,211.5613,0
7467.624,250.9568,0
7007.134,161.3169,0
8243.106,270.3987,0
8189.388,369.1223,0
6435.987,172.9272,0
8061.604,280.4084,0
6644.525,188.2876,0
7122.047,264.6389,0
7058.92,247.1543,0
8615.449,378.9326,0
8899.9,332.9658,0
6800.513,221.739,0
6897.071,153.1226,0
8754.51,400.603,0
6832.893,185.9229,0
8374.212,478.7134,0
8092.122,308.2249,0
7881.866,286.2722,0
7228.57,251.4404,0
6728.072,159.8679,0
8346.65,304.6235,0
6468.899,58.72144,0
8031.229,399.2092,0
7193.879,230.4958,0
8077.64,204.7571,0
6323.753,101.1377,0
7689.778,205.8921,0
7961.56,357.4709,0
7726.268,269.2468,0
9018.836,403.5342,0
6459.72,86.47632,0
7473.964,173.4492,0
7161.408,159.4685,0
7135.977,405.0557,0
7303.324,299.3452,0
8344.223,376.8149,0
8315.885,423.3887,0
8136.802,413.9016,0
8897.729,405.896,0
7863.762,259.2268,0
6469.833,188.573,0
6517.476,190.7217,0
7077.814,239.1458,0
8145.525,367.7776,0
8340.055,225.3994,0
6466.041,137.9314,0
7109.168,236.647,0
