Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Promin
9367.367,577.8315,0
8896.902,358.0405,0
7914.333,423.5957,0
9101.293,352.6709,0
8902.051,630.6201,0
9327.881,381.8848,0
9291.205,289.6924,0
8785.995,447.8066,0
8038.433,260.698,0
9044.423,531.7666,0
8375.479,348.3594,0
9142.814,330.1484,0
8436.798,370.959,0
9223.309,516.6973,0
9059.344,379.1899,0
9302.452,504.2207,0
7954.392,269.1987,0
8080.465,401.6321,0
9023.159,323.2568,0
8926.355,493.4072,0
8468.36,226.4292,0
9024.576,476.8398,0
9223.194,483.3008,0
8934.397,594.5977,0
8865.906,475.0044,0
9063.652,589.4683,0
9313.128,485.3687,0
7885.322,355.6736,0
8908.059,447.7178,0
8624.015,444.145,0
9168.494,307.8501,0
8109.247,337.9641,0
9243.993,528.3159,0
9077.855,417.4272,0
7763.258,318.4473,0
9058.481,420.1699,0
9051.439,527.9253,0
8953.364,356.0371,0
8899.221,538.4727,0
8038.363,214.0544,0
8807.324,494.5913,0
7539.071,229.6606,0
8661.281,439.0347,0
9330.083,380.9097,0
9015.309,292.3906,0
9246.672,390.25,0
8886.738,534.5806,0
9050.387,469.9497,0
8678.28,459.6025,0
8920.622,482.6548,0
9171.201,497.4971,0
9082.253,295.5703,0
8793.201,465.3052,0
9182.909,518.0996,0
9532.114,525.4224,0
8961.854,476.9033,0
9010.438,550.9888,0
9242.574,385.1587,0
8873.321,364.5288,0
9152.992,467.1611,0
9147.846,499.7207,0
9153.315,223.9131,0
8820.283,375.147,0
7890.725,240.9919,0
9312.702,439.9009,0
8768.532,561.6333,0
8761.613,477.1108,0
9116.574,381.0718,0
9013.682,297.8672,0
9065.442,428.916,0
7975.77,420.4536,0
9394.994,380.2979,0
9323.62,337.8101,0
8696.699,274.439,0
9264.461,380.8174,0
8882.434,0913.0,
8441.767,268.1597,0
8742.875,427.5205,0
8550.479,261.3779,0
7999.085,287.7593,0
7711.129,283.0522,0
8861.45,300.25,0
8969.038,415.251,0
8926.779,422.9619,0
8520.408,437.9419,0
8751.534,464.9785,0
8908.594,444.9795,0
8907.768,403.2266,0
9205.199,511.3447,0
9177.239,367.3257,0
7862.48,237.1111,0
8218.362,351.9919,0
8845.639,497.751,0
8794.891,534.1636,0
8714.137,467.8359,0
8969.57,308.2856,0
9202.334,413.3643,0
9238.62,325.0254,0
7888.544,218.0183,0
8787.07,448.7388,0
9198.867,492.415,0
9091.04,421.6348,0
7673.986,154.3699,0
9300.306,550.8394,0
9127.212,362.4766,0
8414.288,390.4927,0
9018.691,445.7017,0
9297.651,431.5786,0
9220.891,377.3784,0
8789.791,584.3042,0
8780.333,469.8979,0
8498.248,278.7632,0
8799.146,556.3193,0
7609.029,216.8796,0
8737.098,257.0073,0
8854.737,475.5254,0
8769.646,450.3154,0
8848.673,330.6421,0
9200.459,402.478,0
9208.926,572.4702,0
9097.263,313.5464,0
15851.36,854.1665,1
9035.956,452.0732,0
8190.955,314.1338,0
8775.199,390.3096,0
9034.146,565.5278,0
9105.896,479.2915,0
8053.387,311.2505,0
8412.384,367.127,0
9166.619,308.1431,0
7471.791,250.6606,0
8708.737,515.3989,0
9259.259,322.9487,0
8973.243,386.4258,0
8762.176,603.3735,0
16142.47,1034.229,1
9019.726,578.9297,0
9150.568,478.0757,0
8945.465,385.3647,0
9330.218,504.7783,0
8902.812,372.1523,0
7739.562,306.5767,0
8884.777,381.374,0
8996.479,402.8657,0
8976.631,441.02,0
8658.001,482.7773,0
8707.269,432.9053,0
9021.067,384.457,0
8823.701,305.0498,0
9408.714,312.6289,0
9170.154,449.8394,0
9071.385,398.9932,0
9042.099,493.708,0
9041.191,366.4448,0
9095.096,370.7661,0
8572.544,403.6963,0
7765.752,345.0137,0
9189.106,375.7944,0
9165.374,507.6182,0
9091.484,509.1509,0
8824.445,451.4399,0
9204.084,455.8271,0
9299.527,625.3296,0
8794.731,404.2637,0
8958.825,400.9443,0
8814.486,470.8535,0
7670.717,205.2234,0
8793.984,455.6279,0
8194.199,336.6704,0
8831.556,595.2588,0
8909.623,454.4033,0
7473.575,314.9749,0
9166.984,509.6572,0
9020.698,424.2656,0
8754.441,475.8145,0
8669.822,372.7222,0
9104.111,430.1685,0
8521.332,485.0713,0
8296.635,474.2622,0
15422.38,995.8306,1
9199.07,541.3706,0
9150.306,456.0508,0
8884.214,483.0425,0
16519.79,815.2759,1
8779.914,310.0786,0
7857.558,374.1113,0
8836.729,262.1104,0
8985.71,395.627,0
8403.325,325.3623,0
9124.853,388.3677,0
9036.242,456.0303,0
9242.482,462.0981,0
7639.087,349.0869,0
9273.658,331.6426,0
9154.59,523.0039,0
8904.243,512.2495,0
8896.316,409.5039,0
8835.121,542.7988,0
16233.38,1087.54,1
8552.492,337.0288,0
8709.366,495.7153,0
8164.93,394.6563,0
8280.031,352.2505,0
7789.775,240.3469,0
8530.673,379.9927,0
8688.395,320.1182,0
9152.449,400.0884,0
9259.835,345.1382,0
8932.535,529.0801,0
9214.918,401.0396,0
9032.746,463.6948,0
8682.1,439.2383,0
8951.954,313.813,0
8905.92,360.5532,0
9040.026,432.5532,0
9228.527,556.2661,0
8986.537,514.9956,0
8792.583,390.7544,0
9217.243,529.8198,0
8905.572,517.4575,0
8994.146,329.7305,0
8540.964,398.9009,0
9290.601,557.9854,0
8255.89,380.4146,0
7475.011,222.0361,0
8880.285,456.5376,0
8150.097,274.8262,0
8743.037,338.2876,0
9041.82,454.8755,0
8449.235,373.5425,0
8995.246,546.917,0
8616.207,354.7993,0
8899.248,447.0986,0
9232.431,523.5918,0
8784.821,431.2856,0
8742.994,353.8408,0
9149.26,375.584,0
9132.488,283.2231,0
9301.121,498.6909,0
8978.92,442.9453,0
8279.849,276.4097,0
7850.281,287.4722,0
8713.589,327.6123,0
9494.21,408.2876,0
9150.77,342.54,0
9414.441,382.6704,0
8932.61,449.4805,0
8839.088,361.9492,0
9017.995,490.4321,0
8851.455,339.3647,0
8831.454,363.998,0
8830.858,418.6978,0
8215.604,212.739,0
9121.914,450.6304,0
8940.431,405.2813,0
