Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Promin
7869.35,335.9529,0
7880.08,217.3413,0
7705.563,125.0706,0
8630.057,553.7329,0
8006.121,230.886,0
7809.101,302.6963,0
7253.333,239.3435,0
8143.888,298.0522,0
8228.135,383.7861,0
8393.313,211.5156,0
8556.184,241.7163,0
7977.738,185.3013,0
8100.864,187.4119,0
8249.438,338.6985,0
8307.07,232.7056,0
7926.104,165.5703,0
8381.813,405.4189,0
8163.091,247.4099,0
8324.362,259.8457,0
8097.212,403.1663,0
7493.532,369.9595,0
8279.494,343.3667,0
8272.16,358.6899,0
6853.012,151.3447,0
7294.258,70.82959,0
8581.067,259.2148,0
8129.248,235.3948,0
8172.731,228.48,0
7675.042,248.8633,0
7036.973,171.2766,0
8087.099,286.2822,0
8507.204,327.4937,0
8183.23,328.2695,0
7832.316,276.1882,0
8315.482,321.1924,0
6472.217,130.6321,0
8063.471,292.4558,0
8253.918,265.4568,0
6874.835,114.9514,0
8095.247,274.8284,0
7567.736,403.054,0
8062.999,313.8079,0
7974.492,280.5454,0
7985.348,283.1753,0
8503.107,264.334,0
8244.36,254.6001,0
7375.762,219.4263,0
8419.391,235.2358,0
8240.934,362.064,0
7520.381,162.2329,0
6731.827,190.4551,0
7695.504,385.2749,0
7849.69,358.1404,0
8108.077,216.5259,0
7695.444,290.998,0
8202.014,394.3823,0
7909.992,201.2627,0
8019.185,302.5322,0
8115.107,387.1548,0
8515.885,535.0513,0
6575.647,161.6868,0
7675.743,124.2,0
8412.281,168.4419,0
7304.18,311.9392,0
7939.743,316.5122,0
7671.353,200.7488,0
8257.517,324.8796,0
7975.821,307.145,0
8374.466,355.1738,0
8130.45,298.1545,0
8279.449,259.5142,0
8241.876,274.9426,0
8030.568,393.0339,0
8253.713,326.5251,0
8336.928,274.1631,0
7651.3,207.3174,0
8126.667,235.9724,0
8302.656,492.8452,0
7877.291,304.7922,0
8200.516,273.9136,0
8096.884,247.2039,0
8186.133,379.3567,0
6708.659,164.3901,0
7556.634,231.8391,0
8305.569,426.7466,0
7689.999,271.6765,0
8319.45,248.9548,0
7900.753,268.5811,0
8294.961,341.1416,0
8168.42,477.1204,0
7963.316,248.3169,0
8323.104,331.2183,0
7253.621,208.2163,0
7966.95,257.3911,0
8303.372,361.0732,0
8144.953,169.1226,0
6883.978,173.6738,0
8084.817,337.1902,0
7125.97,127.4229,0
7789.496,412.1216,0
8122.041,213.0923,0
7433.851,228.5581,0
7856.535,297.2935,0
7579.014,219.9402,0
7432.591,185.4766,0
8747.063,347.0264,0
7964.195,266.5476,0
8347.834,380.4502,0
8052.022,424.0347,0
8118.708,266.9001,0
7829.526,187.5784,0
7670.79,268.8867,0
7691.075,260.7964,0
7710.704,170.8269,0
6607.762,231.3179,0
8004.301,375.8391,0
8060.699,316.6001,0
8283.984,380.2881,0
8431.413,474.127,0
8206.334,361.7351,0
8338.142,187.4912,0
7386.117,229.2375,0
8117.346,433.3748,0
8255.213,274.7473,0
7395.912,199.1379,0
8367.605,370.5176,0
7906.846,329.104,0
7824.265,288.1313,0
7696.217,274.0254,0
6910.06,228.6575,0
8253.155,292.6963,0
7687.454,198.6855,0
8011.36,241.031,0
8380.543,208.4556,0
8098.352,239.4656,0
7259.143,341.8748,0
8429.541,296.5903,0
7888.381,348.748,0
8284.671,400.9929,0
8360.781,491.2808,0
7294.34,220.2644,0
7345.206,209.0942,0
8418.207,297.4395,0
7662.026,217.3704,0
8177.647,307.5923,0
8154.339,362.885,0
7753.082,198.6868,0
7371.363,136.5706,0
8503.289,456.4146,0
8168.957,274.8464,0
7148.383,162.8521,0
7600.317,236.6499,0
8349.437,296.2197,0
8215.077,390.4736,0
8313.793,296.0229,0
7427.214,218.2844,0
7956.446,405.6909,0
6621.382,295.1785,0
8013.396,338.1128,0
7653.018,224.3015,0
8543.102,344.3662,0
7183.301,97.95288,0
7258.284,294.8716,0
8275.758,262.4238,0
7634.583,389.053,0
7949.336,316.6414,0
8237.665,374.1453,0
7046.986,167.8928,0
8233.596,355.8069,0
7959.669,369.8799,0
8268.458,315.9214,0
8088.897,325.9221,0
8028.21,325.4878,0
8036.527,320.345,0
7185.948,213.4556,0
8026.142,249.9292,0
8406.396,585.1416,0
7219.807,243.7954,0
8551.36,267.7349,0
8372.215,328.1318,0
8286.126,233.1384,0
7631.534,238.9712,0
7729.226,262.9512,0
8213.918,398.8708,0
7200.435,306.4336,0
8093.717,360.0332,0
8189.664,212.6707,0
8122.34,244.3464,0
8213.772,366.9514,0
7946.378,280.3323,0
6682.972,163.1511,0
8171.041,300.7188,0
8286.436,316.7766,0
7684.72,228.6711,0
8114.593,401.5623,0
8167.234,213.2227,0
8340.02,336.7935,0
8042.41,425.8643,0
8185.402,340.6155,0
7988.683,212.1089,0
8448.122,392.0591,0
8162.063,322.7024,0
6915.295,163.1772,0
7169.665,264.8826,0
7928.167,351.0906,0
7931.169,374.437,0
8031.016,251.4148,0
7174.53,236.6558,0
7566.851,366.573,0
7973.354,416.249,0
8285.437,543.7349,0
7260.591,264.825,0
8310.698,372.4204,0
8021.642,262.8035,0
8088.518,306.7598,0
7744.935,332.6394,0
8336.567,400.834,0
8059.79,325.6028,0
8992.002,332.5376,0
7845.286,359.3071,0
7257.487,111.9954,0
8034.82,336.3767,0
7857.327,154.7961,0
7158.806,196.645,0
7599.707,212.0698,0
6434.541,64.43066,0
7828.594,353.6992,0
7645.418,318.9985,0
7781.625,321.8503,0
7995.937,205.9802,0
7923.414,339.8228,0
7378.448,167.2063,0
7072.979,197.6501,0
7957.48,434.5237,0
8597.095,640.5513,0
7245.788,384.1514,0
7944.779,341.7532,0
7469.697,216.4412,0
8413.468,382.2129,0
7813.944,268.7766,0
8060.499,282.4619,0
8414.231,377.5688,0
7078.487,152.5017,0
7412.121,302.7012,0
8119.016,210.7151,0
8048.729,394.7329,0
7691.304,337.509,0
7027.675,244.7026,0
8495.748,384.8911,0
8120.246,354.8474,0
7572.551,164.5701,0
6755.869,106.9661,0
8499.27,344.7295,0
7812.794,317.3237,0
8039.867,260.2256,0
8334.135,272.6006,0
7486.548,293.8525,0
8585.461,452.4058,0
7570.326,267.4915,0
7839.806,271.6655,0
7917.03,331.5667,0
8364.748,236.4043,0
6960.004,193.6414,0
8188.724,146.4985,0
8036.581,303.1299,0
8116.133,241.1995,0
8183.852,292.0349,0
8197.998,341.8828,0
8192.205,264.8594,0
7607.964,214.301,0
7840.02,241.3015,0
8158.825,341.6047,0
6645.153,74.24048,0
8151.896,349.5911,0
8530.157,199.8735,0
7293.739,194.9661,0
7164.408,263.3535,0
8116.225,359.0696,0
8205.463,179.458,0
6966.731,46.46777,0
8163.844,323.0906,0
8067.136,297.197,0
8148.072,192.9995,0
8501.784,364.0142,0
6825.246,191.1843,0
7894.818,228.3096,0
6953.877,164.6812,0
8090.933,411.8396,0
7270.299,269.9612,0
7298.341,171.9822,0
8111.209,423.6252,0
7341.178,300.595,0
6731.331,235.2939,0
7974.018,318.877,0
8215.348,253.0215,0
8339.895,446.7915,0
7025.228,164.6594,0
7677.287,319.324,0
8091.338,353.1226,0
7938.349,224.6672,0
7756.357,280.1433,0
7210.097,92.66699,0
7951.783,338.3328,0
8144.515,191.8892,0
8473.945,195.1592,0
6780.938,158.1426,0
7888.229,211.0959,0
6917.478,192.4226,0
7796.175,259.9634,0
7245.465,174.4148,0
7345.844,246.9021,0
8140.411,433.6912,0
8011.635,381.0103,0
8205.933,269.8567,0
7804.688,190.2339,0
8228.199,337.2134,0
7939.291,338.5608,0
7035.337,148.1658,0
8046.633,288.9443,0
8239.695,326.9319,0
7015.421,54.26001,0
7868.231,264.2739,0
7364.857,219.2229,0
6675.864,254.7585,0
7364.737,232.9287,0
8550.995,449.6182,0
8251.308,346.1704,0
8159.044,305.7852,0
8074.56,340.9646,0
8045.636,303.7378,0
8290.234,384.5337,0
6734.964,137.3586,0
8457.092,490.6245,0
8315.984,429.6221,0
7615.262,251.5112,0
8308.435,464.9688,0
7592.828,333.1519,0
8062.905,255.7673,0
8348.318,299.3345,0
7982.304,341.2542,0
6896.446,141.8237,0
7837.962,265.5493,0
7727.073,183.5974,0
6649.036,189.4016,0
8185.255,406.926,0
8074.985,315.8127,0
8173.793,321.4805,0
7940.564,397.0171,0
8458.723,280.5503,0
6411.334,165.6953,0
7939.611,132.4231,0
7163.702,170.0776,0
8531.183,326.7739,0
