Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Promin
7065.582,220.4058,0
8774.538,372.0181,0
7659.95,301.0435,0
6916.824,184.7783,0
8507.823,321.4644,0
7745.56,295.0713,0
8063.597,229.0925,0
6022.128,133.8689,0
8945.375,235.938,0
8748.823,350.2559,0
8602.955,372.0073,0
6696.874,38.07593,0
8518.671,386.2412,0
8884.49,424.1675,0
8119.581,468.9766,0
8616.497,313.3638,0
6435.262,75.23926,0
8085.369,300.2373,0
8416.433,429.1396,0
8784.707,373.8276,0
7688.727,325.0757,0
6907.012,169.4324,0
8909.018,169.3853,0
8459.856,408.2178,0
9174.677,432.5166,0
8524.562,206.5498,0
6305.228,135.074,0
6612.209,187.312,0
8795.178,305.354,0
7679.793,325.55,0
8391.367,459.3013,0
9017.838,442.3799,0
5759.497,150.0593,0
7991.293,281.7729,0
8383.383,379.4438,0
8860.363,467.8105,0
7121.26,231.7234,0
7488.458,233.9858,0
8635.442,7871.0,
8875.905,375.1826,0
8439.192,274.4795,0
8703.954,327.2896,0
6814.682,191.5964,0
8823.582,368.957,0
8683.518,304.1357,0
7458.486,141.2061,0
6636.211,166.9937,0
6810.227,250.7332,0
8251.356,335.9492,0
6664.239,241.4204,0
7284.248,204.4834,0
6728.043,148.3333,0
7988.197,376.6047,0
6917.97,127.8567,0
7823.024,400.6963,0
7936.058,210.7,0
8133.855,290.2024,0
6806.235,187.0022,0
8491.364,310.9688,0
8784.734,507.7178,0
6133.088,88.09644,0
6829.728,172.1897,0
7949.324,238.1855,0
6353.603,120.968,0
6526.313,174.979,0
6338.269,119.3828,0
7795.088,177.1882,0
8699.395,532.145,0
6146.456,238.6914,0
8124.801,408.8096,0
9121.903,268.9741,0
6359.975,154.6355,0
6222.065,73.63818,0
7998.545,248.9036,0
7416.478,307.231,0
8487.475,244.8584,0
8466.555,361.0615,0
6393.784,130.1172,0
8264.946,315.8955,0
7053.882,124.1072,0
6249.019,177.3853,0
5960.938,128.1907,0
8618.94,366.0791,0
6000.199,174.5046,0
8794.059,326.1948,0
7996.606,207.499,0
6225.526,212.2485,0
8050.207,265.3916,0
6978.01,177.1831,0
8830.786,343.9424,0
8728.847,323.0786,0
8562.268,417.7969,0
6607.651,186.8894,0
6380.423,148.9468,0
7827.533,111.427,0
8613.669,248.2432,0
7033.614,156.0874,0
7306.329,166.4661,0
6493.097,110.2798,0
7191.273,192.1802,0
6502.979,167.7505,0
8962.251,487.4243,0
8799.347,513.5635,0
8250.02,454.2246,0
6733.679,116.0261,0
8358.147,215.0537,0
5648.495,108.5288,0
8783.571,482.7456,0
7028.242,241.5093,0
7200.423,103.9417,0
5803.662,76.16602,0
8750.452,287.7446,0
7424.919,219.856,0
6543.586,191.3271,0
8785.773,456.0298,0
8029.772,217.8354,0
6164.726,139.8435,0
8629.033,361.0767,0
8739.196,321.7314,0
7956.103,367.8376,0
8364.577,259.7998,0
8591.398,377.7544,0
6876.665,96.33862,0
8604.882,250.9453,0
9035.503,329.1343,0
5529.54,75.76831,0
8468.598,430.3999,0
7239.733,171.6833,0
6789.147,109.7434,0
9192.131,313.7598,0
5903.642,175.4971,0
6802.971,122.8154,0
9071.686,389.8364,0
6654.051,323.6138,0
6206.227,133.7314,0
6969.434,8.239502,0
8236.48,212.3289,0
6656.529,141.8662,0
8639.021,361.9302,0
7497.147,319.7644,0
8436.08,425.9253,0
7722.668,229.4805,0
5935.985,16.02759,0
8498.775,346.8457,0
6138.926,298.0371,0
6883.744,211.3958,0
6455.507,86.59058,0
8792.718,278.9321,0
8226.262,332.824,0
8942.002,465.0327,0
6468.695,180.6592,0
7087.891,184.7844,0
6513.868,80.83252,0
7675.745,222.9648,0
7999.597,188.8853,0
7611.426,351.2217,0
9074.472,362.3706,0
9116.822,200.1841,0
7402.308,210.9788,0
5782.974,203.0784,0
7247.966,46.51294,0
6393.63,181.7498,0
8072.634,506.1155,0
7445.497,244.1108,0
6782.549,216.3044,0
7326.631,199.0933,0
7922.679,272.5811,0
7970.675,230.0723,0
6453.198,52.9314,0
8495.905,436.731,0
8444.191,317.6792,0
8756.297,443.334,0
8480.943,365.3091,0
6543.701,177.4529,0
7416.727,54.3269,0
8251.723,271.8503,0
7079.5,175.2561,0
6183.847,125.0483,0
8832.567,267.0332,0
8337.454,391.8096,0
8551.451,409.3447,0
8809.384,284.4971,0
8946.633,358.1519,0
7627.852,314.1624,0
6675.319,155.3953,0
7781.544,242.4678,0
6269.955,244.386,0
6204.401,156.8809,0
8368.856,346.9556,0
8143.478,433.3889,0
8741.176,444.6646,0
8959.635,297.7549,0
8314.377,352.5254,0
7905.07,356.1177,0
8967.396,472.2158,0
7513.493,340.9294,0
8692.415,446.1675,0
8763.188,453.0986,0
8993.17,514.5371,0
7743.544,259.9343,0
5878.046,89.04541,0
8671.863,520.7964,0
8295.435,361.9731,0
8753.189,341.9346,0
8903.132,409.6089,0
8667.353,327.0513,0
9031.415,235.8203,0
9158.894,323.3379,0
8646.578,435.0039,0
6122.421,110.571,0
6737.096,188.6301,0
8441.727,219.6855,0
8714.387,337.1714,0
9029.342,356.895,0
6997.958,98.75757,0
8746.368,416.7695,0
7005.312,243.3972,0
8281.543,321.0171,0
7759.035,197.9814,0
8455.691,244.9463,0
8814.889,320.9165,0
8469.266,367.4316,0
6456.153,4.978516,0
7558.711,261.9536,0
6291.82,156.7173,0
6563.579,188.4902,0
8905.26,316.7021,0
6850.718,162.0898,0
6981.783,197.7949,0
8744.997,405.499,0
7680.689,153.7668,0
8706.4,372.7227,0
6402.415,181.3662,0
5808.542,200.9272,0
8037.664,248.4426,0
6746.541,139.127,0
8703.914,387.9229,0
8689.525,470.8887,0
8729.938,396.667,0
8816.94,336.0801,0
6813.169,159.2234,0
8401.729,466.7827,0
8947.787,262.9326,0
8567.456,449.96,0
8696.322,413.145,0
6154.093,31.58521,0
8891.551,331.188,0
8748.984,298.1621,0
7355.452,166.8003,0
8028.333,386.9392,0
7989.704,301.8914,0
7943.902,353.8259,0
5951.624,68.46802,0
8060.512,239.2869,0
8617.755,420.7041,0
5790.74,226.6946,0
6681.053,266.1162,0
6388.711,116.9976,0
6411.686,135.1514,0
8072.675,368.7146,0
7238.827,325.6812,0
6007.348,155.9172,0
8341.078,419.9492,0
6812.327,119.8779,0
8914.515,489.1792,0
8422.738,457.4863,0
7631.446,157.7485,0
8848.992,340.4287,0
8957.391,416.9414,0
6922.53,165.9697,0
8487.448,450.1255,0
8774.068,312.8433,0
8770.723,460.6621,0
5866.278,134.0159,0
6949.913,179.1172,0
7765.935,293.5383,0
8665.175,380.1851,0
6734.228,214.8792,0
7881.834,262.3374,0
6814.772,167.2124,0
8117.084,390.4175,0
8205.881,364.2146,0
9040.329,533.4385,0
5916.681,84.41626,0
8748.094,335.0078,0
6268.056,159.5364,0
5917.495,80.27588,0
7581.493,210.1306,0
8660.866,388.6108,0
6146.016,20.19507,0
7648.584,453.2502,0
7301.975,236.5168,0
7991.225,292.8616,0
7988.043,354.4739,0
6078.677,161.8081,0
7895.975,385.3931,0
8633.446,348.8179,0
8917.973,328.3394,0
7332.758,286.0303,0
8596.969,317.3745,0
8818.758,470.4985,0
8887.495,270.2529,0
6418.616,120.708,0
7152.914,213.3389,0
7582.874,239.3025,0
7076.387,193.3325,0
6652.366,178.2014,0
8663.428,269.521,0
7939.715,225.3315,0
6325.081,164.9785,0
8752.551,414.2788,0
8627.099,404.4009,0
8092.442,277.9146,0
8868.064,364.7681,0
6470.111,134.7744,0
8435.731,398.564,0
8526.516,424.5244,0
8759.642,375.4438,0
7586.813,280.2061,0
8335.144,277.2646,0
8752.702,333.6982,0
6696.117,176.4688,0
8673.477,480.5566,0
8486.758,386.3008,0
7152.672,120.9368,0
8189.908,190.0986,0
8247.482,264.6479,0
8125.817,381.2083,0
6780.43,97.81909,0
8395.242,323.4048,0
8513.041,489.7324,0
8418.843,210.3486,0
6535.964,178.3003,0
7566.594,170.2253,0
8631.911,491.1289,0
8329.526,391.7148,0
6168.594,135.1016,0
8745.437,438.1309,0
6835.579,88.64844,0
8560.798,386.6138,0
6016.472,62.57642,0
6612.25,128.7363,0
8126.032,399.2832,0
7070.867,219.7549,0
8576.138,309.6851,0
6721.814,116.8523,0
8950.567,237.6606,0
8343.868,354.9751,0
8639.256,465.98,0
8084.099,260.9382,0
6738.946,186.853,0
6770.836,178.533,0
7191.782,141.5293,0
7901.432,310.9009,0
8097.027,331.9155,0
9035.293,320.0967,0
6576.67,156.3127,0
6487.003,73.10229,0
8874.964,328.7056,0
7934.459,266.0652,0
8720.923,372.2329,0
6584.308,154.5991,0
6700.555,161.4829,0
6151.513,180.0918,0
8742.377,493.377,0
8618.426,319.0776,0
8764.915,427.3379,0
8135.677,223.1443,0
6408.245,64.59937,0
8601.011,335.498,0
6545.674,123.8901,0
5612.698,116.1218,0
6158.647,176.8745,0
7704.403,342.8359,0
6770.29,230.6057,0
7483.343,175.9731,0
9091.419,472.3242,0
8675.875,410.6948,0
6080.997,1.136719,0
8211.313,243.9375,0
8751.559,279.0991,0
7364.932,225.2043,0
6085.069,175.6958,0
8233.156,277.7737,0
7673.542,366.7126,0
8585.944,415.5044,0
8580.878,368.667,0
8886.28,460.1382,0
8713.064,486.3364,0
7114.445,135.9878,0
7437.896,175.4919,0
8038.94,346.5276,0
8151.769,292.4939,0
8735.862,343.7954,0
8681.789,622.8408,0
5709.309,84.44238,0
8799.778,418.311,0
9770.199,603.3242,0
6012.668,98.6355,0
6005.947,84.78906,0
6736.635,202.9509,0
8582.644,274.4375,0
7523.117,227.166,0
8648.577,515.0762,0
8914.547,440.9497,0
6927.988,126.8428,0
8435.862,324.1382,0
9136.915,270.1143,0
7132.636,185.6238,0
8160.699,245.1716,0
7995.641,235.7273,0
7036.51,268.7991,0
8165.929,301.1929,0
6811.896,117.8311,0
6256.384,165.8245,0
9168.594,521.2397,0
8722.419,419.312,0
8183.224,266.7451,0
8094.21,224.4619,0
6003.268,96.63232,0
5690.222,31.88403,0
8235.561,287.3843,0
8557.924,340.4922,0
8702.832,316.0908,0
8315.015,263.5476,0
6662.87,99.78394,0
8743.795,453.5166,0
8904.387,301.5503,0
8251.534,345.8181,0
8880.775,454.2163,0
7794.956,323.9802,0
6856.931,74.552,0
6374.834,139.6804,0
8388.581,447.312,0
6290.796,157.5283,0
8941.445,488.1016,0
8517.719,332.8486,0
5911.465,138.2183,0
9072.18,451.8804,0
9013.921,332.5967,0
8804.515,418.8618,0
6858.162,83.69043,0
6219.708,104.0774,0
7080.025,217.5701,0
9273.134,432.9224,0
8733.711,301.2222,0
6939.619,151.6602,0
7409.096,262.3342,0
7015.932,214.4895,0
8391.384,404.9541,0
8264.283,356.9653,0
8596.119,332.2817,0
6576.54,145.3037,0
8502.357,290.0972,0
8599.744,296.5806,0
8732.977,391.2832,0
6370.317,103.1377,0
5922.027,168.1379,0
8889.575,244.9204,0
9080.532,267.6084,0
7809.93,222.103,0
6913.179,218.5066,0
8538.881,387.1196,0
8267.731,439.4688,0
8612.832,246.627,0
5674.806,95.51392,0
8065.653,365.7075,0
7242.464,227.4805,0
5850.675,179.1106,0
6627.347,165.907,0
9034.199,677.0171,0
9031.218,537.3013,0
6349.346,124.2026,0
8435.806,451.5029,0
9028.16,386.8115,0
8287.435,247.7126,0
6565.176,172.9897,0
8699.292,381.855,0
8366.33,287.6533,0
6872.674,165.2029,0
8350.017,395.9541,0
9327.512,2285.0,
7152.503,190.2957,0
8410.668,452.7285,0
6435.228,156.29,0
6827.083,166.9097,0
8351.97,384.4468,0
6330.704,87.46167,0
8793.021,477.1064,0
8561.141,400.5288,0
8744.51,483.2856,0
8307.198,358.8638,0
8811.986,339.4043,0
6480.012,196.6218,0
6454.781,151.0188,0
7389.46,374.5747,0
7602.312,226.6841,0
8873.262,330.9863,0
7812.246,402.7581,0
5867.056,66.3811,0
5747.519,57.61768,0
9055.285,458.2974,0
8496.078,280.4043,0
7998.454,296.7085,0
7679.194,295.5847,0
6477.998,114.7478,0
8228.122,369.3357,0
7444.825,168.2341,0
6515.388,71.55054,0
8069.032,259.0627,0
7820.794,268.1899,0
8820.053,476.3271,0
6422.981,201.176,0
8499.374,216.4658,0
6747.98,296.7417,0
6183.124,125.3049,0
9034.479,272.3647,0
6871.374,190.1677,0
5964.035,145.6975,0
5674.232,119.77,0
6368.391,105.3572,0
6290.064,143.2549,0
8740.622,348.604,0
8611.178,379.6128,0
6873.458,149.3076,0
8552.266,433.1958,0
7363.333,414.1497,0
8442.882,374.4351,0
7770.474,392.2036,0
6454.156,132.4299,0
6116.554,123.1675,0
8432.313,278.3843,0
5870.361,176.4778,0
9373.857,408.4849,0
8296.122,472.0288,0
8277.396,350.3577,0
8600.037,419.9102,0
6033.326,49.01392,0
7507.368,184.916,0
7945.1,327.4746,0
8966.601,337.4009,0
8601.315,401.271,0
7309.381,90.79272,0
8780.657,438.9341,0
8035.451,285.0093,0
7743.978,175.9543,0
7650.918,278.0327,0
7213.193,191.9475,0
6955.302,216.1016,0
8263.783,336.7141,0
8394.176,343.2256,0
8811.66,335.1821,0
5945.367,235.6133,0
8596.834,483.0542,0
7611.396,265.8704,0
8812.7,442.9229,0
7535.965,292.2734,0
7655.544,282.1177,0
8794.609,525.3574,0
8760.215,323.8335,0
8626.5,214.5405,0
8700.805,225.8086,0
8071.409,311.866,0
6884.082,230.3799,0
8445.78,237.1309,0
8791.599,397.252,0
8735.935,296.835,0
6260.613,48.19141,0
6955.711,246.9517,0
7522.625,174.2991,0
6556.719,125.6477,0
6787.61,95.75635,0
7747.056,128.7205,0
5875.913,109.6104,0
5815.046,158.7358,0
8986.604,269.9502,0
6340.905,216.4802,0
8904.125,252.1968,0
9174.117,378.5874,0
8245.396,307.1145,0
9032.087,463.8096,0
8222.832,219.8477,0
9084.323,329.7466,0
7021.684,111.4888,0
6163.311,104.0464,0
7435.973,299.0896,0
7080.534,9.454346,0
7506.144,291.4492,0
8025.843,271.4197,0
6846.076,94.90112,0
8348.604,479.106,0
8463.392,500.7988,0
7618.743,283.23,0
8242.18,204.9985,0
8341.438,437.4722,0
8813.391,325.0664,0
6626.171,173.4585,0
8489.587,425.2729,0
6240.276,55.39502,0
5809.381,142.8105,0
8681.177,346.0557,0
8652.937,415.189,0
6402.173,257.7712,0
8864.762,361.8965,0
6843.05,253.4875,0
8139.492,284.6372,0
9139.304,386.0181,0
8647.376,338.0293,0
7297.09,204.6675,0
8647.502,307.8809,0
8750.345,329.002,0
7621.085,249.6765,0
