Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Cragig
3613.328,340.8975,0
3240.661,312.9561,0
3452.28,193.5122,0
4013.842,311.9436,0
3972.031,360.6461,0
3292.33,339.5128,0
3600.369,284.7539,0
3254.423,266.4264,0
3326.476,305.7729,0
3358.217,257.0049,0
3979.742,349.7704,0
3608.739,285.4625,0
3315.823,345.4379,0
3358.046,255.8973,0
3228.095,238.6709,0
3273.806,388.5006,0
3592.987,330.7159,0
3409.164,264.2743,0
3851.914,318.7325,0
3692.02,294.3361,0
3719.974,235.051,0
3454.466,299.9005,0
3455.761,201.3153,0
3739.418,205.6093,0
3618.668,404.5391,0
3310.673,287.0392,0
3272.471,312.1837,0
3452.995,198.5714,0
3452.901,258.9714,0
3378.499,361.1722,0
3539.96,315.0845,0
3151.503,300.4587,0
4029.774,384.0009,0
3704.381,253.6074,0
3360.651,340.653,0
3701.756,282.83,0
3479.679,291.4478,0
3230.963,286.6653,0
3524.599,238.2306,0
3323.67,255.1261,0
3434.688,243.7816,0
3268.191,244.7104,0
3206.102,276.0697,0
3148.904,270.5006,0
3536.472,335.1469,0
3229.012,216.9291,0
3597.76,374.951,0
3732.613,326.9556,0
3511.253,337.1495,0
3136.228,257.4456,0
3283.907,235.7975,0
3310.683,368.1281,0
3592.931,263.23,0
3696.268,278.9418,0
3483.227,278.9055,0
3184.884,296.3647,0
3757.519,394.5339,0
2983.554,337.1757,0
3686.756,342.9685,0
3411.596,325.0048,0
3513.343,285.0255,0
3509.168,267.8705,0
3681.852,346.188,0
3621.51,279.1548,0
3723.614,318.4413,0
3286.157,244.5281,0
3701.39,338.0421,0
3686.817,295.2454,0
3297.395,406.7352,0
3482.632,293.8522,0
3491.846,262.9547,0
3458.434,402.5018,0
3490.317,309.5499,0
3726.755,330.6036,0
3475.323,304.2913,0
3742.001,248.983,0
3545.508,308.5815,0
3612.978,291.2291,0
3414.27,260.7512,0
3456.542,350.3704,0
3613.814,334.1506,0
3507.421,271.1544,0
3200.753,272.1604,0
3451.06,297.1661,0
3470.355,346.7944,0
3362.21,225.4108,0
3261.019,296.8303,0
3359.946,306.0925,0
3541.413,304.5703,0
3857.144,242.6512,0
3202.107,365.1178,0
3286.258,322.433,0
3705.191,313.2174,0
3635.572,258.2466,0
3638.049,361.9526,0
3198.876,263.3029,0
3261.934,284.6259,0
3180.907,312.9282,0
3431.418,254.8606,0
3657.332,275.8075,0
3571.515,213.9536,0
3779.885,307.1729,0
3410.809,259.1188,0
3597.499,376.1477,0
3452.247,376.3501,0
3814.424,343.2264,0
3763.689,295.3895,0
3471.748,350.6039,0
3252.792,390.5081,0
3345.146,325.292,0
3598.847,241.0225,0
3293.612,268.8296,0
3514.113,259.9845,0
3397.702,237.6873,0
3334.507,357.5663,0
3422.314,289.3309,0
3721.595,314.8098,0
3544.922,222.1921,0
3385.796,267.1007,0
3087.029,201.9873,0
3613.953,287.9926,0
3559.647,249.2332,0
3488.44,333.2141,0
3726.869,275.7295,0
3390.799,337.8951,0
3627.234,250.2397,0
3341.908,225.8838,0
4052.376,184.7388,0
3394.85,248.6881,0
3264.358,353.7107,0
3704.257,257.0222,0
3378.42,338.3615,0
3584.973,269.863,0
3555.883,274.9247,0
3168.639,286.1859,0
3351.873,337.1021,0
4072.122,401.7017,0
3718.358,357.9961,0
3665.965,318.1423,0
3962.34,242.4891,0
3005.339,306.3934,0
3475.676,377.1805,0
3990.037,261.051,0
3330.79,342.2916,0
3658.412,415.0042,0
3633.486,426.6198,0
3879.808,348.8699,0
3410.244,276.2266,0
3176.007,262.3324,0
3655.243,273.6901,0
3294.16,364.7853,0
3649.626,186.7651,0
3535.262,378.5779,0
3663.43,348.0499,0
3537.997,310.5057,0
3335.843,296.1725,0
3494.178,299.7037,0
3245.772,229.3738,0
3567.148,319.5531,0
3750.795,264.1161,0
3701.598,308.111,0
3717.773,284.321,0
3395.262,325.4426,0
3247.443,316.2986,0
3382.388,314.1194,0
3154.503,254.3636,0
3431.775,275.394,0
3579.871,302.9731,0
3514.523,266.2258,0
3300.824,253.2251,0
3417.924,218.2892,0
3474.926,265.5681,0
3381.767,223.8329,0
3568.613,298.9506,0
3393.105,296.1066,0
3708.45,273.6711,0
3734.943,281.6823,0
3386.977,293.366,0
3300.978,295.485,0
4000.38,327.5229,0
3369.776,259.3574,0
3442.568,263.0455,0
3470.461,375.881,0
3881.981,324.8876,0
3159.635,297.5812,0
3752.16,292.1241,0
3924.456,417.0107,0
3629.063,352.1912,0
3484.807,232.1349,0
3665.934,268.4218,0
3741.689,264.4075,0
3829.418,339.2261,0
3592.248,313.093,0
3475.609,318.6621,0
4166.349,344.5488,0
3333.762,188.3821,0
3578.09,332.2977,0
3735.074,285.0587,0
3321.165,296.1918,0
3557.433,283.3467,0
3522.636,321.6732,0
3210.176,256.4043,0
3282.659,369.8467,0
3568.604,318.6689,0
3257.675,234.9099,0
3575.099,335.0938,0
4003.401,339.1733,0
3284.937,365.8701,0
3758.078,339.4849,0
3894.907,345.0967,0
3835.446,368.7112,0
3441.528,159.0236,0
3453.124,244.1461,0
3477.312,305.0541,0
3857.681,307.7645,0
3269.853,259.0809,0
3399.37,311.478,0
3286.117,231.3947,0
3727.451,331.0376,0
3692.96,305.5017,0
3641.72,336.9604,0
3478.274,281.3599,0
3708.528,399.5155,0
3967.241,252.0454,0
3342.785,290.8334,0
3717.619,395.7611,0
4091.504,424.49,0
3865.455,288.6405,0
3557.093,407.5135,0
3352.139,324.993,0
3754.681,375.547,0
3633.007,305.8347,0
3268.344,305.5004,0
3638.563,264.8583,0
3627.367,235.7722,0
3322.241,300.7205,0
3303.584,318.2256,0
3309.022,268.1945,0
3354.658,270.0894,0
3378.011,303.2203,0
3576.035,323.3567,0
3827.746,324.2726,0
3303.585,299.13,0
3449.447,333.0281,0
3634.094,355.1146,0
3338.531,261.9722,0
3664.38,449.5076,0
3527.56,359.7197,0
3677.935,280.176,0
3383.767,301.472,0
3893.687,400.894,0
3163.615,266.4624,0
3888.665,364.574,0
3869.891,458.7141,0
3838.56,290.3104,0
3419.667,425.2172,0
3854.607,302.6697,0
3736.738,375.4138,0
3501.068,317.3829,0
3807.319,340.3435,0
3338.618,294.9819,0
3394.043,292.89,0
3731.635,295.9847,0
3429.407,367.3999,0
3461.262,279.2852,0
3334.769,266.6942,0
3826.177,316.5002,0
3484.669,269.6797,0
3707.964,354.7607,0
3688.529,305.1071,0
3659.749,296.2563,0
3712.231,316.4954,0
3318.915,391.181,0
3427.469,345.0546,0
3766.996,353.9824,0
3302.909,390.0896,0
3332.2,328.8528,0
3354.543,371.7052,0
3764.396,365.2112,0
3370.35,280.0208,0
3588.758,305.7711,0
3756.421,278.6874,0
3660.911,316.4668,0
3862.334,308.1353,0
3224.408,213.524,0
3857.416,236.6482,0
3862.266,231.3619,0
3382.448,279.4636,0
3612.736,320.8401,0
3691.659,356.3613,0
3396.547,249.2878,0
3476.517,377.0861,0
3198.287,6432.0,
3904.136,280.3876,0
4267.315,363.8955,0
3628.285,314.1621,0
3572.056,324.8915,0
3409.807,251.8239,0
3570.244,381.8667,0
3496.206,262.4606,0
3263.306,314.0444,0
3538.297,262.4568,0
3433.646,328.8834,0
3393.65,281.0007,0
3513.055,326.2723,0
3487.017,398.4795,0
3604.325,305.78,0
3526.943,347.8087,0
3350.619,282.937,0
3267.129,244.2424,0
3702.164,268.2755,0
3340.165,176.8475,0
3497.698,335.9843,0
3749.222,304.0482,0
3443.663,347.5615,0
3692.864,260.9253,0
3405.81,299.4021,0
3379.182,296.8956,0
4185.567,280.8933,0
3299.855,269.0024,0
3320.145,308.1785,0
3326.07,276.0867,0
3809.794,351.3055,0
3558.388,269.5695,0
3308.066,304.0636,0
3359.991,230.5626,0
3705.167,367.8319,0
3518.183,381.6885,0
3320.277,240.827,0
3525.49,339.5399,0
3660.801,280.5442,0
3690.532,282.4836,0
3377.827,241.5807,0
3241.801,313.1495,0
3434.708,240.326,0
3787.726,394.0525,0
3610.732,199.7943,0
3447.286,239.6353,0
3863.584,253.5969,0
3681.523,313.5795,0
3400.677,257.3568,0
3285.88,338.0867,0
3598.724,293.3635,0
3333.752,238.3506,0
3733.229,330.2952,0
3511.144,229.0559,0
3702.002,364.8199,0
3086.056,337.6482,0
3428.639,188.5248,0
3745.798,279.3867,0
3891.594,284.7406,0
3238.24,239.9446,0
3724.098,241.7225,0
3485.893,256.3922,0
3811.213,366.1671,0
3436.904,320.2694,0
3675.254,283.1025,0
3218.855,335.4402,0
3921.924,291.8075,0
3550.597,236.2152,0
3477.174,305.8324,0
3435.944,362.5525,0
3314.275,245.4141,0
3652.913,256.5125,0
3487.386,262.8108,0
3913.389,245.6382,0
3450.843,337.5323,0
3269.101,279.7086,0
3795.899,238.4294,0
3680.704,293.4652,0
3236.884,369.0332,0
3414.957,217.4385,0
3373.389,174.5062,0
3678.223,286.9856,0
3521.369,358.9076,0
3613.587,282.6066,0
3649.209,260.0063,0
3309.011,266.2627,0
3960.61,263.2357,0
3549.6,257.3469,0
3524.757,252.5851,0
3337.599,280.667,0
3249.163,337.6851,0
3893.02,257.6234,0
3632.873,238.8691,0
3547.49,240.5439,0
3402.718,253.0996,0
3459.835,302.4523,0
3640.423,282.3259,0
3376.023,337.5066,0
3474.607,370.799,0
3139.598,291.2633,0
3596.452,294.6526,0
3789.785,397.326,0
3783.274,305.5342,0
3526.814,219.3372,0
3765.979,368.9825,0
3247.728,342.2804,0
3264.46,233.864,0
3309.794,254.0447,0
3212.276,331.4595,0
3391.476,274.5056,0
3436.966,338.7959,0
3406.949,339.3142,0
3561.555,264.2632,0
3333.423,310.0337,0
3865.429,347.1444,0
3218.797,253.4255,0
3144.536,250.391,0
3451.816,352.7067,0
3762.971,266.1982,0
3780.954,279.0768,0
3761.766,321.8955,0
3537.052,296.6599,0
3672.976,355.1451,0
3365.333,341.978,0
3367.452,286.5953,0
3652.777,329.0341,0
3522.257,305.8744,0
3212.865,285.3668,0
3703.865,259.3207,0
3675.301,314.3036,0
3293.82,314.2402,0
3528.594,290.6294,0
3553.946,316.9025,0
3480.831,259.2784,0
3560.745,329.5671,0
3280.911,303.8237,0
3469.579,277.8501,0
3451.647,350.6227,0
3491.114,299.7699,0
3744.321,276.8019,0
3144.13,340.5143,0
3414.219,271.6549,0
3564.333,280.8401,0
3504.746,204.2957,0
3537.579,338.1193,0
3403.744,379.7393,0
3327.09,310.8879,0
3363.609,301.1138,0
3260.66,281.9489,0
3577.825,309.0049,0
3633.358,199.8878,0
3450.474,313.9396,0
3651.878,298.9767,0
3592.818,246.9623,0
3346.446,233.5813,0
3644.896,342.8527,0
3992.615,351.5002,0
3341.363,307.4309,0
3709.971,300.3167,0
3464.991,279.1636,0
4020.638,486.7667,0
3922.643,293.8038,0
3273.572,298.943,0
3297.388,228.4237,0
3529.261,341.9191,0
4078.771,284.9421,0
4077.275,356.2522,0
