Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Cragig
3344.899,295.1294,0
3516.386,358.7393,0
3468.609,277.5198,0
3270.387,304.7671,0
3593.386,182.6505,0
3333.148,267.906,0
3418.093,341.7061,0
3515.925,210.7125,0
3289.016,276.1454,0
3129.341,246.0372,0
3446.991,274.8245,0
3553.319,246.6177,0
3043.566,224.7988,0
3462.07,223.5972,0
3147.947,297.8832,0
2924.438,290.8784,0
3622.669,274.8694,0
3084.861,256.8326,0
3264.195,276.3433,0
3731.302,265.7925,0
3205.573,261.0793,0
3194.192,292.8632,0
2924.499,226.6719,0
3224.105,320.8407,0
3424.296,306.9828,0
3202.61,303.8445,0
3313.278,331.3965,0
3343.418,291.8264,0
3438.042,248.0566,0
3267.821,302.2903,0
3235.543,228.4117,0
3536.424,235.302,0
3771.966,248.6648,0
3496.422,242.7275,0
2978.565,242.5988,0
3423.899,265.4133,0
3120.575,242.8235,0
3215.739,283.5902,0
3577.529,277.9972,0
3167.19,342.8905,0
3285.146,247.0262,0
3500.929,241.9203,0
3198.668,230.9277,0
3605.883,153.6475,0
3871.278,264.0385,0
3708.128,347.0436,0
3771.71,221.7638,0
3418.754,272.9602,0
3028.559,329.7987,0
3440.455,281.2407,0
3324.723,262.4032,0
3595.398,346.554,0
3331.233,232.8706,0
3387.004,275.723,0
3570.67,253.3053,0
3917.833,271.2354,0
3259.137,316.5709,0
3280.634,257.707,0
3269.875,295.592,0
3255.996,345.3094,0
3255.355,304.1049,0
3864.031,184.4402,0
3312.089,299.0037,0
3359.543,275.2225,0
3511.214,274.2994,0
3341.26,309.2603,0
3497.148,228.9739,0
3311.608,304.172,0
2883.764,331.96,0
3504.295,223.9811,0
3519.784,274.0673,0
3578.369,285.6548,0
3466.624,213.1029,0
3504.742,320.141,0
3219.66,246.3995,0
3335.883,203.6422,0
3532.993,207.9309,0
3255.686,251.9464,0
3378.969,243.6935,0
