Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Cragig
3243.27,359.2021,0
2835.582,289.0214,0
3704.751,366.7109,0
3247.906,373.2749,0
3293.105,266.9055,0
3119.765,269.7891,0
3231.133,341.3877,0
3176.092,378.9315,0
3294.714,365.8556,0
3164.484,236.5215,0
3244.927,286.9719,0
2837.424,304.9333,0
2834.175,195.8358,0
3161.365,258.1598,0
3648.908,327.0044,0
3297.198,340.9131,0
3312.68,271.2614,0
3751.389,330.7681,0
3176.165,314.3319,0
3524.551,305.4303,0
3556.772,220.0299,0
3044.412,332.3463,0
3186.92,198.3059,0
3212.157,288.855,0
3201.657,265.7839,0
3545.897,289.9202,0
3183.402,289.542,0
3164.978,265.1459,0
3226.33,260.1665,0
3328.531,212.7631,0
3118.034,315.3314,0
3426.102,267.7637,0
3400.729,229.658,0
3371.23,287.098,0
3610.529,269.2939,0
3337.366,188.9054,0
3236.538,337.4957,0
3160.245,287.3406,0
3463.472,361.8889,0
3731.281,239.5331,0
3096.584,194.5842,0
3368.326,252.2523,0
3382.348,298.6168,0
3464.739,260.1667,0
3119.111,281.9724,0
3431.49,351.1855,0
2922.391,156.7965,0
3587.438,309.3954,0
3226.243,253.6975,0
3242.116,227.6078,0
3247.844,258.2795,0
3053.751,238.0464,0
3342.999,294.3167,0
3711.802,324.9077,0
3359.706,292.9835,0
3253.353,185.8171,0
3179.083,257.1417,0
3202.915,254.1543,0
2829.825,249.0314,0
3229.713,290.8251,0
3304.25,327.9521,0
2905.732,194.5609,0
3099.536,247.5236,0
3225.932,381.9275,0
3528.944,311.1025,0
3035.09,197.625,0
2839.369,232.9515,0
3064.45,346.7505,0
3001.292,282.127,0
3136.406,316.548,0
3129.751,282.4388,0
3153.796,257.8419,0
2889.764,238.1118,0
3169.598,222.2136,0
3267.55,332.3041,0
3056.412,315.9714,0
2797.559,187.7554,0
3618.374,392.9342,0
3105.172,274.0789,0
3192.037,293.4926,0
2822.014,225.2115,0
3022.288,201.745,0
2915.689,184.5251,0
3150.872,346.5679,0
3693.777,278.3639,0
3094.355,289.5822,0
3172.073,300.3053,0
3308.482,337.3545,0
3253.785,363.3651,0
3150.044,268.463,0
2866.843,327.958,0
3222.407,304.0375,0
3029.36,217.7395,0
3294.888,325.9795,0
3432.886,277.037,0
3265.19,294.5658,0
3326.369,276.7213,0
3288.748,294.8528,0
3381.705,378.0385,0
3106.278,300.2943,0
3617.025,259.9373,0
3052.71,306.5535,0
