Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Cragig
3676.83,225.2454,0
3707.586,372.0243,0
3713.542,338.446,0
3585.619,277.7765,0
3626.212,282.3839,0
3590.222,253.1265,0
3660.983,331.2023,0
3726.681,294.3015,0
3742.369,272.825,0
3639.731,285.34,0
3656.559,271.7445,0
3755.347,297.425,0
3626.457,302.8599,0
3798.807,283.9152,0
3615.148,351.9047,0
3369.699,238.1854,0
3683.714,331.8341,0
3621.753,267.2234,0
3758.573,180.4387,0
3691.857,280.3063,0
3485.177,337.4459,0
3800.231,0907.0,
3615.739,279.1536,0
3674.137,168.8678,0
3206.821,235.1473,0
3617.954,247.8608,0
3806.17,320.5286,0
4084.929,219.4691,0
3329.129,311.5151,0
3679.599,274.129,0
3550.139,306.7823,0
3620.609,266.4131,0
3683.217,280.9081,0
3686.335,298.3346,0
3351.524,405.8958,0
3565.865,251.3259,0
3614.591,307.7311,0
3157.204,261.0779,0
3495.77,234.1266,0
3627.702,247.3954,0
3776.415,294.415,0
3988.388,192.7352,0
3516.922,271.9792,0
3645.337,205.7025,0
3562.058,287.6302,0
3681.422,334.2012,0
3648.175,221.6448,0
3782.825,292.0818,0
3480.097,303.3296,0
3550.773,300.83,0
3757.472,262.4707,0
3750.671,268.201,0
3688.829,276.1244,0
3455.403,272.1305,0
3372.184,216.5468,0
3725.634,226.546,0
3695.992,325.3878,0
3679.2,282.5797,0
3488.128,323.7277,0
3517.797,290.3945,0
3529.151,342.1144,0
3139.659,200.6309,0
3599.304,357.6609,0
3721.921,229.5018,0
3640.465,282.3633,0
3715.802,247.6737,0
3607.117,314.7494,0
3748.085,237.3822,0
3090.177,307.0836,0
3509.217,237.6484,0
3800.448,313.9723,0
3949.936,265.3739,0
3531.924,320.5781,0
3698.47,311.7805,0
3660.428,252.3986,0
3619.151,291.0571,0
3613.52,270.3636,0
3588.837,209.6038,0
3689.025,249.5913,0
3753.398,257.4778,0
3413.745,193.4623,0
3563.15,263.1781,0
3669.715,258.9821,0
3355.33,255.3444,0
2968.605,220.9794,0
3296.538,261.0778,0
3443.051,334.89,0
3722.888,386.5848,0
3712.715,302.7316,0
3709.267,296.2126,0
3879.495,255.7323,0
3190.809,307.8206,0
3622.084,238.1108,0
3590.464,314.6198,0
3338.335,193.5233,0
3832.073,302.8564,0
3714.845,254.7457,0
3236.834,347.2441,0
3609.859,268.1143,0
3857.754,231.5046,0
3557.517,312.3132,0
3701.229,263.2972,0
3801.429,327.5674,0
3707.102,165.9503,0
3718.186,261.7728,0
3687.12,348.2157,0
3644.093,361.208,0
3275.973,231.0936,0
3557.548,278.8949,0
3862.534,263.8893,0
3659.778,315.5791,0
3580.759,294.6387,0
3605.256,309.1528,0
3658.325,257.1097,0
3678.511,224.3905,0
