Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Cragig
3663.324,269.1741,0
3805.006,345.5742,0
3828.942,284.2417,0
3919.144,244.9413,0
3892.578,290.0046,0
3826.102,231.4697,0
3778.085,326.9736,0
3636.353,354.8427,0
3630.889,276.719,0
4035.652,283.8636,0
3843.765,274.13,0
3627.211,317.4543,0
3334.498,258.6792,0
3740.881,281.632,0
3730.058,289.7367,0
3260.232,271.4674,0
3693.811,207.2997,0
3786.515,336.7133,0
3885.243,325.2878,0
4069.89,296.687,0
3810.633,352.9662,0
3284.599,260.0621,0
3580.86,235.3134,0
3773.492,248.6852,0
3213.866,246.5419,0
3534.49,336.821,0
3986.134,322.9999,0
3790.744,199.3347,0
3494.495,284.6407,0
3477.599,262.2273,0
3715.442,264.9546,0
3842.588,234.5417,0
3286.65,193.4406,0
4002.555,275.1475,0
3842.559,324.2078,0
3684.427,311.0966,0
3699.25,424.3546,0
3706.035,320.1024,0
3885.706,290.9747,0
3829.998,324.1295,0
3894.251,301.332,0
3823.925,292.8412,0
3867.361,255.3363,0
3490.288,266.5015,0
3162.5,317.146,0
3238.25,251.8274,0
3387.346,187.4404,0
3844.206,279.0356,0
3453.163,207.8788,0
3538.789,329.4573,0
3390.31,224.8876,0
3434.901,265.9973,0
3873.884,254.2816,0
3615.939,217.7347,0
3911.843,312.2562,0
3464.615,267.7375,0
3211.746,233.8922,0
3753.211,258.7278,0
3800.172,328.3085,0
3455.107,287.4182,0
4004.272,318.7928,0
3827.948,231.0953,0
3919.95,301.6776,0
3782.73,339.0713,0
4013.796,217.9534,0
3695.536,278.0505,0
3650.314,301.0988,0
3387.528,217.736,0
3819.904,251.7699,0
3368.853,269.8978,0
3859.104,319.515,0
3826.429,314.7123,0
4015.898,270.4636,0
3793.078,296.9603,0
3737.408,320.1289,0
3756.306,294.8506,0
3707.653,311.108,0
3602.279,222.2444,0
3929.431,255.6326,0
3888.966,273.9117,0
3393.965,345.2593,0
3876.097,379.5809,0
3888.14,370.6678,0
3746.963,269.6848,0
3546.131,358.4871,0
3752.356,324.5388,0
3267.76,242.15,0
3769.835,268.0092,0
3461.44,255.7625,0
3999.435,184.917,0
3700.685,308.1699,0
3596.547,381.3203,0
3183.373,225.5776,0
3520.06,401.0692,0
3489.952,265.4124,0
3625.077,380.359,0
3865.884,447.4796,0
3514.268,297.1121,0
3481.684,249.7137,0
3682.738,352.163,0
3227.988,253.1947,0
3102.808,270.1879,0
3857.784,308.5111,0
4079.757,297.0186,0
3770.046,271.9436,0
3976.924,422.4362,0
3898.374,377.3124,0
3247.582,313.3304,0
3829.756,350.9463,0
3801.468,282.0663,0
3504.679,186.1108,0
3839.862,335.6008,0
3053.354,258.4244,0
3942.239,337.9493,0
3270.014,209.7532,0
3132.721,229.9357,0
3611.007,235.9797,0
3310.239,307.4446,0
3793.325,289.1135,0
3266.901,277.1206,0
3626.527,273.3882,0
3575.399,342.5354,0
4004.875,369.9025,0
3539.633,336.9143,0
3825.992,257.661,0
3704.526,289.3876,0
3281.046,254.7126,0
3758.167,265.702,0
3140.781,223.3837,0
3713.184,217.4453,0
3817.782,231.6404,0
3884.964,284.5651,0
3371.384,179.4847,0
3744.086,246.3291,0
3560.055,288.6805,0
3895.062,294.3429,0
3599.905,325.0028,0
3417.701,284.9785,0
3569.144,232.5731,0
3796.225,326.3131,0
3768.398,315.1111,0
3539.828,401.3494,0
3449.502,244.7329,0
3667.056,325.6392,0
3882.473,320.5314,0
3852.488,263.0565,0
3433.269,414.2823,0
3666.735,271.3937,0
3878.664,248.4163,0
3501.938,311.3649,0
3413.901,240.2916,0
3752.972,297.8373,0
3849.866,380.3059,0
3258.006,288.5103,0
3917.035,290.8236,0
3884.435,225.1526,0
3671.888,319.5222,0
4020.599,309.6912,0
3610.452,273.5881,0
3734.529,246.0608,0
3641.504,322.3744,0
3677.771,258.7637,0
3564.276,342.9296,0
3724.747,369.9298,0
3739.763,326.6691,0
3792.366,254.4836,0
3737.75,335.4436,0
3912.639,431.8115,0
3811.69,307.9344,0
3394.749,288.8141,0
3588.102,263.3806,0
3177.754,240.042,0
3897.391,302.6223,0
3946.47,407.7952,0
3592.681,317.6295,0
3938.13,381.0773,0
3850.617,335.3394,0
3862.09,414.9995,0
3667.956,328.4688,0
3413.75,172.3143,0
3560.973,233.5424,0
3837.527,310.8936,0
3891.067,320.0005,0
3819.558,249.6804,0
3664.563,248.6464,0
3771.136,352.2166,0
3270.423,208.4802,0
3725.236,250.5336,0
3975.199,216.9536,0
3989.651,417.6353,0
3631.105,295.2535,0
3752.716,288.1864,0
3570.974,241.55,0
3865.401,232.9187,0
3241.52,267.4418,0
3558.132,273.0015,0
3356.08,342.1243,0
3922.859,229.7302,0
3329.767,208.0486,0
3142.711,281.4849,0
3625.595,353.7754,0
3819.845,286.0255,0
3087.508,221.6749,0
3390.565,288.3091,0
3977.603,200.9618,0
3153.632,292.1434,0
3723.121,245.2784,0
3397.529,265.906,0
3863.842,288.5634,0
3607.733,241.9791,0
3818.711,325.8241,0
3701.655,311.0328,0
3356.927,297.2924,0
3821.504,300.9683,0
3705.136,327.599,0
3441.516,232.583,0
3449.394,224.902,0
3695.181,299.0415,0
3708.907,299.6741,0
3978.911,224.3372,0
3749.425,282.4164,0
3287.507,214.5919,0
3793.046,338.1931,0
3228.163,239.3175,0
3416.748,186.386,0
3231.302,227.4106,0
3857.067,270.0321,0
3912.258,376.287,0
3808.813,262.2036,0
3695.192,363.1989,0
3712.765,309.8765,0
3644.604,300.6593,0
3714.897,328.6019,0
3715.333,305.8008,0
3744.75,353.4458,0
3628.718,267.252,0
3666.394,270.8035,0
3691.074,325.5951,0
3752.271,272.6315,0
4204.068,337.0886,0
3660.548,264.0361,0
4266.331,253.6731,0
3911.862,322.5188,0
3725.909,224.5287,0
3711.384,267.364,0
3937.385,246.3102,0
3897.553,273.6479,0
3868.367,399.5521,0
3545.874,305.8064,0
3763.366,304.0093,0
3753.749,256.28,0
3734.303,333.3124,0
3314.654,311.9451,0
3936.545,327.1683,0
3849.369,308.4728,0
3663.072,347.4399,0
3722.606,213.3982,0
3701.923,302.2191,0
3724.261,311.1954,0
3359.845,263.2614,0
3520.928,282.2288,0
3936.142,285.15,0
3996.109,314.5002,0
3584.46,355.8638,0
3711.333,358.1803,0
3764.487,276.9153,0
3795.381,297.8252,0
3759.958,275.4513,0
3442.602,213.7622,0
3675.889,260.52,0
3747.01,234.2155,0
3392.501,333.649,0
3740.549,324.3694,0
3653.155,291.3295,0
3840.335,233.2308,0
3591.676,246.5004,0
3806.131,289.8151,0
3656.735,372.7856,0
3591.087,292.4208,0
3377.01,276.4265,0
3228.883,294.3549,0
3681.693,290.656,0
3920.77,261.6326,0
3710.613,384.4451,0
3382.153,304.6195,0
3698.145,223.8987,0
3710.949,237.2305,0
4039.887,363.0863,0
3126.392,290.8657,0
3843.533,279.8464,0
3746.023,369.0577,0
3416.762,242.9336,0
3091.832,248.8309,0
3902.966,295.1903,0
3603.216,293.6259,0
3335.183,284.2616,0
3665.435,308.0208,0
3782.257,343.0243,0
3669.959,273.1511,0
3739.24,318.0612,0
3618.81,303.4816,0
3861.214,287.3721,0
3437.824,351.938,0
3762.823,311.0195,0
3751.958,293.564,0
