Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,MyaareCO1
691.0835,349.0971,0
843.9545,286.4005,0
5569.893,194.8564,1
837.9746,321.6252,0
727.3246,396.921,0
737.9924,320.0499,0
801.4368,341.3312,0
731.9476,290.221,0
815.1724,306.69,0
761.7159,331.4832,0
724.1276,402.0516,0
710.6583,319.2204,0
788.0624,329.4199,0
839.7952,292.0492,0
732.6392,401.9811,0
678.4778,396.55,0
745.3129,361.8273,0
760.6494,321.0208,0
752.4616,315.6595,0
761.8521,357.7881,0
759.8737,314.2959,0
770.7838,398.2971,0
779.5125,414.4139,0
771.6866,326.5396,0
718.0145,384.0459,0
763.8745,366.4816,0
4885.335,205.6946,1
729.8248,380.2053,0
751.6878,338.6345,0
802.2236,321.5545,0
741.7708,352.7055,0
773.1989,323.9109,0
814.9816,324.823,0
793.0663,365.0768,0
729.8517,314.5193,0
800.3058,278.6139,0
762.5587,348.545,0
714.8811,340.0479,0
761.3452,342.8889,0
764.819,339.1149,0
798.7657,347.8017,0
752.6296,326.9662,0
755.4813,321.3287,0
733.5937,395.807,0
838.319,317.6659,0
823.8453,334.8691,0
811.1494,368.912,0
5540.917,308.4094,1
780.7542,351.022,0
819.2387,336.203,0
783.4039,312.6782,0
767.853,338.1856,0
776.5588,340.1624,0
746.9559,337.4,0
761.244,339.6014,0
5190.309,188.3391,1
788.8112,348.0178,0
4992.319,300.989,1
718.7634,393.3211,0
792.8443,375.5566,0
800.5809,301.1239,0
752.5201,306.5596,0
754.7023,327.7214,0
718.5453,365.2324,0
724.3384,331.2508,0
748.203,368.9525,0
689.531,402.663,0
705.3315,314.9691,0
709.3133,398.4035,0
733.0375,378.549,0
810.5509,288.9844,0
731.2104,393.1867,0
731.383,329.6248,0
804.3534,344.0628,0
758.5762,334.6028,0
5026.157,260.592,1
4990.779,168.5134,1
779.6613,333.3612,0
808.7761,305.3484,0
850.1594,276.6415,0
738.7425,380.4381,0
774.7477,348.2735,0
806.1227,385.4877,0
744.8254,364.7778,0
726.1254,310.2392,0
780.2731,304.0995,0
797.3173,349.7344,0
743.7063,375.9335,0
833.1382,304.936,0
771.6572,411.4838,0
797.9902,283.0167,0
755.9395,349.9286,0
728.1058,328.3927,0
763.5994,341.1758,0
850.2161,306.9874,0
794.2748,336.1758,0
776.0197,294.8066,0
795.8475,306.014,0
789.848,258.0237,0
808.3953,373.5294,0
751.2562,320.859,0
751.3864,312.3613,0
797.7706,329.0431,0
805.3718,315.2324,0
4929.993,200.7356,1
775.8758,309.7212,0
769.1298,433.2331,0
740.5944,282.614,0
674.0511,397.7313,0
739.1628,340.2531,0
736.2629,379.7341,0
682.623,354.0639,0
682.9506,400.3359,0
708.7116,349.5022,0
717.3989,329.9355,0
736.2844,356.647,0
5103.845,263.9954,1
740.6845,304.2499,0
763.9611,317.7343,0
779.4829,323.5894,0
823.8616,322.2381,0
