Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,1
4498.191,172.2168,0
4618.134,238.8987,0
4508.711,239.4705,0
4390.605,128.9749,0
4330.559,200.6316,0
4483.91,192.739,0
4117.925,246.4487,0
4154.311,226.7986,0
4402.294,195.2183,0
4457.176,219.9629,0
4506.032,208.5298,0
4561.515,158.5801,0
4500.67,132.1255,0
4256.09,224.4089,0
4435.04,178.9944,0
4328.999,221.6108,0
4711.112,34.86499,0
4630.788,64.16309,0
4488.209,134.635,0
4387.838,250.6719,0
4360.692,158.7966,0
4505.168,183.8047,0
4296.562,110.5186,0
4312.84,207.0215,0
4376.6,175.7163,0
4478.277,231.4592,0
4372.135,161.635,0
4194.178,210.1387,0
4297.889,222.4497,0
4593.873,179.1431,0
4185.367,262.4082,0
4389.704,187.4614,0
4299.976,111.4861,0
4257.786,173.3701,0
4473.768,195.481,0
4243.984,199.3376,0
4125.594,223.5568,0
4318.402,185.9231,0
4570.5,162.8591,0
4157.104,142.8811,0
4382.703,146.1287,0
4220.701,348.3616,0
4625.738,148.2698,0
4428.171,135.324,0
4272.797,180.5144,0
4576.643,192.7031,0
4619.537,158.4648,0
4540.81,225.5432,0
4560.54,140.071,0
4550.897,129.7974,0
4313.289,254.8716,0
4262.401,217.7251,0
4127.49,210.7385,0
4360.619,220.9707,0
4212.996,250.3337,0
4250.917,110.4658,0
4540.932,235.9004,0
4594.065,193.2876,0
4222.037,162.4946,0
4278.4,142.2551,0
4564.47,169.1799,0
4269.035,116.803,0
4247.302,178.6455,0
4362.947,219.8958,0
4371.459,224.6077,0
4305.26,190.0808,0
4477.156,186.8687,0
4233.646,144.6733,0
4219.773,290.0635,0
4541.519,159.47,0
4512.534,241.8586,0
4212.052,136.5068,0
4339.313,146.4546,0
4348.267,141.8125,0
4576.861,111.3108,0
4279.223,156.8816,0
4300.496,220.3359,0
4687.303,211.5735,0
4341.155,267.4951,0
4318.435,177.76,0
4272.056,296.7346,0
4314.988,161.2935,0
4411.458,327.1443,0
4572.362,143.9082,0
4604.226,203.4917,0
4576.828,187.5493,0
4540.352,166.8044,0
4593.552,223.0278,0
4577.268,223.0283,0
4446.838,204.6218,0
4357.878,186.4683,0
4713.603,161.146,0
4180.138,182.7161,0
4289.711,185.6074,0
4416.906,175.1807,0
4319.958,123.8665,0
4307.511,278.9583,0
4169.896,241.8547,0
4580.789,122.4858,0
4389.321,213.2715,0
4208.371,145.6436,0
4373.513,170.959,0
4554.794,176.0679,0
4434.032,124.6733,0
