Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,1
4024.249,209.131,0
4452.001,143.1694,0
4171.352,201.6799,0
4384.107,200.4734,0
4125.261,250.5222,0
4009.457,210.5735,0
4251.098,190.1206,0
4126.203,207.6545,0
4246.368,115.2776,0
4050.121,157.8387,0
4175.754,220.1802,0
4424.061,131.7585,0
4203.142,162.0833,0
4195.495,155.3364,0
4036.935,228.5175,0
4011.531,244.7435,0
4024.28,228.1685,0
4243.145,223.4229,0
4092.638,235.3705,0
4059.237,277.7997,0
4402.071,190.3184,0
4195.566,197.2173,0
4159.548,202.6145,0
4077.61,177.8093,0
4176.392,239.7183,0
4261.544,252.7957,0
4176.104,177.3938,0
4362.543,193.9128,0
4140.058,242.5757,0
4050.4,169.1222,0
4202.981,184.9871,0
4426.48,195.1387,0
4247.177,73.13623,0
4017.634,162.0957,0
4549.888,112.0095,0
4121.009,321.1372,0
4351.379,190.8682,0
3944.285,205.2316,0
4115.77,147.4791,0
4455.494,153.948,0
4218.219,213.8782,0
4013.178,168.7865,0
4362.542,252.4697,0
4154.184,219.6143,0
4056.151,192.806,0
4139.632,183.929,0
4412.521,167.8833,0
4022.828,246.4343,0
4303.867,224.3679,0
4129.747,229.1805,0
4009.224,187.8281,0
4434.676,69.73291,0
4166.553,218.387,0
4138.414,185.7355,0
4334.692,240.6238,0
4200.759,153.4443,0
4055.875,180.712,0
4276.352,178.7449,0
4349.991,178.906,0
4213.108,304.8335,0
4422.79,192.7793,0
4132.626,152.0612,0
4174.856,131.582,0
4408.321,196.5217,0
4199.096,177.7471,0
4198.65,207.7915,0
4382.529,211.6638,0
4275.797,191.2856,0
4200.011,183.7954,0
4162.622,135.1726,0
4307.995,219.1865,0
4300.755,88.63452,0
4278.099,195.9119,0
4186.252,145.0308,0
4366.294,222.5303,0
4494.815,142.9592,0
4235.912,199.447,0
3989.256,221.4562,0
4515.848,114.2437,0
4157.681,145.9265,0
4034.279,215.3425,0
4244.144,271.0974,0
4267.123,161.8726,0
4177.63,190.6636,0
4204.376,168.4478,0
4033.802,211.819,0
4133.881,197.3857,0
4202.427,171.0444,0
4405.32,166.7859,0
4319.571,161.3298,0
4294.205,227.2422,0
4031.128,121.5067,0
4204.156,140.4702,0
4183.663,249.8142,0
4292.81,267.0701,0
4197.407,315.2981,0
4339.075,146.8547,0
4311.105,160.7024,0
4368.742,214.7119,0
4182.57,131.2026,0
4217.975,189.1792,0
4223.475,230.3711,0
4150.425,155.998,0
4272.178,136.5039,0
4176.818,206.9436,0
4458.275,149.1716,0
4394.284,199.8945,0
4139.718,260.147,0
4565.797,93.40771,0
4611.88,78.94556,0
4111.098,212.6311,0
4192.995,188.5081,0
4404.771,231.467,0
4398.907,179.3462,0
4322.966,107.4146,0
4387.182,187.7161,0
4327.833,177.7673,0
3939.067,212.8341,0
4497.361,94.24463,0
4432.871,167.4075,0
4323.116,118.6125,0
4085.088,218.2025,0
4134.538,216.4788,0
4504.566,161.7141,0
4423.591,219.1677,0
4162.151,240.175,0
4234.4,145.2576,0
4141.952,115.287,0
4147.492,175.088,0
3980.052,219.1774,0
4113.933,279.1776,0
4094.247,177.1218,0
4143.413,200.614,0
4072.188,236.0569,0
4404.401,65.41113,0
4493.806,184.8213,0
4234.11,226.8191,0
4462.721,89.34009,0
4531.632,106.9666,0
4257.734,192.8281,0
4232.799,118.8293,0
4217.588,274.1616,0
4176.939,277.9368,0
4437.475,197.4153,0
4260.72,240.9521,0
4153.832,205.7517,0
4174.469,174.8442,0
