Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
6688.84,181.002,0
7834.363,195.9373,0
7113.548,52.3645,0
6428.117,166.7192,0
6151.822,173.2356,0
7690.275,262.3826,0
7705.966,296.2083,0
6919.393,194.8516,0
7810.133,198.502,0
7843.221,148.3755,0
7764.595,116.0156,0
7887.012,295.9592,0
7634.21,290.5166,0
7234.803,330.4055,0
7281.607,188.5698,0
7648.795,346.8083,0
7824.48,293.6216,0
7735.185,187.2817,0
7678.165,314.2649,0
7844.342,391.6604,0
6134.109,77.20166,0
7865.749,105.7871,0
7765.104,195.6479,0
6793.542,147.4446,0
6727.188,83.66626,0
6579.596,208.5967,0
6190.116,104.2437,0
6997.048,106.0525,0
7657.486,185.0063,0
7789.819,403.6033,0
7077.792,191.3384,0
7935.639,310.199,0
7490.159,293.6213,0
6663.408,125.4788,0
6391.215,90.39478,0
7679.086,310.1833,0
7838.079,190.5513,0
7557.239,203.7134,0
7919.011,224.019,0
7818.76,227.4956,0
8024.75,229.7129,0
7862.62,246.4961,0
7556.265,243.4065,0
6508.566,217.9148,0
6056.17,250.8787,0
7829.688,420.7695,0
7701.065,395.7322,0
7695.276,303.3496,0
7809.642,145.1958,0
6974.463,155.5005,0
7648.953,272.4514,0
6614.181,167.6421,0
8058.625,285.6768,0
8115.242,288.9519,0
7632.179,171.2083,0
7610.756,216.624,0
7182.438,97.02637,0
7875.1,341.4124,0
7921.427,338.2813,0
7777.257,173.6448,0
6612.089,87.25146,0
7285.824,190.127,0
7934.164,214.353,0
7768.524,269.0493,0
7950.333,198.2703,0
8103.999,213.2268,0
7741.26,239.5801,0
7915.452,137.2898,0
7864.342,333.0085,0
7261.568,124.53,0
7617.73,185.7444,0
7778.373,207.4504,0
7546.529,184.5276,0
8088.043,343.5005,0
7929.558,239.0193,0
7654.245,357.5254,0
6895.146,-31.87769,0
7344.863,258.105,0
6333.399,113.387,0
7316.534,223.0549,0
6773.201,193.3655,0
7594.688,134.2427,0
6581.659,226.6555,0
7684.208,279.6631,0
7926.025,162.0955,0
6944.698,88.42773,0
7961.344,45.30298,0
6761.445,39.91064,0
7955.318,113.6267,0
7794.665,240.8342,0
7006.049,258.1589,0
6712.09,148.0293,0
7841.759,183.0476,0
6480.904,144.0171,0
7869.919,232.7615,0
7997.542,291.3987,0
7302.403,334.1775,0
