Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
7336.385,237.8813,0
7515.102,302.7476,0
7232.169,295.4106,0
7308.327,200.4473,0
7375.712,183.6511,0
7297.528,262.3787,0
6968.828,161.3591,0
7447.482,176.1121,0
7365.209,132.4773,0
7067.073,171.9043,0
7304.778,137.1035,0
7327.101,294.1318,0
7674.768,145.6909,0
7538.25,139.5627,0
7258.208,366.1404,0
7147.195,167.384,0
7485.831,215.6101,0
7227.271,265.0317,0
7250.891,263.0981,0
7390.599,162.2979,0
7474.861,123.4871,0
7451.826,131.217,0
7537.834,97.08838,0
7311.932,193.0215,0
7277.23,127.3066,0
7306.16,132.9187,0
7344.645,338.1199,0
7617.031,207.7322,0
7527.3,174.3525,0
7285.561,285.0984,0
7424.483,244.2573,0
7329.876,191.9946,0
7268.543,214.1055,0
7162.533,223.3816,0
7515.483,191.063,0
7524.745,351.01,0
7308.88,236.9961,0
7387.3,318.1746,0
7565.469,259.6157,0
6837.012,235.561,0
7463.212,217.3687,0
7242.753,205.4187,0
7305.568,176.8872,0
7715.115,252.9514,0
7032.641,200.2368,0
7130.308,97.82349,0
7393.937,238.4849,0
7350.707,212.7405,0
7423.68,189.2158,0
7372.575,105.1018,0
7059.211,213.0239,0
7333.196,226.0022,0
7417.131,225.4231,0
7201.221,332.8757,0
6839.494,131.0129,0
7485.556,249.1667,0
6903.764,194.2813,0
7581.689,171.4441,0
7433.87,178.0586,0
7049.435,145.3823,0
7485.172,148.2822,0
7344.353,230.3145,0
7497.321,189.5105,0
7211.698,316.5605,0
7507.598,111.0876,0
7596.288,138.3022,0
7362.813,175.3901,0
7413.377,235.8005,0
7485.43,200.585,0
6860.621,241.2852,0
7510.932,142.1025,0
7378.826,289.387,0
7420.957,147.1877,0
7405.558,282.8723,0
7489.326,117.9348,0
6645.457,53.21387,0
6731.559,260.7249,0
7386.006,235.7856,0
7292.875,287.1606,0
7389.704,122.4009,0
7583.642,104.2839,0
