Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
7794.02,206.6819,0
6584.492,163.802,0
6369.683,123.7019,0
6301.458,172.6047,0
7545.353,283.1914,0
6651.763,110.9646,0
8864.29,289.0044,0
7603.984,239.6492,0
8879.59,351.5151,0
7213.91,274.7881,0
6645.276,192.1152,0
6784.85,92.95825,0
7974.456,325.0376,0
8129.336,251.8625,0
7652.798,219.0789,0
7780.315,177.4551,0
6228.332,283.9255,0
6484.551,301.5667,0
7506.172,253.6365,0
7824.808,324.5342,0
8867.701,245.6099,0
6544.901,312.5073,0
7657.508,313.5129,0
6851.098,181.5574,0
6302.278,214.1316,0
6748.796,187.9209,0
7304.847,172.7515,0
7619.315,346.5173,0
8155.876,218.0024,0
6687.993,195.9636,0
7066.86,251.6255,0
6446.408,201.667,0
8758.963,305.5508,0
6368.064,218.05,0
6257.003,95.80005,0
7435.59,365.6216,0
7429.034,293.4158,0
7237.519,133.8508,0
8067.021,263.6248,0
7994.992,283.6396,0
6285.924,220.0425,0
7525.696,252.1936,0
7790.338,353.1423,0
7973.314,245.6433,0
6330.173,285.4858,0
8160.042,312.4827,0
6683.426,124.9839,0
7894.07,255.3728,0
6508.609,181.7766,0
7849.644,255.3188,0
7615.188,418.1641,0
7677.69,366.4851,0
6807.901,116.8296,0
7588.379,342.1008,0
6342.092,195.9424,0
7880.585,325.8635,0
8055.23,257.9602,0
7730.383,323.3118,0
7864.864,306.8406,0
7932.677,278.7131,0
6648.941,192.3918,0
6050.942,331.5957,0
7801.945,334.5498,0
6441.793,183.3022,0
7035.631,195.3438,0
7999.731,299.8909,0
7911.902,355.0007,0
7911.878,294.8792,0
6696.6,219.374,0
6656.519,168.6919,0
8061.589,193.4404,0
7956.803,296.4436,0
8131.458,203.2087,0
7215.376,217.2197,0
6896.979,193.6445,0
7902.713,142.6089,0
7936.299,324.3357,0
6471.68,231.0164,0
7843.194,250.1121,0
7987.706,354.3391,0
7647.091,355.0479,0
7903.185,387.9668,0
8083.756,187.5652,0
7776.792,217.3994,0
8804.253,280.9517,0
8633.12,367.6719,0
6814.585,125.3345,0
6877.055,142.9646,0
8817.947,241.8257,0
6309.128,172.0198,0
7879.358,251.5659,0
6618.055,215.7649,0
6605.543,331.0239,0
7366.323,188.9319,0
7417.035,268.1794,0
7613.68,261.8635,0
6292.51,238.9561,0
6527.636,200.3779,0
6305.236,74.08716,0
6306.066,278.0161,0
7837.835,273.0649,0
7924.486,211.012,0
7599.89,231.7668,0
6689.786,336.9333,0
7316.384,213.0471,0
6508.603,131.4734,0
7949.454,293.5813,0
7128.395,208.3706,0
7543.539,409.6858,0
6746.98,259.9407,0
7891.057,276.9795,0
7911.755,275.9053,0
7973.213,326.011,0
6330.267,117.9868,0
6707.989,264.7878,0
7886.887,170.2163,0
8270.238,223.1201,0
7839.176,303.9934,0
7506.827,246.3159,0
8676.096,311.3921,0
6325.658,240.6272,0
8036.322,296.7939,0
6212.914,285.3105,0
7638.313,373.6721,0
7269.176,322.9204,0
8023.721,239.7397,0
8036.76,296.0527,0
7818.595,398.0869,0
7870.273,219.7683,0
7920.929,226.2441,0
6373.103,245.6418,0
6627.621,275.5107,0
7840.014,323.9946,0
7644.229,277.9392,0
7900.254,324.9126,0
7760.793,410.2878,0
8059.887,354.0952,0
7881.165,429.2058,0
6666.41,204.5227,0
8018.707,184.6621,0
6641.596,164.1147,0
7967.728,357.7373,0
6443.78,64.57007,0
6785.783,205.5222,0
8115.631,313.397,0
6508.495,219.6477,0
8750.817,415.7437,0
8856.784,368.2183,0
7970.395,229.0508,0
7814.146,199.833,0
8184.642,223.821,0
8136.981,148.491,0
8383.316,157.3613,0
6725.573,254.321,0
7730.375,207.0352,0
7801.674,120.512,0
7982.171,386.6218,0
7793.762,357.6887,0
7827.115,399.6726,0
7528.001,314.301,0
7591.644,368.1602,0
7313.855,191.0239,0
8013.931,379.6331,0
6556.334,241.3723,0
7586.925,287.4773,0
7948.896,237.0405,0
6369.352,104.4407,0
7779.452,185.4023,0
7907.805,314.8242,0
8196.075,225.0957,0
7014.875,194.3174,0
8037.485,175.7402,0
7788.928,157.6938,0
7800.974,298.2302,0
7628.189,227.8213,0
7907.996,275.4163,0
7634.414,317.2012,0
8888.399,357.478,0
6628.663,209.0051,0
7415.445,312.6047,0
7980.205,313.2656,0
7752.365,336.9983,0
8644.504,388.646,0
6681.647,288.1868,0
6482.72,193.6851,0
7713.878,393.9048,0
7669.947,289.989,0
8118.599,385.6243,0
8001.415,326.2729,0
7951.836,346.1079,0
7906.462,165.7771,0
7581.414,252.2844,0
8014.373,134.2603,0
8139.571,132.1843,0
8155.423,288.3074,0
7694.723,242.7371,0
7671.387,151.0757,0
6507.793,98.55029,0
7804.833,288.6809,0
6021.681,278.7759,0
6515.653,179.9343,0
6512.636,295.4502,0
7880.847,326.4565,0
6533.609,146.1167,0
6625.941,94.26685,0
7588.204,262.4382,0
7634.21,195.7947,0
8129.7,287.7017,0
6178.756,215.019,0
6408.455,316.2988,0
8047.057,373.104,0
7154.601,142.1431,0
7976.027,170.3667,0
8036.375,261.884,0
7734.454,208.0247,0
6363.957,163.0203,0
8001.161,174.7434,0
7871.021,362.1077,0
7866.714,331.887,0
6842.37,174.0293,0
6866.604,319.2043,0
7719.185,99.24805,0
