Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
7817.289,256.4927,0
7628.68,182.4207,0
7631.017,297.3804,0
7644.29,230.7051,0
7455.634,281.8945,0
7606.925,230.4531,0
8294.36,220.9187,0
7666.48,295.1731,0
7627.14,242.4768,0
7506.456,245.8037,0
7656.967,235.6274,0
7696.315,188.9089,0
7792.344,190.7131,0
7546.707,204.2944,0
7504.756,283.9277,0
7902.545,267.5872,0
7715.452,340.1094,0
7451.977,294.5288,0
7814.721,429.1284,0
7629.55,353.2268,0
7429.211,341.9661,0
7783.84,217.6289,0
7562.583,337.6682,0
7371.9,261.1726,0
7743.908,226.8093,0
7766.673,346.5232,0
7766.593,262.4233,0
7696.995,243.5432,0
7609.722,279.8994,0
7407.32,265.5554,0
7363.11,211.3115,0
7321.476,245.1919,0
7621.948,216.3081,0
7197.492,225.8027,0
7388.222,336.9363,0
7986.271,321.4363,0
7634.11,197.1025,0
7777.595,305.5393,0
7677.92,384.9395,0
7642.189,180.3467,0
7594.402,197.9043,0
7381.797,216.9656,0
7421.6,352.8726,0
7621.392,315.5625,0
7790.828,197.5154,0
7769.146,275.6553,0
7119.148,315.9385,0
7708.162,248.9456,0
7773.991,246.6431,0
7511.581,115.6057,0
7556.748,252.0715,0
7421.983,329.0518,0
7541.888,356.1277,0
7550.736,241.1277,0
7688.171,417.9851,0
7551.221,166.0471,0
7573.062,231.6548,0
7681.417,260.8833,0
7651.142,173.321,0
7682.019,152.0269,0
7530.3,268.6426,0
7440.006,373.8965,0
7579.729,209.4685,0
7348.688,251.0847,0
7515.634,379.0579,0
7649.342,271.2678,0
7587.511,252.4192,0
7403.916,300.3135,0
7290.743,271.7742,0
7844.608,336.6899,0
7419.378,372.9412,0
7720.025,224.2971,0
7705.929,259.7292,0
7622.808,367.1008,0
7534.488,436.5796,0
7649.677,361.3167,0
7526.224,277.6328,0
7620.73,315.8484,0
7467.016,183.7222,0
7534.06,285.3159,0
7757.745,214.9595,0
7770.553,191.2537,0
7523.554,141.4211,0
7618.222,311.8315,0
7784.466,235.3318,0
7799.214,322.6196,0
7375.453,355.3945,0
8253.904,305.6216,0
8252.313,263.5779,0
7479.084,218.1987,0
7554.656,286.0073,0
7535.703,363.5151,0
7345.686,227.8513,0
7571.586,269.7676,0
7577.647,360.9746,0
8245.706,224.7219,0
8247.055,294.5056,0
7474.565,225.6162,0
7645.009,320.0173,0
7506.67,269.0129,0
7559.689,296.9622,0
7568.81,208.9167,0
7674.494,154.7097,0
7707.143,293.3452,0
7531.046,325.5923,0
7758.154,258.397,0
8280.437,234.8088,0
7319.133,333.0862,0
7428.354,443.573,0
7747.557,196.6204,0
7401.784,155.8433,0
7733.225,321.4663,0
7292.837,339.8965,0
7341.393,211.5139,0
7853.035,193.2295,0
7296.35,347.3145,0
7529.854,160.9304,0
7255.918,334.1108,0
7773.197,186.9619,0
7682.959,181.5181,0
7567.966,299.4819,0
7193.367,267.1626,0
7798.298,390.2405,0
7531.896,260.4546,0
7677.444,339.1318,0
7723.679,80.88354,0
7220.849,359.8655,0
7634.532,370.8281,0
7423.3,242.6333,0
7104.964,291.7266,0
7827.604,225.3376,0
7559.474,235.9922,0
7822.205,266.3904,0
7907.749,229.5269,0
7930.123,243.0535,0
7523.518,206.3291,0
7518.936,364.2227,0
7713.075,267.8955,0
7452.342,193.7805,0
8090.698,257.8181,0
7587.386,198.6829,0
7505.656,207.9927,0
7773.649,178.1882,0
7664.962,265.187,0
7394.765,306.562,0
7507.675,212.7441,0
7609.267,260.0593,0
7516.629,435.2849,0
7351.506,284.9822,0
7150.371,237.5613,0
7306.073,302.8545,0
7751.639,277.8164,0
7398.705,208.667,0
7544.324,280.2815,0
7536.181,286.0989,0
7646.504,195.8279,0
7367.882,260.7783,0
7428.979,186.1343,0
7524.388,311.4673,0
7684.886,345.6794,0
7821.879,120.1731,0
7610.335,307.8711,0
7629.979,284.3113,0
7285.856,331.4734,0
7410.101,355.7908,0
7571.887,332.3901,0
7583.262,7903.0,
7779.257,208.188,0
7676.026,164.4668,0
7563.253,285.5696,0
7995.269,430.3794,0
7716.621,368.2368,0
7365.409,237.0115,0
7580.814,247.626,0
7734.943,225.2019,0
7390.142,247.1914,0
7761.63,318.8083,0
7660.657,341.3601,0
7472.067,330.2959,0
7585.828,311.5708,0
7551.955,304.4482,0
7518.27,368.0093,0
7226.005,318.9963,0
7653.954,290.2788,0
7682.762,342.6633,0
7603.05,311.3604,0
7286.726,320.8994,0
7560.758,328.2761,0
7462.845,305.6421,0
7488.316,384.6663,0
7492.473,199.5393,0
7545.292,320.6768,0
7445.939,339.2556,0
7754.423,206.4116,0
7667.988,213.7158,0
7421.029,355.1565,0
7268.626,360.8896,0
7574.009,298.2576,0
7787.73,295.5024,0
7953.92,180.1563,0
7454.867,368.8938,0
7549.25,250.498,0
7707.126,395.8848,0
7578.317,276.1614,0
7820.382,164.9136,0
7680.582,303.3083,0
7631.946,285.2053,0
7616.145,222.845,0
7461.323,264.3179,0
7479.355,188.5122,0
7855.222,294.0571,0
7230.568,341.7178,0
7237.401,243.4878,0
8262.086,303.3047,0
7654.623,276.939,0
7623.739,389.3137,0
7693.25,114.6091,0
7626.827,275.7126,0
7483.052,353.4307,0
7461.751,279.97,0
7481.898,283.8804,0
7652.789,373.1462,0
7698.776,303.2405,0
7746.56,279.6418,0
7643.875,210.7119,0
7663.025,262.5452,0
7449.547,298.2681,0
7427.408,374.5422,0
7477.48,220.2202,0
7560.658,242.6245,0
7695.376,218.2278,0
7701.479,234.926,0
7416.41,223.6936,0
7579.14,328.7825,0
7749.284,280.8928,0
7557.689,262.0964,0
7521.622,231.0042,0
7913.773,49.12183,0
7825.326,248.2048,0
7466.868,230.5059,0
7577.324,251.5459,0
7963.608,208.9966,0
7401.799,345.0288,0
7515.667,287.9429,0
7440.23,292.6482,0
7392.826,202.1724,0
7266.505,250.4709,0
7582.13,338.5525,0
7366.869,206.0554,0
7865.459,301.9265,0
7809.749,212.3687,0
7571.619,290.5903,0
7606.704,267.0625,0
7473.471,296.2039,0
7676.528,215.698,0
7592.434,321.4915,0
7489.827,243.3232,0
7378.842,210.3569,0
7446.51,451.1191,0
7669.55,312.0852,0
7908.395,87.41211,0
7588.905,249.5994,0
7893.483,403.4941,0
7608.914,308.1987,0
7798.481,242.9788,0
8107.79,313.2839,0
7725.969,247.6558,0
7404.464,242.8364,0
7429.976,346.979,0
7699.514,199.9409,0
7507.059,369.5054,0
7368.827,264.8965,0
7266.838,195.7925,0
7553.008,306.7947,0
7520.472,301.9856,0
7785.076,242.543,0
7467.777,176.5344,0
7782.699,233.843,0
7628.048,365.9553,0
8377.674,230.2266,0
7447.58,313.4922,0
7253.442,240.3792,0
7556.146,362.8062,0
7534.684,310.3655,0
7439.099,183.1958,0
7372.734,251.1104,0
7851.637,217.1663,0
7640.881,258.8396,0
7792.143,188.7319,0
7344.401,279.6501,0
7481.558,258.7964,0
7320.058,282.8279,0
7494.182,226.4561,0
7683.475,257.8799,0
7647.985,303.4983,0
7401.534,279.9492,0
8070.096,178.0461,0
7478.558,247.2776,0
7783.851,307.3171,0
7278.543,242.8601,0
7753.453,261.8164,0
7513.978,215.0776,0
7638.498,320.4536,0
7249.588,365.1213,0
7296.782,218.9575,0
7326.163,246.3171,0
7358.319,357.2485,0
7631.042,179.1353,0
7802.243,286.783,0
8075.239,345.5874,0
7794.137,212.8037,0
7602.851,213.3313,0
7282.184,350.6958,0
7455.412,224.1277,0
8254.466,218.6455,0
7320.113,384.8076,0
7370.014,245.6165,0
7696.167,157.957,0
7600.391,286.3103,0
7418.517,267.1909,0
7591.637,201.5339,0
7624.771,324.0259,0
7523.059,232.3921,0
7669.256,302.9377,0
7629.637,153.5676,0
7378.153,369.8301,0
7743.666,192.9736,0
7749.341,274.1851,0
7534.911,321.1396,0
7640.983,233.6614,0
8044.158,361.9521,0
